#    L    TT             EE             BB             TE          
  1173   0.114179E+04   0.130251E+02   0.749191E-01  -0.393278E+02
  1174   0.114096E+04   0.129486E+02   0.749166E-01  -0.384920E+02
  1175   0.114006E+04   0.128764E+02   0.749134E-01  -0.376558E+02
  1176   0.113900E+04   0.128085E+02   0.749094E-01  -0.368199E+02
  1177   0.113801E+04   0.127457E+02   0.749046E-01  -0.359839E+02
  1178   0.113686E+04   0.126859E+02   0.748990E-01  -0.351486E+02
  1179   0.113577E+04   0.126322E+02   0.748927E-01  -0.343142E+02
  1180   0.113452E+04   0.125823E+02   0.748855E-01  -0.334811E+02
  1181   0.113326E+04   0.125356E+02   0.748776E-01  -0.326495E+02
  1182   0.113183E+04   0.124938E+02   0.748690E-01  -0.318200E+02
  1183   0.113039E+04   0.124560E+02   0.748595E-01  -0.309926E+02
  1184   0.112885E+04   0.124216E+02   0.748493E-01  -0.301678E+02
  1185   0.112730E+04   0.123930E+02   0.748382E-01  -0.293458E+02
  1186   0.112565E+04   0.123680E+02   0.748265E-01  -0.285270E+02
  1187   0.112398E+04   0.123473E+02   0.748139E-01  -0.277115E+02
  1188   0.112221E+04   0.123304E+02   0.748005E-01  -0.268999E+02
  1189   0.112035E+04   0.123181E+02   0.747864E-01  -0.260921E+02
  1190   0.111846E+04   0.123096E+02   0.747715E-01  -0.252886E+02
  1191   0.111647E+04   0.123058E+02   0.747558E-01  -0.244893E+02
  1192   0.111445E+04   0.123060E+02   0.747393E-01  -0.236949E+02
  1193   0.111233E+04   0.123104E+02   0.747221E-01  -0.229052E+02
  1194   0.111017E+04   0.123189E+02   0.747041E-01  -0.221205E+02
  1195   0.110799E+04   0.123317E+02   0.746852E-01  -0.213410E+02
  1196   0.110562E+04   0.123495E+02   0.746656E-01  -0.205673E+02
  1197   0.110329E+04   0.123703E+02   0.746452E-01  -0.197992E+02
  1198   0.110086E+04   0.123956E+02   0.746240E-01  -0.190381E+02
  1199   0.109838E+04   0.124247E+02   0.746020E-01  -0.182818E+02
  1200   0.109579E+04   0.124584E+02   0.745792E-01  -0.175319E+02
  1201   0.109324E+04   0.124953E+02   0.745556E-01  -0.167893E+02
  1202   0.109050E+04   0.125378E+02   0.745312E-01  -0.160526E+02
  1203   0.108779E+04   0.125835E+02   0.745060E-01  -0.153237E+02
  1204   0.108497E+04   0.126333E+02   0.744799E-01  -0.146021E+02
  1205   0.108211E+04   0.126857E+02   0.744531E-01  -0.138887E+02
  1206   0.107920E+04   0.127430E+02   0.744254E-01  -0.131830E+02
  1207   0.107633E+04   0.128037E+02   0.743969E-01  -0.124868E+02
  1208   0.107334E+04   0.128686E+02   0.743675E-01  -0.117982E+02
  1209   0.107023E+04   0.129363E+02   0.743373E-01  -0.111187E+02
  1210   0.106716E+04   0.130075E+02   0.743063E-01  -0.104496E+02
  1211   0.106397E+04   0.130830E+02   0.742744E-01  -0.979019E+01
  1212   0.106081E+04   0.131613E+02   0.742416E-01  -0.914007E+01
  1213   0.105753E+04   0.132425E+02   0.742080E-01  -0.849949E+01
  1214   0.105428E+04   0.133281E+02   0.741736E-01  -0.787019E+01
  1215   0.105099E+04   0.134160E+02   0.741383E-01  -0.725167E+01
  1216   0.104765E+04   0.135075E+02   0.741021E-01  -0.664421E+01
  1217   0.104412E+04   0.136021E+02   0.740651E-01  -0.604731E+01
  1218   0.104070E+04   0.137005E+02   0.740272E-01  -0.546273E+01
  1219   0.103715E+04   0.138005E+02   0.739884E-01  -0.488849E+01
  1220   0.103363E+04   0.139036E+02   0.739488E-01  -0.432708E+01
  1221   0.103007E+04   0.140092E+02   0.739083E-01  -0.377728E+01
  1222   0.102646E+04   0.141187E+02   0.738670E-01  -0.324083E+01
  1223   0.102280E+04   0.142306E+02   0.738248E-01  -0.271503E+01
  1224   0.101909E+04   0.143437E+02   0.737817E-01  -0.220385E+01
  1225   0.101541E+04   0.144608E+02   0.737378E-01  -0.170533E+01
  1226   0.101169E+04   0.145797E+02   0.736931E-01  -0.121900E+01
  1227   0.100798E+04   0.147013E+02   0.736475E-01  -0.746596E+00
  1228   0.100416E+04   0.148256E+02   0.736010E-01  -0.286907E+00
  1229   0.100036E+04   0.149519E+02   0.735538E-01   0.158317E+00
  1230   0.996362E+03   0.150802E+02   0.735057E-01   0.591036E+00
  1231   0.992462E+03   0.152113E+02   0.734568E-01   0.100949E+01
  1232   0.988512E+03   0.153437E+02   0.734071E-01   0.141491E+01
  1233   0.984660E+03   0.154798E+02   0.733566E-01   0.180478E+01
  1234   0.980683E+03   0.156165E+02   0.733054E-01   0.218181E+01
  1235   0.976951E+03   0.157562E+02   0.732533E-01   0.254425E+01
  1236   0.973018E+03   0.158967E+02   0.732006E-01   0.289255E+01
  1237   0.969033E+03   0.160394E+02   0.731470E-01   0.322570E+01
  1238   0.965070E+03   0.161845E+02   0.730928E-01   0.354418E+01
  1239   0.961053E+03   0.163305E+02   0.730378E-01   0.384770E+01
  1240   0.956983E+03   0.164788E+02   0.729822E-01   0.413748E+01
  1241   0.953007E+03   0.166282E+02   0.729259E-01   0.441175E+01
  1242   0.948903E+03   0.167808E+02   0.728689E-01   0.467246E+01
  1243   0.944818E+03   0.169329E+02   0.728112E-01   0.491615E+01
  1244   0.940752E+03   0.170883E+02   0.727530E-01   0.514630E+01
  1245   0.936704E+03   0.172449E+02   0.726941E-01   0.536103E+01
  1246   0.932601E+03   0.174019E+02   0.726347E-01   0.556173E+01
  1247   0.928441E+03   0.175608E+02   0.725746E-01   0.574659E+01
  1248   0.924298E+03   0.177210E+02   0.725140E-01   0.591597E+01
  1249   0.920173E+03   0.178840E+02   0.724529E-01   0.607049E+01
  1250   0.916064E+03   0.180468E+02   0.723913E-01   0.620970E+01
  1251   0.911897E+03   0.182102E+02   0.723292E-01   0.633350E+01
  1252   0.907821E+03   0.183765E+02   0.722665E-01   0.644188E+01
  1253   0.903615E+03   0.185426E+02   0.722035E-01   0.653532E+01
  1254   0.899426E+03   0.187092E+02   0.721399E-01   0.661369E+01
  1255   0.895257E+03   0.188778E+02   0.720760E-01   0.667694E+01
  1256   0.891181E+03   0.190461E+02   0.720116E-01   0.672548E+01
  1257   0.887052E+03   0.192157E+02   0.719469E-01   0.675915E+01
  1258   0.882869E+03   0.193849E+02   0.718818E-01   0.677817E+01
  1259   0.878708E+03   0.195552E+02   0.718163E-01   0.678259E+01
  1260   0.874570E+03   0.197252E+02   0.717505E-01   0.677260E+01
  1261   0.870455E+03   0.198962E+02   0.716844E-01   0.674818E+01
  1262   0.866363E+03   0.200675E+02   0.716179E-01   0.670966E+01
  1263   0.862297E+03   0.202384E+02   0.715512E-01   0.665683E+01
  1264   0.858181E+03   0.204095E+02   0.714842E-01   0.658976E+01
  1265   0.854166E+03   0.205801E+02   0.714169E-01   0.650877E+01
  1266   0.850103E+03   0.207508E+02   0.713494E-01   0.641410E+01
  1267   0.846068E+03   0.209202E+02   0.712816E-01   0.630553E+01
  1268   0.842068E+03   0.210913E+02   0.712136E-01   0.618321E+01
  1269   0.838105E+03   0.212594E+02   0.711454E-01   0.604776E+01
  1270   0.834141E+03   0.214276E+02   0.710769E-01   0.589806E+01
  1271   0.830216E+03   0.215959E+02   0.710083E-01   0.573552E+01
  1272   0.826299E+03   0.217634E+02   0.709395E-01   0.555994E+01
  1273   0.822391E+03   0.219294E+02   0.708705E-01   0.537110E+01
  1274   0.818524E+03   0.220938E+02   0.708013E-01   0.516951E+01
  1275   0.814682E+03   0.222582E+02   0.707320E-01   0.495570E+01
  1276   0.810860E+03   0.224217E+02   0.706626E-01   0.472871E+01
  1277   0.807072E+03   0.225843E+02   0.705930E-01   0.448980E+01
  1278   0.803312E+03   0.227453E+02   0.705232E-01   0.423800E+01
  1279   0.799589E+03   0.229046E+02   0.704534E-01   0.397457E+01
  1280   0.795902E+03   0.230636E+02   0.703834E-01   0.369780E+01
  1281   0.792245E+03   0.232209E+02   0.703133E-01   0.341045E+01
  1282   0.788627E+03   0.233764E+02   0.702430E-01   0.311079E+01
  1283   0.785041E+03   0.235309E+02   0.701727E-01   0.279935E+01
  1284   0.781494E+03   0.236835E+02   0.701023E-01   0.247588E+01
  1285   0.777973E+03   0.238350E+02   0.700318E-01   0.214166E+01
  1286   0.774493E+03   0.239839E+02   0.699613E-01   0.179571E+01
  1287   0.771056E+03   0.241316E+02   0.698906E-01   0.143928E+01
  1288   0.767661E+03   0.242773E+02   0.698199E-01   0.107065E+01
  1289   0.764302E+03   0.244218E+02   0.697492E-01   0.692562E+00
  1290   0.760981E+03   0.245635E+02   0.696784E-01   0.302559E+00
  1291   0.757704E+03   0.247039E+02   0.696075E-01  -0.981119E-01
  1292   0.754466E+03   0.248408E+02   0.695366E-01  -0.509685E+00
  1293   0.751266E+03   0.249778E+02   0.694657E-01  -0.932395E+00
  1294   0.748122E+03   0.251119E+02   0.693948E-01  -0.136277E+01
  1295   0.745010E+03   0.252439E+02   0.693239E-01  -0.180549E+01
  1296   0.741940E+03   0.253744E+02   0.692530E-01  -0.225635E+01
  1297   0.738920E+03   0.255027E+02   0.691821E-01  -0.271856E+01
  1298   0.735942E+03   0.256287E+02   0.691112E-01  -0.319012E+01
  1299   0.733001E+03   0.257525E+02   0.690404E-01  -0.367202E+01
  1300   0.730119E+03   0.258731E+02   0.689696E-01  -0.416302E+01
  1301   0.727282E+03   0.259930E+02   0.688989E-01  -0.466330E+01
  1302   0.724484E+03   0.261096E+02   0.688283E-01  -0.517216E+01
  1303   0.721733E+03   0.262239E+02   0.687577E-01  -0.569104E+01
  1304   0.719030E+03   0.263363E+02   0.686873E-01  -0.621771E+01
  1305   0.716376E+03   0.264454E+02   0.686170E-01  -0.675361E+01
  1306   0.713757E+03   0.265533E+02   0.685468E-01  -0.729576E+01
  1307   0.711203E+03   0.266578E+02   0.684768E-01  -0.784488E+01
  1308   0.708694E+03   0.267596E+02   0.684069E-01  -0.840317E+01
  1309   0.706223E+03   0.268577E+02   0.683372E-01  -0.896615E+01
  1310   0.703813E+03   0.269545E+02   0.682678E-01  -0.953679E+01
  1311   0.701442E+03   0.270483E+02   0.681985E-01  -0.101128E+02
  1312   0.699150E+03   0.271399E+02   0.681295E-01  -0.106942E+02
  1313   0.696885E+03   0.272276E+02   0.680607E-01  -0.112818E+02
  1314   0.694677E+03   0.273130E+02   0.679922E-01  -0.118731E+02
  1315   0.692513E+03   0.273959E+02   0.679240E-01  -0.124699E+02
  1316   0.690408E+03   0.274748E+02   0.678561E-01  -0.130704E+02
  1317   0.688357E+03   0.275526E+02   0.677885E-01  -0.136755E+02
  1318   0.686344E+03   0.276256E+02   0.677213E-01  -0.142836E+02
  1319   0.684387E+03   0.276959E+02   0.676544E-01  -0.148963E+02
  1320   0.682479E+03   0.277634E+02   0.675879E-01  -0.155112E+02
  1321   0.680620E+03   0.278288E+02   0.675217E-01  -0.161299E+02
  1322   0.678819E+03   0.278891E+02   0.674560E-01  -0.167501E+02
  1323   0.677070E+03   0.279471E+02   0.673907E-01  -0.173725E+02
  1324   0.675373E+03   0.280022E+02   0.673258E-01  -0.179979E+02
  1325   0.673723E+03   0.280542E+02   0.672614E-01  -0.186240E+02
  1326   0.672136E+03   0.281030E+02   0.671975E-01  -0.192523E+02
  1327   0.670581E+03   0.281494E+02   0.671340E-01  -0.198820E+02
  1328   0.669099E+03   0.281925E+02   0.670710E-01  -0.205110E+02
  1329   0.667659E+03   0.282315E+02   0.670085E-01  -0.211420E+02
  1330   0.666271E+03   0.282671E+02   0.669465E-01  -0.217731E+02
  1331   0.664943E+03   0.283000E+02   0.668851E-01  -0.224040E+02
  1332   0.663653E+03   0.283293E+02   0.668241E-01  -0.230355E+02
  1333   0.662426E+03   0.283550E+02   0.667638E-01  -0.236654E+02
  1334   0.661247E+03   0.283785E+02   0.667039E-01  -0.242960E+02
  1335   0.660118E+03   0.283976E+02   0.666446E-01  -0.249257E+02
  1336   0.659046E+03   0.284143E+02   0.665859E-01  -0.255529E+02
  1337   0.658026E+03   0.284264E+02   0.665278E-01  -0.261801E+02
  1338   0.657051E+03   0.284360E+02   0.664702E-01  -0.268055E+02
  1339   0.656138E+03   0.284417E+02   0.664132E-01  -0.274300E+02
  1340   0.655271E+03   0.284447E+02   0.663567E-01  -0.280536E+02
  1341   0.654454E+03   0.284451E+02   0.663008E-01  -0.286740E+02
  1342   0.653685E+03   0.284412E+02   0.662455E-01  -0.292927E+02
  1343   0.652975E+03   0.284338E+02   0.661908E-01  -0.299089E+02
  1344   0.652317E+03   0.284228E+02   0.661367E-01  -0.305227E+02
  1345   0.651697E+03   0.284096E+02   0.660831E-01  -0.311332E+02
  1346   0.651139E+03   0.283919E+02   0.660301E-01  -0.317427E+02
  1347   0.650635E+03   0.283711E+02   0.659777E-01  -0.323482E+02
  1348   0.650173E+03   0.283472E+02   0.659258E-01  -0.329505E+02
  1349   0.649776E+03   0.283186E+02   0.658745E-01  -0.335494E+02
  1350   0.649415E+03   0.282881E+02   0.658237E-01  -0.341451E+02
  1351   0.649114E+03   0.282536E+02   0.657735E-01  -0.347374E+02
  1352   0.648850E+03   0.282156E+02   0.657238E-01  -0.353255E+02
  1353   0.648647E+03   0.281757E+02   0.656746E-01  -0.359099E+02
  1354   0.648482E+03   0.281316E+02   0.656260E-01  -0.364904E+02
  1355   0.648379E+03   0.280840E+02   0.655779E-01  -0.370660E+02
  1356   0.648321E+03   0.280344E+02   0.655303E-01  -0.376380E+02
  1357   0.648304E+03   0.279804E+02   0.654833E-01  -0.382033E+02
  1358   0.648319E+03   0.279236E+02   0.654367E-01  -0.387616E+02
  1359   0.648381E+03   0.278638E+02   0.653906E-01  -0.393165E+02
  1360   0.648469E+03   0.278026E+02   0.653450E-01  -0.398640E+02
  1361   0.648620E+03   0.277362E+02   0.652999E-01  -0.404062E+02
  1362   0.648791E+03   0.276676E+02   0.652552E-01  -0.409405E+02
  1363   0.649010E+03   0.275958E+02   0.652110E-01  -0.414707E+02
  1364   0.649241E+03   0.275218E+02   0.651673E-01  -0.419918E+02
  1365   0.649597E+03   0.274446E+02   0.651240E-01  -0.425054E+02
  1366   0.649914E+03   0.273642E+02   0.650812E-01  -0.430132E+02
  1367   0.650266E+03   0.272806E+02   0.650388E-01  -0.435131E+02
  1368   0.650729E+03   0.271961E+02   0.649969E-01  -0.440046E+02
  1369   0.651154E+03   0.271075E+02   0.649554E-01  -0.444876E+02
  1370   0.651616E+03   0.270171E+02   0.649144E-01  -0.449635E+02
  1371   0.652114E+03   0.269240E+02   0.648737E-01  -0.454304E+02
  1372   0.652651E+03   0.268283E+02   0.648335E-01  -0.458889E+02
  1373   0.653225E+03   0.267307E+02   0.647938E-01  -0.463389E+02
  1374   0.653838E+03   0.266304E+02   0.647544E-01  -0.467793E+02
  1375   0.654489E+03   0.265273E+02   0.647155E-01  -0.472114E+02
  1376   0.655180E+03   0.264221E+02   0.646770E-01  -0.476336E+02
  1377   0.655910E+03   0.263155E+02   0.646390E-01  -0.480471E+02
  1378   0.656680E+03   0.262046E+02   0.646013E-01  -0.484509E+02
  1379   0.657416E+03   0.260938E+02   0.645641E-01  -0.488449E+02
  1380   0.658193E+03   0.259785E+02   0.645274E-01  -0.492295E+02
  1381   0.659011E+03   0.258624E+02   0.644910E-01  -0.496031E+02
  1382   0.659721E+03   0.257440E+02   0.644552E-01  -0.499661E+02
  1383   0.660623E+03   0.256233E+02   0.644197E-01  -0.503199E+02
  1384   0.661418E+03   0.255009E+02   0.643847E-01  -0.506628E+02
  1385   0.662255E+03   0.253762E+02   0.643501E-01  -0.509952E+02
  1386   0.663136E+03   0.252496E+02   0.643160E-01  -0.513170E+02
  1387   0.663987E+03   0.251214E+02   0.642824E-01  -0.516279E+02
  1388   0.665029E+03   0.249905E+02   0.642492E-01  -0.519285E+02
  1389   0.665968E+03   0.248579E+02   0.642164E-01  -0.522171E+02
  1390   0.666877E+03   0.247240E+02   0.641841E-01  -0.524963E+02
  1391   0.667906E+03   0.245883E+02   0.641523E-01  -0.527638E+02
  1392   0.668906E+03   0.244505E+02   0.641209E-01  -0.530201E+02
  1393   0.669952E+03   0.243115E+02   0.640901E-01  -0.532649E+02
  1394   0.670971E+03   0.241704E+02   0.640596E-01  -0.534995E+02
  1395   0.672036E+03   0.240272E+02   0.640297E-01  -0.537214E+02
  1396   0.673150E+03   0.238834E+02   0.640002E-01  -0.539335E+02
  1397   0.674236E+03   0.237373E+02   0.639712E-01  -0.541332E+02
  1398   0.675297E+03   0.235890E+02   0.639427E-01  -0.543211E+02
  1399   0.676406E+03   0.234406E+02   0.639146E-01  -0.544976E+02
  1400   0.677565E+03   0.232899E+02   0.638870E-01  -0.546625E+02
  1401   0.678699E+03   0.231369E+02   0.638598E-01  -0.548157E+02
  1402   0.679882E+03   0.229837E+02   0.638332E-01  -0.549577E+02
  1403   0.681040E+03   0.228289E+02   0.638069E-01  -0.550874E+02
  1404   0.682172E+03   0.226732E+02   0.637811E-01  -0.552056E+02
  1405   0.683426E+03   0.225153E+02   0.637558E-01  -0.553120E+02
  1406   0.684578E+03   0.223573E+02   0.637308E-01  -0.554079E+02
  1407   0.685703E+03   0.221978E+02   0.637063E-01  -0.554916E+02
  1408   0.687023E+03   0.220368E+02   0.636822E-01  -0.555637E+02
  1409   0.688167E+03   0.218757E+02   0.636585E-01  -0.556239E+02
  1410   0.689430E+03   0.217132E+02   0.636352E-01  -0.556737E+02
  1411   0.690663E+03   0.215500E+02   0.636122E-01  -0.557113E+02
  1412   0.691867E+03   0.213868E+02   0.635896E-01  -0.557372E+02
  1413   0.692967E+03   0.212229E+02   0.635673E-01  -0.557520E+02
  1414   0.694184E+03   0.210584E+02   0.635454E-01  -0.557548E+02
  1415   0.695370E+03   0.208932E+02   0.635238E-01  -0.557468E+02
  1416   0.696599E+03   0.207281E+02   0.635025E-01  -0.557279E+02
  1417   0.697722E+03   0.205617E+02   0.634814E-01  -0.556986E+02
  1418   0.698886E+03   0.203954E+02   0.634606E-01  -0.556564E+02
  1419   0.700017E+03   0.202293E+02   0.634401E-01  -0.556042E+02
  1420   0.701189E+03   0.200634E+02   0.634197E-01  -0.555410E+02
  1421   0.702327E+03   0.198969E+02   0.633996E-01  -0.554665E+02
  1422   0.703505E+03   0.197307E+02   0.633796E-01  -0.553814E+02
  1423   0.704574E+03   0.195646E+02   0.633598E-01  -0.552854E+02
  1424   0.705756E+03   0.193988E+02   0.633401E-01  -0.551784E+02
  1425   0.706828E+03   0.192333E+02   0.633205E-01  -0.550607E+02
  1426   0.707864E+03   0.190681E+02   0.633011E-01  -0.549324E+02
  1427   0.709012E+03   0.189032E+02   0.632817E-01  -0.547930E+02
  1428   0.710048E+03   0.187378E+02   0.632624E-01  -0.546440E+02
  1429   0.711046E+03   0.185743E+02   0.632431E-01  -0.544829E+02
  1430   0.712080E+03   0.184104E+02   0.632238E-01  -0.543131E+02
  1431   0.713075E+03   0.182469E+02   0.632045E-01  -0.541316E+02
  1432   0.714032E+03   0.180845E+02   0.631852E-01  -0.539402E+02
  1433   0.715097E+03   0.179225E+02   0.631659E-01  -0.537381E+02
  1434   0.716047E+03   0.177617E+02   0.631465E-01  -0.535258E+02
  1435   0.716957E+03   0.176006E+02   0.631270E-01  -0.533038E+02
  1436   0.717900E+03   0.174407E+02   0.631074E-01  -0.530727E+02
  1437   0.718727E+03   0.172820E+02   0.630878E-01  -0.528299E+02
  1438   0.719586E+03   0.171231E+02   0.630680E-01  -0.525790E+02
  1439   0.720402E+03   0.169662E+02   0.630481E-01  -0.523161E+02
  1440   0.721250E+03   0.168098E+02   0.630281E-01  -0.520446E+02
  1441   0.722053E+03   0.166540E+02   0.630079E-01  -0.517643E+02
  1442   0.722812E+03   0.164996E+02   0.629876E-01  -0.514736E+02
  1443   0.723527E+03   0.163472E+02   0.629671E-01  -0.511721E+02
  1444   0.724270E+03   0.161947E+02   0.629465E-01  -0.508620E+02
  1445   0.724893E+03   0.160443E+02   0.629256E-01  -0.505430E+02
  1446   0.725618E+03   0.158939E+02   0.629046E-01  -0.502133E+02
  1447   0.726148E+03   0.157456E+02   0.628834E-01  -0.498728E+02
  1448   0.726779E+03   0.155987E+02   0.628620E-01  -0.495256E+02
  1449   0.727362E+03   0.154518E+02   0.628404E-01  -0.491679E+02
  1450   0.727896E+03   0.153072E+02   0.628186E-01  -0.488009E+02
  1451   0.728456E+03   0.151640E+02   0.627966E-01  -0.484259E+02
  1452   0.728891E+03   0.150217E+02   0.627744E-01  -0.480428E+02
  1453   0.729350E+03   0.148810E+02   0.627521E-01  -0.476495E+02
  1454   0.729832E+03   0.147419E+02   0.627295E-01  -0.472473E+02
  1455   0.730262E+03   0.146038E+02   0.627067E-01  -0.468378E+02
  1456   0.730638E+03   0.144682E+02   0.626838E-01  -0.464217E+02
  1457   0.730886E+03   0.143329E+02   0.626607E-01  -0.459967E+02
  1458   0.731229E+03   0.142003E+02   0.626374E-01  -0.455643E+02
  1459   0.731515E+03   0.140688E+02   0.626139E-01  -0.451238E+02
  1460   0.731746E+03   0.139400E+02   0.625902E-01  -0.446774E+02
  1461   0.731994E+03   0.138110E+02   0.625664E-01  -0.442250E+02
  1462   0.732183E+03   0.136848E+02   0.625423E-01  -0.437659E+02
  1463   0.732240E+03   0.135608E+02   0.625181E-01  -0.433001E+02
  1464   0.732386E+03   0.134382E+02   0.624938E-01  -0.428284E+02
  1465   0.732397E+03   0.133178E+02   0.624693E-01  -0.423513E+02
  1466   0.732496E+03   0.131998E+02   0.624446E-01  -0.418682E+02
  1467   0.732458E+03   0.130833E+02   0.624197E-01  -0.413806E+02
  1468   0.732432E+03   0.129692E+02   0.623947E-01  -0.408877E+02
  1469   0.732417E+03   0.128568E+02   0.623695E-01  -0.403901E+02
  1470   0.732188E+03   0.127461E+02   0.623442E-01  -0.398872E+02
  1471   0.732118E+03   0.126387E+02   0.623187E-01  -0.393812E+02
  1472   0.731981E+03   0.125332E+02   0.622930E-01  -0.388705E+02
  1473   0.731777E+03   0.124296E+02   0.622671E-01  -0.383565E+02
  1474   0.731431E+03   0.123280E+02   0.622411E-01  -0.378379E+02
  1475   0.731166E+03   0.122284E+02   0.622148E-01  -0.373161E+02
  1476   0.730830E+03   0.121315E+02   0.621884E-01  -0.367917E+02
  1477   0.730499E+03   0.120368E+02   0.621618E-01  -0.362633E+02
  1478   0.730097E+03   0.119443E+02   0.621349E-01  -0.357323E+02
  1479   0.729698E+03   0.118548E+02   0.621078E-01  -0.351990E+02
  1480   0.729225E+03   0.117675E+02   0.620805E-01  -0.346628E+02
  1481   0.728686E+03   0.116818E+02   0.620530E-01  -0.341242E+02
  1482   0.728155E+03   0.115993E+02   0.620251E-01  -0.335834E+02
  1483   0.727563E+03   0.115192E+02   0.619970E-01  -0.330406E+02
  1484   0.726962E+03   0.114408E+02   0.619687E-01  -0.324960E+02
  1485   0.726299E+03   0.113650E+02   0.619400E-01  -0.319497E+02
  1486   0.725595E+03   0.112926E+02   0.619109E-01  -0.314017E+02
  1487   0.724849E+03   0.112213E+02   0.618816E-01  -0.308523E+02
  1488   0.724084E+03   0.111535E+02   0.618519E-01  -0.303017E+02
  1489   0.723252E+03   0.110885E+02   0.618218E-01  -0.297500E+02
  1490   0.722392E+03   0.110249E+02   0.617913E-01  -0.291973E+02
  1491   0.721493E+03   0.109641E+02   0.617604E-01  -0.286438E+02
  1492   0.720564E+03   0.109063E+02   0.617291E-01  -0.280896E+02
  1493   0.719587E+03   0.108500E+02   0.616974E-01  -0.275348E+02
  1494   0.718571E+03   0.107968E+02   0.616651E-01  -0.269796E+02
  1495   0.717520E+03   0.107467E+02   0.616324E-01  -0.264241E+02
  1496   0.716428E+03   0.106990E+02   0.615992E-01  -0.258682E+02
  1497   0.715292E+03   0.106531E+02   0.615655E-01  -0.253123E+02
  1498   0.714127E+03   0.106105E+02   0.615313E-01  -0.247563E+02
  1499   0.712917E+03   0.105698E+02   0.614965E-01  -0.242004E+02
  1500   0.711669E+03   0.105325E+02   0.614612E-01  -0.236446E+02
  1501   0.710382E+03   0.104972E+02   0.614252E-01  -0.230890E+02
  1502   0.709055E+03   0.104647E+02   0.613887E-01  -0.225340E+02
  1503   0.707696E+03   0.104350E+02   0.613516E-01  -0.219799E+02
  1504   0.706296E+03   0.104074E+02   0.613139E-01  -0.214265E+02
  1505   0.704855E+03   0.103827E+02   0.612756E-01  -0.208745E+02
  1506   0.703380E+03   0.103602E+02   0.612366E-01  -0.203239E+02
  1507   0.701872E+03   0.103406E+02   0.611971E-01  -0.197750E+02
  1508   0.700328E+03   0.103234E+02   0.611569E-01  -0.192282E+02
  1509   0.698743E+03   0.103076E+02   0.611160E-01  -0.186836E+02
  1510   0.697137E+03   0.102957E+02   0.610745E-01  -0.181416E+02
  1511   0.695480E+03   0.102855E+02   0.610324E-01  -0.176016E+02
  1512   0.693794E+03   0.102776E+02   0.609897E-01  -0.170660E+02
  1513   0.692072E+03   0.102723E+02   0.609463E-01  -0.165319E+02
  1514   0.690328E+03   0.102701E+02   0.609023E-01  -0.160019E+02
  1515   0.688569E+03   0.102698E+02   0.608577E-01  -0.154744E+02
  1516   0.686757E+03   0.102712E+02   0.608124E-01  -0.149520E+02
  1517   0.684921E+03   0.102753E+02   0.607666E-01  -0.144324E+02
  1518   0.683055E+03   0.102821E+02   0.607202E-01  -0.139160E+02
  1519   0.681156E+03   0.102901E+02   0.606731E-01  -0.134057E+02
  1520   0.679240E+03   0.103008E+02   0.606255E-01  -0.128989E+02
  1521   0.677284E+03   0.103143E+02   0.605774E-01  -0.123963E+02
  1522   0.675296E+03   0.103291E+02   0.605287E-01  -0.118989E+02
  1523   0.673288E+03   0.103461E+02   0.604795E-01  -0.114061E+02
  1524   0.671247E+03   0.103659E+02   0.604298E-01  -0.109188E+02
  1525   0.669178E+03   0.103880E+02   0.603796E-01  -0.104364E+02
  1526   0.667090E+03   0.104115E+02   0.603289E-01  -0.995905E+01
  1527   0.664973E+03   0.104366E+02   0.602777E-01  -0.948841E+01
  1528   0.662829E+03   0.104648E+02   0.602261E-01  -0.902240E+01
  1529   0.660663E+03   0.104946E+02   0.601741E-01  -0.856192E+01
  1530   0.658475E+03   0.105260E+02   0.601216E-01  -0.810788E+01
  1531   0.656258E+03   0.105599E+02   0.600688E-01  -0.766043E+01
  1532   0.654025E+03   0.105963E+02   0.600156E-01  -0.721824E+01
  1533   0.651762E+03   0.106337E+02   0.599621E-01  -0.678149E+01
  1534   0.649482E+03   0.106737E+02   0.599082E-01  -0.635330E+01
  1535   0.647179E+03   0.107155E+02   0.598540E-01  -0.593011E+01
  1536   0.644850E+03   0.107585E+02   0.597995E-01  -0.551433E+01
  1537   0.642512E+03   0.108042E+02   0.597446E-01  -0.510536E+01
  1538   0.640156E+03   0.108519E+02   0.596895E-01  -0.470263E+01
  1539   0.637744E+03   0.109002E+02   0.596342E-01  -0.430704E+01
  1540   0.635335E+03   0.109505E+02   0.595785E-01  -0.391802E+01
  1541   0.632907E+03   0.110036E+02   0.595226E-01  -0.353721E+01
  1542   0.630459E+03   0.110582E+02   0.594665E-01  -0.316256E+01
  1543   0.627983E+03   0.111135E+02   0.594101E-01  -0.279645E+01
  1544   0.625494E+03   0.111718E+02   0.593535E-01  -0.243683E+01
  1545   0.622990E+03   0.112309E+02   0.592966E-01  -0.208460E+01
  1546   0.620458E+03   0.112915E+02   0.592395E-01  -0.174067E+01
  1547   0.617911E+03   0.113545E+02   0.591822E-01  -0.140374E+01
  1548   0.615356E+03   0.114192E+02   0.591247E-01  -0.107470E+01
  1549   0.612778E+03   0.114848E+02   0.590669E-01  -0.752987E+00
  1550   0.610191E+03   0.115522E+02   0.590089E-01  -0.439512E+00
  1551   0.607573E+03   0.116213E+02   0.589506E-01  -0.134443E+00
