#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1590   0.498313E+03   0.112405E+02   0.748050E-06   0.112405E+02   0.150846E+02   0.127666E-06   0.748050E-06   0.127666E-06   0.153996E-08
  1591   0.495269E+03   0.112079E+02   0.740393E-06   0.112079E+02   0.152027E+02   0.128757E-06   0.740393E-06   0.128757E-06   0.153725E-08
  1592   0.492227E+03   0.111653E+02   0.732737E-06   0.111653E+02   0.153209E+02   0.129830E-06   0.732737E-06   0.129830E-06   0.153455E-08
  1593   0.489205E+03   0.111124E+02   0.725085E-06   0.111124E+02   0.154383E+02   0.130887E-06   0.725085E-06   0.130887E-06   0.153185E-08
  1594   0.486187E+03   0.110496E+02   0.717435E-06   0.110496E+02   0.155557E+02   0.131925E-06   0.717435E-06   0.131925E-06   0.152916E-08
  1595   0.483197E+03   0.109769E+02   0.709789E-06   0.109769E+02   0.156730E+02   0.132947E-06   0.709789E-06   0.132947E-06   0.152647E-08
  1596   0.480226E+03   0.108942E+02   0.702147E-06   0.108942E+02   0.157887E+02   0.133951E-06   0.702147E-06   0.133951E-06   0.152379E-08
  1597   0.477261E+03   0.108016E+02   0.694509E-06   0.108016E+02   0.159043E+02   0.134938E-06   0.694509E-06   0.134938E-06   0.152111E-08
  1598   0.474317E+03   0.106992E+02   0.686876E-06   0.106992E+02   0.160191E+02   0.135907E-06   0.686876E-06   0.135907E-06   0.151844E-08
  1599   0.471387E+03   0.105869E+02   0.679248E-06   0.105869E+02   0.161337E+02   0.136858E-06   0.679248E-06   0.136858E-06   0.151577E-08
  1600   0.468479E+03   0.104646E+02   0.671625E-06   0.104646E+02   0.162482E+02   0.137792E-06   0.671625E-06   0.137792E-06   0.151311E-08
  1601   0.465586E+03   0.103326E+02   0.664008E-06   0.103326E+02   0.163618E+02   0.138708E-06   0.664008E-06   0.138708E-06   0.151045E-08
  1602   0.462701E+03   0.101910E+02   0.656398E-06   0.101910E+02   0.164737E+02   0.139607E-06   0.656398E-06   0.139607E-06   0.150780E-08
  1603   0.459854E+03   0.100397E+02   0.648795E-06   0.100397E+02   0.165853E+02   0.140488E-06   0.648795E-06   0.140488E-06   0.150515E-08
  1604   0.457017E+03   0.987878E+01   0.641200E-06   0.987878E+01   0.166959E+02   0.141351E-06   0.641200E-06   0.141351E-06   0.150251E-08
  1605   0.454204E+03   0.970950E+01   0.633615E-06   0.970950E+01   0.168061E+02   0.142197E-06   0.633615E-06   0.142197E-06   0.149987E-08
  1606   0.451410E+03   0.953050E+01   0.626040E-06   0.953050E+01   0.169151E+02   0.143026E-06   0.626040E-06   0.143026E-06   0.149723E-08
  1607   0.448635E+03   0.934251E+01   0.618475E-06   0.934251E+01   0.170236E+02   0.143837E-06   0.618475E-06   0.143837E-06   0.149460E-08
  1608   0.445880E+03   0.914699E+01   0.610922E-06   0.914699E+01   0.171317E+02   0.144630E-06   0.610922E-06   0.144630E-06   0.149198E-08
  1609   0.443160E+03   0.894243E+01   0.603382E-06   0.894243E+01   0.172369E+02   0.145406E-06   0.603382E-06   0.145406E-06   0.148936E-08
  1610   0.440461E+03   0.872957E+01   0.595854E-06   0.872957E+01   0.173415E+02   0.146164E-06   0.595854E-06   0.146164E-06   0.148675E-08
  1611   0.437776E+03   0.850912E+01   0.588341E-06   0.850912E+01   0.174455E+02   0.146906E-06   0.588341E-06   0.146906E-06   0.148414E-08
  1612   0.435129E+03   0.828033E+01   0.580843E-06   0.828033E+01   0.175472E+02   0.147629E-06   0.580843E-06   0.147629E-06   0.148153E-08
  1613   0.432490E+03   0.804391E+01   0.573360E-06   0.804391E+01   0.176482E+02   0.148336E-06   0.573360E-06   0.148336E-06   0.147893E-08
  1614   0.429890E+03   0.779985E+01   0.565894E-06   0.779985E+01   0.177483E+02   0.149025E-06   0.565894E-06   0.149025E-06   0.147634E-08
  1615   0.427314E+03   0.754887E+01   0.558445E-06   0.754887E+01   0.178468E+02   0.149697E-06   0.558445E-06   0.149697E-06   0.147374E-08
  1616   0.424756E+03   0.729095E+01   0.551014E-06   0.729095E+01   0.179437E+02   0.150352E-06   0.551014E-06   0.150352E-06   0.147116E-08
  1617   0.422232E+03   0.702608E+01   0.543602E-06   0.702608E+01   0.180396E+02   0.150990E-06   0.543602E-06   0.150990E-06   0.146858E-08
  1618   0.419734E+03   0.675423E+01   0.536210E-06   0.675423E+01   0.181337E+02   0.151610E-06   0.536210E-06   0.151610E-06   0.146600E-08
  1619   0.417250E+03   0.647538E+01   0.528839E-06   0.647538E+01   0.182260E+02   0.152213E-06   0.528839E-06   0.152213E-06   0.146343E-08
  1620   0.414815E+03   0.619027E+01   0.521489E-06   0.619027E+01   0.183172E+02   0.152799E-06   0.521489E-06   0.152799E-06   0.146086E-08
  1621   0.412402E+03   0.589886E+01   0.514161E-06   0.589886E+01   0.184057E+02   0.153368E-06   0.514161E-06   0.153368E-06   0.145830E-08
  1622   0.410018E+03   0.560115E+01   0.506856E-06   0.560115E+01   0.184937E+02   0.153921E-06   0.506856E-06   0.153921E-06   0.145574E-08
  1623   0.407657E+03   0.529710E+01   0.499576E-06   0.529710E+01   0.185797E+02   0.154456E-06   0.499576E-06   0.154456E-06   0.145319E-08
  1624   0.405335E+03   0.498820E+01   0.492320E-06   0.498820E+01   0.186644E+02   0.154974E-06   0.492320E-06   0.154974E-06   0.145064E-08
  1625   0.403044E+03   0.467292E+01   0.485089E-06   0.467292E+01   0.187462E+02   0.155475E-06   0.485089E-06   0.155475E-06   0.144809E-08
  1626   0.400778E+03   0.435201E+01   0.477885E-06   0.435201E+01   0.188273E+02   0.155959E-06   0.477885E-06   0.155959E-06   0.144555E-08
  1627   0.398537E+03   0.402618E+01   0.470708E-06   0.402618E+01   0.189055E+02   0.156426E-06   0.470708E-06   0.156426E-06   0.144302E-08
  1628   0.396331E+03   0.369466E+01   0.463559E-06   0.369466E+01   0.189828E+02   0.156876E-06   0.463559E-06   0.156876E-06   0.144049E-08
  1629   0.394158E+03   0.335893E+01   0.456438E-06   0.335893E+01   0.190579E+02   0.157310E-06   0.456438E-06   0.157310E-06   0.143796E-08
  1630   0.392021E+03   0.301749E+01   0.449348E-06   0.301749E+01   0.191313E+02   0.157727E-06   0.449348E-06   0.157727E-06   0.143544E-08
  1631   0.389898E+03   0.267179E+01   0.442287E-06   0.267179E+01   0.192023E+02   0.158127E-06   0.442287E-06   0.158127E-06   0.143292E-08
  1632   0.387826E+03   0.232107E+01   0.435258E-06   0.232107E+01   0.192708E+02   0.158510E-06   0.435258E-06   0.158510E-06   0.143041E-08
  1633   0.385783E+03   0.196607E+01   0.428261E-06   0.196607E+01   0.193383E+02   0.158876E-06   0.428261E-06   0.158876E-06   0.142790E-08
  1634   0.383786E+03   0.160675E+01   0.421297E-06   0.160675E+01   0.194032E+02   0.159226E-06   0.421297E-06   0.159226E-06   0.142540E-08
  1635   0.381806E+03   0.124311E+01   0.414367E-06   0.124311E+01   0.194669E+02   0.159559E-06   0.414367E-06   0.159559E-06   0.142290E-08
  1636   0.379864E+03   0.875862E+00   0.407471E-06   0.875862E+00   0.195265E+02   0.159876E-06   0.407471E-06   0.159876E-06   0.142041E-08
  1637   0.377956E+03   0.503504E+00   0.400611E-06   0.503504E+00   0.195856E+02   0.160176E-06   0.400611E-06   0.160176E-06   0.141792E-08
  1638   0.376073E+03   0.128246E+00   0.393787E-06   0.128246E+00   0.196426E+02   0.160459E-06   0.393787E-06   0.160459E-06   0.141543E-08
  1639   0.374239E+03  -0.250674E+00   0.386999E-06  -0.250674E+00   0.196968E+02   0.160726E-06   0.386999E-06   0.160726E-06   0.141295E-08
  1640   0.372433E+03  -0.634017E+00   0.380250E-06  -0.634017E+00   0.197489E+02   0.160976E-06   0.380250E-06   0.160976E-06   0.141048E-08
  1641   0.370654E+03  -0.102032E+01   0.373539E-06  -0.102032E+01   0.197988E+02   0.161210E-06   0.373539E-06   0.161210E-06   0.140801E-08
  1642   0.368919E+03  -0.140885E+01   0.366868E-06  -0.140885E+01   0.198465E+02   0.161427E-06   0.366868E-06   0.161427E-06   0.140554E-08
  1643   0.367213E+03  -0.180187E+01   0.360237E-06  -0.180187E+01   0.198933E+02   0.161628E-06   0.360237E-06   0.161628E-06   0.140308E-08
  1644   0.365538E+03  -0.219939E+01   0.353647E-06  -0.219939E+01   0.199356E+02   0.161813E-06   0.353647E-06   0.161813E-06   0.140062E-08
  1645   0.363901E+03  -0.259845E+01   0.347099E-06  -0.259845E+01   0.199762E+02   0.161981E-06   0.347099E-06   0.161981E-06   0.139817E-08
  1646   0.362295E+03  -0.300057E+01   0.340593E-06  -0.300057E+01   0.200152E+02   0.162133E-06   0.340593E-06   0.162133E-06   0.139572E-08
  1647   0.360736E+03  -0.340427E+01   0.334132E-06  -0.340427E+01   0.200516E+02   0.162268E-06   0.334132E-06   0.162268E-06   0.139327E-08
  1648   0.359210E+03  -0.381255E+01   0.327714E-06  -0.381255E+01   0.200855E+02   0.162388E-06   0.327714E-06   0.162388E-06   0.139083E-08
  1649   0.357718E+03  -0.422320E+01   0.321342E-06  -0.422320E+01   0.201176E+02   0.162491E-06   0.321342E-06   0.162491E-06   0.138840E-08
  1650   0.356260E+03  -0.463549E+01   0.315016E-06  -0.463549E+01   0.201462E+02   0.162577E-06   0.315016E-06   0.162577E-06   0.138596E-08
  1651   0.354838E+03  -0.505164E+01   0.308736E-06  -0.505164E+01   0.201737E+02   0.162648E-06   0.308736E-06   0.162648E-06   0.138354E-08
  1652   0.353457E+03  -0.546858E+01   0.302503E-06  -0.546858E+01   0.201969E+02   0.162702E-06   0.302503E-06   0.162702E-06   0.138111E-08
  1653   0.352106E+03  -0.588691E+01   0.296318E-06  -0.588691E+01   0.202189E+02   0.162741E-06   0.296318E-06   0.162741E-06   0.137870E-08
  1654   0.350790E+03  -0.630947E+01   0.290180E-06  -0.630947E+01   0.202395E+02   0.162763E-06   0.290180E-06   0.162763E-06   0.137628E-08
  1655   0.349518E+03  -0.673092E+01   0.284088E-06  -0.673092E+01   0.202573E+02   0.162770E-06   0.284088E-06   0.162770E-06   0.137387E-08
  1656   0.348276E+03  -0.715484E+01   0.278045E-06  -0.715484E+01   0.202723E+02   0.162761E-06   0.278045E-06   0.162761E-06   0.137147E-08
  1657   0.347056E+03  -0.757960E+01   0.272048E-06  -0.757960E+01   0.202850E+02   0.162736E-06   0.272048E-06   0.162736E-06   0.136907E-08
  1658   0.345888E+03  -0.800582E+01   0.266100E-06  -0.800582E+01   0.202948E+02   0.162696E-06   0.266100E-06   0.162696E-06   0.136667E-08
  1659   0.344751E+03  -0.843187E+01   0.260199E-06  -0.843187E+01   0.203024E+02   0.162640E-06   0.260199E-06   0.162640E-06   0.136428E-08
  1660   0.343637E+03  -0.885837E+01   0.254346E-06  -0.885837E+01   0.203084E+02   0.162569E-06   0.254346E-06   0.162569E-06   0.136189E-08
  1661   0.342569E+03  -0.928591E+01   0.248541E-06  -0.928591E+01   0.203114E+02   0.162482E-06   0.248541E-06   0.162482E-06   0.135951E-08
  1662   0.341525E+03  -0.971362E+01   0.242784E-06  -0.971362E+01   0.203127E+02   0.162380E-06   0.242784E-06   0.162380E-06   0.135713E-08
  1663   0.340521E+03  -0.101399E+02   0.237075E-06  -0.101399E+02   0.203116E+02   0.162263E-06   0.237075E-06   0.162263E-06   0.135475E-08
  1664   0.339541E+03  -0.105660E+02   0.231414E-06  -0.105660E+02   0.203074E+02   0.162131E-06   0.231414E-06   0.162131E-06   0.135238E-08
  1665   0.338602E+03  -0.109919E+02   0.225802E-06  -0.109919E+02   0.203015E+02   0.161984E-06   0.225802E-06   0.161984E-06   0.135001E-08
  1666   0.337695E+03  -0.114182E+02   0.220238E-06  -0.114182E+02   0.202930E+02   0.161821E-06   0.220238E-06   0.161821E-06   0.134765E-08
  1667   0.336814E+03  -0.118418E+02   0.214723E-06  -0.118418E+02   0.202828E+02   0.161644E-06   0.214723E-06   0.161644E-06   0.134529E-08
  1668   0.335975E+03  -0.122654E+02   0.209257E-06  -0.122654E+02   0.202700E+02   0.161452E-06   0.209257E-06   0.161452E-06   0.134294E-08
  1669   0.335162E+03  -0.126868E+02   0.203839E-06  -0.126868E+02   0.202553E+02   0.161246E-06   0.203839E-06   0.161246E-06   0.134059E-08
  1670   0.334376E+03  -0.131065E+02   0.198471E-06  -0.131065E+02   0.202380E+02   0.161025E-06   0.198471E-06   0.161025E-06   0.133824E-08
  1671   0.333632E+03  -0.135259E+02   0.193151E-06  -0.135259E+02   0.202179E+02   0.160789E-06   0.193151E-06   0.160789E-06   0.133590E-08
  1672   0.332915E+03  -0.139427E+02   0.187881E-06  -0.139427E+02   0.201959E+02   0.160539E-06   0.187881E-06   0.160539E-06   0.133357E-08
  1673   0.332220E+03  -0.143573E+02   0.182660E-06  -0.143573E+02   0.201712E+02   0.160275E-06   0.182660E-06   0.160275E-06   0.133123E-08
  1674   0.331567E+03  -0.147698E+02   0.177488E-06  -0.147698E+02   0.201458E+02   0.159996E-06   0.177488E-06   0.159996E-06   0.132891E-08
  1675   0.330929E+03  -0.151799E+02   0.172366E-06  -0.151799E+02   0.201169E+02   0.159703E-06   0.172366E-06   0.159703E-06   0.132658E-08
  1676   0.330334E+03  -0.155876E+02   0.167293E-06  -0.155876E+02   0.200852E+02   0.159396E-06   0.167293E-06   0.159396E-06   0.132426E-08
  1677   0.329769E+03  -0.159926E+02   0.162271E-06  -0.159926E+02   0.200527E+02   0.159075E-06   0.162271E-06   0.159075E-06   0.132194E-08
  1678   0.329219E+03  -0.163949E+02   0.157298E-06  -0.163949E+02   0.200166E+02   0.158740E-06   0.157298E-06   0.158740E-06   0.131963E-08
  1679   0.328707E+03  -0.167943E+02   0.152375E-06  -0.167943E+02   0.199797E+02   0.158391E-06   0.152375E-06   0.158391E-06   0.131733E-08
  1680   0.328225E+03  -0.171900E+02   0.147502E-06  -0.171900E+02   0.199398E+02   0.158028E-06   0.147502E-06   0.158028E-06   0.131502E-08
  1681   0.327774E+03  -0.175824E+02   0.142679E-06  -0.175824E+02   0.198968E+02   0.157652E-06   0.142679E-06   0.157652E-06   0.131272E-08
  1682   0.327339E+03  -0.179731E+02   0.137907E-06  -0.179731E+02   0.198530E+02   0.157262E-06   0.137907E-06   0.157262E-06   0.131043E-08
  1683   0.326943E+03  -0.183589E+02   0.133185E-06  -0.183589E+02   0.198075E+02   0.156858E-06   0.133185E-06   0.156858E-06   0.130814E-08
  1684   0.326572E+03  -0.187419E+02   0.128513E-06  -0.187419E+02   0.197589E+02   0.156441E-06   0.128513E-06   0.156441E-06   0.130585E-08
  1685   0.326234E+03  -0.191212E+02   0.123892E-06  -0.191212E+02   0.197086E+02   0.156011E-06   0.123892E-06   0.156011E-06   0.130357E-08
  1686   0.325920E+03  -0.194951E+02   0.119322E-06  -0.194951E+02   0.196565E+02   0.155567E-06   0.119322E-06   0.155567E-06   0.130129E-08
  1687   0.325625E+03  -0.198658E+02   0.114803E-06  -0.198658E+02   0.196011E+02   0.155111E-06   0.114803E-06   0.155111E-06   0.129901E-08
  1688   0.325370E+03  -0.202332E+02   0.110335E-06  -0.202332E+02   0.195447E+02   0.154641E-06   0.110335E-06   0.154641E-06   0.129674E-08
  1689   0.325127E+03  -0.205948E+02   0.105918E-06  -0.205948E+02   0.194864E+02   0.154158E-06   0.105918E-06   0.154158E-06   0.129448E-08
  1690   0.324911E+03  -0.209528E+02   0.101552E-06  -0.209528E+02   0.194254E+02   0.153662E-06   0.101552E-06   0.153662E-06   0.129221E-08
  1691   0.324729E+03  -0.213071E+02   0.972369E-07  -0.213071E+02   0.193633E+02   0.153153E-06   0.972369E-07   0.153153E-06   0.128995E-08
  1692   0.324575E+03  -0.216559E+02   0.929736E-07  -0.216559E+02   0.192977E+02   0.152632E-06   0.929736E-07   0.152632E-06   0.128770E-08
  1693   0.324440E+03  -0.220000E+02   0.887619E-07  -0.220000E+02   0.192308E+02   0.152097E-06   0.887619E-07   0.152097E-06   0.128545E-08
  1694   0.324327E+03  -0.223406E+02   0.846017E-07  -0.223406E+02   0.191626E+02   0.151550E-06   0.846017E-07   0.151550E-06   0.128320E-08
  1695   0.324249E+03  -0.226747E+02   0.804934E-07  -0.226747E+02   0.190909E+02   0.150991E-06   0.804934E-07   0.150991E-06   0.128096E-08
  1696   0.324193E+03  -0.230051E+02   0.764369E-07  -0.230051E+02   0.190185E+02   0.150419E-06   0.764369E-07   0.150419E-06   0.127872E-08
  1697   0.324152E+03  -0.233302E+02   0.724323E-07  -0.233302E+02   0.189433E+02   0.149835E-06   0.724323E-07   0.149835E-06   0.127649E-08
  1698   0.324147E+03  -0.236505E+02   0.684799E-07  -0.236505E+02   0.188666E+02   0.149239E-06   0.684799E-07   0.149239E-06   0.127426E-08
  1699   0.324164E+03  -0.239645E+02   0.645797E-07  -0.239645E+02   0.187876E+02   0.148630E-06   0.645797E-07   0.148630E-06   0.127203E-08
  1700   0.324205E+03  -0.242743E+02   0.607317E-07  -0.242743E+02   0.187057E+02   0.148009E-06   0.607317E-07   0.148009E-06   0.126981E-08
  1701   0.324261E+03  -0.245781E+02   0.569362E-07  -0.245781E+02   0.186236E+02   0.147376E-06   0.569362E-07   0.147376E-06   0.126759E-08
  1702   0.324355E+03  -0.248767E+02   0.531931E-07  -0.248767E+02   0.185386E+02   0.146731E-06   0.531931E-07   0.146731E-06   0.126538E-08
  1703   0.324464E+03  -0.251707E+02   0.495023E-07  -0.251707E+02   0.184527E+02   0.146075E-06   0.495023E-07   0.146075E-06   0.126317E-08
  1704   0.324596E+03  -0.254583E+02   0.458639E-07  -0.254583E+02   0.183638E+02   0.145407E-06   0.458639E-07   0.145407E-06   0.126096E-08
  1705   0.324750E+03  -0.257401E+02   0.422778E-07  -0.257401E+02   0.182741E+02   0.144727E-06   0.422778E-07   0.144727E-06   0.125876E-08
  1706   0.324919E+03  -0.260161E+02   0.387440E-07  -0.260161E+02   0.181807E+02   0.144036E-06   0.387440E-07   0.144036E-06   0.125656E-08
  1707   0.325117E+03  -0.262875E+02   0.352625E-07  -0.262875E+02   0.180865E+02   0.143334E-06   0.352625E-07   0.143334E-06   0.125437E-08
  1708   0.325329E+03  -0.265520E+02   0.318332E-07  -0.265520E+02   0.179915E+02   0.142621E-06   0.318332E-07   0.142621E-06   0.125217E-08
  1709   0.325563E+03  -0.268109E+02   0.284561E-07  -0.268109E+02   0.178950E+02   0.141897E-06   0.284561E-07   0.141897E-06   0.124999E-08
  1710   0.325810E+03  -0.270633E+02   0.251312E-07  -0.270633E+02   0.177978E+02   0.141163E-06   0.251312E-07   0.141163E-06   0.124781E-08
  1711   0.326071E+03  -0.273090E+02   0.218585E-07  -0.273090E+02   0.176991E+02   0.140417E-06   0.218585E-07   0.140417E-06   0.124563E-08
  1712   0.326360E+03  -0.275494E+02   0.186379E-07  -0.275494E+02   0.175974E+02   0.139662E-06   0.186379E-07   0.139662E-06   0.124345E-08
  1713   0.326655E+03  -0.277836E+02   0.154694E-07  -0.277836E+02   0.174949E+02   0.138896E-06   0.154694E-07   0.138896E-06   0.124128E-08
  1714   0.326963E+03  -0.280107E+02   0.123530E-07  -0.280107E+02   0.173918E+02   0.138120E-06   0.123530E-07   0.138120E-06   0.123911E-08
  1715   0.327283E+03  -0.282328E+02   0.928866E-08  -0.282328E+02   0.172864E+02   0.137334E-06   0.928866E-08   0.137334E-06   0.123695E-08
  1716   0.327631E+03  -0.284475E+02   0.627634E-08  -0.284475E+02   0.171803E+02   0.136538E-06   0.627634E-08   0.136538E-06   0.123479E-08
  1717   0.327983E+03  -0.286561E+02   0.331604E-08  -0.286561E+02   0.170728E+02   0.135732E-06   0.331604E-08   0.135732E-06   0.123263E-08
  1718   0.328340E+03  -0.288585E+02   0.407705E-09  -0.288585E+02   0.169645E+02   0.134917E-06   0.407705E-09   0.134917E-06   0.123048E-08
  1719   0.328716E+03  -0.290537E+02  -0.244867E-08  -0.290537E+02   0.168548E+02   0.134092E-06  -0.244867E-08   0.134092E-06   0.122833E-08
  1720   0.329111E+03  -0.292432E+02  -0.525312E-08  -0.292432E+02   0.167445E+02   0.133258E-06  -0.525312E-08   0.133258E-06   0.122619E-08
  1721   0.329510E+03  -0.294252E+02  -0.800568E-08  -0.294252E+02   0.166334E+02   0.132415E-06  -0.800568E-08   0.132415E-06   0.122405E-08
  1722   0.329928E+03  -0.296011E+02  -0.107064E-07  -0.296011E+02   0.165202E+02   0.131563E-06  -0.107064E-07   0.131563E-06   0.122191E-08
  1723   0.330349E+03  -0.297701E+02  -0.133552E-07  -0.297701E+02   0.164063E+02   0.130702E-06  -0.133552E-07   0.130702E-06   0.121978E-08
  1724   0.330773E+03  -0.299326E+02  -0.159522E-07  -0.299326E+02   0.162925E+02   0.129832E-06  -0.159522E-07   0.129832E-06   0.121765E-08
  1725   0.331207E+03  -0.300879E+02  -0.184974E-07  -0.300879E+02   0.161766E+02   0.128954E-06  -0.184974E-07   0.128954E-06   0.121553E-08
  1726   0.331652E+03  -0.302372E+02  -0.209909E-07  -0.302372E+02   0.160607E+02   0.128067E-06  -0.209909E-07   0.128067E-06   0.121341E-08
  1727   0.332107E+03  -0.303789E+02  -0.234326E-07  -0.303789E+02   0.159435E+02   0.127172E-06  -0.234326E-07   0.127172E-06   0.121129E-08
  1728   0.332564E+03  -0.305143E+02  -0.258225E-07  -0.305143E+02   0.158271E+02   0.126269E-06  -0.258225E-07   0.126269E-06   0.120917E-08
  1729   0.333038E+03  -0.306426E+02  -0.281608E-07  -0.306426E+02   0.157094E+02   0.125358E-06  -0.281608E-07   0.125358E-06   0.120706E-08
  1730   0.333499E+03  -0.307628E+02  -0.304475E-07  -0.307628E+02   0.155902E+02   0.124439E-06  -0.304475E-07   0.124439E-06   0.120496E-08
  1731   0.333976E+03  -0.308778E+02  -0.326825E-07  -0.308778E+02   0.154705E+02   0.123513E-06  -0.326825E-07   0.123513E-06   0.120286E-08
  1732   0.334455E+03  -0.309844E+02  -0.348658E-07  -0.309844E+02   0.153502E+02   0.122579E-06  -0.348658E-07   0.122579E-06   0.120076E-08
  1733   0.334943E+03  -0.310848E+02  -0.369976E-07  -0.310848E+02   0.152300E+02   0.121637E-06  -0.369976E-07   0.121637E-06   0.119866E-08
  1734   0.335431E+03  -0.311780E+02  -0.390779E-07  -0.311780E+02   0.151085E+02   0.120689E-06  -0.390779E-07   0.120689E-06   0.119657E-08
  1735   0.335920E+03  -0.312631E+02  -0.411066E-07  -0.312631E+02   0.149871E+02   0.119733E-06  -0.411066E-07   0.119733E-06   0.119448E-08
  1736   0.336418E+03  -0.313429E+02  -0.430838E-07  -0.313429E+02   0.148644E+02   0.118770E-06  -0.430838E-07   0.118770E-06   0.119240E-08
  1737   0.336915E+03  -0.314144E+02  -0.450095E-07  -0.314144E+02   0.147426E+02   0.117801E-06  -0.450095E-07   0.117801E-06   0.119032E-08
  1738   0.337413E+03  -0.314788E+02  -0.468838E-07  -0.314788E+02   0.146195E+02   0.116824E-06  -0.468838E-07   0.116824E-06   0.118824E-08
  1739   0.337925E+03  -0.315368E+02  -0.487066E-07  -0.315368E+02   0.144966E+02   0.115842E-06  -0.487066E-07   0.115842E-06   0.118617E-08
  1740   0.338423E+03  -0.315874E+02  -0.504780E-07  -0.315874E+02   0.143731E+02   0.114853E-06  -0.504780E-07   0.114853E-06   0.118410E-08
  1741   0.338942E+03  -0.316298E+02  -0.521981E-07  -0.316298E+02   0.142491E+02   0.113857E-06  -0.521981E-07   0.113857E-06   0.118204E-08
  1742   0.339445E+03  -0.316667E+02  -0.538668E-07  -0.316667E+02   0.141253E+02   0.112856E-06  -0.538668E-07   0.112856E-06   0.117997E-08
  1743   0.339954E+03  -0.316951E+02  -0.554842E-07  -0.316951E+02   0.140010E+02   0.111848E-06  -0.554842E-07   0.111848E-06   0.117792E-08
  1744   0.340463E+03  -0.317171E+02  -0.570502E-07  -0.317171E+02   0.138768E+02   0.110835E-06  -0.570502E-07   0.110835E-06   0.117586E-08
  1745   0.340970E+03  -0.317317E+02  -0.585651E-07  -0.317317E+02   0.137515E+02   0.109816E-06  -0.585651E-07   0.109816E-06   0.117381E-08
  1746   0.341475E+03  -0.317387E+02  -0.600286E-07  -0.317387E+02   0.136270E+02   0.108792E-06  -0.600286E-07   0.108792E-06   0.117176E-08
  1747   0.341986E+03  -0.317389E+02  -0.614410E-07  -0.317389E+02   0.135029E+02   0.107762E-06  -0.614410E-07   0.107762E-06   0.116972E-08
  1748   0.342487E+03  -0.317319E+02  -0.628021E-07  -0.317319E+02   0.133789E+02   0.106727E-06  -0.628021E-07   0.106727E-06   0.116768E-08
  1749   0.342986E+03  -0.317162E+02  -0.641121E-07  -0.317162E+02   0.132538E+02   0.105687E-06  -0.641121E-07   0.105687E-06   0.116564E-08
  1750   0.343482E+03  -0.316947E+02  -0.653710E-07  -0.316947E+02   0.131288E+02   0.104642E-06  -0.653710E-07   0.104642E-06   0.116361E-08
  1751   0.343976E+03  -0.316663E+02  -0.665787E-07  -0.316663E+02   0.130035E+02   0.103592E-06  -0.665787E-07   0.103592E-06   0.116158E-08
  1752   0.344473E+03  -0.316290E+02  -0.677356E-07  -0.316290E+02   0.128776E+02   0.102538E-06  -0.677356E-07   0.102538E-06   0.115956E-08
  1753   0.344967E+03  -0.315862E+02  -0.688419E-07  -0.315862E+02   0.127514E+02   0.101479E-06  -0.688419E-07   0.101479E-06   0.115754E-08
  1754   0.345457E+03  -0.315358E+02  -0.698977E-07  -0.315358E+02   0.126263E+02   0.100416E-06  -0.698977E-07   0.100416E-06   0.115552E-08
  1755   0.345941E+03  -0.314784E+02  -0.709033E-07  -0.314784E+02   0.125021E+02   0.993478E-07  -0.709033E-07   0.993478E-07   0.115350E-08
  1756   0.346428E+03  -0.314140E+02  -0.718590E-07  -0.314140E+02   0.123771E+02   0.982758E-07  -0.718590E-07   0.982758E-07   0.115149E-08
  1757   0.346901E+03  -0.313434E+02  -0.727650E-07  -0.313434E+02   0.122525E+02   0.971996E-07  -0.727650E-07   0.971996E-07   0.114948E-08
  1758   0.347361E+03  -0.312665E+02  -0.736216E-07  -0.312665E+02   0.121281E+02   0.961193E-07  -0.736216E-07   0.961193E-07   0.114748E-08
  1759   0.347829E+03  -0.311832E+02  -0.744288E-07  -0.311832E+02   0.120041E+02   0.950352E-07  -0.744288E-07   0.950352E-07   0.114548E-08
  1760   0.348281E+03  -0.310928E+02  -0.751871E-07  -0.310928E+02   0.118807E+02   0.939472E-07  -0.751871E-07   0.939472E-07   0.114348E-08
  1761   0.348726E+03  -0.309967E+02  -0.758966E-07  -0.309967E+02   0.117576E+02   0.928555E-07  -0.758966E-07   0.928555E-07   0.114149E-08
  1762   0.349163E+03  -0.308942E+02  -0.765575E-07  -0.308942E+02   0.116350E+02   0.917602E-07  -0.765575E-07   0.917602E-07   0.113950E-08
  1763   0.349598E+03  -0.307852E+02  -0.771702E-07  -0.307852E+02   0.115131E+02   0.906613E-07  -0.771702E-07   0.906613E-07   0.113751E-08
  1764   0.350031E+03  -0.306711E+02  -0.777347E-07  -0.306711E+02   0.113919E+02   0.895591E-07  -0.777347E-07   0.895591E-07   0.113553E-08
  1765   0.350440E+03  -0.305504E+02  -0.782515E-07  -0.305504E+02   0.112711E+02   0.884536E-07  -0.782515E-07   0.884536E-07   0.113355E-08
  1766   0.350845E+03  -0.304247E+02  -0.787206E-07  -0.304247E+02   0.111509E+02   0.873449E-07  -0.787206E-07   0.873449E-07   0.113158E-08
  1767   0.351240E+03  -0.302922E+02  -0.791423E-07  -0.302922E+02   0.110313E+02   0.862332E-07  -0.791423E-07   0.862332E-07   0.112960E-08
