#    L    TT             EE             BB             TE          
   787   0.216750E+04   0.240081E+02   0.770583E-01  -0.124662E+03
   788   0.217410E+04   0.237482E+02   0.771588E-01  -0.124175E+03
   789   0.218064E+04   0.234875E+02   0.772598E-01  -0.123660E+03
   790   0.218720E+04   0.232298E+02   0.773611E-01  -0.123104E+03
   791   0.219362E+04   0.229713E+02   0.774628E-01  -0.122514E+03
   792   0.219998E+04   0.227143E+02   0.775648E-01  -0.121903E+03
   793   0.220620E+04   0.224587E+02   0.776672E-01  -0.121249E+03
   794   0.221230E+04   0.222039E+02   0.777698E-01  -0.120574E+03
   795   0.221833E+04   0.219489E+02   0.778727E-01  -0.119864E+03
   796   0.222445E+04   0.216960E+02   0.779758E-01  -0.119131E+03
   797   0.223028E+04   0.214430E+02   0.780792E-01  -0.118362E+03
   798   0.223606E+04   0.211921E+02   0.781827E-01  -0.117570E+03
   799   0.224178E+04   0.209425E+02   0.782864E-01  -0.116748E+03
   800   0.224743E+04   0.206935E+02   0.783902E-01  -0.115896E+03
   801   0.225295E+04   0.204465E+02   0.784941E-01  -0.115020E+03
   802   0.225826E+04   0.202008E+02   0.785981E-01  -0.114098E+03
   803   0.226365E+04   0.199558E+02   0.787021E-01  -0.113167E+03
   804   0.226883E+04   0.197136E+02   0.788061E-01  -0.112197E+03
   805   0.227402E+04   0.194729E+02   0.789101E-01  -0.111203E+03
   806   0.227898E+04   0.192337E+02   0.790141E-01  -0.110184E+03
   807   0.228381E+04   0.189976E+02   0.791180E-01  -0.109141E+03
   808   0.228848E+04   0.187638E+02   0.792219E-01  -0.108066E+03
   809   0.229316E+04   0.185324E+02   0.793256E-01  -0.106973E+03
   810   0.229761E+04   0.183034E+02   0.794291E-01  -0.105847E+03
   811   0.230191E+04   0.180769E+02   0.795325E-01  -0.104698E+03
   812   0.230613E+04   0.178545E+02   0.796357E-01  -0.103527E+03
   813   0.231020E+04   0.176331E+02   0.797386E-01  -0.102336E+03
   814   0.231425E+04   0.174158E+02   0.798413E-01  -0.101121E+03
   815   0.231808E+04   0.172012E+02   0.799437E-01  -0.998844E+02
   816   0.232167E+04   0.169900E+02   0.800458E-01  -0.986261E+02
   817   0.232517E+04   0.167816E+02   0.801475E-01  -0.973465E+02
   818   0.232865E+04   0.165775E+02   0.802489E-01  -0.960463E+02
   819   0.233190E+04   0.163762E+02   0.803499E-01  -0.947260E+02
   820   0.233505E+04   0.161786E+02   0.804506E-01  -0.933854E+02
   821   0.233797E+04   0.159840E+02   0.805507E-01  -0.920273E+02
   822   0.234078E+04   0.157945E+02   0.806505E-01  -0.906500E+02
   823   0.234342E+04   0.156081E+02   0.807497E-01  -0.892541E+02
   824   0.234582E+04   0.154262E+02   0.808485E-01  -0.878401E+02
   825   0.234818E+04   0.152475E+02   0.809467E-01  -0.864100E+02
   826   0.235030E+04   0.150742E+02   0.810444E-01  -0.849629E+02
   827   0.235223E+04   0.149041E+02   0.811416E-01  -0.835009E+02
   828   0.235413E+04   0.147388E+02   0.812381E-01  -0.820229E+02
   829   0.235578E+04   0.145782E+02   0.813341E-01  -0.805303E+02
   830   0.235731E+04   0.144218E+02   0.814294E-01  -0.790252E+02
   831   0.235866E+04   0.142695E+02   0.815242E-01  -0.775057E+02
   832   0.235982E+04   0.141214E+02   0.816182E-01  -0.759733E+02
   833   0.236087E+04   0.139783E+02   0.817116E-01  -0.744284E+02
   834   0.236165E+04   0.138395E+02   0.818043E-01  -0.728708E+02
   835   0.236238E+04   0.137066E+02   0.818963E-01  -0.713019E+02
   836   0.236278E+04   0.135772E+02   0.819875E-01  -0.697214E+02
   837   0.236312E+04   0.134531E+02   0.820780E-01  -0.681306E+02
   838   0.236326E+04   0.133341E+02   0.821678E-01  -0.665293E+02
   839   0.236313E+04   0.132198E+02   0.822568E-01  -0.649173E+02
   840   0.236295E+04   0.131114E+02   0.823450E-01  -0.632967E+02
   841   0.236256E+04   0.130070E+02   0.824324E-01  -0.616686E+02
   842   0.236197E+04   0.129072E+02   0.825189E-01  -0.600299E+02
   843   0.236124E+04   0.128129E+02   0.826046E-01  -0.583864E+02
   844   0.236023E+04   0.127241E+02   0.826895E-01  -0.567341E+02
   845   0.235915E+04   0.126393E+02   0.827735E-01  -0.550758E+02
   846   0.235794E+04   0.125617E+02   0.828566E-01  -0.534118E+02
   847   0.235659E+04   0.124875E+02   0.829388E-01  -0.517416E+02
   848   0.235502E+04   0.124190E+02   0.830200E-01  -0.500669E+02
   849   0.235316E+04   0.123555E+02   0.831004E-01  -0.483869E+02
   850   0.235130E+04   0.122978E+02   0.831797E-01  -0.467025E+02
   851   0.234914E+04   0.122453E+02   0.832581E-01  -0.450141E+02
   852   0.234684E+04   0.121986E+02   0.833355E-01  -0.433222E+02
   853   0.234438E+04   0.121564E+02   0.834119E-01  -0.416276E+02
   854   0.234170E+04   0.121203E+02   0.834873E-01  -0.399320E+02
   855   0.233879E+04   0.120895E+02   0.835616E-01  -0.382344E+02
   856   0.233587E+04   0.120627E+02   0.836349E-01  -0.365369E+02
   857   0.233265E+04   0.120421E+02   0.837071E-01  -0.348403E+02
   858   0.232927E+04   0.120285E+02   0.837782E-01  -0.331447E+02
   859   0.232573E+04   0.120175E+02   0.838482E-01  -0.314495E+02
   860   0.232211E+04   0.120130E+02   0.839170E-01  -0.297579E+02
   861   0.231825E+04   0.120142E+02   0.839847E-01  -0.280699E+02
   862   0.231422E+04   0.120204E+02   0.840513E-01  -0.263849E+02
   863   0.231003E+04   0.120325E+02   0.841166E-01  -0.247053E+02
   864   0.230567E+04   0.120491E+02   0.841808E-01  -0.230305E+02
   865   0.230099E+04   0.120716E+02   0.842437E-01  -0.213628E+02
   866   0.229652E+04   0.120994E+02   0.843054E-01  -0.197015E+02
   867   0.229165E+04   0.121334E+02   0.843658E-01  -0.180477E+02
   868   0.228669E+04   0.121720E+02   0.844250E-01  -0.164013E+02
   869   0.228155E+04   0.122162E+02   0.844829E-01  -0.147632E+02
   870   0.227623E+04   0.122652E+02   0.845394E-01  -0.131344E+02
   871   0.227081E+04   0.123198E+02   0.845947E-01  -0.115157E+02
   872   0.226521E+04   0.123800E+02   0.846486E-01  -0.990643E+01
   873   0.225943E+04   0.124454E+02   0.847012E-01  -0.830824E+01
   874   0.225354E+04   0.125165E+02   0.847524E-01  -0.672200E+01
   875   0.224747E+04   0.125913E+02   0.848023E-01  -0.514633E+01
   876   0.224121E+04   0.126728E+02   0.848507E-01  -0.358285E+01
   877   0.223499E+04   0.127589E+02   0.848978E-01  -0.203318E+01
   878   0.222843E+04   0.128495E+02   0.849434E-01  -0.496683E+00
   879   0.222183E+04   0.129463E+02   0.849877E-01   0.102651E+01
   880   0.221512E+04   0.130479E+02   0.850305E-01   0.253552E+01
   881   0.220821E+04   0.131535E+02   0.850718E-01   0.402876E+01
   882   0.220118E+04   0.132647E+02   0.851118E-01   0.550683E+01
   883   0.219410E+04   0.133817E+02   0.851502E-01   0.696812E+01
   884   0.218675E+04   0.135021E+02   0.851873E-01   0.841474E+01
   885   0.217927E+04   0.136284E+02   0.852228E-01   0.984360E+01
   886   0.217174E+04   0.137598E+02   0.852569E-01   0.112553E+02
   887   0.216401E+04   0.138950E+02   0.852896E-01   0.126497E+02
   888   0.215629E+04   0.140361E+02   0.853207E-01   0.140260E+02
   889   0.214822E+04   0.141804E+02   0.853504E-01   0.153841E+02
   890   0.214017E+04   0.143309E+02   0.853786E-01   0.167222E+02
   891   0.213205E+04   0.144854E+02   0.854054E-01   0.180426E+02
   892   0.212380E+04   0.146439E+02   0.854307E-01   0.193443E+02
   893   0.211533E+04   0.148081E+02   0.854546E-01   0.206257E+02
   894   0.210687E+04   0.149757E+02   0.854770E-01   0.218868E+02
   895   0.209820E+04   0.151476E+02   0.854979E-01   0.231296E+02
   896   0.208945E+04   0.153247E+02   0.855174E-01   0.243510E+02
   897   0.208056E+04   0.155061E+02   0.855355E-01   0.255524E+02
   898   0.207168E+04   0.156913E+02   0.855521E-01   0.267329E+02
   899   0.206264E+04   0.158811E+02   0.855673E-01   0.278916E+02
   900   0.205345E+04   0.160748E+02   0.855811E-01   0.290299E+02
   901   0.204426E+04   0.162724E+02   0.855936E-01   0.301461E+02
   902   0.203492E+04   0.164740E+02   0.856046E-01   0.312408E+02
   903   0.202535E+04   0.166797E+02   0.856142E-01   0.323127E+02
   904   0.201592E+04   0.168886E+02   0.856225E-01   0.333616E+02
   905   0.200627E+04   0.171022E+02   0.856294E-01   0.343871E+02
   906   0.199654E+04   0.173185E+02   0.856350E-01   0.353889E+02
   907   0.198680E+04   0.175381E+02   0.856393E-01   0.363667E+02
   908   0.197706E+04   0.177611E+02   0.856423E-01   0.373208E+02
   909   0.196716E+04   0.179875E+02   0.856439E-01   0.382494E+02
   910   0.195712E+04   0.182180E+02   0.856443E-01   0.391544E+02
   911   0.194706E+04   0.184496E+02   0.856434E-01   0.400333E+02
   912   0.193693E+04   0.186855E+02   0.856412E-01   0.408872E+02
   913   0.192649E+04   0.189234E+02   0.856378E-01   0.417150E+02
   914   0.191635E+04   0.191640E+02   0.856331E-01   0.425179E+02
   915   0.190597E+04   0.194074E+02   0.856273E-01   0.432947E+02
   916   0.189567E+04   0.196528E+02   0.856202E-01   0.440443E+02
   917   0.188520E+04   0.199017E+02   0.856120E-01   0.447688E+02
   918   0.187481E+04   0.201521E+02   0.856025E-01   0.454654E+02
   919   0.186434E+04   0.204045E+02   0.855919E-01   0.461353E+02
   920   0.185378E+04   0.206590E+02   0.855802E-01   0.467775E+02
   921   0.184329E+04   0.209157E+02   0.855673E-01   0.473923E+02
   922   0.183265E+04   0.211739E+02   0.855533E-01   0.479801E+02
   923   0.182199E+04   0.214335E+02   0.855382E-01   0.485406E+02
   924   0.181133E+04   0.216953E+02   0.855220E-01   0.490727E+02
   925   0.180074E+04   0.219579E+02   0.855047E-01   0.495767E+02
   926   0.178999E+04   0.222227E+02   0.854863E-01   0.500538E+02
   927   0.177930E+04   0.224884E+02   0.854668E-01   0.505022E+02
   928   0.176861E+04   0.227556E+02   0.854463E-01   0.509223E+02
   929   0.175783E+04   0.230237E+02   0.854248E-01   0.513151E+02
   930   0.174712E+04   0.232920E+02   0.854022E-01   0.516789E+02
   931   0.173632E+04   0.235626E+02   0.853786E-01   0.520147E+02
   932   0.172559E+04   0.238326E+02   0.853540E-01   0.523223E+02
   933   0.171485E+04   0.241036E+02   0.853284E-01   0.526019E+02
   934   0.170410E+04   0.243764E+02   0.853018E-01   0.528540E+02
   935   0.169334E+04   0.246486E+02   0.852742E-01   0.530760E+02
   936   0.168264E+04   0.249211E+02   0.852457E-01   0.532705E+02
   937   0.167186E+04   0.251947E+02   0.852162E-01   0.534363E+02
   938   0.166114E+04   0.254686E+02   0.851858E-01   0.535740E+02
   939   0.165049E+04   0.257414E+02   0.851545E-01   0.536830E+02
   940   0.163975E+04   0.260153E+02   0.851222E-01   0.537638E+02
   941   0.162907E+04   0.262888E+02   0.850890E-01   0.538160E+02
   942   0.161838E+04   0.265621E+02   0.850550E-01   0.538400E+02
   943   0.160783E+04   0.268350E+02   0.850200E-01   0.538361E+02
   944   0.159726E+04   0.271077E+02   0.849842E-01   0.538033E+02
   945   0.158668E+04   0.273795E+02   0.849476E-01   0.537427E+02
   946   0.157616E+04   0.276517E+02   0.849101E-01   0.536538E+02
   947   0.156563E+04   0.279231E+02   0.848718E-01   0.535378E+02
   948   0.155502E+04   0.281950E+02   0.848327E-01   0.533935E+02
   949   0.154461E+04   0.284645E+02   0.847928E-01   0.532222E+02
   950   0.153419E+04   0.287340E+02   0.847522E-01   0.530226E+02
   951   0.152383E+04   0.290033E+02   0.847108E-01   0.527959E+02
   952   0.151353E+04   0.292718E+02   0.846686E-01   0.525426E+02
   953   0.150321E+04   0.295380E+02   0.846258E-01   0.522617E+02
   954   0.149297E+04   0.298039E+02   0.845823E-01   0.519545E+02
   955   0.148271E+04   0.300681E+02   0.845381E-01   0.516209E+02
   956   0.147252E+04   0.303312E+02   0.844932E-01   0.512605E+02
   957   0.146247E+04   0.305918E+02   0.844478E-01   0.508755E+02
   958   0.145235E+04   0.308506E+02   0.844017E-01   0.504640E+02
   959   0.144244E+04   0.311089E+02   0.843550E-01   0.500274E+02
   960   0.143253E+04   0.313646E+02   0.843079E-01   0.495677E+02
   961   0.142262E+04   0.316184E+02   0.842601E-01   0.490824E+02
   962   0.141285E+04   0.318701E+02   0.842119E-01   0.485735E+02
   963   0.140316E+04   0.321197E+02   0.841632E-01   0.480409E+02
   964   0.139355E+04   0.323666E+02   0.841141E-01   0.474857E+02
   965   0.138394E+04   0.326113E+02   0.840645E-01   0.469070E+02
   966   0.137449E+04   0.328538E+02   0.840146E-01   0.463061E+02
   967   0.136504E+04   0.330941E+02   0.839642E-01   0.456828E+02
   968   0.135568E+04   0.333300E+02   0.839136E-01   0.450374E+02
   969   0.134647E+04   0.335635E+02   0.838626E-01   0.443714E+02
   970   0.133734E+04   0.337947E+02   0.838114E-01   0.436831E+02
   971   0.132823E+04   0.340228E+02   0.837599E-01   0.429742E+02
   972   0.131920E+04   0.342470E+02   0.837082E-01   0.422456E+02
   973   0.131026E+04   0.344680E+02   0.836563E-01   0.414960E+02
   974   0.130149E+04   0.346865E+02   0.836042E-01   0.407261E+02
   975   0.129281E+04   0.349017E+02   0.835520E-01   0.399378E+02
   976   0.128422E+04   0.351121E+02   0.834997E-01   0.391301E+02
   977   0.127572E+04   0.353199E+02   0.834473E-01   0.383044E+02
   978   0.126724E+04   0.355243E+02   0.833949E-01   0.374602E+02
   979   0.125901E+04   0.357252E+02   0.833424E-01   0.365986E+02
   980   0.125080E+04   0.359219E+02   0.832899E-01   0.357192E+02
   981   0.124269E+04   0.361136E+02   0.832375E-01   0.348226E+02
   982   0.123468E+04   0.363032E+02   0.831851E-01   0.339095E+02
   983   0.122684E+04   0.364884E+02   0.831328E-01   0.329797E+02
   984   0.121904E+04   0.366678E+02   0.830805E-01   0.320339E+02
   985   0.121141E+04   0.368449E+02   0.830284E-01   0.310722E+02
   986   0.120382E+04   0.370175E+02   0.829765E-01   0.300953E+02
   987   0.119633E+04   0.371856E+02   0.829247E-01   0.291029E+02
   988   0.118902E+04   0.373506E+02   0.828731E-01   0.280961E+02
   989   0.118182E+04   0.375103E+02   0.828217E-01   0.270758E+02
   990   0.117473E+04   0.376690E+02   0.827705E-01   0.260404E+02
   991   0.116776E+04   0.378201E+02   0.827196E-01   0.249917E+02
   992   0.116090E+04   0.379671E+02   0.826690E-01   0.239294E+02
   993   0.115408E+04   0.381094E+02   0.826186E-01   0.228540E+02
   994   0.114745E+04   0.382483E+02   0.825685E-01   0.217667E+02
   995   0.114102E+04   0.383823E+02   0.825187E-01   0.206667E+02
   996   0.113462E+04   0.385100E+02   0.824692E-01   0.195549E+02
   997   0.112835E+04   0.386356E+02   0.824201E-01   0.184306E+02
   998   0.112220E+04   0.387555E+02   0.823714E-01   0.172964E+02
   999   0.111618E+04   0.388711E+02   0.823230E-01   0.161506E+02
  1000   0.111028E+04   0.389824E+02   0.822749E-01   0.149936E+02
  1001   0.110450E+04   0.390885E+02   0.822273E-01   0.138275E+02
  1002   0.109878E+04   0.391894E+02   0.821800E-01   0.126516E+02
  1003   0.109327E+04   0.392865E+02   0.821332E-01   0.114659E+02
  1004   0.108788E+04   0.393782E+02   0.820867E-01   0.102722E+02
  1005   0.108270E+04   0.394653E+02   0.820407E-01   0.907182E+01
  1006   0.107758E+04   0.395469E+02   0.819951E-01   0.786351E+01
  1007   0.107252E+04   0.396236E+02   0.819500E-01   0.664883E+01
  1008   0.106737E+04   0.396954E+02   0.819053E-01   0.542862E+01
  1009   0.106259E+04   0.397623E+02   0.818611E-01   0.420295E+01
  1010   0.105794E+04   0.398248E+02   0.818173E-01   0.297268E+01
  1011   0.105336E+04   0.398830E+02   0.817740E-01   0.173862E+01
  1012   0.104892E+04   0.399352E+02   0.817312E-01   0.499399E+00
  1013   0.104463E+04   0.399837E+02   0.816889E-01  -0.741193E+00
  1014   0.104048E+04   0.400260E+02   0.816471E-01  -0.198529E+01
  1015   0.103633E+04   0.400645E+02   0.816058E-01  -0.323057E+01
  1016   0.103240E+04   0.400967E+02   0.815650E-01  -0.447769E+01
  1017   0.102863E+04   0.401248E+02   0.815247E-01  -0.572582E+01
  1018   0.102493E+04   0.401465E+02   0.814850E-01  -0.697413E+01
  1019   0.102130E+04   0.401647E+02   0.814458E-01  -0.822252E+01
  1020   0.101791E+04   0.401757E+02   0.814072E-01  -0.947016E+01
  1021   0.101460E+04   0.401823E+02   0.813691E-01  -0.107170E+02
  1022   0.101137E+04   0.401844E+02   0.813316E-01  -0.119621E+02
  1023   0.100830E+04   0.401805E+02   0.812947E-01  -0.132025E+02
  1024   0.100532E+04   0.401713E+02   0.812584E-01  -0.144418E+02
  1025   0.100242E+04   0.401581E+02   0.812227E-01  -0.156748E+02
  1026   0.999911E+03   0.401387E+02   0.811876E-01  -0.169057E+02
  1027   0.997269E+03   0.401160E+02   0.811532E-01  -0.181323E+02
  1028   0.994719E+03   0.400876E+02   0.811194E-01  -0.193529E+02
  1029   0.992337E+03   0.400534E+02   0.810862E-01  -0.205698E+02
  1030   0.990051E+03   0.400150E+02   0.810537E-01  -0.217807E+02
  1031   0.987713E+03   0.399714E+02   0.810219E-01  -0.229838E+02
  1032   0.985696E+03   0.399211E+02   0.809908E-01  -0.241845E+02
  1033   0.983705E+03   0.398669E+02   0.809604E-01  -0.253772E+02
  1034   0.981965E+03   0.398089E+02   0.809307E-01  -0.265621E+02
  1035   0.980253E+03   0.397447E+02   0.809017E-01  -0.277405E+02
  1036   0.978646E+03   0.396750E+02   0.808735E-01  -0.289115E+02
  1037   0.977145E+03   0.396012E+02   0.808461E-01  -0.300743E+02
  1038   0.975827E+03   0.395231E+02   0.808194E-01  -0.312288E+02
  1039   0.974618E+03   0.394393E+02   0.807935E-01  -0.323713E+02
  1040   0.973372E+03   0.393504E+02   0.807684E-01  -0.335068E+02
  1041   0.972388E+03   0.392577E+02   0.807441E-01  -0.346300E+02
  1042   0.971443E+03   0.391591E+02   0.807206E-01  -0.357453E+02
  1043   0.970615E+03   0.390559E+02   0.806979E-01  -0.368483E+02
  1044   0.969978E+03   0.389472E+02   0.806760E-01  -0.379424E+02
  1045   0.969312E+03   0.388360E+02   0.806550E-01  -0.390276E+02
  1046   0.968842E+03   0.387185E+02   0.806349E-01  -0.400964E+02
  1047   0.968494E+03   0.385960E+02   0.806156E-01  -0.411635E+02
  1048   0.968122E+03   0.384693E+02   0.805972E-01  -0.422140E+02
  1049   0.967950E+03   0.383382E+02   0.805796E-01  -0.432478E+02
  1050   0.967832E+03   0.382019E+02   0.805629E-01  -0.442723E+02
  1051   0.967843E+03   0.380611E+02   0.805471E-01  -0.452873E+02
  1052   0.967983E+03   0.379158E+02   0.805321E-01  -0.462851E+02
  1053   0.968104E+03   0.377659E+02   0.805181E-01  -0.472729E+02
  1054   0.968356E+03   0.376122E+02   0.805049E-01  -0.482503E+02
  1055   0.968664E+03   0.374546E+02   0.804926E-01  -0.492097E+02
  1056   0.969102E+03   0.372923E+02   0.804812E-01  -0.501581E+02
  1057   0.969671E+03   0.371261E+02   0.804706E-01  -0.510879E+02
  1058   0.970446E+03   0.369567E+02   0.804609E-01  -0.520062E+02
  1059   0.971203E+03   0.367826E+02   0.804521E-01  -0.529052E+02
  1060   0.972018E+03   0.366044E+02   0.804442E-01  -0.537921E+02
  1061   0.972891E+03   0.364237E+02   0.804371E-01  -0.546592E+02
  1062   0.973896E+03   0.362389E+02   0.804308E-01  -0.555135E+02
  1063   0.974811E+03   0.360508E+02   0.804254E-01  -0.563474E+02
  1064   0.975933E+03   0.358593E+02   0.804208E-01  -0.571755E+02
  1065   0.977114E+03   0.356636E+02   0.804170E-01  -0.579824E+02
  1066   0.978281E+03   0.354653E+02   0.804140E-01  -0.587681E+02
  1067   0.979655E+03   0.352642E+02   0.804118E-01  -0.595320E+02
  1068   0.981015E+03   0.350596E+02   0.804104E-01  -0.602815E+02
  1069   0.982436E+03   0.348529E+02   0.804097E-01  -0.610235E+02
  1070   0.983991E+03   0.346420E+02   0.804098E-01  -0.617430E+02
  1071   0.985459E+03   0.344297E+02   0.804106E-01  -0.624396E+02
  1072   0.987063E+03   0.342138E+02   0.804121E-01  -0.631130E+02
  1073   0.988802E+03   0.339957E+02   0.804143E-01  -0.637703E+02
  1074   0.990455E+03   0.337754E+02   0.804172E-01  -0.644113E+02
  1075   0.992245E+03   0.335514E+02   0.804208E-01  -0.650356E+02
  1076   0.994023E+03   0.333259E+02   0.804250E-01  -0.656355E+02
  1077   0.995938E+03   0.330981E+02   0.804298E-01  -0.662255E+02
  1078   0.997768E+03   0.328687E+02   0.804353E-01  -0.667756E+02
  1079   0.999662E+03   0.326362E+02   0.804413E-01  -0.673226E+02
  1080   0.100169E+04   0.324013E+02   0.804479E-01  -0.678514E+02
  1081   0.100364E+04   0.321663E+02   0.804551E-01  -0.683542E+02
  1082   0.100566E+04   0.319288E+02   0.804628E-01  -0.688381E+02
  1083   0.100773E+04   0.316888E+02   0.804710E-01  -0.693028E+02
  1084   0.100988E+04   0.314478E+02   0.804797E-01  -0.697480E+02
  1085   0.101201E+04   0.312050E+02   0.804890E-01  -0.701659E+02
  1086   0.101421E+04   0.309611E+02   0.804987E-01  -0.705785E+02
  1087   0.101641E+04   0.307161E+02   0.805088E-01  -0.709484E+02
  1088   0.101859E+04   0.304677E+02   0.805194E-01  -0.713123E+02
  1089   0.102085E+04   0.302196E+02   0.805304E-01  -0.716476E+02
  1090   0.102310E+04   0.299703E+02   0.805419E-01  -0.719764E+02
  1091   0.102541E+04   0.297190E+02   0.805537E-01  -0.722685E+02
  1092   0.102779E+04   0.294664E+02   0.805659E-01  -0.725460E+02
  1093   0.103010E+04   0.292140E+02   0.805785E-01  -0.728010E+02
  1094   0.103232E+04   0.289594E+02   0.805914E-01  -0.730407E+02
  1095   0.103477E+04   0.287058E+02   0.806047E-01  -0.732647E+02
  1096   0.103713E+04   0.284492E+02   0.806183E-01  -0.734578E+02
  1097   0.103949E+04   0.281926E+02   0.806323E-01  -0.736272E+02
  1098   0.104192E+04   0.279361E+02   0.806465E-01  -0.737800E+02
  1099   0.104435E+04   0.276787E+02   0.806611E-01  -0.739157E+02
  1100   0.104677E+04   0.274214E+02   0.806759E-01  -0.740266E+02
  1101   0.104919E+04   0.271624E+02   0.806910E-01  -0.741177E+02
  1102   0.105176E+04   0.269034E+02   0.807064E-01  -0.741865E+02
  1103   0.105417E+04   0.266443E+02   0.807221E-01  -0.742356E+02
  1104   0.105665E+04   0.263860E+02   0.807380E-01  -0.742635E+02
  1105   0.105905E+04   0.261270E+02   0.807541E-01  -0.742722E+02
  1106   0.106152E+04   0.258674E+02   0.807705E-01  -0.742599E+02
  1107   0.106398E+04   0.256086E+02   0.807871E-01  -0.742279E+02
  1108   0.106643E+04   0.253493E+02   0.808040E-01  -0.741768E+02
  1109   0.106880E+04   0.250887E+02   0.808210E-01  -0.741055E+02
  1110   0.107123E+04   0.248312E+02   0.808382E-01  -0.740155E+02
  1111   0.107358E+04   0.245741E+02   0.808557E-01  -0.739056E+02
  1112   0.107606E+04   0.243173E+02   0.808733E-01  -0.737780E+02
  1113   0.107837E+04   0.240623E+02   0.808911E-01  -0.736301E+02
  1114   0.108068E+04   0.238069E+02   0.809090E-01  -0.734647E+02
  1115   0.108304E+04   0.235534E+02   0.809271E-01  -0.732817E+02
  1116   0.108538E+04   0.233012E+02   0.809453E-01  -0.730799E+02
  1117   0.108763E+04   0.230502E+02   0.809636E-01  -0.728608E+02
  1118   0.108987E+04   0.228012E+02   0.809821E-01  -0.726225E+02
  1119   0.109216E+04   0.225528E+02   0.810007E-01  -0.723679E+02
  1120   0.109435E+04   0.223065E+02   0.810193E-01  -0.720959E+02
  1121   0.109653E+04   0.220616E+02   0.810380E-01  -0.718056E+02
  1122   0.109868E+04   0.218180E+02   0.810568E-01  -0.714998E+02
  1123   0.110073E+04   0.215775E+02   0.810756E-01  -0.711774E+02
  1124   0.110284E+04   0.213377E+02   0.810945E-01  -0.708382E+02
  1125   0.110484E+04   0.211002E+02   0.811133E-01  -0.704820E+02
  1126   0.110682E+04   0.208650E+02   0.811321E-01  -0.701108E+02
  1127   0.110878E+04   0.206314E+02   0.811510E-01  -0.697235E+02
  1128   0.111070E+04   0.204009E+02   0.811697E-01  -0.693216E+02
  1129   0.111260E+04   0.201729E+02   0.811884E-01  -0.689032E+02
  1130   0.111431E+04   0.199466E+02   0.812070E-01  -0.684703E+02
  1131   0.111615E+04   0.197228E+02   0.812256E-01  -0.680234E+02
  1132   0.111788E+04   0.195015E+02   0.812439E-01  -0.675608E+02
  1133   0.111950E+04   0.192835E+02   0.812622E-01  -0.670845E+02
  1134   0.112117E+04   0.190675E+02   0.812802E-01  -0.665935E+02
  1135   0.112272E+04   0.188540E+02   0.812981E-01  -0.660883E+02
  1136   0.112424E+04   0.186440E+02   0.813157E-01  -0.655709E+02
  1137   0.112572E+04   0.184360E+02   0.813331E-01  -0.650381E+02
  1138   0.112717E+04   0.182323E+02   0.813503E-01  -0.644933E+02
  1139   0.112858E+04   0.180298E+02   0.813671E-01  -0.639341E+02
  1140   0.112987E+04   0.178317E+02   0.813837E-01  -0.633632E+02
  1141   0.113112E+04   0.176350E+02   0.813999E-01  -0.627788E+02
  1142   0.113234E+04   0.174427E+02   0.814158E-01  -0.621822E+02
  1143   0.113351E+04   0.172526E+02   0.814312E-01  -0.615739E+02
  1144   0.113448E+04   0.170655E+02   0.814463E-01  -0.609536E+02
  1145   0.113557E+04   0.168830E+02   0.814609E-01  -0.603211E+02
  1146   0.113653E+04   0.167027E+02   0.814751E-01  -0.596769E+02
  1147   0.113745E+04   0.165264E+02   0.814888E-01  -0.590214E+02
  1148   0.113824E+04   0.163524E+02   0.815020E-01  -0.583544E+02
  1149   0.113906E+04   0.161824E+02   0.815147E-01  -0.576772E+02
  1150   0.113976E+04   0.160156E+02   0.815269E-01  -0.569887E+02
  1151   0.114048E+04   0.158521E+02   0.815385E-01  -0.562895E+02
  1152   0.114100E+04   0.156919E+02   0.815495E-01  -0.555803E+02
  1153   0.114162E+04   0.155359E+02   0.815600E-01  -0.548619E+02
  1154   0.114211E+04   0.153833E+02   0.815698E-01  -0.541330E+02
  1155   0.114254E+04   0.152343E+02   0.815790E-01  -0.533956E+02
  1156   0.114285E+04   0.150882E+02   0.815875E-01  -0.526508E+02
  1157   0.114309E+04   0.149457E+02   0.815954E-01  -0.518969E+02
  1158   0.114336E+04   0.148077E+02   0.816026E-01  -0.511364E+02
  1159   0.114356E+04   0.146728E+02   0.816091E-01  -0.503685E+02
  1160   0.114355E+04   0.145425E+02   0.816149E-01  -0.495954E+02
  1161   0.114363E+04   0.144155E+02   0.816200E-01  -0.488151E+02
  1162   0.114357E+04   0.142924E+02   0.816244E-01  -0.480297E+02
  1163   0.114345E+04   0.141734E+02   0.816280E-01  -0.472394E+02
  1164   0.114334E+04   0.140586E+02   0.816309E-01  -0.464441E+02
  1165   0.114309E+04   0.139473E+02   0.816330E-01  -0.456440E+02
  1166   0.114269E+04   0.138403E+02   0.816344E-01  -0.448405E+02
  1167   0.114237E+04   0.137368E+02   0.816350E-01  -0.440337E+02
  1168   0.114191E+04   0.136379E+02   0.816348E-01  -0.432230E+02
  1169   0.114145E+04   0.135426E+02   0.816339E-01  -0.424112E+02
  1170   0.114092E+04   0.134512E+02   0.816322E-01  -0.415956E+02
  1171   0.114024E+04   0.133645E+02   0.816296E-01  -0.407790E+02
  1172   0.113956E+04   0.132817E+02   0.816263E-01  -0.399609E+02
  1173   0.113881E+04   0.132030E+02   0.816223E-01  -0.391412E+02
