#    L    TT             EE             BB             TE             PP             TP             EP          
  1771   0.352714E+03   0.105611E+02   0.000000E+00  -0.297102E+02   0.110429E-08   0.649067E-07   0.818678E-07
  1772   0.353061E+03   0.104455E+02   0.000000E+00  -0.295522E+02   0.110240E-08   0.642833E-07   0.807419E-07
  1773   0.353380E+03   0.103309E+02   0.000000E+00  -0.293873E+02   0.110051E-08   0.637071E-07   0.796136E-07
  1774   0.353698E+03   0.102172E+02   0.000000E+00  -0.292192E+02   0.109862E-08   0.631779E-07   0.784829E-07
  1775   0.354002E+03   0.101045E+02   0.000000E+00  -0.290457E+02   0.109674E-08   0.626953E-07   0.773501E-07
  1776   0.354298E+03   0.999270E+01   0.000000E+00  -0.288667E+02   0.109486E-08   0.622593E-07   0.762151E-07
  1777   0.354563E+03   0.988210E+01   0.000000E+00  -0.286843E+02   0.109298E-08   0.618694E-07   0.750781E-07
  1778   0.354826E+03   0.977241E+01   0.000000E+00  -0.284964E+02   0.109111E-08   0.615256E-07   0.739391E-07
  1779   0.355073E+03   0.966392E+01   0.000000E+00  -0.283044E+02   0.108924E-08   0.612274E-07   0.727984E-07
  1780   0.355309E+03   0.955650E+01   0.000000E+00  -0.281075E+02   0.108737E-08   0.609748E-07   0.716560E-07
  1781   0.355535E+03   0.945019E+01   0.000000E+00  -0.279064E+02   0.108551E-08   0.607673E-07   0.705121E-07
  1782   0.355727E+03   0.934511E+01   0.000000E+00  -0.277011E+02   0.108364E-08   0.606049E-07   0.693666E-07
  1783   0.355915E+03   0.924122E+01   0.000000E+00  -0.274914E+02   0.108179E-08   0.604872E-07   0.682198E-07
  1784   0.356099E+03   0.913849E+01   0.000000E+00  -0.272768E+02   0.107993E-08   0.604141E-07   0.670717E-07
  1785   0.356255E+03   0.903710E+01   0.000000E+00  -0.270593E+02   0.107808E-08   0.603851E-07   0.659225E-07
  1786   0.356398E+03   0.893693E+01   0.000000E+00  -0.268374E+02   0.107623E-08   0.604002E-07   0.647722E-07
  1787   0.356527E+03   0.883819E+01   0.000000E+00  -0.266111E+02   0.107439E-08   0.604591E-07   0.636209E-07
  1788   0.356643E+03   0.874067E+01   0.000000E+00  -0.263826E+02   0.107255E-08   0.605615E-07   0.624689E-07
  1789   0.356736E+03   0.864451E+01   0.000000E+00  -0.261488E+02   0.107071E-08   0.607072E-07   0.613161E-07
  1790   0.356806E+03   0.854972E+01   0.000000E+00  -0.259120E+02   0.106887E-08   0.608959E-07   0.601627E-07
  1791   0.356869E+03   0.845629E+01   0.000000E+00  -0.256721E+02   0.106704E-08   0.611275E-07   0.590087E-07
  1792   0.356915E+03   0.836431E+01   0.000000E+00  -0.254276E+02   0.106521E-08   0.614015E-07   0.578544E-07
  1793   0.356930E+03   0.827376E+01   0.000000E+00  -0.251800E+02   0.106339E-08   0.617179E-07   0.566998E-07
  1794   0.356942E+03   0.818459E+01   0.000000E+00  -0.249292E+02   0.106156E-08   0.620764E-07   0.555449E-07
  1795   0.356937E+03   0.809708E+01   0.000000E+00  -0.246751E+02   0.105974E-08   0.624766E-07   0.543900E-07
  1796   0.356884E+03   0.801096E+01   0.000000E+00  -0.244171E+02   0.105793E-08   0.629184E-07   0.532351E-07
  1797   0.356849E+03   0.792626E+01   0.000000E+00  -0.241565E+02   0.105611E-08   0.634016E-07   0.520804E-07
  1798   0.356780E+03   0.784310E+01   0.000000E+00  -0.238918E+02   0.105430E-08   0.639258E-07   0.509258E-07
  1799   0.356692E+03   0.776160E+01   0.000000E+00  -0.236244E+02   0.105250E-08   0.644909E-07   0.497717E-07
  1800   0.356590E+03   0.768165E+01   0.000000E+00  -0.233544E+02   0.105069E-08   0.650966E-07   0.486179E-07
  1801   0.356476E+03   0.760319E+01   0.000000E+00  -0.230807E+02   0.104889E-08   0.657426E-07   0.474647E-07
  1802   0.356348E+03   0.752628E+01   0.000000E+00  -0.228045E+02   0.104709E-08   0.664285E-07   0.463122E-07
  1803   0.356191E+03   0.745102E+01   0.000000E+00  -0.225261E+02   0.104530E-08   0.671540E-07   0.451604E-07
  1804   0.356005E+03   0.737729E+01   0.000000E+00  -0.222441E+02   0.104351E-08   0.679187E-07   0.440095E-07
  1805   0.355804E+03   0.730528E+01   0.000000E+00  -0.219602E+02   0.104172E-08   0.687221E-07   0.428595E-07
  1806   0.355597E+03   0.723494E+01   0.000000E+00  -0.216741E+02   0.103993E-08   0.695638E-07   0.417106E-07
  1807   0.355359E+03   0.716623E+01   0.000000E+00  -0.213860E+02   0.103815E-08   0.704435E-07   0.405628E-07
  1808   0.355106E+03   0.709897E+01   0.000000E+00  -0.210959E+02   0.103637E-08   0.713608E-07   0.394163E-07
  1809   0.354837E+03   0.703326E+01   0.000000E+00  -0.208041E+02   0.103459E-08   0.723153E-07   0.382712E-07
  1810   0.354552E+03   0.696936E+01   0.000000E+00  -0.205108E+02   0.103282E-08   0.733065E-07   0.371275E-07
  1811   0.354235E+03   0.690707E+01   0.000000E+00  -0.202160E+02   0.103105E-08   0.743341E-07   0.359853E-07
  1812   0.353910E+03   0.684652E+01   0.000000E+00  -0.199200E+02   0.102928E-08   0.753976E-07   0.348448E-07
  1813   0.353568E+03   0.678757E+01   0.000000E+00  -0.196229E+02   0.102752E-08   0.764967E-07   0.337060E-07
  1814   0.353201E+03   0.673027E+01   0.000000E+00  -0.193248E+02   0.102575E-08   0.776310E-07   0.325691E-07
  1815   0.352823E+03   0.667465E+01   0.000000E+00  -0.190259E+02   0.102400E-08   0.788000E-07   0.314342E-07
  1816   0.352428E+03   0.662066E+01   0.000000E+00  -0.187264E+02   0.102224E-08   0.800035E-07   0.303012E-07
  1817   0.352007E+03   0.656835E+01   0.000000E+00  -0.184262E+02   0.102049E-08   0.812409E-07   0.291705E-07
  1818   0.351568E+03   0.651774E+01   0.000000E+00  -0.181256E+02   0.101874E-08   0.825118E-07   0.280419E-07
  1819   0.351095E+03   0.646894E+01   0.000000E+00  -0.178248E+02   0.101699E-08   0.838160E-07   0.269158E-07
  1820   0.350626E+03   0.642162E+01   0.000000E+00  -0.175238E+02   0.101525E-08   0.851529E-07   0.257920E-07
  1821   0.350144E+03   0.637610E+01   0.000000E+00  -0.172228E+02   0.101351E-08   0.865222E-07   0.246708E-07
  1822   0.349635E+03   0.633220E+01   0.000000E+00  -0.169220E+02   0.101177E-08   0.879235E-07   0.235523E-07
  1823   0.349136E+03   0.629009E+01   0.000000E+00  -0.166213E+02   0.101004E-08   0.893564E-07   0.224365E-07
  1824   0.348594E+03   0.624937E+01   0.000000E+00  -0.163210E+02   0.100830E-08   0.908205E-07   0.213235E-07
  1825   0.348039E+03   0.621029E+01   0.000000E+00  -0.160212E+02   0.100657E-08   0.923153E-07   0.202135E-07
  1826   0.347463E+03   0.617370E+01   0.000000E+00  -0.157220E+02   0.100485E-08   0.938405E-07   0.191066E-07
  1827   0.346881E+03   0.613845E+01   0.000000E+00  -0.154234E+02   0.100313E-08   0.953958E-07   0.180027E-07
  1828   0.346270E+03   0.610479E+01   0.000000E+00  -0.151257E+02   0.100141E-08   0.969806E-07   0.169022E-07
  1829   0.345644E+03   0.607202E+01   0.000000E+00  -0.148289E+02   0.999689E-09   0.985946E-07   0.158049E-07
  1830   0.345004E+03   0.604239E+01   0.000000E+00  -0.145331E+02   0.997975E-09   0.100237E-06   0.147111E-07
  1831   0.344348E+03   0.601371E+01   0.000000E+00  -0.142385E+02   0.996263E-09   0.101909E-06   0.136208E-07
  1832   0.343670E+03   0.598676E+01   0.000000E+00  -0.139451E+02   0.994555E-09   0.103608E-06   0.125342E-07
  1833   0.342983E+03   0.596157E+01   0.000000E+00  -0.136529E+02   0.992849E-09   0.105335E-06   0.114513E-07
  1834   0.342281E+03   0.593743E+01   0.000000E+00  -0.133624E+02   0.991147E-09   0.107089E-06   0.103723E-07
  1835   0.341555E+03   0.591586E+01   0.000000E+00  -0.130731E+02   0.989447E-09   0.108869E-06   0.929718E-08
  1836   0.340812E+03   0.589689E+01   0.000000E+00  -0.127857E+02   0.987750E-09   0.110677E-06   0.822611E-08
  1837   0.340060E+03   0.587759E+01   0.000000E+00  -0.124999E+02   0.986056E-09   0.112510E-06   0.715917E-08
  1838   0.339290E+03   0.586096E+01   0.000000E+00  -0.122160E+02   0.984365E-09   0.114369E-06   0.609648E-08
  1839   0.338496E+03   0.584629E+01   0.000000E+00  -0.119339E+02   0.982677E-09   0.116253E-06   0.503811E-08
  1840   0.337699E+03   0.583213E+01   0.000000E+00  -0.116539E+02   0.980992E-09   0.118161E-06   0.398419E-08
  1841   0.336883E+03   0.582074E+01   0.000000E+00  -0.113758E+02   0.979309E-09   0.120095E-06   0.293480E-08
  1842   0.336050E+03   0.581067E+01   0.000000E+00  -0.110999E+02   0.977630E-09   0.122052E-06   0.189004E-08
  1843   0.335197E+03   0.580195E+01   0.000000E+00  -0.108263E+02   0.975953E-09   0.124033E-06   0.850015E-09
  1844   0.334333E+03   0.579536E+01   0.000000E+00  -0.105548E+02   0.974279E-09   0.126037E-06  -0.185175E-09
  1845   0.333472E+03   0.579018E+01   0.000000E+00  -0.102858E+02   0.972608E-09   0.128064E-06  -0.121543E-08
  1846   0.332569E+03   0.578720E+01   0.000000E+00  -0.100191E+02   0.970939E-09   0.130113E-06  -0.224066E-08
  1847   0.331661E+03   0.578571E+01   0.000000E+00  -0.975507E+01   0.969274E-09   0.132184E-06  -0.326075E-08
  1848   0.330732E+03   0.578574E+01   0.000000E+00  -0.949343E+01   0.967611E-09   0.134277E-06  -0.427561E-08
  1849   0.329791E+03   0.578732E+01   0.000000E+00  -0.923443E+01   0.965952E-09   0.136392E-06  -0.528514E-08
  1850   0.328836E+03   0.579049E+01   0.000000E+00  -0.897809E+01   0.964294E-09   0.138527E-06  -0.628924E-08
  1851   0.327845E+03   0.579601E+01   0.000000E+00  -0.872450E+01   0.962640E-09   0.140682E-06  -0.728782E-08
  1852   0.326870E+03   0.580390E+01   0.000000E+00  -0.847378E+01   0.960989E-09   0.142858E-06  -0.828082E-08
  1853   0.325859E+03   0.581192E+01   0.000000E+00  -0.822589E+01   0.959340E-09   0.145053E-06  -0.926820E-08
  1854   0.324843E+03   0.582157E+01   0.000000E+00  -0.798110E+01   0.957694E-09   0.147267E-06  -0.102499E-07
  1855   0.323813E+03   0.583210E+01   0.000000E+00  -0.773932E+01   0.956051E-09   0.149501E-06  -0.112259E-07
  1856   0.322777E+03   0.584500E+01   0.000000E+00  -0.750059E+01   0.954411E-09   0.151753E-06  -0.121961E-07
  1857   0.321721E+03   0.586027E+01   0.000000E+00  -0.726518E+01   0.952773E-09   0.154024E-06  -0.131605E-07
  1858   0.320652E+03   0.587568E+01   0.000000E+00  -0.703306E+01   0.951138E-09   0.156312E-06  -0.141190E-07
  1859   0.319577E+03   0.589347E+01   0.000000E+00  -0.680442E+01   0.949506E-09   0.158618E-06  -0.150717E-07
  1860   0.318482E+03   0.591141E+01   0.000000E+00  -0.657909E+01   0.947877E-09   0.160942E-06  -0.160183E-07
  1861   0.317390E+03   0.593172E+01   0.000000E+00  -0.635741E+01   0.946250E-09   0.163282E-06  -0.169590E-07
  1862   0.316284E+03   0.595293E+01   0.000000E+00  -0.613920E+01   0.944626E-09   0.165639E-06  -0.178936E-07
  1863   0.315152E+03   0.597577E+01   0.000000E+00  -0.592459E+01   0.943005E-09   0.168011E-06  -0.188221E-07
  1864   0.314030E+03   0.600099E+01   0.000000E+00  -0.571377E+01   0.941387E-09   0.170400E-06  -0.197444E-07
  1865   0.312888E+03   0.602637E+01   0.000000E+00  -0.550671E+01   0.939771E-09   0.172804E-06  -0.206606E-07
  1866   0.311748E+03   0.605265E+01   0.000000E+00  -0.530352E+01   0.938158E-09   0.175223E-06  -0.215705E-07
  1867   0.310582E+03   0.608057E+01   0.000000E+00  -0.510405E+01   0.936548E-09   0.177657E-06  -0.224741E-07
  1868   0.309419E+03   0.610940E+01   0.000000E+00  -0.490869E+01   0.934940E-09   0.180106E-06  -0.233713E-07
  1869   0.308252E+03   0.613912E+01   0.000000E+00  -0.471720E+01   0.933335E-09   0.182568E-06  -0.242622E-07
  1870   0.307072E+03   0.617050E+01   0.000000E+00  -0.452993E+01   0.931733E-09   0.185044E-06  -0.251467E-07
  1871   0.305882E+03   0.620352E+01   0.000000E+00  -0.434662E+01   0.930134E-09   0.187533E-06  -0.260246E-07
  1872   0.304695E+03   0.623671E+01   0.000000E+00  -0.416762E+01   0.928537E-09   0.190036E-06  -0.268960E-07
  1873   0.303496E+03   0.627155E+01   0.000000E+00  -0.399274E+01   0.926943E-09   0.192551E-06  -0.277609E-07
  1874   0.302294E+03   0.630655E+01   0.000000E+00  -0.382219E+01   0.925351E-09   0.195078E-06  -0.286191E-07
  1875   0.301088E+03   0.634322E+01   0.000000E+00  -0.365593E+01   0.923763E-09   0.197617E-06  -0.294706E-07
  1876   0.299871E+03   0.638079E+01   0.000000E+00  -0.349394E+01   0.922177E-09   0.200167E-06  -0.303155E-07
  1877   0.298650E+03   0.641928E+01   0.000000E+00  -0.333641E+01   0.920593E-09   0.202729E-06  -0.311535E-07
  1878   0.297419E+03   0.645795E+01   0.000000E+00  -0.318331E+01   0.919012E-09   0.205302E-06  -0.319847E-07
  1879   0.296192E+03   0.649753E+01   0.000000E+00  -0.303455E+01   0.917434E-09   0.207885E-06  -0.328091E-07
  1880   0.294962E+03   0.653803E+01   0.000000E+00  -0.289045E+01   0.915859E-09   0.210478E-06  -0.336265E-07
  1881   0.293729E+03   0.657945E+01   0.000000E+00  -0.275078E+01   0.914286E-09   0.213081E-06  -0.344370E-07
  1882   0.292485E+03   0.662254E+01   0.000000E+00  -0.261566E+01   0.912716E-09   0.215693E-06  -0.352405E-07
  1883   0.291246E+03   0.666507E+01   0.000000E+00  -0.248519E+01   0.911148E-09   0.218315E-06  -0.360369E-07
  1884   0.290005E+03   0.671001E+01   0.000000E+00  -0.235936E+01   0.909583E-09   0.220945E-06  -0.368262E-07
  1885   0.288760E+03   0.675439E+01   0.000000E+00  -0.223829E+01   0.908021E-09   0.223583E-06  -0.376083E-07
  1886   0.287506E+03   0.680043E+01   0.000000E+00  -0.212179E+01   0.906461E-09   0.226230E-06  -0.383833E-07
  1887   0.286250E+03   0.684667E+01   0.000000E+00  -0.201022E+01   0.904904E-09   0.228884E-06  -0.391510E-07
  1888   0.285006E+03   0.689310E+01   0.000000E+00  -0.190332E+01   0.903349E-09   0.231545E-06  -0.399114E-07
  1889   0.283746E+03   0.694045E+01   0.000000E+00  -0.180128E+01   0.901797E-09   0.234213E-06  -0.406645E-07
  1890   0.282490E+03   0.698875E+01   0.000000E+00  -0.170415E+01   0.900248E-09   0.236888E-06  -0.414101E-07
  1891   0.281240E+03   0.703797E+01   0.000000E+00  -0.161176E+01   0.898701E-09   0.239569E-06  -0.421484E-07
  1892   0.279981E+03   0.708740E+01   0.000000E+00  -0.152444E+01   0.897157E-09   0.242256E-06  -0.428791E-07
  1893   0.278721E+03   0.713776E+01   0.000000E+00  -0.144188E+01   0.895615E-09   0.244948E-06  -0.436023E-07
  1894   0.277466E+03   0.718831E+01   0.000000E+00  -0.136418E+01   0.894076E-09   0.247646E-06  -0.443180E-07
  1895   0.276202E+03   0.723981E+01   0.000000E+00  -0.129156E+01   0.892540E-09   0.250348E-06  -0.450260E-07
  1896   0.274944E+03   0.729226E+01   0.000000E+00  -0.122397E+01   0.891006E-09   0.253055E-06  -0.457263E-07
  1897   0.273693E+03   0.734416E+01   0.000000E+00  -0.116139E+01   0.889475E-09   0.255766E-06  -0.464189E-07
  1898   0.272433E+03   0.739701E+01   0.000000E+00  -0.110402E+01   0.887946E-09   0.258480E-06  -0.471037E-07
  1899   0.271179E+03   0.745080E+01   0.000000E+00  -0.105160E+01   0.886419E-09   0.261198E-06  -0.477807E-07
  1900   0.269917E+03   0.750406E+01   0.000000E+00  -0.100441E+01   0.884896E-09   0.263919E-06  -0.484498E-07
  1901   0.268661E+03   0.755826E+01   0.000000E+00  -0.962469E+00   0.883375E-09   0.266643E-06  -0.491110E-07
  1902   0.267413E+03   0.761265E+01   0.000000E+00  -0.925546E+00   0.881856E-09   0.269368E-06  -0.497643E-07
  1903   0.266157E+03   0.766719E+01   0.000000E+00  -0.893388E+00   0.880340E-09   0.272096E-06  -0.504096E-07
  1904   0.264923E+03   0.772334E+01   0.000000E+00  -0.865743E+00   0.878826E-09   0.274825E-06  -0.510469E-07
  1905   0.263661E+03   0.777885E+01   0.000000E+00  -0.843844E+00   0.877315E-09   0.277554E-06  -0.516762E-07
  1906   0.262414E+03   0.783444E+01   0.000000E+00  -0.826995E+00   0.875806E-09   0.280284E-06  -0.522975E-07
  1907   0.261177E+03   0.789155E+01   0.000000E+00  -0.813754E+00   0.874300E-09   0.283014E-06  -0.529107E-07
  1908   0.259940E+03   0.794795E+01   0.000000E+00  -0.806396E+00   0.872797E-09   0.285743E-06  -0.535159E-07
  1909   0.258699E+03   0.800434E+01   0.000000E+00  -0.802736E+00   0.871295E-09   0.288471E-06  -0.541130E-07
  1910   0.257467E+03   0.806218E+01   0.000000E+00  -0.804306E+00   0.869797E-09   0.291198E-06  -0.547019E-07
  1911   0.256246E+03   0.811922E+01   0.000000E+00  -0.811152E+00   0.868301E-09   0.293923E-06  -0.552827E-07
  1912   0.255028E+03   0.817617E+01   0.000000E+00  -0.821089E+00   0.866807E-09   0.296645E-06  -0.558553E-07
  1913   0.253821E+03   0.823302E+01   0.000000E+00  -0.835650E+00   0.865316E-09   0.299365E-06  -0.564197E-07
  1914   0.252610E+03   0.828972E+01   0.000000E+00  -0.854878E+00   0.863827E-09   0.302081E-06  -0.569760E-07
  1915   0.251411E+03   0.834700E+01   0.000000E+00  -0.878819E+00   0.862341E-09   0.304794E-06  -0.575239E-07
  1916   0.250209E+03   0.840408E+01   0.000000E+00  -0.906776E+00   0.860857E-09   0.307502E-06  -0.580637E-07
  1917   0.249027E+03   0.846020E+01   0.000000E+00  -0.939537E+00   0.859376E-09   0.310205E-06  -0.585951E-07
  1918   0.247843E+03   0.851757E+01   0.000000E+00  -0.976403E+00   0.857897E-09   0.312904E-06  -0.591183E-07
  1919   0.246672E+03   0.857391E+01   0.000000E+00  -0.101742E+01   0.856420E-09   0.315597E-06  -0.596331E-07
  1920   0.245507E+03   0.862996E+01   0.000000E+00  -0.106264E+01   0.854946E-09   0.318283E-06  -0.601395E-07
  1921   0.244341E+03   0.868642E+01   0.000000E+00  -0.111135E+01   0.853475E-09   0.320964E-06  -0.606376E-07
  1922   0.243196E+03   0.874179E+01   0.000000E+00  -0.116435E+01   0.852006E-09   0.323637E-06  -0.611273E-07
  1923   0.242052E+03   0.879752E+01   0.000000E+00  -0.122094E+01   0.850539E-09   0.326303E-06  -0.616086E-07
  1924   0.240907E+03   0.885284E+01   0.000000E+00  -0.128191E+01   0.849074E-09   0.328960E-06  -0.620815E-07
  1925   0.239793E+03   0.890699E+01   0.000000E+00  -0.134730E+01   0.847613E-09   0.331610E-06  -0.625459E-07
  1926   0.238672E+03   0.896216E+01   0.000000E+00  -0.141567E+01   0.846153E-09   0.334251E-06  -0.630018E-07
  1927   0.237552E+03   0.901685E+01   0.000000E+00  -0.148929E+01   0.844696E-09   0.336882E-06  -0.634492E-07
  1928   0.236463E+03   0.907102E+01   0.000000E+00  -0.156377E+01   0.843241E-09   0.339504E-06  -0.638880E-07
  1929   0.235369E+03   0.912465E+01   0.000000E+00  -0.164433E+01   0.841789E-09   0.342115E-06  -0.643183E-07
  1930   0.234292E+03   0.917772E+01   0.000000E+00  -0.172731E+01   0.840339E-09   0.344716E-06  -0.647401E-07
  1931   0.233233E+03   0.922945E+01   0.000000E+00  -0.181424E+01   0.838892E-09   0.347306E-06  -0.651532E-07
  1932   0.232176E+03   0.928204E+01   0.000000E+00  -0.190443E+01   0.837447E-09   0.349884E-06  -0.655577E-07
  1933   0.231130E+03   0.933325E+01   0.000000E+00  -0.199865E+01   0.836004E-09   0.352450E-06  -0.659536E-07
  1934   0.230096E+03   0.938452E+01   0.000000E+00  -0.209622E+01   0.834564E-09   0.355004E-06  -0.663408E-07
  1935   0.229072E+03   0.943435E+01   0.000000E+00  -0.219719E+01   0.833126E-09   0.357544E-06  -0.667193E-07
  1936   0.228061E+03   0.948494E+01   0.000000E+00  -0.230158E+01   0.831690E-09   0.360072E-06  -0.670891E-07
  1937   0.227054E+03   0.953255E+01   0.000000E+00  -0.240871E+01   0.830257E-09   0.362585E-06  -0.674502E-07
  1938   0.226068E+03   0.958161E+01   0.000000E+00  -0.251937E+01   0.828826E-09   0.365084E-06  -0.678025E-07
  1939   0.225094E+03   0.962911E+01   0.000000E+00  -0.263359E+01   0.827398E-09   0.367568E-06  -0.681460E-07
  1940   0.224127E+03   0.967653E+01   0.000000E+00  -0.275144E+01   0.825972E-09   0.370037E-06  -0.684808E-07
  1941   0.223180E+03   0.972308E+01   0.000000E+00  -0.287145E+01   0.824548E-09   0.372491E-06  -0.688067E-07
  1942   0.222232E+03   0.976875E+01   0.000000E+00  -0.299518E+01   0.823126E-09   0.374928E-06  -0.691237E-07
  1943   0.221307E+03   0.981425E+01   0.000000E+00  -0.312265E+01   0.821707E-09   0.377348E-06  -0.694319E-07
  1944   0.220396E+03   0.985732E+01   0.000000E+00  -0.325243E+01   0.820290E-09   0.379752E-06  -0.697312E-07
  1945   0.219485E+03   0.990165E+01   0.000000E+00  -0.338457E+01   0.818876E-09   0.382138E-06  -0.700216E-07
  1946   0.218597E+03   0.994424E+01   0.000000E+00  -0.352134E+01   0.817464E-09   0.384506E-06  -0.703030E-07
  1947   0.217711E+03   0.998656E+01   0.000000E+00  -0.365981E+01   0.816054E-09   0.386855E-06  -0.705755E-07
  1948   0.216855E+03   0.100278E+02   0.000000E+00  -0.380226E+01   0.814646E-09   0.389186E-06  -0.708390E-07
  1949   0.216001E+03   0.100673E+02   0.000000E+00  -0.394651E+01   0.813241E-09   0.391497E-06  -0.710935E-07
  1950   0.215164E+03   0.101071E+02   0.000000E+00  -0.409482E+01   0.811838E-09   0.393788E-06  -0.713389E-07
  1951   0.214344E+03   0.101466E+02   0.000000E+00  -0.424500E+01   0.810438E-09   0.396059E-06  -0.715754E-07
  1952   0.213534E+03   0.101834E+02   0.000000E+00  -0.439849E+01   0.809039E-09   0.398310E-06  -0.718027E-07
  1953   0.212742E+03   0.102205E+02   0.000000E+00  -0.455450E+01   0.807643E-09   0.400541E-06  -0.720212E-07
  1954   0.211961E+03   0.102564E+02   0.000000E+00  -0.471296E+01   0.806250E-09   0.402751E-06  -0.722307E-07
  1955   0.211190E+03   0.102918E+02   0.000000E+00  -0.487458E+01   0.804858E-09   0.404941E-06  -0.724314E-07
  1956   0.210431E+03   0.103259E+02   0.000000E+00  -0.503780E+01   0.803469E-09   0.407111E-06  -0.726232E-07
  1957   0.209720E+03   0.103587E+02   0.000000E+00  -0.520331E+01   0.802082E-09   0.409260E-06  -0.728062E-07
  1958   0.208969E+03   0.103910E+02   0.000000E+00  -0.537106E+01   0.800697E-09   0.411389E-06  -0.729806E-07
  1959   0.208260E+03   0.104219E+02   0.000000E+00  -0.554098E+01   0.799315E-09   0.413498E-06  -0.731462E-07
  1960   0.207555E+03   0.104529E+02   0.000000E+00  -0.571304E+01   0.797935E-09   0.415587E-06  -0.733032E-07
  1961   0.206871E+03   0.104825E+02   0.000000E+00  -0.588642E+01   0.796557E-09   0.417655E-06  -0.734515E-07
  1962   0.206199E+03   0.105113E+02   0.000000E+00  -0.606107E+01   0.795181E-09   0.419703E-06  -0.735913E-07
  1963   0.205540E+03   0.105388E+02   0.000000E+00  -0.623693E+01   0.793808E-09   0.421731E-06  -0.737226E-07
  1964   0.204894E+03   0.105654E+02   0.000000E+00  -0.641470E+01   0.792436E-09   0.423739E-06  -0.738455E-07
  1965   0.204270E+03   0.105905E+02   0.000000E+00  -0.659357E+01   0.791068E-09   0.425726E-06  -0.739599E-07
  1966   0.203651E+03   0.106141E+02   0.000000E+00  -0.677423E+01   0.789701E-09   0.427693E-06  -0.740659E-07
  1967   0.203055E+03   0.106376E+02   0.000000E+00  -0.695588E+01   0.788336E-09   0.429640E-06  -0.741636E-07
  1968   0.202457E+03   0.106595E+02   0.000000E+00  -0.713846E+01   0.786974E-09   0.431567E-06  -0.742530E-07
  1969   0.201889E+03   0.106804E+02   0.000000E+00  -0.732193E+01   0.785614E-09   0.433473E-06  -0.743342E-07
  1970   0.201321E+03   0.107020E+02   0.000000E+00  -0.750622E+01   0.784256E-09   0.435359E-06  -0.744072E-07
  1971   0.200776E+03   0.107211E+02   0.000000E+00  -0.769127E+01   0.782901E-09   0.437225E-06  -0.744720E-07
  1972   0.200239E+03   0.107384E+02   0.000000E+00  -0.787630E+01   0.781547E-09   0.439071E-06  -0.745287E-07
  1973   0.199717E+03   0.107563E+02   0.000000E+00  -0.806272E+01   0.780196E-09   0.440897E-06  -0.745773E-07
  1974   0.199218E+03   0.107716E+02   0.000000E+00  -0.824975E+01   0.778847E-09   0.442702E-06  -0.746180E-07
  1975   0.198721E+03   0.107866E+02   0.000000E+00  -0.843732E+01   0.777500E-09   0.444487E-06  -0.746506E-07
  1976   0.198240E+03   0.107997E+02   0.000000E+00  -0.862464E+01   0.776155E-09   0.446252E-06  -0.746754E-07
  1977   0.197776E+03   0.108125E+02   0.000000E+00  -0.881239E+01   0.774813E-09   0.447997E-06  -0.746922E-07
  1978   0.197322E+03   0.108241E+02   0.000000E+00  -0.899978E+01   0.773473E-09   0.449721E-06  -0.747012E-07
  1979   0.196884E+03   0.108345E+02   0.000000E+00  -0.918748E+01   0.772135E-09   0.451425E-06  -0.747025E-07
  1980   0.196464E+03   0.108438E+02   0.000000E+00  -0.937545E+01   0.770799E-09   0.453109E-06  -0.746960E-07
  1981   0.196047E+03   0.108517E+02   0.000000E+00  -0.956289E+01   0.769465E-09   0.454773E-06  -0.746817E-07
  1982   0.195648E+03   0.108585E+02   0.000000E+00  -0.975049E+01   0.768133E-09   0.456417E-06  -0.746599E-07
  1983   0.195268E+03   0.108639E+02   0.000000E+00  -0.993818E+01   0.766804E-09   0.458040E-06  -0.746304E-07
  1984   0.194898E+03   0.108687E+02   0.000000E+00  -0.101252E+02   0.765476E-09   0.459644E-06  -0.745933E-07
  1985   0.194547E+03   0.108715E+02   0.000000E+00  -0.103122E+02   0.764151E-09   0.461227E-06  -0.745487E-07
  1986   0.194200E+03   0.108736E+02   0.000000E+00  -0.104983E+02   0.762828E-09   0.462790E-06  -0.744967E-07
  1987   0.193865E+03   0.108750E+02   0.000000E+00  -0.106844E+02   0.761507E-09   0.464333E-06  -0.744372E-07
  1988   0.193550E+03   0.108750E+02   0.000000E+00  -0.108695E+02   0.760189E-09   0.465855E-06  -0.743703E-07
  1989   0.193247E+03   0.108743E+02   0.000000E+00  -0.110529E+02   0.758872E-09   0.467358E-06  -0.742961E-07
  1990   0.192965E+03   0.108720E+02   0.000000E+00  -0.112375E+02   0.757557E-09   0.468840E-06  -0.742146E-07
  1991   0.192680E+03   0.108675E+02   0.000000E+00  -0.114202E+02   0.756245E-09   0.470302E-06  -0.741258E-07
  1992   0.192408E+03   0.108630E+02   0.000000E+00  -0.116026E+02   0.754935E-09   0.471744E-06  -0.740298E-07
  1993   0.192158E+03   0.108576E+02   0.000000E+00  -0.117837E+02   0.753627E-09   0.473166E-06  -0.739267E-07
  1994   0.191921E+03   0.108499E+02   0.000000E+00  -0.119643E+02   0.752321E-09   0.474567E-06  -0.738164E-07
  1995   0.191706E+03   0.108412E+02   0.000000E+00  -0.121444E+02   0.751017E-09   0.475949E-06  -0.736991E-07
  1996   0.191490E+03   0.108309E+02   0.000000E+00  -0.123231E+02   0.749715E-09   0.477310E-06  -0.735748E-07
