#    L    TT             EE             TE             PP             TP          
  1102   0.104528E+04   0.273221E+02  -0.812809E+02   0.169721E+06   0.289170E+01
  1103   0.104831E+04   0.270304E+02  -0.813405E+02   0.169388E+06   0.266447E+01
  1104   0.105141E+04   0.267393E+02  -0.813761E+02   0.169056E+06   0.244240E+01
  1105   0.105443E+04   0.264474E+02  -0.813897E+02   0.168725E+06   0.222544E+01
  1106   0.105751E+04   0.261547E+02  -0.813794E+02   0.168395E+06   0.201357E+01
  1107   0.106059E+04   0.258629E+02  -0.813467E+02   0.168065E+06   0.180673E+01
  1108   0.106365E+04   0.255705E+02  -0.812920E+02   0.167737E+06   0.160490E+01
  1109   0.106663E+04   0.252767E+02  -0.812144E+02   0.167409E+06   0.140804E+01
  1110   0.106968E+04   0.249861E+02  -0.811152E+02   0.167081E+06   0.121610E+01
  1111   0.107263E+04   0.246957E+02  -0.809933E+02   0.166755E+06   0.102906E+01
  1112   0.107572E+04   0.244057E+02  -0.808509E+02   0.166429E+06   0.846868E+00
  1113   0.107865E+04   0.241175E+02  -0.806855E+02   0.166105E+06   0.669493E+00
  1114   0.108156E+04   0.238290E+02  -0.804998E+02   0.165781E+06   0.496898E+00
  1115   0.108452E+04   0.235424E+02  -0.802936E+02   0.165457E+06   0.329044E+00
  1116   0.108747E+04   0.232571E+02  -0.800660E+02   0.165135E+06   0.165895E+00
  1117   0.109032E+04   0.229731E+02  -0.798183E+02   0.164813E+06   0.741118E-02
  1118   0.109315E+04   0.226911E+02  -0.795487E+02   0.164492E+06  -0.146443E+00
  1119   0.109603E+04   0.224099E+02  -0.792600E+02   0.164172E+06  -0.295706E+00
  1120   0.109881E+04   0.221308E+02  -0.789513E+02   0.163852E+06  -0.440416E+00
  1121   0.110157E+04   0.218532E+02  -0.786216E+02   0.163534E+06  -0.580608E+00
  1122   0.110431E+04   0.215772E+02  -0.782736E+02   0.163216E+06  -0.716322E+00
  1123   0.110694E+04   0.213043E+02  -0.779064E+02   0.162898E+06  -0.847594E+00
  1124   0.110961E+04   0.210322E+02  -0.775199E+02   0.162582E+06  -0.974463E+00
  1125   0.111218E+04   0.207626E+02  -0.771137E+02   0.162266E+06  -0.109696E+01
  1126   0.111473E+04   0.204955E+02  -0.766899E+02   0.161951E+06  -0.121514E+01
  1127   0.111724E+04   0.202302E+02  -0.762476E+02   0.161637E+06  -0.132902E+01
  1128   0.111971E+04   0.199683E+02  -0.757879E+02   0.161324E+06  -0.143865E+01
  1129   0.112215E+04   0.197090E+02  -0.753093E+02   0.161011E+06  -0.154406E+01
  1130   0.112441E+04   0.194516E+02  -0.748138E+02   0.160699E+06  -0.164529E+01
  1131   0.112678E+04   0.191970E+02  -0.743018E+02   0.160388E+06  -0.174238E+01
  1132   0.112904E+04   0.189451E+02  -0.737716E+02   0.160077E+06  -0.183537E+01
  1133   0.113118E+04   0.186969E+02  -0.732254E+02   0.159768E+06  -0.192429E+01
  1134   0.113336E+04   0.184508E+02  -0.726621E+02   0.159459E+06  -0.200918E+01
  1135   0.113543E+04   0.182076E+02  -0.720822E+02   0.159150E+06  -0.209008E+01
  1136   0.113745E+04   0.179682E+02  -0.714879E+02   0.158843E+06  -0.216702E+01
  1137   0.113942E+04   0.177311E+02  -0.708758E+02   0.158536E+06  -0.224005E+01
  1138   0.114136E+04   0.174986E+02  -0.702495E+02   0.158230E+06  -0.230920E+01
  1139   0.114324E+04   0.172677E+02  -0.696066E+02   0.157924E+06  -0.237451E+01
  1140   0.114501E+04   0.170415E+02  -0.689498E+02   0.157620E+06  -0.243601E+01
  1141   0.114672E+04   0.168170E+02  -0.682775E+02   0.157316E+06  -0.249375E+01
  1142   0.114839E+04   0.165973E+02  -0.675908E+02   0.157012E+06  -0.254776E+01
  1143   0.115000E+04   0.163802E+02  -0.668903E+02   0.156710E+06  -0.259808E+01
  1144   0.115142E+04   0.161666E+02  -0.661759E+02   0.156408E+06  -0.264474E+01
  1145   0.115293E+04   0.159578E+02  -0.654473E+02   0.156107E+06  -0.268779E+01
  1146   0.115431E+04   0.157518E+02  -0.647050E+02   0.155807E+06  -0.272725E+01
  1147   0.115564E+04   0.155500E+02  -0.639495E+02   0.155507E+06  -0.276318E+01
  1148   0.115684E+04   0.153512E+02  -0.631808E+02   0.155208E+06  -0.279560E+01
  1149   0.115805E+04   0.151566E+02  -0.623999E+02   0.154910E+06  -0.282455E+01
  1150   0.115913E+04   0.149658E+02  -0.616060E+02   0.154612E+06  -0.285008E+01
  1151   0.116022E+04   0.147788E+02  -0.607997E+02   0.154315E+06  -0.287221E+01
  1152   0.116111E+04   0.145955E+02  -0.599817E+02   0.154019E+06  -0.289098E+01
  1153   0.116208E+04   0.144169E+02  -0.591529E+02   0.153723E+06  -0.290642E+01
  1154   0.116291E+04   0.142422E+02  -0.583119E+02   0.153429E+06  -0.291855E+01
  1155   0.116367E+04   0.140716E+02  -0.574610E+02   0.153135E+06  -0.292740E+01
  1156   0.116430E+04   0.139044E+02  -0.566011E+02   0.152841E+06  -0.293300E+01
  1157   0.116486E+04   0.137414E+02  -0.557308E+02   0.152548E+06  -0.293538E+01
  1158   0.116542E+04   0.135833E+02  -0.548524E+02   0.152256E+06  -0.293457E+01
  1159   0.116592E+04   0.134289E+02  -0.539652E+02   0.151965E+06  -0.293060E+01
  1160   0.116619E+04   0.132797E+02  -0.530716E+02   0.151674E+06  -0.292350E+01
  1161   0.116654E+04   0.131342E+02  -0.521695E+02   0.151384E+06  -0.291328E+01
  1162   0.116674E+04   0.129933E+02  -0.512612E+02   0.151095E+06  -0.289999E+01
  1163   0.116686E+04   0.128570E+02  -0.503467E+02   0.150806E+06  -0.288365E+01
  1164   0.116699E+04   0.127254E+02  -0.494263E+02   0.150518E+06  -0.286430E+01
  1165   0.116696E+04   0.125979E+02  -0.484999E+02   0.150231E+06  -0.284195E+01
  1166   0.116678E+04   0.124753E+02  -0.475692E+02   0.149944E+06  -0.281663E+01
  1167   0.116666E+04   0.123569E+02  -0.466342E+02   0.149658E+06  -0.278838E+01
  1168   0.116639E+04   0.122436E+02  -0.456944E+02   0.149373E+06  -0.275723E+01
  1169   0.116611E+04   0.121346E+02  -0.447527E+02   0.149089E+06  -0.272320E+01
  1170   0.116575E+04   0.120300E+02  -0.438064E+02   0.148805E+06  -0.268632E+01
  1171   0.116522E+04   0.119307E+02  -0.428584E+02   0.148521E+06  -0.264662E+01
  1172   0.116469E+04   0.118359E+02  -0.419082E+02   0.148239E+06  -0.260413E+01
  1173   0.116407E+04   0.117459E+02  -0.409558E+02   0.147957E+06  -0.255887E+01
  1174   0.116335E+04   0.116598E+02  -0.400025E+02   0.147675E+06  -0.251088E+01
  1175   0.116255E+04   0.115786E+02  -0.390482E+02   0.147395E+06  -0.246019E+01
  1176   0.116158E+04   0.115022E+02  -0.380939E+02   0.147115E+06  -0.240681E+01
  1177   0.116066E+04   0.114316E+02  -0.371391E+02   0.146835E+06  -0.235079E+01
  1178   0.115958E+04   0.113645E+02  -0.361846E+02   0.146556E+06  -0.229215E+01
  1179   0.115855E+04   0.113041E+02  -0.352309E+02   0.146278E+06  -0.223092E+01
  1180   0.115735E+04   0.112481E+02  -0.342781E+02   0.146001E+06  -0.216712E+01
  1181   0.115612E+04   0.111958E+02  -0.333268E+02   0.145724E+06  -0.210079E+01
  1182   0.115473E+04   0.111489E+02  -0.323774E+02   0.145448E+06  -0.203195E+01
  1183   0.115330E+04   0.111067E+02  -0.314301E+02   0.145173E+06  -0.196064E+01
  1184   0.115177E+04   0.110686E+02  -0.304853E+02   0.144898E+06  -0.188687E+01
  1185   0.115022E+04   0.110367E+02  -0.295433E+02   0.144623E+06  -0.181069E+01
  1186   0.114855E+04   0.110090E+02  -0.286046E+02   0.144350E+06  -0.173211E+01
  1187   0.114686E+04   0.109863E+02  -0.276694E+02   0.144077E+06  -0.165118E+01
  1188   0.114506E+04   0.109679E+02  -0.267382E+02   0.143804E+06  -0.156790E+01
  1189   0.114315E+04   0.109546E+02  -0.258110E+02   0.143533E+06  -0.148232E+01
  1190   0.114121E+04   0.109458E+02  -0.248884E+02   0.143262E+06  -0.139447E+01
  1191   0.113915E+04   0.109423E+02  -0.239704E+02   0.142991E+06  -0.130436E+01
  1192   0.113706E+04   0.109435E+02  -0.230575E+02   0.142721E+06  -0.121204E+01
  1193   0.113485E+04   0.109493E+02  -0.221498E+02   0.142452E+06  -0.111752E+01
  1194   0.113261E+04   0.109599E+02  -0.212475E+02   0.142184E+06  -0.102084E+01
  1195   0.113032E+04   0.109753E+02  -0.203510E+02   0.141916E+06  -0.922025E+00
  1196   0.112784E+04   0.109964E+02  -0.194609E+02   0.141648E+06  -0.821104E+00
  1197   0.112539E+04   0.110210E+02  -0.185769E+02   0.141382E+06  -0.718106E+00
  1198   0.112282E+04   0.110507E+02  -0.177006E+02   0.141115E+06  -0.613059E+00
  1199   0.112020E+04   0.110848E+02  -0.168297E+02   0.140850E+06  -0.505992E+00
  1200   0.111746E+04   0.111242E+02  -0.159661E+02   0.140585E+06  -0.396933E+00
  1201   0.111475E+04   0.111673E+02  -0.151105E+02   0.140321E+06  -0.285908E+00
  1202   0.111183E+04   0.112166E+02  -0.142617E+02   0.140057E+06  -0.172931E+00
  1203   0.110894E+04   0.112697E+02  -0.134216E+02   0.139794E+06  -0.580140E-01
  1204   0.110593E+04   0.113274E+02  -0.125896E+02   0.139531E+06   0.588328E-01
  1205   0.110287E+04   0.113884E+02  -0.117668E+02   0.139270E+06   0.177598E+00
  1206   0.109976E+04   0.114547E+02  -0.109528E+02   0.139008E+06   0.298270E+00
  1207   0.109667E+04   0.115251E+02  -0.101494E+02   0.138748E+06   0.420837E+00
  1208   0.109345E+04   0.116003E+02  -0.935455E+01   0.138488E+06   0.545289E+00
  1209   0.109011E+04   0.116788E+02  -0.857013E+01   0.138228E+06   0.671615E+00
  1210   0.108679E+04   0.117614E+02  -0.779715E+01   0.137969E+06   0.799802E+00
  1211   0.108335E+04   0.118488E+02  -0.703518E+01   0.137711E+06   0.929840E+00
  1212   0.107993E+04   0.119396E+02  -0.628376E+01   0.137453E+06   0.106172E+01
  1213   0.107638E+04   0.120339E+02  -0.554319E+01   0.137196E+06   0.119542E+01
  1214   0.107286E+04   0.121331E+02  -0.481527E+01   0.136939E+06   0.133095E+01
  1215   0.106928E+04   0.122350E+02  -0.409953E+01   0.136683E+06   0.146827E+01
  1216   0.106565E+04   0.123413E+02  -0.339629E+01   0.136428E+06   0.160740E+01
  1217   0.106182E+04   0.124510E+02  -0.270509E+01   0.136173E+06   0.174830E+01
  1218   0.105809E+04   0.125651E+02  -0.202772E+01   0.135919E+06   0.189098E+01
  1219   0.105422E+04   0.126813E+02  -0.136226E+01   0.135665E+06   0.203542E+01
  1220   0.105038E+04   0.128012E+02  -0.711215E+00   0.135412E+06   0.218161E+01
  1221   0.104649E+04   0.129240E+02  -0.734126E-01   0.135160E+06   0.232954E+01
  1222   0.104254E+04   0.130512E+02   0.549367E+00   0.134908E+06   0.247920E+01
  1223   0.103854E+04   0.131815E+02   0.115980E+01   0.134657E+06   0.263057E+01
  1224   0.103448E+04   0.133132E+02   0.175387E+01   0.134406E+06   0.278364E+01
  1225   0.103044E+04   0.134495E+02   0.233350E+01   0.134156E+06   0.293841E+01
  1226   0.102635E+04   0.135881E+02   0.289915E+01   0.133906E+06   0.309486E+01
  1227   0.102228E+04   0.137299E+02   0.344903E+01   0.133657E+06   0.325298E+01
  1228   0.101808E+04   0.138747E+02   0.398433E+01   0.133408E+06   0.341277E+01
  1229   0.101390E+04   0.140220E+02   0.450326E+01   0.133160E+06   0.357420E+01
  1230   0.100951E+04   0.141717E+02   0.500776E+01   0.132913E+06   0.373726E+01
  1231   0.100522E+04   0.143247E+02   0.549603E+01   0.132666E+06   0.390196E+01
  1232   0.100087E+04   0.144794E+02   0.596928E+01   0.132420E+06   0.406827E+01
  1233   0.996611E+03   0.146382E+02   0.642496E+01   0.132174E+06   0.423618E+01
  1234   0.992224E+03   0.147981E+02   0.686576E+01   0.131929E+06   0.440568E+01
  1235   0.988077E+03   0.149612E+02   0.728989E+01   0.131684E+06   0.457677E+01
  1236   0.983725E+03   0.151256E+02   0.769780E+01   0.131440E+06   0.474943E+01
  1237   0.979317E+03   0.152926E+02   0.808844E+01   0.131197E+06   0.492364E+01
  1238   0.974926E+03   0.154623E+02   0.846225E+01   0.130954E+06   0.509940E+01
  1239   0.970477E+03   0.156332E+02   0.881895E+01   0.130711E+06   0.527670E+01
  1240   0.965971E+03   0.158069E+02   0.915972E+01   0.130469E+06   0.545552E+01
  1241   0.961556E+03   0.159818E+02   0.948278E+01   0.130228E+06   0.563586E+01
  1242   0.957008E+03   0.161604E+02   0.979004E+01   0.129987E+06   0.581770E+01
  1243   0.952477E+03   0.163388E+02   0.100780E+02   0.129747E+06   0.600103E+01
  1244   0.947962E+03   0.165208E+02   0.103502E+02   0.129507E+06   0.618584E+01
  1245   0.943463E+03   0.167042E+02   0.106047E+02   0.129268E+06   0.637212E+01
  1246   0.938905E+03   0.168883E+02   0.108429E+02   0.129030E+06   0.655985E+01
  1247   0.934287E+03   0.170746E+02   0.110629E+02   0.128791E+06   0.674904E+01
  1248   0.929686E+03   0.172625E+02   0.112651E+02   0.128554E+06   0.693965E+01
  1249   0.925099E+03   0.174533E+02   0.114501E+02   0.128317E+06   0.713169E+01
  1250   0.920526E+03   0.176443E+02   0.116175E+02   0.128080E+06   0.732515E+01
  1251   0.915895E+03   0.178360E+02   0.117671E+02   0.127844E+06   0.752000E+01
  1252   0.911352E+03   0.180308E+02   0.118989E+02   0.127609E+06   0.771619E+01
  1253   0.906678E+03   0.182257E+02   0.120133E+02   0.127374E+06   0.791368E+01
  1254   0.902021E+03   0.184212E+02   0.121104E+02   0.127139E+06   0.811239E+01
  1255   0.897382E+03   0.186189E+02   0.121899E+02   0.126905E+06   0.831229E+01
  1256   0.892836E+03   0.188166E+02   0.122522E+02   0.126672E+06   0.851332E+01
  1257   0.888237E+03   0.190155E+02   0.122974E+02   0.126439E+06   0.871541E+01
  1258   0.883583E+03   0.192143E+02   0.123254E+02   0.126207E+06   0.891851E+01
  1259   0.878952E+03   0.194144E+02   0.123364E+02   0.125975E+06   0.912257E+01
  1260   0.874343E+03   0.196142E+02   0.123306E+02   0.125744E+06   0.932754E+01
  1261   0.869757E+03   0.198152E+02   0.123080E+02   0.125513E+06   0.953335E+01
  1262   0.865196E+03   0.200165E+02   0.122689E+02   0.125282E+06   0.973995E+01
  1263   0.860661E+03   0.202175E+02   0.122130E+02   0.125053E+06   0.994729E+01
  1264   0.856077E+03   0.204188E+02   0.121404E+02   0.124823E+06   0.101553E+02
  1265   0.851595E+03   0.206197E+02   0.120516E+02   0.124594E+06   0.103640E+02
  1266   0.847067E+03   0.208207E+02   0.119466E+02   0.124366E+06   0.105732E+02
  1267   0.842567E+03   0.210205E+02   0.118253E+02   0.124138E+06   0.107829E+02
  1268   0.838105E+03   0.212219E+02   0.116879E+02   0.123911E+06   0.109931E+02
  1269   0.833681E+03   0.214205E+02   0.115350E+02   0.123684E+06   0.112037E+02
  1270   0.829260E+03   0.216191E+02   0.113655E+02   0.123458E+06   0.114146E+02
  1271   0.824878E+03   0.218177E+02   0.111807E+02   0.123232E+06   0.116258E+02
  1272   0.820507E+03   0.220156E+02   0.109805E+02   0.123007E+06   0.118373E+02
  1273   0.816149E+03   0.222120E+02   0.107647E+02   0.122782E+06   0.120489E+02
  1274   0.811833E+03   0.224068E+02   0.105338E+02   0.122558E+06   0.122607E+02
  1275   0.807546E+03   0.226014E+02   0.102884E+02   0.122334E+06   0.124726E+02
  1276   0.803281E+03   0.227951E+02   0.100274E+02   0.122111E+06   0.126844E+02
  1277   0.799054E+03   0.229879E+02   0.975227E+01   0.121888E+06   0.128962E+02
  1278   0.794859E+03   0.231789E+02   0.946193E+01   0.121665E+06   0.131079E+02
  1279   0.790704E+03   0.233681E+02   0.915768E+01   0.121444E+06   0.133195E+02
  1280   0.786589E+03   0.235570E+02   0.883785E+01   0.121222E+06   0.135309E+02
  1281   0.782508E+03   0.237440E+02   0.850518E+01   0.121001E+06   0.137420E+02
  1282   0.778470E+03   0.239291E+02   0.815799E+01   0.120781E+06   0.139528E+02
  1283   0.774468E+03   0.241130E+02   0.779681E+01   0.120561E+06   0.141632E+02
  1284   0.770511E+03   0.242949E+02   0.742144E+01   0.120341E+06   0.143731E+02
  1285   0.766583E+03   0.244756E+02   0.703314E+01   0.120122E+06   0.145826E+02
  1286   0.762702E+03   0.246534E+02   0.663097E+01   0.119904E+06   0.147916E+02
  1287   0.758868E+03   0.248298E+02   0.621621E+01   0.119686E+06   0.149999E+02
  1288   0.755082E+03   0.250041E+02   0.578716E+01   0.119468E+06   0.152077E+02
  1289   0.751337E+03   0.251769E+02   0.534658E+01   0.119251E+06   0.154147E+02
  1290   0.747635E+03   0.253468E+02   0.489205E+01   0.119035E+06   0.156209E+02
  1291   0.743983E+03   0.255151E+02   0.442483E+01   0.118818E+06   0.158263E+02
  1292   0.740375E+03   0.256796E+02   0.394471E+01   0.118603E+06   0.160309E+02
  1293   0.736813E+03   0.258440E+02   0.345150E+01   0.118388E+06   0.162345E+02
  1294   0.733311E+03   0.260052E+02   0.294869E+01   0.118173E+06   0.164371E+02
  1295   0.729848E+03   0.261640E+02   0.243162E+01   0.117958E+06   0.166387E+02
  1296   0.726434E+03   0.263210E+02   0.190455E+01   0.117745E+06   0.168392E+02
  1297   0.723075E+03   0.264756E+02   0.136428E+01   0.117531E+06   0.170386E+02
  1298   0.719766E+03   0.266275E+02   0.812834E+00   0.117318E+06   0.172367E+02
  1299   0.716500E+03   0.267769E+02   0.249272E+00   0.117106E+06   0.174336E+02
  1300   0.713300E+03   0.269228E+02  -0.325135E+00   0.116894E+06   0.176292E+02
  1301   0.710153E+03   0.270676E+02  -0.910549E+00   0.116682E+06   0.178234E+02
  1302   0.707051E+03   0.272089E+02  -0.150621E+01   0.116471E+06   0.180163E+02
  1303   0.704004E+03   0.273473E+02  -0.211356E+01   0.116261E+06   0.182078E+02
  1304   0.701012E+03   0.274836E+02  -0.273029E+01   0.116050E+06   0.183980E+02
  1305   0.698077E+03   0.276161E+02  -0.335784E+01   0.115841E+06   0.185869E+02
  1306   0.695184E+03   0.277471E+02  -0.399317E+01   0.115631E+06   0.187744E+02
  1307   0.692365E+03   0.278743E+02  -0.463697E+01   0.115422E+06   0.189607E+02
  1308   0.689598E+03   0.279983E+02  -0.529141E+01   0.115214E+06   0.191458E+02
  1309   0.686878E+03   0.281182E+02  -0.595198E+01   0.115006E+06   0.193296E+02
  1310   0.684226E+03   0.282364E+02  -0.662157E+01   0.114798E+06   0.195121E+02
  1311   0.681623E+03   0.283512E+02  -0.729792E+01   0.114591E+06   0.196934E+02
  1312   0.679106E+03   0.284632E+02  -0.798095E+01   0.114385E+06   0.198736E+02
  1313   0.676625E+03   0.285710E+02  -0.867135E+01   0.114179E+06   0.200525E+02
  1314   0.674209E+03   0.286759E+02  -0.936684E+01   0.113973E+06   0.202303E+02
  1315   0.671846E+03   0.287779E+02  -0.100688E+02   0.113767E+06   0.204069E+02
  1316   0.669551E+03   0.288755E+02  -0.107758E+02   0.113563E+06   0.205823E+02
  1317   0.667319E+03   0.289714E+02  -0.114884E+02   0.113358E+06   0.207567E+02
  1318   0.665134E+03   0.290620E+02  -0.122051E+02   0.113154E+06   0.209299E+02
  1319   0.663013E+03   0.291494E+02  -0.129274E+02   0.112950E+06   0.211020E+02
  1320   0.660951E+03   0.292335E+02  -0.136529E+02   0.112747E+06   0.212730E+02
  1321   0.658947E+03   0.293150E+02  -0.143830E+02   0.112545E+06   0.214430E+02
  1322   0.657010E+03   0.293908E+02  -0.151156E+02   0.112342E+06   0.216119E+02
  1323   0.655134E+03   0.294640E+02  -0.158512E+02   0.112140E+06   0.217798E+02
  1324   0.653320E+03   0.295335E+02  -0.165905E+02   0.111939E+06   0.219466E+02
  1325   0.651562E+03   0.295995E+02  -0.173313E+02   0.111738E+06   0.221125E+02
  1326   0.649876E+03   0.296617E+02  -0.180751E+02   0.111537E+06   0.222773E+02
  1327   0.648232E+03   0.297209E+02  -0.188208E+02   0.111337E+06   0.224412E+02
  1328   0.646670E+03   0.297763E+02  -0.195664E+02   0.111137E+06   0.226041E+02
  1329   0.645160E+03   0.298271E+02  -0.203147E+02   0.110938E+06   0.227661E+02
  1330   0.643711E+03   0.298739E+02  -0.210635E+02   0.110739E+06   0.229271E+02
  1331   0.642332E+03   0.299173E+02  -0.218126E+02   0.110540E+06   0.230873E+02
  1332   0.641001E+03   0.299567E+02  -0.225627E+02   0.110342E+06   0.232465E+02
  1333   0.639741E+03   0.299919E+02  -0.233116E+02   0.110145E+06   0.234048E+02
  1334   0.638539E+03   0.300243E+02  -0.240614E+02   0.109947E+06   0.235623E+02
  1335   0.637397E+03   0.300516E+02  -0.248106E+02   0.109750E+06   0.237189E+02
  1336   0.636322E+03   0.300761E+02  -0.255577E+02   0.109554E+06   0.238747E+02
  1337   0.635307E+03   0.300953E+02  -0.263047E+02   0.109358E+06   0.240296E+02
  1338   0.634348E+03   0.301115E+02  -0.270503E+02   0.109162E+06   0.241837E+02
  1339   0.633459E+03   0.301231E+02  -0.277949E+02   0.108967E+06   0.243371E+02
  1340   0.632627E+03   0.301315E+02  -0.285387E+02   0.108772E+06   0.244896E+02
  1341   0.631853E+03   0.301366E+02  -0.292792E+02   0.108578E+06   0.246414E+02
  1342   0.631138E+03   0.301369E+02  -0.300180E+02   0.108384E+06   0.247925E+02
  1343   0.630490E+03   0.301331E+02  -0.307542E+02   0.108190E+06   0.249428E+02
  1344   0.629904E+03   0.301251E+02  -0.314878E+02   0.107997E+06   0.250924E+02
  1345   0.629365E+03   0.301143E+02  -0.322180E+02   0.107804E+06   0.252413E+02
  1346   0.628896E+03   0.300984E+02  -0.329469E+02   0.107612E+06   0.253895E+02
  1347   0.628492E+03   0.300788E+02  -0.336714E+02   0.107420E+06   0.255370E+02
  1348   0.628139E+03   0.300555E+02  -0.343924E+02   0.107228E+06   0.256839E+02
  1349   0.627859E+03   0.300268E+02  -0.351097E+02   0.107037E+06   0.258301E+02
  1350   0.627625E+03   0.299958E+02  -0.358233E+02   0.106846E+06   0.259757E+02
  1351   0.627459E+03   0.299601E+02  -0.365330E+02   0.106655E+06   0.261207E+02
  1352   0.627340E+03   0.299204E+02  -0.372380E+02   0.106465E+06   0.262650E+02
  1353   0.627290E+03   0.298781E+02  -0.379386E+02   0.106276E+06   0.264086E+02
  1354   0.627287E+03   0.298311E+02  -0.386348E+02   0.106086E+06   0.265515E+02
  1355   0.627354E+03   0.297799E+02  -0.393254E+02   0.105897E+06   0.266937E+02
  1356   0.627475E+03   0.297261E+02  -0.400117E+02   0.105709E+06   0.268350E+02
  1357   0.627645E+03   0.296674E+02  -0.406905E+02   0.105521E+06   0.269754E+02
  1358   0.627856E+03   0.296053E+02  -0.413616E+02   0.105333E+06   0.271150E+02
  1359   0.628123E+03   0.295397E+02  -0.420284E+02   0.105146E+06   0.272537E+02
  1360   0.628423E+03   0.294720E+02  -0.426869E+02   0.104959E+06   0.273914E+02
  1361   0.628795E+03   0.293986E+02  -0.433391E+02   0.104772E+06   0.275280E+02
  1362   0.629194E+03   0.293223E+02  -0.439826E+02   0.104586E+06   0.276637E+02
  1363   0.629650E+03   0.292423E+02  -0.446208E+02   0.104400E+06   0.277982E+02
  1364   0.630126E+03   0.291595E+02  -0.452490E+02   0.104215E+06   0.279316E+02
  1365   0.630734E+03   0.290730E+02  -0.458684E+02   0.104030E+06   0.280638E+02
  1366   0.631311E+03   0.289827E+02  -0.464811E+02   0.103845E+06   0.281949E+02
  1367   0.631930E+03   0.288887E+02  -0.470846E+02   0.103660E+06   0.283247E+02
  1368   0.632668E+03   0.287931E+02  -0.476785E+02   0.103477E+06   0.284532E+02
  1369   0.633375E+03   0.286929E+02  -0.482627E+02   0.103293E+06   0.285804E+02
  1370   0.634127E+03   0.285904E+02  -0.488384E+02   0.103110E+06   0.287062E+02
  1371   0.634922E+03   0.284847E+02  -0.494038E+02   0.102927E+06   0.288306E+02
  1372   0.635762E+03   0.283758E+02  -0.499595E+02   0.102744E+06   0.289535E+02
  1373   0.636648E+03   0.282644E+02  -0.505052E+02   0.102562E+06   0.290750E+02
  1374   0.637578E+03   0.281498E+02  -0.510398E+02   0.102381E+06   0.291950E+02
  1375   0.638553E+03   0.280319E+02  -0.515648E+02   0.102199E+06   0.293134E+02
  1376   0.639575E+03   0.279114E+02  -0.520783E+02   0.102018E+06   0.294301E+02
  1377   0.640642E+03   0.277890E+02  -0.525815E+02   0.101837E+06   0.295453E+02
  1378   0.641756E+03   0.276617E+02  -0.530734E+02   0.101657E+06   0.296588E+02
  1379   0.642842E+03   0.275340E+02  -0.535539E+02   0.101477E+06   0.297705E+02
  1380   0.643974E+03   0.274013E+02  -0.540234E+02   0.101298E+06   0.298805E+02
  1381   0.645154E+03   0.272674E+02  -0.544802E+02   0.101119E+06   0.299887E+02
  1382   0.646232E+03   0.271306E+02  -0.549247E+02   0.100940E+06   0.300950E+02
  1383   0.647507E+03   0.269911E+02  -0.553582E+02   0.100761E+06   0.301995E+02
  1384   0.648681E+03   0.268494E+02  -0.557790E+02   0.100583E+06   0.303020E+02
  1385   0.649903E+03   0.267048E+02  -0.561876E+02   0.100405E+06   0.304026E+02
  1386   0.651173E+03   0.265581E+02  -0.565837E+02   0.100228E+06   0.305012E+02
  1387   0.652418E+03   0.264091E+02  -0.569671E+02   0.100051E+06   0.305977E+02
  1388   0.653860E+03   0.262571E+02  -0.573382E+02   0.998741E+05   0.306922E+02
  1389   0.655203E+03   0.261029E+02  -0.576953E+02   0.996978E+05   0.307845E+02
  1390   0.656521E+03   0.259471E+02  -0.580412E+02   0.995218E+05   0.308747E+02
  1391   0.657963E+03   0.257889E+02  -0.583734E+02   0.993461E+05   0.309627E+02
  1392   0.659381E+03   0.256283E+02  -0.586923E+02   0.991708E+05   0.310484E+02
  1393   0.660850E+03   0.254660E+02  -0.589978E+02   0.989959E+05   0.311319E+02
  1394   0.662294E+03   0.253013E+02  -0.592910E+02   0.988213E+05   0.312131E+02
  1395   0.663790E+03   0.251341E+02  -0.595695E+02   0.986470E+05   0.312919E+02
  1396   0.665336E+03   0.249658E+02  -0.598360E+02   0.984731E+05   0.313683E+02
  1397   0.666860E+03   0.247950E+02  -0.600880E+02   0.982995E+05   0.314423E+02
  1398   0.668361E+03   0.246216E+02  -0.603261E+02   0.981262E+05   0.315138E+02
  1399   0.669914E+03   0.244478E+02  -0.605507E+02   0.979534E+05   0.315828E+02
  1400   0.671519E+03   0.242713E+02  -0.607615E+02   0.977808E+05   0.316492E+02
  1401   0.673103E+03   0.240921E+02  -0.609583E+02   0.976086E+05   0.317130E+02
  1402   0.674738E+03   0.239125E+02  -0.611418E+02   0.974367E+05   0.317743E+02
  1403   0.676350E+03   0.237310E+02  -0.613108E+02   0.972652E+05   0.318331E+02
  1404   0.677938E+03   0.235483E+02  -0.614660E+02   0.970940E+05   0.318893E+02
  1405   0.679650E+03   0.233631E+02  -0.616072E+02   0.969231E+05   0.319431E+02
  1406   0.681263E+03   0.231776E+02  -0.617355E+02   0.967526E+05   0.319943E+02
  1407   0.682850E+03   0.229903E+02  -0.618495E+02   0.965824E+05   0.320432E+02
  1408   0.684634E+03   0.228012E+02  -0.619495E+02   0.964125E+05   0.320897E+02
  1409   0.686242E+03   0.226119E+02  -0.620354E+02   0.962430E+05   0.321337E+02
  1410   0.687970E+03   0.224209E+02  -0.621085E+02   0.960738E+05   0.321755E+02
  1411   0.689671E+03   0.222289E+02  -0.621671E+02   0.959049E+05   0.322149E+02
