#    L    TT             EE             BB             TE          
   787   0.216770E+04   0.240091E+02   0.764767E-01  -0.124761E+03
   788   0.217431E+04   0.237488E+02   0.765775E-01  -0.124273E+03
   789   0.218086E+04   0.234878E+02   0.766787E-01  -0.123759E+03
   790   0.218743E+04   0.232297E+02   0.767803E-01  -0.123202E+03
   791   0.219386E+04   0.229710E+02   0.768822E-01  -0.122611E+03
   792   0.220023E+04   0.227136E+02   0.769845E-01  -0.122000E+03
   793   0.220646E+04   0.224577E+02   0.770870E-01  -0.121346E+03
   794   0.221257E+04   0.222025E+02   0.771899E-01  -0.120671E+03
   795   0.221861E+04   0.219472E+02   0.772930E-01  -0.119960E+03
   796   0.222474E+04   0.216940E+02   0.773963E-01  -0.119227E+03
   797   0.223059E+04   0.214406E+02   0.774998E-01  -0.118457E+03
   798   0.223637E+04   0.211894E+02   0.776035E-01  -0.117665E+03
   799   0.224210E+04   0.209395E+02   0.777074E-01  -0.116842E+03
   800   0.224776E+04   0.206901E+02   0.778113E-01  -0.115989E+03
   801   0.225329E+04   0.204427E+02   0.779154E-01  -0.115113E+03
   802   0.225861E+04   0.201967E+02   0.780195E-01  -0.114190E+03
   803   0.226401E+04   0.199513E+02   0.781237E-01  -0.113258E+03
   804   0.226920E+04   0.197088E+02   0.782278E-01  -0.112288E+03
   805   0.227440E+04   0.194678E+02   0.783320E-01  -0.111293E+03
   806   0.227937E+04   0.192283E+02   0.784361E-01  -0.110273E+03
   807   0.228421E+04   0.189918E+02   0.785401E-01  -0.109229E+03
   808   0.228889E+04   0.187577E+02   0.786440E-01  -0.108153E+03
   809   0.229358E+04   0.185259E+02   0.787478E-01  -0.107059E+03
   810   0.229804E+04   0.182966E+02   0.788514E-01  -0.105933E+03
   811   0.230235E+04   0.180698E+02   0.789549E-01  -0.104782E+03
   812   0.230658E+04   0.178470E+02   0.790581E-01  -0.103611E+03
   813   0.231065E+04   0.176253E+02   0.791611E-01  -0.102418E+03
   814   0.231471E+04   0.174077E+02   0.792639E-01  -0.101202E+03
   815   0.231855E+04   0.171927E+02   0.793663E-01  -0.999646E+02
   816   0.232215E+04   0.169813E+02   0.794684E-01  -0.987051E+02
   817   0.232566E+04   0.167725E+02   0.795702E-01  -0.974243E+02
   818   0.232915E+04   0.165681E+02   0.796716E-01  -0.961228E+02
   819   0.233240E+04   0.163665E+02   0.797726E-01  -0.948012E+02
   820   0.233557E+04   0.161686E+02   0.798732E-01  -0.934593E+02
   821   0.233848E+04   0.159736E+02   0.799734E-01  -0.920999E+02
   822   0.234131E+04   0.157839E+02   0.800731E-01  -0.907212E+02
   823   0.234396E+04   0.155972E+02   0.801723E-01  -0.893238E+02
   824   0.234636E+04   0.154150E+02   0.802710E-01  -0.879083E+02
   825   0.234873E+04   0.152360E+02   0.803692E-01  -0.864767E+02
   826   0.235085E+04   0.150624E+02   0.804668E-01  -0.850281E+02
   827   0.235279E+04   0.148920E+02   0.805638E-01  -0.835645E+02
   828   0.235470E+04   0.147264E+02   0.806603E-01  -0.820850E+02
   829   0.235635E+04   0.145656E+02   0.807562E-01  -0.805908E+02
   830   0.235789E+04   0.144089E+02   0.808514E-01  -0.790840E+02
   831   0.235925E+04   0.142563E+02   0.809460E-01  -0.775629E+02
   832   0.236042E+04   0.141080E+02   0.810399E-01  -0.760288E+02
   833   0.236147E+04   0.139646E+02   0.811331E-01  -0.744822E+02
   834   0.236225E+04   0.138256E+02   0.812256E-01  -0.729229E+02
   835   0.236299E+04   0.136923E+02   0.813174E-01  -0.713522E+02
   836   0.236339E+04   0.135628E+02   0.814085E-01  -0.697699E+02
   837   0.236374E+04   0.134384E+02   0.814988E-01  -0.681773E+02
   838   0.236389E+04   0.133192E+02   0.815883E-01  -0.665742E+02
   839   0.236376E+04   0.132046E+02   0.816771E-01  -0.649604E+02
   840   0.236358E+04   0.130960E+02   0.817650E-01  -0.633378E+02
   841   0.236320E+04   0.129914E+02   0.818521E-01  -0.617078E+02
   842   0.236261E+04   0.128914E+02   0.819384E-01  -0.600672E+02
   843   0.236188E+04   0.127969E+02   0.820238E-01  -0.584218E+02
   844   0.236088E+04   0.127078E+02   0.821084E-01  -0.567675E+02
   845   0.235981E+04   0.126229E+02   0.821920E-01  -0.551073E+02
   846   0.235860E+04   0.125451E+02   0.822748E-01  -0.534413E+02
   847   0.235725E+04   0.124707E+02   0.823566E-01  -0.517691E+02
   848   0.235568E+04   0.124021E+02   0.824375E-01  -0.500924E+02
   849   0.235382E+04   0.123384E+02   0.825175E-01  -0.484103E+02
   850   0.235196E+04   0.122806E+02   0.825964E-01  -0.467239E+02
   851   0.234981E+04   0.122278E+02   0.826744E-01  -0.450334E+02
   852   0.234751E+04   0.121810E+02   0.827514E-01  -0.433394E+02
   853   0.234505E+04   0.121387E+02   0.828274E-01  -0.416428E+02
   854   0.234237E+04   0.121025E+02   0.829023E-01  -0.399451E+02
   855   0.233946E+04   0.120716E+02   0.829762E-01  -0.382454E+02
   856   0.233655E+04   0.120446E+02   0.830490E-01  -0.365458E+02
   857   0.233332E+04   0.120239E+02   0.831207E-01  -0.348470E+02
   858   0.232995E+04   0.120102E+02   0.831913E-01  -0.331493E+02
   859   0.232641E+04   0.119992E+02   0.832607E-01  -0.314520E+02
   860   0.232278E+04   0.119945E+02   0.833291E-01  -0.297582E+02
   861   0.231892E+04   0.119957E+02   0.833962E-01  -0.280681E+02
   862   0.231489E+04   0.120018E+02   0.834622E-01  -0.263810E+02
   863   0.231070E+04   0.120139E+02   0.835270E-01  -0.246992E+02
   864   0.230634E+04   0.120304E+02   0.835906E-01  -0.230222E+02
   865   0.230166E+04   0.120528E+02   0.836529E-01  -0.213523E+02
   866   0.229719E+04   0.120806E+02   0.837140E-01  -0.196890E+02
   867   0.229232E+04   0.121146E+02   0.837739E-01  -0.180329E+02
   868   0.228735E+04   0.121532E+02   0.838324E-01  -0.163844E+02
   869   0.228221E+04   0.121973E+02   0.838897E-01  -0.147442E+02
   870   0.227689E+04   0.122463E+02   0.839456E-01  -0.131132E+02
   871   0.227147E+04   0.123009E+02   0.840003E-01  -0.114923E+02
   872   0.226586E+04   0.123612E+02   0.840535E-01  -0.988092E+01
   873   0.226008E+04   0.124265E+02   0.841055E-01  -0.828059E+01
   874   0.225419E+04   0.124977E+02   0.841560E-01  -0.669220E+01
   875   0.224811E+04   0.125725E+02   0.842052E-01  -0.511441E+01
   876   0.224185E+04   0.126541E+02   0.842530E-01  -0.354881E+01
   877   0.223563E+04   0.127402E+02   0.842993E-01  -0.199701E+01
   878   0.222907E+04   0.128309E+02   0.843443E-01  -0.458412E+00
   879   0.222246E+04   0.129278E+02   0.843878E-01   0.106688E+01
   880   0.221574E+04   0.130294E+02   0.844299E-01   0.257798E+01
   881   0.220883E+04   0.131351E+02   0.844706E-01   0.407329E+01
   882   0.220179E+04   0.132465E+02   0.845098E-01   0.555342E+01
   883   0.219471E+04   0.133635E+02   0.845475E-01   0.701677E+01
   884   0.218735E+04   0.134841E+02   0.845838E-01   0.846543E+01
   885   0.217987E+04   0.136104E+02   0.846186E-01   0.989632E+01
   886   0.217233E+04   0.137420E+02   0.846520E-01   0.113100E+02
   887   0.216459E+04   0.138773E+02   0.846839E-01   0.127065E+02
   888   0.215687E+04   0.140186E+02   0.847143E-01   0.140847E+02
   889   0.214879E+04   0.141630E+02   0.847432E-01   0.154447E+02
   890   0.214073E+04   0.143137E+02   0.847707E-01   0.167848E+02
   891   0.213261E+04   0.144683E+02   0.847967E-01   0.181071E+02
   892   0.212435E+04   0.146270E+02   0.848212E-01   0.194107E+02
   893   0.211587E+04   0.147914E+02   0.848443E-01   0.206941E+02
   894   0.210741E+04   0.149592E+02   0.848659E-01   0.219570E+02
   895   0.209873E+04   0.151314E+02   0.848861E-01   0.232016E+02
   896   0.208997E+04   0.153086E+02   0.849048E-01   0.244248E+02
   897   0.208108E+04   0.154903E+02   0.849221E-01   0.256280E+02
   898   0.207218E+04   0.156757E+02   0.849379E-01   0.268103E+02
   899   0.206313E+04   0.158657E+02   0.849523E-01   0.279707E+02
   900   0.205394E+04   0.160596E+02   0.849653E-01   0.291108E+02
   901   0.204474E+04   0.162575E+02   0.849769E-01   0.302287E+02
   902   0.203539E+04   0.164594E+02   0.849871E-01   0.313250E+02
   903   0.202581E+04   0.166652E+02   0.849960E-01   0.323986E+02
   904   0.201637E+04   0.168744E+02   0.850034E-01   0.334491E+02
   905   0.200671E+04   0.170884E+02   0.850096E-01   0.344762E+02
   906   0.199697E+04   0.173049E+02   0.850143E-01   0.354795E+02
   907   0.198722E+04   0.175248E+02   0.850178E-01   0.364588E+02
   908   0.197747E+04   0.177481E+02   0.850199E-01   0.374144E+02
   909   0.196757E+04   0.179748E+02   0.850207E-01   0.383445E+02
   910   0.195751E+04   0.182056E+02   0.850202E-01   0.392510E+02
   911   0.194745E+04   0.184376E+02   0.850185E-01   0.401312E+02
   912   0.193730E+04   0.186738E+02   0.850154E-01   0.409865E+02
   913   0.192686E+04   0.189120E+02   0.850112E-01   0.418156E+02
   914   0.191670E+04   0.191529E+02   0.850057E-01   0.426197E+02
   915   0.190632E+04   0.193966E+02   0.849990E-01   0.433978E+02
   916   0.189600E+04   0.196424E+02   0.849911E-01   0.441487E+02
   917   0.188553E+04   0.198917E+02   0.849819E-01   0.448743E+02
   918   0.187512E+04   0.201424E+02   0.849717E-01   0.455721E+02
   919   0.186464E+04   0.203952E+02   0.849602E-01   0.462431E+02
   920   0.185407E+04   0.206501E+02   0.849476E-01   0.468864E+02
   921   0.184357E+04   0.209072E+02   0.849339E-01   0.475022E+02
   922   0.183291E+04   0.211657E+02   0.849190E-01   0.480910E+02
   923   0.182225E+04   0.214257E+02   0.849030E-01   0.486525E+02
   924   0.181158E+04   0.216879E+02   0.848859E-01   0.491854E+02
   925   0.180097E+04   0.219509E+02   0.848678E-01   0.496903E+02
   926   0.179021E+04   0.222161E+02   0.848485E-01   0.501683E+02
   927   0.177951E+04   0.224822E+02   0.848282E-01   0.506175E+02
   928   0.176881E+04   0.227499E+02   0.848069E-01   0.510383E+02
   929   0.175802E+04   0.230184E+02   0.847845E-01   0.514318E+02
   930   0.174729E+04   0.232870E+02   0.847610E-01   0.517963E+02
   931   0.173649E+04   0.235580E+02   0.847366E-01   0.521327E+02
   932   0.172574E+04   0.238285E+02   0.847112E-01   0.524408E+02
   933   0.171499E+04   0.240999E+02   0.846847E-01   0.527210E+02
   934   0.170423E+04   0.243731E+02   0.846573E-01   0.529736E+02
   935   0.169346E+04   0.246458E+02   0.846289E-01   0.531960E+02
   936   0.168275E+04   0.249187E+02   0.845996E-01   0.533909E+02
   937   0.167195E+04   0.251927E+02   0.845693E-01   0.535572E+02
   938   0.166122E+04   0.254671E+02   0.845381E-01   0.536951E+02
   939   0.165056E+04   0.257403E+02   0.845059E-01   0.538044E+02
   940   0.163980E+04   0.260147E+02   0.844729E-01   0.538854E+02
   941   0.162911E+04   0.262887E+02   0.844389E-01   0.539378E+02
   942   0.161841E+04   0.265624E+02   0.844041E-01   0.539620E+02
   943   0.160785E+04   0.268358E+02   0.843684E-01   0.539582E+02
   944   0.159727E+04   0.271089E+02   0.843318E-01   0.539254E+02
   945   0.158668E+04   0.273811E+02   0.842944E-01   0.538647E+02
   946   0.157615E+04   0.276538E+02   0.842562E-01   0.537758E+02
   947   0.156561E+04   0.279256E+02   0.842172E-01   0.536597E+02
   948   0.155498E+04   0.281980E+02   0.841774E-01   0.535153E+02
   949   0.154456E+04   0.284680E+02   0.841368E-01   0.533438E+02
   950   0.153412E+04   0.287380E+02   0.840954E-01   0.531440E+02
   951   0.152375E+04   0.290078E+02   0.840533E-01   0.529170E+02
   952   0.151344E+04   0.292767E+02   0.840105E-01   0.526634E+02
   953   0.150311E+04   0.295433E+02   0.839670E-01   0.523821E+02
   954   0.149286E+04   0.298097E+02   0.839229E-01   0.520746E+02
   955   0.148259E+04   0.300743E+02   0.838780E-01   0.517405E+02
   956   0.147239E+04   0.303379E+02   0.838325E-01   0.513796E+02
   957   0.146233E+04   0.305990E+02   0.837865E-01   0.509940E+02
   958   0.145219E+04   0.308582E+02   0.837398E-01   0.505819E+02
   959   0.144227E+04   0.311171E+02   0.836926E-01   0.501447E+02
   960   0.143235E+04   0.313732E+02   0.836448E-01   0.496843E+02
   961   0.142242E+04   0.316274E+02   0.835965E-01   0.491983E+02
   962   0.141265E+04   0.318795E+02   0.835477E-01   0.486886E+02
   963   0.140295E+04   0.321297E+02   0.834985E-01   0.481552E+02
   964   0.139333E+04   0.323769E+02   0.834488E-01   0.475991E+02
   965   0.138371E+04   0.326221E+02   0.833987E-01   0.470196E+02
   966   0.137424E+04   0.328651E+02   0.833483E-01   0.464177E+02
   967   0.136478E+04   0.331058E+02   0.832975E-01   0.457934E+02
   968   0.135541E+04   0.333421E+02   0.832464E-01   0.451471E+02
   969   0.134619E+04   0.335761E+02   0.831949E-01   0.444800E+02
   970   0.133705E+04   0.338077E+02   0.831432E-01   0.437905E+02
   971   0.132793E+04   0.340362E+02   0.830913E-01   0.430805E+02
   972   0.131889E+04   0.342609E+02   0.830392E-01   0.423507E+02
   973   0.130994E+04   0.344823E+02   0.829869E-01   0.415999E+02
   974   0.130116E+04   0.347012E+02   0.829344E-01   0.408287E+02
   975   0.129247E+04   0.349168E+02   0.828818E-01   0.400391E+02
   976   0.128387E+04   0.351276E+02   0.828291E-01   0.392301E+02
   977   0.127536E+04   0.353358E+02   0.827764E-01   0.384030E+02
   978   0.126687E+04   0.355406E+02   0.827236E-01   0.375573E+02
   979   0.125863E+04   0.357419E+02   0.826708E-01   0.366943E+02
   980   0.125041E+04   0.359390E+02   0.826180E-01   0.358134E+02
   981   0.124229E+04   0.361311E+02   0.825652E-01   0.349152E+02
   982   0.123427E+04   0.363210E+02   0.825125E-01   0.340006E+02
   983   0.122643E+04   0.365066E+02   0.824599E-01   0.330693E+02
   984   0.121862E+04   0.366864E+02   0.824074E-01   0.321218E+02
   985   0.121098E+04   0.368638E+02   0.823550E-01   0.311584E+02
   986   0.120338E+04   0.370368E+02   0.823028E-01   0.301798E+02
   987   0.119588E+04   0.372053E+02   0.822508E-01   0.291857E+02
   988   0.118856E+04   0.373707E+02   0.821990E-01   0.281771E+02
   989   0.118136E+04   0.375307E+02   0.821474E-01   0.271550E+02
   990   0.117427E+04   0.376897E+02   0.820960E-01   0.261178E+02
   991   0.116728E+04   0.378411E+02   0.820449E-01   0.250672E+02
   992   0.116042E+04   0.379885E+02   0.819941E-01   0.240030E+02
   993   0.115359E+04   0.381311E+02   0.819436E-01   0.229257E+02
   994   0.114696E+04   0.382703E+02   0.818933E-01   0.218366E+02
   995   0.114051E+04   0.384046E+02   0.818434E-01   0.207345E+02
   996   0.113411E+04   0.385326E+02   0.817939E-01   0.196208E+02
   997   0.112784E+04   0.386585E+02   0.817447E-01   0.184945E+02
   998   0.112168E+04   0.387787E+02   0.816958E-01   0.173582E+02
   999   0.111565E+04   0.388945E+02   0.816473E-01   0.162103E+02
  1000   0.110975E+04   0.390061E+02   0.815992E-01   0.150513E+02
  1001   0.110397E+04   0.391124E+02   0.815516E-01   0.138831E+02
  1002   0.109824E+04   0.392136E+02   0.815043E-01   0.127050E+02
  1003   0.109272E+04   0.393109E+02   0.814574E-01   0.115172E+02
  1004   0.108733E+04   0.394029E+02   0.814110E-01   0.103213E+02
  1005   0.108214E+04   0.394902E+02   0.813650E-01   0.911875E+01
  1006   0.107702E+04   0.395720E+02   0.813195E-01   0.790825E+01
  1007   0.107195E+04   0.396489E+02   0.812744E-01   0.669135E+01
  1008   0.106680E+04   0.397210E+02   0.812298E-01   0.546890E+01
  1009   0.106202E+04   0.397880E+02   0.811857E-01   0.424099E+01
  1010   0.105737E+04   0.398507E+02   0.811420E-01   0.300845E+01
  1011   0.105278E+04   0.399091E+02   0.810989E-01   0.177211E+01
  1012   0.104834E+04   0.399615E+02   0.810562E-01   0.530600E+00
  1013   0.104405E+04   0.400101E+02   0.810141E-01  -0.712294E+00
  1014   0.103990E+04   0.400526E+02   0.809725E-01  -0.195870E+01
  1015   0.103574E+04   0.400912E+02   0.809314E-01  -0.320631E+01
  1016   0.103181E+04   0.401235E+02   0.808908E-01  -0.445576E+01
  1017   0.102803E+04   0.401517E+02   0.808508E-01  -0.570623E+01
  1018   0.102433E+04   0.401736E+02   0.808113E-01  -0.695687E+01
  1019   0.102071E+04   0.401919E+02   0.807724E-01  -0.820761E+01
  1020   0.101731E+04   0.402030E+02   0.807340E-01  -0.945761E+01
  1021   0.101400E+04   0.402097E+02   0.806963E-01  -0.107068E+02
  1022   0.101077E+04   0.402119E+02   0.806591E-01  -0.119543E+02
  1023   0.100770E+04   0.402081E+02   0.806226E-01  -0.131971E+02
  1024   0.100472E+04   0.401989E+02   0.805866E-01  -0.144388E+02
  1025   0.100182E+04   0.401858E+02   0.805513E-01  -0.156741E+02
  1026   0.999311E+03   0.401664E+02   0.805166E-01  -0.169073E+02
  1027   0.996670E+03   0.401437E+02   0.804825E-01  -0.181363E+02
  1028   0.994121E+03   0.401153E+02   0.804492E-01  -0.193593E+02
  1029   0.991740E+03   0.400811E+02   0.804165E-01  -0.205786E+02
  1030   0.989454E+03   0.400427E+02   0.803844E-01  -0.217918E+02
  1031   0.987117E+03   0.399991E+02   0.803531E-01  -0.229973E+02
  1032   0.985102E+03   0.399487E+02   0.803225E-01  -0.242002E+02
  1033   0.983113E+03   0.398946E+02   0.802926E-01  -0.253954E+02
  1034   0.981374E+03   0.398365E+02   0.802634E-01  -0.265826E+02
  1035   0.979664E+03   0.397723E+02   0.802350E-01  -0.277632E+02
  1036   0.978060E+03   0.397025E+02   0.802073E-01  -0.289365E+02
  1037   0.976562E+03   0.396286E+02   0.801804E-01  -0.301016E+02
  1038   0.975246E+03   0.395504E+02   0.801543E-01  -0.312585E+02
  1039   0.974040E+03   0.394665E+02   0.801290E-01  -0.324032E+02
  1040   0.972797E+03   0.393775E+02   0.801045E-01  -0.335409E+02
  1041   0.971816E+03   0.392847E+02   0.800808E-01  -0.346664E+02
  1042   0.970875E+03   0.391860E+02   0.800580E-01  -0.357840E+02
  1043   0.970050E+03   0.390826E+02   0.800359E-01  -0.368891E+02
  1044   0.969418E+03   0.389738E+02   0.800147E-01  -0.379854E+02
  1045   0.968756E+03   0.388624E+02   0.799944E-01  -0.390728E+02
  1046   0.968290E+03   0.387447E+02   0.799749E-01  -0.401438E+02
  1047   0.967947E+03   0.386221E+02   0.799563E-01  -0.412130E+02
  1048   0.967580E+03   0.384952E+02   0.799386E-01  -0.422657E+02
  1049   0.967413E+03   0.383639E+02   0.799217E-01  -0.433016E+02
  1050   0.967300E+03   0.382274E+02   0.799057E-01  -0.443282E+02
  1051   0.967316E+03   0.380864E+02   0.798907E-01  -0.453452E+02
  1052   0.967462E+03   0.379409E+02   0.798765E-01  -0.463450E+02
  1053   0.967589E+03   0.377907E+02   0.798631E-01  -0.473348E+02
  1054   0.967847E+03   0.376368E+02   0.798507E-01  -0.483142E+02
  1055   0.968160E+03   0.374789E+02   0.798392E-01  -0.492755E+02
  1056   0.968605E+03   0.373164E+02   0.798285E-01  -0.502259E+02
  1057   0.969181E+03   0.371499E+02   0.798188E-01  -0.511576E+02
  1058   0.969962E+03   0.369802E+02   0.798099E-01  -0.520777E+02
  1059   0.970726E+03   0.368058E+02   0.798019E-01  -0.529786E+02
  1060   0.971548E+03   0.366273E+02   0.797947E-01  -0.538673E+02
  1061   0.972428E+03   0.364463E+02   0.797884E-01  -0.547362E+02
  1062   0.973441E+03   0.362612E+02   0.797830E-01  -0.555923E+02
  1063   0.974363E+03   0.360727E+02   0.797784E-01  -0.564279E+02
  1064   0.975493E+03   0.358809E+02   0.797746E-01  -0.572576E+02
  1065   0.976682E+03   0.356849E+02   0.797717E-01  -0.580662E+02
  1066   0.977857E+03   0.354861E+02   0.797695E-01  -0.588535E+02
  1067   0.979239E+03   0.352847E+02   0.797682E-01  -0.596190E+02
  1068   0.980608E+03   0.350797E+02   0.797676E-01  -0.603700E+02
  1069   0.982037E+03   0.348727E+02   0.797678E-01  -0.611136E+02
  1070   0.983601E+03   0.346614E+02   0.797688E-01  -0.618345E+02
  1071   0.985077E+03   0.344487E+02   0.797705E-01  -0.625326E+02
  1072   0.986689E+03   0.342323E+02   0.797729E-01  -0.632074E+02
  1073   0.988438E+03   0.340138E+02   0.797760E-01  -0.638661E+02
  1074   0.990099E+03   0.337931E+02   0.797798E-01  -0.645084E+02
  1075   0.991898E+03   0.335687E+02   0.797843E-01  -0.651340E+02
  1076   0.993685E+03   0.333428E+02   0.797894E-01  -0.657351E+02
  1077   0.995610E+03   0.331145E+02   0.797952E-01  -0.663263E+02
  1078   0.997449E+03   0.328847E+02   0.798016E-01  -0.668776E+02
  1079   0.999352E+03   0.326518E+02   0.798086E-01  -0.674257E+02
  1080   0.100139E+04   0.324165E+02   0.798161E-01  -0.679555E+02
  1081   0.100335E+04   0.321810E+02   0.798243E-01  -0.684594E+02
  1082   0.100537E+04   0.319430E+02   0.798329E-01  -0.689443E+02
  1083   0.100746E+04   0.317026E+02   0.798421E-01  -0.694099E+02
  1084   0.100962E+04   0.314611E+02   0.798518E-01  -0.698560E+02
  1085   0.101176E+04   0.312178E+02   0.798620E-01  -0.702748E+02
  1086   0.101397E+04   0.309734E+02   0.798727E-01  -0.706883E+02
  1087   0.101618E+04   0.307279E+02   0.798839E-01  -0.710589E+02
  1088   0.101837E+04   0.304790E+02   0.798955E-01  -0.714236E+02
  1089   0.102064E+04   0.302304E+02   0.799075E-01  -0.717596E+02
  1090   0.102289E+04   0.299806E+02   0.799199E-01  -0.720890E+02
  1091   0.102522E+04   0.297288E+02   0.799328E-01  -0.723817E+02
  1092   0.102761E+04   0.294757E+02   0.799460E-01  -0.726597E+02
  1093   0.102993E+04   0.292227E+02   0.799596E-01  -0.729153E+02
  1094   0.103216E+04   0.289677E+02   0.799736E-01  -0.731554E+02
  1095   0.103462E+04   0.287135E+02   0.799879E-01  -0.733798E+02
  1096   0.103699E+04   0.284564E+02   0.800025E-01  -0.735733E+02
  1097   0.103936E+04   0.281993E+02   0.800175E-01  -0.737431E+02
  1098   0.104180E+04   0.279422E+02   0.800328E-01  -0.738961E+02
  1099   0.104424E+04   0.276844E+02   0.800484E-01  -0.740320E+02
  1100   0.104667E+04   0.274264E+02   0.800643E-01  -0.741432E+02
  1101   0.104910E+04   0.271669E+02   0.800804E-01  -0.742344E+02
  1102   0.105168E+04   0.269074E+02   0.800969E-01  -0.743032E+02
  1103   0.105410E+04   0.266478E+02   0.801136E-01  -0.743524E+02
  1104   0.105660E+04   0.263890E+02   0.801305E-01  -0.743803E+02
  1105   0.105901E+04   0.261294E+02   0.801477E-01  -0.743889E+02
  1106   0.106149E+04   0.258693E+02   0.801651E-01  -0.743765E+02
  1107   0.106396E+04   0.256099E+02   0.801828E-01  -0.743444E+02
  1108   0.106642E+04   0.253501E+02   0.802007E-01  -0.742931E+02
  1109   0.106880E+04   0.250889E+02   0.802187E-01  -0.742216E+02
  1110   0.107124E+04   0.248309E+02   0.802370E-01  -0.741313E+02
  1111   0.107359E+04   0.245732E+02   0.802555E-01  -0.740211E+02
  1112   0.107608E+04   0.243158E+02   0.802741E-01  -0.738931E+02
  1113   0.107841E+04   0.240603E+02   0.802929E-01  -0.737448E+02
  1114   0.108072E+04   0.238044E+02   0.803119E-01  -0.735790E+02
  1115   0.108309E+04   0.235504E+02   0.803310E-01  -0.733954E+02
  1116   0.108545E+04   0.232976E+02   0.803502E-01  -0.731931E+02
  1117   0.108771E+04   0.230461E+02   0.803695E-01  -0.729734E+02
  1118   0.108995E+04   0.227966E+02   0.803890E-01  -0.727345E+02
  1119   0.109225E+04   0.225476E+02   0.804086E-01  -0.724792E+02
  1120   0.109446E+04   0.223008E+02   0.804282E-01  -0.722065E+02
  1121   0.109664E+04   0.220553E+02   0.804479E-01  -0.719154E+02
  1122   0.109880E+04   0.218113E+02   0.804676E-01  -0.716087E+02
  1123   0.110087E+04   0.215702E+02   0.804874E-01  -0.712854E+02
  1124   0.110298E+04   0.213299E+02   0.805072E-01  -0.709453E+02
  1125   0.110499E+04   0.210918E+02   0.805270E-01  -0.705882E+02
  1126   0.110698E+04   0.208561E+02   0.805468E-01  -0.702160E+02
  1127   0.110894E+04   0.206220E+02   0.805666E-01  -0.698277E+02
  1128   0.111088E+04   0.203911E+02   0.805863E-01  -0.694247E+02
  1129   0.111278E+04   0.201625E+02   0.806059E-01  -0.690052E+02
  1130   0.111451E+04   0.199357E+02   0.806254E-01  -0.685711E+02
  1131   0.111635E+04   0.197114E+02   0.806448E-01  -0.681231E+02
  1132   0.111809E+04   0.194896E+02   0.806641E-01  -0.676593E+02
  1133   0.111972E+04   0.192712E+02   0.806833E-01  -0.671817E+02
  1134   0.112140E+04   0.190546E+02   0.807022E-01  -0.666894E+02
  1135   0.112296E+04   0.188407E+02   0.807209E-01  -0.661829E+02
  1136   0.112449E+04   0.186303E+02   0.807395E-01  -0.656641E+02
  1137   0.112598E+04   0.184218E+02   0.807577E-01  -0.651299E+02
  1138   0.112743E+04   0.182176E+02   0.807757E-01  -0.645836E+02
  1139   0.112885E+04   0.180147E+02   0.807934E-01  -0.640229E+02
  1140   0.113015E+04   0.178162E+02   0.808108E-01  -0.634505E+02
  1141   0.113141E+04   0.176190E+02   0.808278E-01  -0.628645E+02
  1142   0.113263E+04   0.174263E+02   0.808445E-01  -0.622664E+02
  1143   0.113381E+04   0.172357E+02   0.808608E-01  -0.616564E+02
  1144   0.113479E+04   0.170482E+02   0.808767E-01  -0.610345E+02
  1145   0.113588E+04   0.168652E+02   0.808921E-01  -0.604003E+02
  1146   0.113685E+04   0.166846E+02   0.809071E-01  -0.597544E+02
  1147   0.113777E+04   0.165078E+02   0.809216E-01  -0.590972E+02
  1148   0.113857E+04   0.163335E+02   0.809356E-01  -0.584285E+02
  1149   0.113940E+04   0.161631E+02   0.809490E-01  -0.577494E+02
  1150   0.114010E+04   0.159959E+02   0.809619E-01  -0.570591E+02
  1151   0.114083E+04   0.158320E+02   0.809743E-01  -0.563581E+02
  1152   0.114136E+04   0.156715E+02   0.809861E-01  -0.556470E+02
  1153   0.114198E+04   0.155151E+02   0.809972E-01  -0.549268E+02
  1154   0.114247E+04   0.153622E+02   0.810078E-01  -0.541959E+02
  1155   0.114291E+04   0.152129E+02   0.810177E-01  -0.534566E+02
  1156   0.114322E+04   0.150664E+02   0.810269E-01  -0.527098E+02
  1157   0.114347E+04   0.149236E+02   0.810355E-01  -0.519539E+02
  1158   0.114374E+04   0.147853E+02   0.810434E-01  -0.511914E+02
  1159   0.114395E+04   0.146501E+02   0.810506E-01  -0.504214E+02
  1160   0.114395E+04   0.145196E+02   0.810571E-01  -0.496463E+02
  1161   0.114403E+04   0.143922E+02   0.810629E-01  -0.488639E+02
  1162   0.114398E+04   0.142689E+02   0.810679E-01  -0.480765E+02
  1163   0.114386E+04   0.141496E+02   0.810722E-01  -0.472840E+02
  1164   0.114375E+04   0.140346E+02   0.810757E-01  -0.464867E+02
  1165   0.114350E+04   0.139230E+02   0.810785E-01  -0.456844E+02
  1166   0.114310E+04   0.138157E+02   0.810805E-01  -0.448788E+02
  1167   0.114279E+04   0.137121E+02   0.810817E-01  -0.440699E+02
  1168   0.114233E+04   0.136129E+02   0.810822E-01  -0.432569E+02
  1169   0.114188E+04   0.135174E+02   0.810818E-01  -0.424430E+02
  1170   0.114135E+04   0.134258E+02   0.810807E-01  -0.416251E+02
  1171   0.114067E+04   0.133389E+02   0.810788E-01  -0.408064E+02
  1172   0.113999E+04   0.132560E+02   0.810760E-01  -0.399860E+02
  1173   0.113924E+04   0.131771E+02   0.810725E-01  -0.391641E+02
