#    L    TT             EE             BB             TE             PP             TP             EP          
   535   0.252625E+04   0.663255E+01   0.000000E+00  -0.392458E+02   0.148977E-07  -0.639049E-05   0.589047E-06
   536   0.252966E+04   0.659693E+01   0.000000E+00  -0.379834E+02   0.148513E-07  -0.628685E-05   0.576223E-06
   537   0.253293E+04   0.656593E+01   0.000000E+00  -0.367133E+02   0.148052E-07  -0.618352E-05   0.563451E-06
   538   0.253584E+04   0.653974E+01   0.000000E+00  -0.354360E+02   0.147592E-07  -0.608066E-05   0.550727E-06
   539   0.253862E+04   0.651809E+01   0.000000E+00  -0.341522E+02   0.147135E-07  -0.597844E-05   0.538049E-06
   540   0.254117E+04   0.650144E+01   0.000000E+00  -0.328624E+02   0.146679E-07  -0.587702E-05   0.525412E-06
   541   0.254344E+04   0.648939E+01   0.000000E+00  -0.315667E+02   0.146226E-07  -0.577656E-05   0.512813E-06
   542   0.254556E+04   0.648217E+01   0.000000E+00  -0.302670E+02   0.145774E-07  -0.567722E-05   0.500248E-06
   543   0.254739E+04   0.647990E+01   0.000000E+00  -0.289628E+02   0.145324E-07  -0.557918E-05   0.487714E-06
   544   0.254907E+04   0.648246E+01   0.000000E+00  -0.276550E+02   0.144876E-07  -0.548259E-05   0.475207E-06
   545   0.255045E+04   0.648986E+01   0.000000E+00  -0.263439E+02   0.144430E-07  -0.538762E-05   0.462724E-06
   546   0.255168E+04   0.650192E+01   0.000000E+00  -0.250306E+02   0.143986E-07  -0.529443E-05   0.450260E-06
   547   0.255261E+04   0.651888E+01   0.000000E+00  -0.237152E+02   0.143543E-07  -0.520319E-05   0.437813E-06
   548   0.255339E+04   0.654078E+01   0.000000E+00  -0.223986E+02   0.143103E-07  -0.511406E-05   0.425378E-06
   549   0.255393E+04   0.656763E+01   0.000000E+00  -0.210814E+02   0.142664E-07  -0.502719E-05   0.412953E-06
   550   0.255424E+04   0.659948E+01   0.000000E+00  -0.197640E+02   0.142227E-07  -0.494277E-05   0.400533E-06
   551   0.255439E+04   0.663635E+01   0.000000E+00  -0.184470E+02   0.141792E-07  -0.486091E-05   0.388116E-06
   552   0.255423E+04   0.667827E+01   0.000000E+00  -0.171315E+02   0.141358E-07  -0.478158E-05   0.375699E-06
   553   0.255391E+04   0.672381E+01   0.000000E+00  -0.158180E+02   0.140927E-07  -0.470470E-05   0.363281E-06
   554   0.255334E+04   0.677598E+01   0.000000E+00  -0.145074E+02   0.140497E-07  -0.463020E-05   0.350860E-06
   555   0.255254E+04   0.683260E+01   0.000000E+00  -0.132007E+02   0.140069E-07  -0.455801E-05   0.338435E-06
   556   0.255150E+04   0.689444E+01   0.000000E+00  -0.118981E+02   0.139643E-07  -0.448805E-05   0.326004E-06
   557   0.255028E+04   0.696081E+01   0.000000E+00  -0.106017E+02   0.139218E-07  -0.442026E-05   0.313566E-06
   558   0.254882E+04   0.703324E+01   0.000000E+00  -0.931104E+01   0.138796E-07  -0.435455E-05   0.301119E-06
   559   0.254712E+04   0.710954E+01   0.000000E+00  -0.802693E+01   0.138375E-07  -0.429086E-05   0.288661E-06
   560   0.254531E+04   0.719050E+01   0.000000E+00  -0.675106E+01   0.137955E-07  -0.422911E-05   0.276192E-06
   561   0.254310E+04   0.727689E+01   0.000000E+00  -0.548357E+01   0.137538E-07  -0.416923E-05   0.263709E-06
   562   0.254087E+04   0.736877E+01   0.000000E+00  -0.422537E+01   0.137122E-07  -0.411114E-05   0.251211E-06
   563   0.253839E+04   0.746470E+01   0.000000E+00  -0.297514E+01   0.136708E-07  -0.405478E-05   0.238696E-06
   564   0.253572E+04   0.756693E+01   0.000000E+00  -0.173822E+01   0.136296E-07  -0.400007E-05   0.226163E-06
   565   0.253280E+04   0.767254E+01   0.000000E+00  -0.511059E+00   0.135885E-07  -0.394693E-05   0.213611E-06
   566   0.252969E+04   0.778381E+01   0.000000E+00   0.703216E+00   0.135476E-07  -0.389530E-05   0.201037E-06
   567   0.252641E+04   0.789929E+01   0.000000E+00   0.190519E+01   0.135069E-07  -0.384510E-05   0.188440E-06
   568   0.252293E+04   0.802051E+01   0.000000E+00   0.309322E+01   0.134663E-07  -0.379625E-05   0.175819E-06
   569   0.251919E+04   0.814677E+01   0.000000E+00   0.426939E+01   0.134259E-07  -0.374868E-05   0.163172E-06
   570   0.251534E+04   0.827736E+01   0.000000E+00   0.542833E+01   0.133857E-07  -0.370233E-05   0.150497E-06
   571   0.251122E+04   0.841308E+01   0.000000E+00   0.657211E+01   0.133457E-07  -0.365711E-05   0.137793E-06
   572   0.250691E+04   0.855322E+01   0.000000E+00   0.770059E+01   0.133058E-07  -0.361296E-05   0.125059E-06
   573   0.250248E+04   0.869783E+01   0.000000E+00   0.881137E+01   0.132660E-07  -0.356980E-05   0.112292E-06
   574   0.249786E+04   0.884769E+01   0.000000E+00   0.990579E+01   0.132265E-07  -0.352755E-05   0.994921E-07
   575   0.249303E+04   0.900135E+01   0.000000E+00   0.109815E+02   0.131871E-07  -0.348615E-05   0.866566E-07
   576   0.248809E+04   0.916035E+01   0.000000E+00   0.120397E+02   0.131478E-07  -0.344553E-05   0.737842E-07
   577   0.248287E+04   0.932399E+01   0.000000E+00   0.130789E+02   0.131087E-07  -0.340559E-05   0.608735E-07
   578   0.247752E+04   0.949156E+01   0.000000E+00   0.140981E+02   0.130698E-07  -0.336629E-05   0.479229E-07
   579   0.247204E+04   0.966459E+01   0.000000E+00   0.150980E+02   0.130311E-07  -0.332753E-05   0.349308E-07
   580   0.246644E+04   0.984165E+01   0.000000E+00   0.160760E+02   0.129925E-07  -0.328926E-05   0.218956E-07
   581   0.246047E+04   0.100228E+02   0.000000E+00   0.170344E+02   0.129540E-07  -0.325139E-05   0.881590E-08
   582   0.245445E+04   0.102087E+02   0.000000E+00   0.179708E+02   0.129157E-07  -0.321385E-05  -0.430996E-08
   583   0.244830E+04   0.103988E+02   0.000000E+00   0.188841E+02   0.128776E-07  -0.317657E-05  -0.174835E-07
   584   0.244201E+04   0.105931E+02   0.000000E+00   0.197758E+02   0.128396E-07  -0.313948E-05  -0.307063E-07
   585   0.243558E+04   0.107917E+02   0.000000E+00   0.206443E+02   0.128018E-07  -0.310250E-05  -0.439799E-07
   586   0.242893E+04   0.109937E+02   0.000000E+00   0.214893E+02   0.127641E-07  -0.306556E-05  -0.573058E-07
   587   0.242222E+04   0.112009E+02   0.000000E+00   0.223106E+02   0.127266E-07  -0.302858E-05  -0.706856E-07
   588   0.241529E+04   0.114116E+02   0.000000E+00   0.231068E+02   0.126892E-07  -0.299150E-05  -0.841209E-07
   589   0.240822E+04   0.116267E+02   0.000000E+00   0.238790E+02   0.126520E-07  -0.295424E-05  -0.976131E-07
   590   0.240100E+04   0.118448E+02   0.000000E+00   0.246265E+02   0.126150E-07  -0.291673E-05  -0.111164E-06
   591   0.239371E+04   0.120682E+02   0.000000E+00   0.253482E+02   0.125781E-07  -0.287889E-05  -0.124775E-06
   592   0.238627E+04   0.122938E+02   0.000000E+00   0.260433E+02   0.125413E-07  -0.284065E-05  -0.138447E-06
   593   0.237868E+04   0.125248E+02   0.000000E+00   0.267139E+02   0.125047E-07  -0.280194E-05  -0.152183E-06
   594   0.237087E+04   0.127588E+02   0.000000E+00   0.273568E+02   0.124682E-07  -0.276269E-05  -0.165984E-06
   595   0.236297E+04   0.129953E+02   0.000000E+00   0.279742E+02   0.124319E-07  -0.272281E-05  -0.179851E-06
   596   0.235507E+04   0.132373E+02   0.000000E+00   0.285635E+02   0.123958E-07  -0.268225E-05  -0.193785E-06
   597   0.234702E+04   0.134803E+02   0.000000E+00   0.291262E+02   0.123597E-07  -0.264092E-05  -0.207789E-06
   598   0.233902E+04   0.137280E+02   0.000000E+00   0.296614E+02   0.123239E-07  -0.259875E-05  -0.221864E-06
   599   0.233080E+04   0.139791E+02   0.000000E+00   0.301696E+02   0.122881E-07  -0.255567E-05  -0.236012E-06
   600   0.232241E+04   0.142336E+02   0.000000E+00   0.306492E+02   0.122525E-07  -0.251160E-05  -0.250234E-06
   601   0.231394E+04   0.144915E+02   0.000000E+00   0.311008E+02   0.122171E-07  -0.246649E-05  -0.264530E-06
   602   0.230537E+04   0.147514E+02   0.000000E+00   0.315233E+02   0.121818E-07  -0.242034E-05  -0.278896E-06
   603   0.229665E+04   0.150154E+02   0.000000E+00   0.319186E+02   0.121466E-07  -0.237317E-05  -0.293326E-06
   604   0.228798E+04   0.152814E+02   0.000000E+00   0.322843E+02   0.121116E-07  -0.232498E-05  -0.307816E-06
   605   0.227916E+04   0.155502E+02   0.000000E+00   0.326207E+02   0.120767E-07  -0.227579E-05  -0.322359E-06
   606   0.227032E+04   0.158216E+02   0.000000E+00   0.329276E+02   0.120420E-07  -0.222562E-05  -0.336950E-06
   607   0.226118E+04   0.160958E+02   0.000000E+00   0.332045E+02   0.120074E-07  -0.217449E-05  -0.351584E-06
   608   0.225217E+04   0.163727E+02   0.000000E+00   0.334513E+02   0.119729E-07  -0.212240E-05  -0.366254E-06
   609   0.224315E+04   0.166510E+02   0.000000E+00   0.336676E+02   0.119386E-07  -0.206938E-05  -0.380956E-06
   610   0.223397E+04   0.169312E+02   0.000000E+00   0.338530E+02   0.119044E-07  -0.201543E-05  -0.395683E-06
   611   0.222478E+04   0.172142E+02   0.000000E+00   0.340081E+02   0.118703E-07  -0.196058E-05  -0.410431E-06
   612   0.221558E+04   0.175000E+02   0.000000E+00   0.341332E+02   0.118364E-07  -0.190484E-05  -0.425194E-06
   613   0.220623E+04   0.177848E+02   0.000000E+00   0.342259E+02   0.118026E-07  -0.184822E-05  -0.439965E-06
   614   0.219693E+04   0.180733E+02   0.000000E+00   0.342872E+02   0.117690E-07  -0.179073E-05  -0.454741E-06
   615   0.218756E+04   0.183622E+02   0.000000E+00   0.343176E+02   0.117355E-07  -0.173241E-05  -0.469514E-06
   616   0.217818E+04   0.186540E+02   0.000000E+00   0.343169E+02   0.117021E-07  -0.167325E-05  -0.484280E-06
   617   0.216886E+04   0.189472E+02   0.000000E+00   0.342846E+02   0.116688E-07  -0.161327E-05  -0.499033E-06
   618   0.215946E+04   0.192417E+02   0.000000E+00   0.342198E+02   0.116357E-07  -0.155250E-05  -0.513768E-06
   619   0.214998E+04   0.195383E+02   0.000000E+00   0.341251E+02   0.116027E-07  -0.149093E-05  -0.528478E-06
   620   0.214064E+04   0.198340E+02   0.000000E+00   0.339980E+02   0.115699E-07  -0.142860E-05  -0.543159E-06
   621   0.213114E+04   0.201319E+02   0.000000E+00   0.338389E+02   0.115371E-07  -0.136551E-05  -0.557805E-06
   622   0.212171E+04   0.204304E+02   0.000000E+00   0.336474E+02   0.115046E-07  -0.130168E-05  -0.572410E-06
   623   0.211235E+04   0.207288E+02   0.000000E+00   0.334256E+02   0.114721E-07  -0.123712E-05  -0.586969E-06
   624   0.210291E+04   0.210279E+02   0.000000E+00   0.331715E+02   0.114398E-07  -0.117186E-05  -0.601477E-06
   625   0.209347E+04   0.213276E+02   0.000000E+00   0.328850E+02   0.114075E-07  -0.110589E-05  -0.615927E-06
   626   0.208409E+04   0.216281E+02   0.000000E+00   0.325671E+02   0.113755E-07  -0.103925E-05  -0.630314E-06
   627   0.207479E+04   0.219284E+02   0.000000E+00   0.322176E+02   0.113435E-07  -0.971940E-06  -0.644633E-06
   628   0.206548E+04   0.222288E+02   0.000000E+00   0.318361E+02   0.113117E-07  -0.903981E-06  -0.658879E-06
   629   0.205624E+04   0.225291E+02   0.000000E+00   0.314232E+02   0.112800E-07  -0.835386E-06  -0.673045E-06
   630   0.204692E+04   0.228293E+02   0.000000E+00   0.309776E+02   0.112484E-07  -0.766171E-06  -0.687126E-06
   631   0.203768E+04   0.231296E+02   0.000000E+00   0.305021E+02   0.112170E-07  -0.696351E-06  -0.701116E-06
   632   0.202858E+04   0.234291E+02   0.000000E+00   0.299942E+02   0.111856E-07  -0.625941E-06  -0.715011E-06
   633   0.201940E+04   0.237293E+02   0.000000E+00   0.294558E+02   0.111544E-07  -0.554955E-06  -0.728804E-06
   634   0.201037E+04   0.240273E+02   0.000000E+00   0.288865E+02   0.111234E-07  -0.483410E-06  -0.742490E-06
   635   0.200141E+04   0.243261E+02   0.000000E+00   0.282864E+02   0.110924E-07  -0.411319E-06  -0.756063E-06
   636   0.199238E+04   0.246249E+02   0.000000E+00   0.276559E+02   0.110616E-07  -0.338699E-06  -0.769519E-06
   637   0.198349E+04   0.249208E+02   0.000000E+00   0.269940E+02   0.110308E-07  -0.265564E-06  -0.782851E-06
   638   0.197468E+04   0.252174E+02   0.000000E+00   0.263027E+02   0.110002E-07  -0.191929E-06  -0.796053E-06
   639   0.196594E+04   0.255119E+02   0.000000E+00   0.255806E+02   0.109698E-07  -0.117809E-06  -0.809121E-06
   640   0.195728E+04   0.258064E+02   0.000000E+00   0.248290E+02   0.109394E-07  -0.432194E-07  -0.822049E-06
   641   0.194869E+04   0.260996E+02   0.000000E+00   0.240476E+02   0.109092E-07   0.318245E-07  -0.834831E-06
   642   0.194010E+04   0.263905E+02   0.000000E+00   0.232368E+02   0.108790E-07   0.107308E-06  -0.847461E-06
   643   0.193166E+04   0.266816E+02   0.000000E+00   0.223969E+02   0.108490E-07   0.183216E-06  -0.859935E-06
   644   0.192337E+04   0.269691E+02   0.000000E+00   0.215281E+02   0.108192E-07   0.259533E-06  -0.872246E-06
   645   0.191509E+04   0.272559E+02   0.000000E+00   0.206305E+02   0.107894E-07   0.336245E-06  -0.884390E-06
   646   0.190688E+04   0.275413E+02   0.000000E+00   0.197044E+02   0.107597E-07   0.413336E-06  -0.896360E-06
   647   0.189889E+04   0.278247E+02   0.000000E+00   0.187496E+02   0.107302E-07   0.490791E-06  -0.908151E-06
   648   0.189084E+04   0.281067E+02   0.000000E+00   0.177678E+02   0.107008E-07   0.568595E-06  -0.919757E-06
   649   0.188301E+04   0.283859E+02   0.000000E+00   0.167580E+02   0.106714E-07   0.646733E-06  -0.931174E-06
   650   0.187526E+04   0.286630E+02   0.000000E+00   0.157212E+02   0.106422E-07   0.725191E-06  -0.942395E-06
   651   0.186758E+04   0.289395E+02   0.000000E+00   0.146572E+02   0.106132E-07   0.803950E-06  -0.953416E-06
   652   0.185999E+04   0.292131E+02   0.000000E+00   0.135667E+02   0.105842E-07   0.882992E-06  -0.964233E-06
   653   0.185263E+04   0.294831E+02   0.000000E+00   0.124508E+02   0.105553E-07   0.962291E-06  -0.974844E-06
   654   0.184528E+04   0.297517E+02   0.000000E+00   0.113103E+02   0.105266E-07   0.104183E-05  -0.985248E-06
   655   0.183801E+04   0.300180E+02   0.000000E+00   0.101442E+02   0.104979E-07   0.112157E-05  -0.995443E-06
   656   0.183098E+04   0.302813E+02   0.000000E+00   0.895392E+01   0.104694E-07   0.120151E-05  -0.100542E-05
   657   0.182404E+04   0.305416E+02   0.000000E+00   0.774076E+01   0.104410E-07   0.128162E-05  -0.101519E-05
   658   0.181712E+04   0.307995E+02   0.000000E+00   0.650383E+01   0.104126E-07   0.136187E-05  -0.102474E-05
   659   0.181051E+04   0.310542E+02   0.000000E+00   0.524449E+01   0.103844E-07   0.144224E-05  -0.103408E-05
   660   0.180400E+04   0.313050E+02   0.000000E+00   0.396333E+01   0.103563E-07   0.152272E-05  -0.104319E-05
   661   0.179759E+04   0.315526E+02   0.000000E+00   0.266170E+01   0.103283E-07   0.160327E-05  -0.105208E-05
   662   0.179135E+04   0.317976E+02   0.000000E+00   0.133797E+01   0.103005E-07   0.168387E-05  -0.106074E-05
   663   0.178521E+04   0.320393E+02   0.000000E+00  -0.652071E-02   0.102727E-07   0.176450E-05  -0.106918E-05
   664   0.177924E+04   0.322762E+02   0.000000E+00  -0.136968E+01   0.102450E-07   0.184515E-05  -0.107739E-05
   665   0.177339E+04   0.325097E+02   0.000000E+00  -0.275240E+01   0.102174E-07   0.192577E-05  -0.108536E-05
   666   0.176771E+04   0.327397E+02   0.000000E+00  -0.415333E+01   0.101900E-07   0.200637E-05  -0.109310E-05
   667   0.176222E+04   0.329656E+02   0.000000E+00  -0.557262E+01   0.101626E-07   0.208690E-05  -0.110061E-05
   668   0.175676E+04   0.331878E+02   0.000000E+00  -0.700967E+01   0.101354E-07   0.216735E-05  -0.110787E-05
   669   0.175164E+04   0.334058E+02   0.000000E+00  -0.846313E+01   0.101082E-07   0.224769E-05  -0.111490E-05
   670   0.174655E+04   0.336194E+02   0.000000E+00  -0.993167E+01   0.100812E-07   0.232791E-05  -0.112169E-05
   671   0.174173E+04   0.338301E+02   0.000000E+00  -0.114169E+02   0.100542E-07   0.240797E-05  -0.112822E-05
   672   0.173696E+04   0.340349E+02   0.000000E+00  -0.129175E+02   0.100274E-07   0.248786E-05  -0.113452E-05
   673   0.173245E+04   0.342367E+02   0.000000E+00  -0.144313E+02   0.100006E-07   0.256756E-05  -0.114056E-05
   674   0.172807E+04   0.344332E+02   0.000000E+00  -0.159594E+02   0.997401E-08   0.264704E-05  -0.114635E-05
   675   0.172388E+04   0.346252E+02   0.000000E+00  -0.175009E+02   0.994747E-08   0.272627E-05  -0.115189E-05
   676   0.171982E+04   0.348125E+02   0.000000E+00  -0.190540E+02   0.992103E-08   0.280525E-05  -0.115717E-05
   677   0.171596E+04   0.349952E+02   0.000000E+00  -0.206194E+02   0.989470E-08   0.288393E-05  -0.116219E-05
   678   0.171230E+04   0.351725E+02   0.000000E+00  -0.221965E+02   0.986846E-08   0.296231E-05  -0.116696E-05
   679   0.170878E+04   0.353457E+02   0.000000E+00  -0.237841E+02   0.984232E-08   0.304035E-05  -0.117146E-05
   680   0.170553E+04   0.355142E+02   0.000000E+00  -0.253822E+02   0.981627E-08   0.311804E-05  -0.117570E-05
   681   0.170243E+04   0.356772E+02   0.000000E+00  -0.269888E+02   0.979033E-08   0.319535E-05  -0.117967E-05
   682   0.169945E+04   0.358345E+02   0.000000E+00  -0.286055E+02   0.976448E-08   0.327225E-05  -0.118337E-05
   683   0.169677E+04   0.359884E+02   0.000000E+00  -0.302317E+02   0.973873E-08   0.334874E-05  -0.118680E-05
   684   0.169415E+04   0.361351E+02   0.000000E+00  -0.318653E+02   0.971308E-08   0.342478E-05  -0.118995E-05
   685   0.169167E+04   0.362776E+02   0.000000E+00  -0.335065E+02   0.968752E-08   0.350035E-05  -0.119283E-05
   686   0.168942E+04   0.364143E+02   0.000000E+00  -0.351464E+02   0.966206E-08   0.357543E-05  -0.119544E-05
   687   0.168745E+04   0.365467E+02   0.000000E+00  -0.367964E+02   0.963669E-08   0.365000E-05  -0.119776E-05
   688   0.168557E+04   0.366725E+02   0.000000E+00  -0.384544E+02   0.961142E-08   0.372403E-05  -0.119980E-05
   689   0.168390E+04   0.367931E+02   0.000000E+00  -0.401131E+02   0.958624E-08   0.379749E-05  -0.120156E-05
   690   0.168239E+04   0.369093E+02   0.000000E+00  -0.417800E+02   0.956115E-08   0.387038E-05  -0.120303E-05
   691   0.168110E+04   0.370180E+02   0.000000E+00  -0.434480E+02   0.953616E-08   0.394266E-05  -0.120421E-05
   692   0.167997E+04   0.371229E+02   0.000000E+00  -0.451170E+02   0.951126E-08   0.401432E-05  -0.120511E-05
   693   0.167908E+04   0.372218E+02   0.000000E+00  -0.467948E+02   0.948645E-08   0.408532E-05  -0.120570E-05
   694   0.167826E+04   0.373145E+02   0.000000E+00  -0.484665E+02   0.946173E-08   0.415565E-05  -0.120601E-05
   695   0.167776E+04   0.374033E+02   0.000000E+00  -0.501398E+02   0.943710E-08   0.422528E-05  -0.120601E-05
   696   0.167742E+04   0.374852E+02   0.000000E+00  -0.518297E+02   0.941257E-08   0.429420E-05  -0.120572E-05
   697   0.167725E+04   0.375616E+02   0.000000E+00  -0.535065E+02   0.938812E-08   0.436237E-05  -0.120512E-05
   698   0.167724E+04   0.376317E+02   0.000000E+00  -0.551853E+02   0.936376E-08   0.442978E-05  -0.120422E-05
   699   0.167740E+04   0.376969E+02   0.000000E+00  -0.568589E+02   0.933950E-08   0.449641E-05  -0.120302E-05
   700   0.167781E+04   0.377558E+02   0.000000E+00  -0.585346E+02   0.931532E-08   0.456222E-05  -0.120151E-05
   701   0.167838E+04   0.378091E+02   0.000000E+00  -0.602128E+02   0.929123E-08   0.462721E-05  -0.119968E-05
   702   0.167914E+04   0.378573E+02   0.000000E+00  -0.618782E+02   0.926722E-08   0.469136E-05  -0.119756E-05
   703   0.168006E+04   0.378990E+02   0.000000E+00  -0.635606E+02   0.924331E-08   0.475467E-05  -0.119513E-05
   704   0.168117E+04   0.379357E+02   0.000000E+00  -0.652225E+02   0.921948E-08   0.481714E-05  -0.119242E-05
   705   0.168238E+04   0.379657E+02   0.000000E+00  -0.668786E+02   0.919573E-08   0.487876E-05  -0.118943E-05
   706   0.168384E+04   0.379905E+02   0.000000E+00  -0.685362E+02   0.917207E-08   0.493954E-05  -0.118616E-05
   707   0.168542E+04   0.380093E+02   0.000000E+00  -0.701875E+02   0.914850E-08   0.499947E-05  -0.118262E-05
   708   0.168732E+04   0.380228E+02   0.000000E+00  -0.718176E+02   0.912501E-08   0.505855E-05  -0.117883E-05
   709   0.168926E+04   0.380301E+02   0.000000E+00  -0.734560E+02   0.910161E-08   0.511677E-05  -0.117478E-05
   710   0.169146E+04   0.380313E+02   0.000000E+00  -0.750802E+02   0.907830E-08   0.517413E-05  -0.117048E-05
   711   0.169377E+04   0.380269E+02   0.000000E+00  -0.766900E+02   0.905506E-08   0.523063E-05  -0.116594E-05
   712   0.169628E+04   0.380170E+02   0.000000E+00  -0.783001E+02   0.903192E-08   0.528627E-05  -0.116117E-05
   713   0.169905E+04   0.380008E+02   0.000000E+00  -0.798879E+02   0.900885E-08   0.534104E-05  -0.115618E-05
   714   0.170179E+04   0.379796E+02   0.000000E+00  -0.814682E+02   0.898587E-08   0.539494E-05  -0.115097E-05
   715   0.170479E+04   0.379520E+02   0.000000E+00  -0.830408E+02   0.896296E-08   0.544796E-05  -0.114554E-05
   716   0.170800E+04   0.379186E+02   0.000000E+00  -0.845980E+02   0.894015E-08   0.550011E-05  -0.113992E-05
   717   0.171132E+04   0.378801E+02   0.000000E+00  -0.861322E+02   0.891741E-08   0.555138E-05  -0.113409E-05
   718   0.171477E+04   0.378357E+02   0.000000E+00  -0.876655E+02   0.889475E-08   0.560177E-05  -0.112808E-05
   719   0.171842E+04   0.377838E+02   0.000000E+00  -0.891679E+02   0.887218E-08   0.565127E-05  -0.112188E-05
   720   0.172212E+04   0.377274E+02   0.000000E+00  -0.906691E+02   0.884969E-08   0.569989E-05  -0.111551E-05
   721   0.172618E+04   0.376665E+02   0.000000E+00  -0.921391E+02   0.882727E-08   0.574761E-05  -0.110897E-05
   722   0.173022E+04   0.375986E+02   0.000000E+00  -0.935926E+02   0.880494E-08   0.579444E-05  -0.110227E-05
   723   0.173446E+04   0.375261E+02   0.000000E+00  -0.950367E+02   0.878269E-08   0.584037E-05  -0.109541E-05
   724   0.173884E+04   0.374473E+02   0.000000E+00  -0.964639E+02   0.876051E-08   0.588541E-05  -0.108841E-05
   725   0.174335E+04   0.373637E+02   0.000000E+00  -0.978666E+02   0.873842E-08   0.592954E-05  -0.108127E-05
   726   0.174807E+04   0.372760E+02   0.000000E+00  -0.992445E+02   0.871640E-08   0.597276E-05  -0.107399E-05
   727   0.175286E+04   0.371811E+02   0.000000E+00  -0.100612E+03   0.869446E-08   0.601508E-05  -0.106659E-05
   728   0.175779E+04   0.370798E+02   0.000000E+00  -0.101955E+03   0.867260E-08   0.605648E-05  -0.105907E-05
   729   0.176286E+04   0.369741E+02   0.000000E+00  -0.103280E+03   0.865081E-08   0.609697E-05  -0.105144E-05
   730   0.176800E+04   0.368634E+02   0.000000E+00  -0.104579E+03   0.862910E-08   0.613654E-05  -0.104371E-05
   731   0.177343E+04   0.367460E+02   0.000000E+00  -0.105853E+03   0.860747E-08   0.617520E-05  -0.103587E-05
   732   0.177885E+04   0.366256E+02   0.000000E+00  -0.107100E+03   0.858592E-08   0.621292E-05  -0.102795E-05
   733   0.178450E+04   0.364984E+02   0.000000E+00  -0.108337E+03   0.856444E-08   0.624973E-05  -0.101994E-05
   734   0.179023E+04   0.363667E+02   0.000000E+00  -0.109532E+03   0.854303E-08   0.628560E-05  -0.101186E-05
   735   0.179610E+04   0.362288E+02   0.000000E+00  -0.110723E+03   0.852170E-08   0.632054E-05  -0.100371E-05
   736   0.180198E+04   0.360862E+02   0.000000E+00  -0.111872E+03   0.850045E-08   0.635455E-05  -0.995497E-06
   737   0.180809E+04   0.359396E+02   0.000000E+00  -0.113010E+03   0.847926E-08   0.638762E-05  -0.987229E-06
   738   0.181420E+04   0.357882E+02   0.000000E+00  -0.114105E+03   0.845816E-08   0.641974E-05  -0.978914E-06
   739   0.182047E+04   0.356311E+02   0.000000E+00  -0.115181E+03   0.843712E-08   0.645093E-05  -0.970558E-06
   740   0.182682E+04   0.354691E+02   0.000000E+00  -0.116236E+03   0.841616E-08   0.648116E-05  -0.962169E-06
   741   0.183334E+04   0.353014E+02   0.000000E+00  -0.117264E+03   0.839527E-08   0.651045E-05  -0.953754E-06
   742   0.183994E+04   0.351316E+02   0.000000E+00  -0.118257E+03   0.837445E-08   0.653879E-05  -0.945319E-06
   743   0.184663E+04   0.349575E+02   0.000000E+00  -0.119229E+03   0.835371E-08   0.656617E-05  -0.936873E-06
   744   0.185348E+04   0.347774E+02   0.000000E+00  -0.120165E+03   0.833303E-08   0.659259E-05  -0.928421E-06
   745   0.186035E+04   0.345929E+02   0.000000E+00  -0.121088E+03   0.831243E-08   0.661804E-05  -0.919972E-06
   746   0.186724E+04   0.344045E+02   0.000000E+00  -0.121960E+03   0.829190E-08   0.664254E-05  -0.911532E-06
   747   0.187423E+04   0.342108E+02   0.000000E+00  -0.122818E+03   0.827144E-08   0.666607E-05  -0.903108E-06
   748   0.188138E+04   0.340140E+02   0.000000E+00  -0.123646E+03   0.825104E-08   0.668862E-05  -0.894708E-06
   749   0.188863E+04   0.338110E+02   0.000000E+00  -0.124453E+03   0.823072E-08   0.671021E-05  -0.886338E-06
   750   0.189591E+04   0.336054E+02   0.000000E+00  -0.125224E+03   0.821047E-08   0.673081E-05  -0.878006E-06
   751   0.190329E+04   0.333950E+02   0.000000E+00  -0.125964E+03   0.819028E-08   0.675045E-05  -0.869718E-06
   752   0.191077E+04   0.331820E+02   0.000000E+00  -0.126667E+03   0.817016E-08   0.676915E-05  -0.861477E-06
   753   0.191828E+04   0.329634E+02   0.000000E+00  -0.127347E+03   0.815011E-08   0.678694E-05  -0.853285E-06
   754   0.192581E+04   0.327421E+02   0.000000E+00  -0.127989E+03   0.813013E-08   0.680388E-05  -0.845144E-06
   755   0.193351E+04   0.325168E+02   0.000000E+00  -0.128608E+03   0.811022E-08   0.681999E-05  -0.837056E-06
   756   0.194109E+04   0.322880E+02   0.000000E+00  -0.129194E+03   0.809037E-08   0.683533E-05  -0.829023E-06
   757   0.194892E+04   0.320566E+02   0.000000E+00  -0.129742E+03   0.807059E-08   0.684992E-05  -0.821047E-06
   758   0.195662E+04   0.318210E+02   0.000000E+00  -0.130257E+03   0.805088E-08   0.686381E-05  -0.813131E-06
   759   0.196450E+04   0.315820E+02   0.000000E+00  -0.130748E+03   0.803123E-08   0.687704E-05  -0.805276E-06
   760   0.197233E+04   0.313403E+02   0.000000E+00  -0.131205E+03   0.801165E-08   0.688965E-05  -0.797485E-06
   761   0.198018E+04   0.310959E+02   0.000000E+00  -0.131629E+03   0.799214E-08   0.690167E-05  -0.789760E-06
   762   0.198820E+04   0.308487E+02   0.000000E+00  -0.132019E+03   0.797269E-08   0.691315E-05  -0.782102E-06
   763   0.199609E+04   0.305996E+02   0.000000E+00  -0.132376E+03   0.795330E-08   0.692412E-05  -0.774514E-06
