#    L    TT             EE             TE             PP             TP          
  1102   0.104528E+04   0.273221E+02  -0.812809E+02   0.172502E+06  -0.261463E+01
  1103   0.104831E+04   0.270304E+02  -0.813405E+02   0.172161E+06  -0.282779E+01
  1104   0.105141E+04   0.267393E+02  -0.813761E+02   0.171820E+06  -0.303581E+01
  1105   0.105443E+04   0.264474E+02  -0.813897E+02   0.171481E+06  -0.323873E+01
  1106   0.105751E+04   0.261547E+02  -0.813794E+02   0.171142E+06  -0.343660E+01
  1107   0.106059E+04   0.258629E+02  -0.813467E+02   0.170804E+06  -0.362946E+01
  1108   0.106365E+04   0.255705E+02  -0.812920E+02   0.170467E+06  -0.381733E+01
  1109   0.106663E+04   0.252767E+02  -0.812144E+02   0.170131E+06  -0.400026E+01
  1110   0.106968E+04   0.249861E+02  -0.811152E+02   0.169796E+06  -0.417829E+01
  1111   0.107263E+04   0.246957E+02  -0.809933E+02   0.169461E+06  -0.435145E+01
  1112   0.107572E+04   0.244057E+02  -0.808509E+02   0.169127E+06  -0.451978E+01
  1113   0.107865E+04   0.241175E+02  -0.806855E+02   0.168794E+06  -0.468332E+01
  1114   0.108156E+04   0.238290E+02  -0.804998E+02   0.168462E+06  -0.484212E+01
  1115   0.108452E+04   0.235424E+02  -0.802936E+02   0.168130E+06  -0.499619E+01
  1116   0.108747E+04   0.232571E+02  -0.800660E+02   0.167800E+06  -0.514559E+01
  1117   0.109032E+04   0.229731E+02  -0.798183E+02   0.167470E+06  -0.529035E+01
  1118   0.109315E+04   0.226911E+02  -0.795487E+02   0.167141E+06  -0.543052E+01
  1119   0.109603E+04   0.224099E+02  -0.792600E+02   0.166813E+06  -0.556612E+01
  1120   0.109881E+04   0.221308E+02  -0.789513E+02   0.166485E+06  -0.569719E+01
  1121   0.110157E+04   0.218532E+02  -0.786216E+02   0.166158E+06  -0.582378E+01
  1122   0.110431E+04   0.215772E+02  -0.782736E+02   0.165832E+06  -0.594593E+01
  1123   0.110694E+04   0.213043E+02  -0.779064E+02   0.165507E+06  -0.606366E+01
  1124   0.110961E+04   0.210322E+02  -0.775199E+02   0.165183E+06  -0.617702E+01
  1125   0.111218E+04   0.207626E+02  -0.771137E+02   0.164859E+06  -0.628604E+01
  1126   0.111473E+04   0.204955E+02  -0.766899E+02   0.164536E+06  -0.639077E+01
  1127   0.111724E+04   0.202302E+02  -0.762476E+02   0.164214E+06  -0.649124E+01
  1128   0.111971E+04   0.199683E+02  -0.757879E+02   0.163893E+06  -0.658750E+01
  1129   0.112215E+04   0.197090E+02  -0.753093E+02   0.163572E+06  -0.667957E+01
  1130   0.112441E+04   0.194516E+02  -0.748138E+02   0.163253E+06  -0.676749E+01
  1131   0.112678E+04   0.191970E+02  -0.743018E+02   0.162934E+06  -0.685131E+01
  1132   0.112904E+04   0.189451E+02  -0.737716E+02   0.162615E+06  -0.693106E+01
  1133   0.113118E+04   0.186969E+02  -0.732254E+02   0.162298E+06  -0.700678E+01
  1134   0.113336E+04   0.184508E+02  -0.726621E+02   0.161981E+06  -0.707851E+01
  1135   0.113543E+04   0.182076E+02  -0.720822E+02   0.161665E+06  -0.714628E+01
  1136   0.113745E+04   0.179682E+02  -0.714879E+02   0.161350E+06  -0.721014E+01
  1137   0.113942E+04   0.177311E+02  -0.708758E+02   0.161035E+06  -0.727012E+01
  1138   0.114136E+04   0.174986E+02  -0.702495E+02   0.160722E+06  -0.732626E+01
  1139   0.114324E+04   0.172677E+02  -0.696066E+02   0.160409E+06  -0.737860E+01
  1140   0.114501E+04   0.170415E+02  -0.689498E+02   0.160097E+06  -0.742717E+01
  1141   0.114672E+04   0.168170E+02  -0.682775E+02   0.159785E+06  -0.747202E+01
  1142   0.114839E+04   0.165973E+02  -0.675908E+02   0.159474E+06  -0.751318E+01
  1143   0.115000E+04   0.163802E+02  -0.668903E+02   0.159164E+06  -0.755069E+01
  1144   0.115142E+04   0.161666E+02  -0.661759E+02   0.158855E+06  -0.758458E+01
  1145   0.115293E+04   0.159578E+02  -0.654473E+02   0.158546E+06  -0.761490E+01
  1146   0.115431E+04   0.157518E+02  -0.647050E+02   0.158238E+06  -0.764169E+01
  1147   0.115564E+04   0.155500E+02  -0.639495E+02   0.157931E+06  -0.766498E+01
  1148   0.115684E+04   0.153512E+02  -0.631808E+02   0.157625E+06  -0.768481E+01
  1149   0.115805E+04   0.151566E+02  -0.623999E+02   0.157319E+06  -0.770121E+01
  1150   0.115913E+04   0.149658E+02  -0.616060E+02   0.157014E+06  -0.771423E+01
  1151   0.116022E+04   0.147788E+02  -0.607997E+02   0.156710E+06  -0.772391E+01
  1152   0.116111E+04   0.145955E+02  -0.599817E+02   0.156407E+06  -0.773026E+01
  1153   0.116208E+04   0.144169E+02  -0.591529E+02   0.156104E+06  -0.773333E+01
  1154   0.116291E+04   0.142422E+02  -0.583119E+02   0.155802E+06  -0.773313E+01
  1155   0.116367E+04   0.140716E+02  -0.574610E+02   0.155500E+06  -0.772970E+01
  1156   0.116430E+04   0.139044E+02  -0.566011E+02   0.155200E+06  -0.772307E+01
  1157   0.116486E+04   0.137414E+02  -0.557308E+02   0.154900E+06  -0.771327E+01
  1158   0.116542E+04   0.135833E+02  -0.548524E+02   0.154601E+06  -0.770031E+01
  1159   0.116592E+04   0.134289E+02  -0.539652E+02   0.154302E+06  -0.768424E+01
  1160   0.116619E+04   0.132797E+02  -0.530716E+02   0.154004E+06  -0.766508E+01
  1161   0.116654E+04   0.131342E+02  -0.521695E+02   0.153707E+06  -0.764285E+01
  1162   0.116674E+04   0.129933E+02  -0.512612E+02   0.153411E+06  -0.761759E+01
  1163   0.116686E+04   0.128570E+02  -0.503467E+02   0.153115E+06  -0.758933E+01
  1164   0.116699E+04   0.127254E+02  -0.494263E+02   0.152820E+06  -0.755809E+01
  1165   0.116696E+04   0.125979E+02  -0.484999E+02   0.152526E+06  -0.752390E+01
  1166   0.116678E+04   0.124753E+02  -0.475692E+02   0.152232E+06  -0.748680E+01
  1167   0.116666E+04   0.123569E+02  -0.466342E+02   0.151939E+06  -0.744680E+01
  1168   0.116639E+04   0.122436E+02  -0.456944E+02   0.151647E+06  -0.740394E+01
  1169   0.116611E+04   0.121346E+02  -0.447527E+02   0.151355E+06  -0.735824E+01
  1170   0.116575E+04   0.120300E+02  -0.438064E+02   0.151064E+06  -0.730974E+01
  1171   0.116522E+04   0.119307E+02  -0.428584E+02   0.150774E+06  -0.725847E+01
  1172   0.116469E+04   0.118359E+02  -0.419082E+02   0.150485E+06  -0.720444E+01
  1173   0.116407E+04   0.117459E+02  -0.409558E+02   0.150196E+06  -0.714769E+01
  1174   0.116335E+04   0.116598E+02  -0.400025E+02   0.149908E+06  -0.708825E+01
  1175   0.116255E+04   0.115786E+02  -0.390482E+02   0.149620E+06  -0.702615E+01
  1176   0.116158E+04   0.115022E+02  -0.380939E+02   0.149333E+06  -0.696141E+01
  1177   0.116066E+04   0.114316E+02  -0.371391E+02   0.149047E+06  -0.689407E+01
  1178   0.115958E+04   0.113645E+02  -0.361846E+02   0.148762E+06  -0.682415E+01
  1179   0.115855E+04   0.113041E+02  -0.352309E+02   0.148477E+06  -0.675168E+01
  1180   0.115735E+04   0.112481E+02  -0.342781E+02   0.148193E+06  -0.667668E+01
  1181   0.115612E+04   0.111958E+02  -0.333268E+02   0.147909E+06  -0.659920E+01
  1182   0.115473E+04   0.111489E+02  -0.323774E+02   0.147626E+06  -0.651925E+01
  1183   0.115330E+04   0.111067E+02  -0.314301E+02   0.147344E+06  -0.643686E+01
  1184   0.115177E+04   0.110686E+02  -0.304853E+02   0.147063E+06  -0.635207E+01
  1185   0.115022E+04   0.110367E+02  -0.295433E+02   0.146782E+06  -0.626489E+01
  1186   0.114855E+04   0.110090E+02  -0.286046E+02   0.146501E+06  -0.617537E+01
  1187   0.114686E+04   0.109863E+02  -0.276694E+02   0.146222E+06  -0.608353E+01
  1188   0.114506E+04   0.109679E+02  -0.267382E+02   0.145943E+06  -0.598939E+01
  1189   0.114315E+04   0.109546E+02  -0.258110E+02   0.145665E+06  -0.589298E+01
  1190   0.114121E+04   0.109458E+02  -0.248884E+02   0.145387E+06  -0.579434E+01
  1191   0.113915E+04   0.109423E+02  -0.239704E+02   0.145110E+06  -0.569349E+01
  1192   0.113706E+04   0.109435E+02  -0.230575E+02   0.144834E+06  -0.559046E+01
  1193   0.113485E+04   0.109493E+02  -0.221498E+02   0.144558E+06  -0.548528E+01
  1194   0.113261E+04   0.109599E+02  -0.212475E+02   0.144283E+06  -0.537798E+01
  1195   0.113032E+04   0.109753E+02  -0.203510E+02   0.144009E+06  -0.526858E+01
  1196   0.112784E+04   0.109964E+02  -0.194609E+02   0.143735E+06  -0.515712E+01
  1197   0.112539E+04   0.110210E+02  -0.185769E+02   0.143462E+06  -0.504362E+01
  1198   0.112282E+04   0.110507E+02  -0.177006E+02   0.143189E+06  -0.492811E+01
  1199   0.112020E+04   0.110848E+02  -0.168297E+02   0.142917E+06  -0.481061E+01
  1200   0.111746E+04   0.111242E+02  -0.159661E+02   0.142646E+06  -0.469117E+01
  1201   0.111475E+04   0.111673E+02  -0.151105E+02   0.142376E+06  -0.456980E+01
  1202   0.111183E+04   0.112166E+02  -0.142617E+02   0.142106E+06  -0.444652E+01
  1203   0.110894E+04   0.112697E+02  -0.134216E+02   0.141836E+06  -0.432133E+01
  1204   0.110593E+04   0.113274E+02  -0.125896E+02   0.141567E+06  -0.419425E+01
  1205   0.110287E+04   0.113884E+02  -0.117668E+02   0.141299E+06  -0.406530E+01
  1206   0.109976E+04   0.114547E+02  -0.109528E+02   0.141032E+06  -0.393447E+01
  1207   0.109667E+04   0.115251E+02  -0.101494E+02   0.140765E+06  -0.380178E+01
  1208   0.109345E+04   0.116003E+02  -0.935455E+01   0.140499E+06  -0.366724E+01
  1209   0.109011E+04   0.116788E+02  -0.857013E+01   0.140233E+06  -0.353087E+01
  1210   0.108679E+04   0.117614E+02  -0.779715E+01   0.139968E+06  -0.339267E+01
  1211   0.108335E+04   0.118488E+02  -0.703518E+01   0.139703E+06  -0.325265E+01
  1212   0.107993E+04   0.119396E+02  -0.628376E+01   0.139440E+06  -0.311082E+01
  1213   0.107638E+04   0.120339E+02  -0.554319E+01   0.139176E+06  -0.296721E+01
  1214   0.107286E+04   0.121331E+02  -0.481527E+01   0.138914E+06  -0.282180E+01
  1215   0.106928E+04   0.122350E+02  -0.409953E+01   0.138652E+06  -0.267463E+01
  1216   0.106565E+04   0.123413E+02  -0.339629E+01   0.138390E+06  -0.252569E+01
  1217   0.106182E+04   0.124510E+02  -0.270509E+01   0.138129E+06  -0.237500E+01
  1218   0.105809E+04   0.125651E+02  -0.202772E+01   0.137869E+06  -0.222257E+01
  1219   0.105422E+04   0.126813E+02  -0.136226E+01   0.137610E+06  -0.206840E+01
  1220   0.105038E+04   0.128012E+02  -0.711215E+00   0.137350E+06  -0.191252E+01
  1221   0.104649E+04   0.129240E+02  -0.734126E-01   0.137092E+06  -0.175493E+01
  1222   0.104254E+04   0.130512E+02   0.549367E+00   0.136834E+06  -0.159564E+01
  1223   0.103854E+04   0.131815E+02   0.115980E+01   0.136577E+06  -0.143466E+01
  1224   0.103448E+04   0.133132E+02   0.175387E+01   0.136320E+06  -0.127201E+01
  1225   0.103044E+04   0.134495E+02   0.233350E+01   0.136064E+06  -0.110769E+01
  1226   0.102635E+04   0.135881E+02   0.289915E+01   0.135809E+06  -0.941713E+00
  1227   0.102228E+04   0.137299E+02   0.344903E+01   0.135554E+06  -0.774093E+00
  1228   0.101808E+04   0.138747E+02   0.398433E+01   0.135299E+06  -0.604839E+00
  1229   0.101390E+04   0.140220E+02   0.450326E+01   0.135046E+06  -0.433962E+00
  1230   0.100951E+04   0.141717E+02   0.500776E+01   0.134792E+06  -0.261473E+00
  1231   0.100522E+04   0.143247E+02   0.549603E+01   0.134540E+06  -0.873822E-01
  1232   0.100087E+04   0.144794E+02   0.596928E+01   0.134288E+06   0.882995E-01
  1233   0.996611E+03   0.146382E+02   0.642496E+01   0.134036E+06   0.265561E+00
  1234   0.992223E+03   0.147981E+02   0.686576E+01   0.133785E+06   0.444392E+00
  1235   0.988077E+03   0.149612E+02   0.728989E+01   0.133535E+06   0.624782E+00
  1236   0.983725E+03   0.151256E+02   0.769780E+01   0.133285E+06   0.806720E+00
  1237   0.979317E+03   0.152926E+02   0.808844E+01   0.133036E+06   0.990195E+00
  1238   0.974926E+03   0.154623E+02   0.846225E+01   0.132787E+06   0.117520E+01
  1239   0.970477E+03   0.156332E+02   0.881895E+01   0.132539E+06   0.136171E+01
  1240   0.965971E+03   0.158069E+02   0.915972E+01   0.132292E+06   0.154974E+01
  1241   0.961556E+03   0.159818E+02   0.948278E+01   0.132045E+06   0.173925E+01
  1242   0.957008E+03   0.161604E+02   0.979004E+01   0.131798E+06   0.193025E+01
  1243   0.952477E+03   0.163388E+02   0.100780E+02   0.131553E+06   0.212272E+01
  1244   0.947962E+03   0.165208E+02   0.103502E+02   0.131307E+06   0.231666E+01
  1245   0.943463E+03   0.167042E+02   0.106047E+02   0.131063E+06   0.251204E+01
  1246   0.938904E+03   0.168883E+02   0.108429E+02   0.130818E+06   0.270887E+01
  1247   0.934287E+03   0.170746E+02   0.110629E+02   0.130575E+06   0.290713E+01
  1248   0.929685E+03   0.172625E+02   0.112651E+02   0.130332E+06   0.310680E+01
  1249   0.925098E+03   0.174533E+02   0.114501E+02   0.130089E+06   0.330788E+01
  1250   0.920526E+03   0.176443E+02   0.116175E+02   0.129847E+06   0.351036E+01
  1251   0.915894E+03   0.178360E+02   0.117671E+02   0.129606E+06   0.371422E+01
  1252   0.911352E+03   0.180308E+02   0.118989E+02   0.129365E+06   0.391941E+01
  1253   0.906678E+03   0.182257E+02   0.120133E+02   0.129124E+06   0.412588E+01
  1254   0.902021E+03   0.184212E+02   0.121104E+02   0.128884E+06   0.433356E+01
  1255   0.897382E+03   0.186189E+02   0.121899E+02   0.128645E+06   0.454241E+01
  1256   0.892836E+03   0.188166E+02   0.122522E+02   0.128406E+06   0.475237E+01
  1257   0.888236E+03   0.190155E+02   0.122974E+02   0.128168E+06   0.496337E+01
  1258   0.883583E+03   0.192143E+02   0.123254E+02   0.127930E+06   0.517537E+01
  1259   0.878951E+03   0.194144E+02   0.123364E+02   0.127693E+06   0.538831E+01
  1260   0.874343E+03   0.196142E+02   0.123306E+02   0.127457E+06   0.560213E+01
  1261   0.869757E+03   0.198152E+02   0.123080E+02   0.127220E+06   0.581678E+01
  1262   0.865196E+03   0.200165E+02   0.122689E+02   0.126985E+06   0.603221E+01
  1263   0.860661E+03   0.202175E+02   0.122130E+02   0.126750E+06   0.624834E+01
  1264   0.856077E+03   0.204188E+02   0.121404E+02   0.126515E+06   0.646514E+01
  1265   0.851595E+03   0.206197E+02   0.120516E+02   0.126281E+06   0.668254E+01
  1266   0.847067E+03   0.208207E+02   0.119466E+02   0.126048E+06   0.690048E+01
  1267   0.842567E+03   0.210205E+02   0.118253E+02   0.125815E+06   0.711892E+01
  1268   0.838105E+03   0.212219E+02   0.116879E+02   0.125582E+06   0.733779E+01
  1269   0.833681E+03   0.214205E+02   0.115350E+02   0.125350E+06   0.755704E+01
  1270   0.829259E+03   0.216191E+02   0.113655E+02   0.125119E+06   0.777662E+01
  1271   0.824878E+03   0.218177E+02   0.111807E+02   0.124888E+06   0.799646E+01
  1272   0.820507E+03   0.220156E+02   0.109805E+02   0.124657E+06   0.821652E+01
  1273   0.816149E+03   0.222120E+02   0.107647E+02   0.124427E+06   0.843673E+01
  1274   0.811833E+03   0.224068E+02   0.105338E+02   0.124198E+06   0.865704E+01
  1275   0.807546E+03   0.226014E+02   0.102884E+02   0.123969E+06   0.887739E+01
  1276   0.803281E+03   0.227951E+02   0.100274E+02   0.123741E+06   0.909773E+01
  1277   0.799054E+03   0.229879E+02   0.975227E+01   0.123513E+06   0.931800E+01
  1278   0.794859E+03   0.231789E+02   0.946193E+01   0.123285E+06   0.953815E+01
  1279   0.790703E+03   0.233681E+02   0.915768E+01   0.123059E+06   0.975812E+01
  1280   0.786589E+03   0.235570E+02   0.883785E+01   0.122832E+06   0.997785E+01
  1281   0.782508E+03   0.237440E+02   0.850518E+01   0.122606E+06   0.101973E+02
  1282   0.778470E+03   0.239291E+02   0.815799E+01   0.122381E+06   0.104164E+02
  1283   0.774468E+03   0.241130E+02   0.779681E+01   0.122156E+06   0.106351E+02
  1284   0.770511E+03   0.242949E+02   0.742144E+01   0.121932E+06   0.108533E+02
  1285   0.766583E+03   0.244756E+02   0.703314E+01   0.121708E+06   0.110710E+02
  1286   0.762702E+03   0.246534E+02   0.663097E+01   0.121484E+06   0.112881E+02
  1287   0.758868E+03   0.248298E+02   0.621621E+01   0.121261E+06   0.115047E+02
  1288   0.755082E+03   0.250041E+02   0.578716E+01   0.121039E+06   0.117205E+02
  1289   0.751337E+03   0.251769E+02   0.534658E+01   0.120817E+06   0.119356E+02
  1290   0.747635E+03   0.253468E+02   0.489205E+01   0.120595E+06   0.121499E+02
  1291   0.743983E+03   0.255151E+02   0.442483E+01   0.120374E+06   0.123633E+02
  1292   0.740375E+03   0.256796E+02   0.394471E+01   0.120154E+06   0.125758E+02
  1293   0.736813E+03   0.258440E+02   0.345150E+01   0.119934E+06   0.127874E+02
  1294   0.733311E+03   0.260052E+02   0.294869E+01   0.119714E+06   0.129980E+02
  1295   0.729848E+03   0.261640E+02   0.243162E+01   0.119495E+06   0.132074E+02
  1296   0.726434E+03   0.263210E+02   0.190455E+01   0.119276E+06   0.134158E+02
  1297   0.723075E+03   0.264756E+02   0.136428E+01   0.119058E+06   0.136229E+02
  1298   0.719766E+03   0.266275E+02   0.812834E+00   0.118841E+06   0.138288E+02
  1299   0.716500E+03   0.267769E+02   0.249272E+00   0.118623E+06   0.140334E+02
  1300   0.713300E+03   0.269228E+02  -0.325135E+00   0.118407E+06   0.142367E+02
  1301   0.710152E+03   0.270676E+02  -0.910549E+00   0.118190E+06   0.144386E+02
  1302   0.707051E+03   0.272089E+02  -0.150621E+01   0.117975E+06   0.146390E+02
  1303   0.704004E+03   0.273473E+02  -0.211356E+01   0.117759E+06   0.148381E+02
  1304   0.701012E+03   0.274836E+02  -0.273029E+01   0.117544E+06   0.150358E+02
  1305   0.698077E+03   0.276161E+02  -0.335784E+01   0.117330E+06   0.152322E+02
  1306   0.695184E+03   0.277471E+02  -0.399317E+01   0.117116E+06   0.154272E+02
  1307   0.692365E+03   0.278743E+02  -0.463697E+01   0.116903E+06   0.156209E+02
  1308   0.689598E+03   0.279983E+02  -0.529141E+01   0.116690E+06   0.158134E+02
  1309   0.686878E+03   0.281182E+02  -0.595198E+01   0.116477E+06   0.160045E+02
  1310   0.684226E+03   0.282364E+02  -0.662157E+01   0.116265E+06   0.161944E+02
  1311   0.681623E+03   0.283512E+02  -0.729792E+01   0.116053E+06   0.163830E+02
  1312   0.679106E+03   0.284632E+02  -0.798095E+01   0.115842E+06   0.165704E+02
  1313   0.676624E+03   0.285710E+02  -0.867135E+01   0.115631E+06   0.167566E+02
  1314   0.674209E+03   0.286759E+02  -0.936684E+01   0.115421E+06   0.169415E+02
  1315   0.671846E+03   0.287779E+02  -0.100688E+02   0.115211E+06   0.171253E+02
  1316   0.669551E+03   0.288755E+02  -0.107758E+02   0.115002E+06   0.173079E+02
  1317   0.667318E+03   0.289714E+02  -0.114884E+02   0.114793E+06   0.174894E+02
  1318   0.665134E+03   0.290620E+02  -0.122051E+02   0.114584E+06   0.176697E+02
  1319   0.663013E+03   0.291494E+02  -0.129274E+02   0.114376E+06   0.178489E+02
  1320   0.660951E+03   0.292335E+02  -0.136529E+02   0.114168E+06   0.180269E+02
  1321   0.658947E+03   0.293150E+02  -0.143830E+02   0.113961E+06   0.182039E+02
  1322   0.657010E+03   0.293908E+02  -0.151156E+02   0.113755E+06   0.183798E+02
  1323   0.655134E+03   0.294640E+02  -0.158512E+02   0.113548E+06   0.185547E+02
  1324   0.653320E+03   0.295335E+02  -0.165905E+02   0.113342E+06   0.187285E+02
  1325   0.651562E+03   0.295995E+02  -0.173313E+02   0.113137E+06   0.189013E+02
  1326   0.649876E+03   0.296617E+02  -0.180751E+02   0.112932E+06   0.190731E+02
  1327   0.648232E+03   0.297209E+02  -0.188208E+02   0.112727E+06   0.192439E+02
  1328   0.646670E+03   0.297763E+02  -0.195664E+02   0.112523E+06   0.194137E+02
  1329   0.645160E+03   0.298271E+02  -0.203147E+02   0.112320E+06   0.195825E+02
  1330   0.643711E+03   0.298739E+02  -0.210635E+02   0.112116E+06   0.197504E+02
  1331   0.642332E+03   0.299173E+02  -0.218126E+02   0.111913E+06   0.199174E+02
  1332   0.641001E+03   0.299567E+02  -0.225627E+02   0.111711E+06   0.200834E+02
  1333   0.639741E+03   0.299919E+02  -0.233116E+02   0.111509E+06   0.202486E+02
  1334   0.638539E+03   0.300243E+02  -0.240614E+02   0.111308E+06   0.204129E+02
  1335   0.637397E+03   0.300516E+02  -0.248106E+02   0.111106E+06   0.205763E+02
  1336   0.636322E+03   0.300761E+02  -0.255577E+02   0.110906E+06   0.207388E+02
  1337   0.635307E+03   0.300953E+02  -0.263047E+02   0.110705E+06   0.209005E+02
  1338   0.634348E+03   0.301115E+02  -0.270503E+02   0.110506E+06   0.210614E+02
  1339   0.633459E+03   0.301231E+02  -0.277949E+02   0.110306E+06   0.212215E+02
  1340   0.632627E+03   0.301315E+02  -0.285387E+02   0.110107E+06   0.213808E+02
  1341   0.631853E+03   0.301366E+02  -0.292792E+02   0.109908E+06   0.215394E+02
  1342   0.631138E+03   0.301369E+02  -0.300180E+02   0.109710E+06   0.216972E+02
  1343   0.630490E+03   0.301331E+02  -0.307542E+02   0.109512E+06   0.218542E+02
  1344   0.629904E+03   0.301251E+02  -0.314878E+02   0.109315E+06   0.220105E+02
  1345   0.629365E+03   0.301143E+02  -0.322180E+02   0.109118E+06   0.221662E+02
  1346   0.628896E+03   0.300984E+02  -0.329469E+02   0.108922E+06   0.223211E+02
  1347   0.628492E+03   0.300788E+02  -0.336714E+02   0.108725E+06   0.224754E+02
  1348   0.628139E+03   0.300555E+02  -0.343924E+02   0.108530E+06   0.226290E+02
  1349   0.627859E+03   0.300268E+02  -0.351097E+02   0.108334E+06   0.227819E+02
  1350   0.627625E+03   0.299958E+02  -0.358233E+02   0.108139E+06   0.229342E+02
  1351   0.627459E+03   0.299601E+02  -0.365330E+02   0.107945E+06   0.230860E+02
  1352   0.627340E+03   0.299204E+02  -0.372380E+02   0.107751E+06   0.232370E+02
  1353   0.627290E+03   0.298781E+02  -0.379386E+02   0.107557E+06   0.233874E+02
  1354   0.627287E+03   0.298311E+02  -0.386348E+02   0.107364E+06   0.235370E+02
  1355   0.627353E+03   0.297799E+02  -0.393254E+02   0.107171E+06   0.236859E+02
  1356   0.627475E+03   0.297261E+02  -0.400117E+02   0.106978E+06   0.238340E+02
  1357   0.627645E+03   0.296674E+02  -0.406905E+02   0.106786E+06   0.239812E+02
  1358   0.627856E+03   0.296053E+02  -0.413616E+02   0.106594E+06   0.241275E+02
  1359   0.628123E+03   0.295397E+02  -0.420284E+02   0.106403E+06   0.242728E+02
  1360   0.628423E+03   0.294720E+02  -0.426869E+02   0.106212E+06   0.244172E+02
  1361   0.628795E+03   0.293986E+02  -0.433391E+02   0.106022E+06   0.245606E+02
  1362   0.629194E+03   0.293223E+02  -0.439826E+02   0.105831E+06   0.247029E+02
  1363   0.629650E+03   0.292423E+02  -0.446208E+02   0.105642E+06   0.248442E+02
  1364   0.630126E+03   0.291595E+02  -0.452490E+02   0.105452E+06   0.249843E+02
  1365   0.630734E+03   0.290730E+02  -0.458684E+02   0.105263E+06   0.251232E+02
  1366   0.631311E+03   0.289827E+02  -0.464811E+02   0.105075E+06   0.252609E+02
  1367   0.631930E+03   0.288887E+02  -0.470846E+02   0.104887E+06   0.253973E+02
  1368   0.632668E+03   0.287931E+02  -0.476785E+02   0.104699E+06   0.255325E+02
  1369   0.633375E+03   0.286929E+02  -0.482627E+02   0.104511E+06   0.256663E+02
  1370   0.634127E+03   0.285904E+02  -0.488384E+02   0.104324E+06   0.257987E+02
  1371   0.634922E+03   0.284847E+02  -0.494038E+02   0.104138E+06   0.259297E+02
  1372   0.635762E+03   0.283758E+02  -0.499595E+02   0.103951E+06   0.260592E+02
  1373   0.636648E+03   0.282644E+02  -0.505052E+02   0.103765E+06   0.261873E+02
  1374   0.637578E+03   0.281498E+02  -0.510398E+02   0.103580E+06   0.263137E+02
  1375   0.638553E+03   0.280319E+02  -0.515648E+02   0.103395E+06   0.264387E+02
  1376   0.639575E+03   0.279114E+02  -0.520783E+02   0.103210E+06   0.265619E+02
  1377   0.640642E+03   0.277890E+02  -0.525815E+02   0.103025E+06   0.266836E+02
  1378   0.641756E+03   0.276617E+02  -0.530734E+02   0.102841E+06   0.268035E+02
  1379   0.642842E+03   0.275340E+02  -0.535539E+02   0.102658E+06   0.269216E+02
  1380   0.643974E+03   0.274013E+02  -0.540234E+02   0.102474E+06   0.270380E+02
  1381   0.645154E+03   0.272674E+02  -0.544802E+02   0.102291E+06   0.271526E+02
  1382   0.646232E+03   0.271306E+02  -0.549247E+02   0.102109E+06   0.272653E+02
  1383   0.647507E+03   0.269911E+02  -0.553582E+02   0.101927E+06   0.273761E+02
  1384   0.648681E+03   0.268494E+02  -0.557790E+02   0.101745E+06   0.274849E+02
  1385   0.649903E+03   0.267048E+02  -0.561876E+02   0.101563E+06   0.275917E+02
  1386   0.651173E+03   0.265581E+02  -0.565837E+02   0.101382E+06   0.276966E+02
  1387   0.652418E+03   0.264091E+02  -0.569671E+02   0.101202E+06   0.277993E+02
  1388   0.653860E+03   0.262571E+02  -0.573382E+02   0.101021E+06   0.278999E+02
  1389   0.655203E+03   0.261029E+02  -0.576953E+02   0.100841E+06   0.279984E+02
  1390   0.656521E+03   0.259471E+02  -0.580412E+02   0.100662E+06   0.280947E+02
  1391   0.657963E+03   0.257889E+02  -0.583734E+02   0.100482E+06   0.281888E+02
  1392   0.659381E+03   0.256283E+02  -0.586923E+02   0.100304E+06   0.282806E+02
  1393   0.660850E+03   0.254660E+02  -0.589978E+02   0.100125E+06   0.283701E+02
  1394   0.662294E+03   0.253013E+02  -0.592910E+02   0.999468E+05   0.284572E+02
  1395   0.663790E+03   0.251341E+02  -0.595695E+02   0.997690E+05   0.285419E+02
  1396   0.665336E+03   0.249658E+02  -0.598360E+02   0.995915E+05   0.286242E+02
  1397   0.666860E+03   0.247950E+02  -0.600880E+02   0.994144E+05   0.287040E+02
  1398   0.668361E+03   0.246216E+02  -0.603261E+02   0.992376E+05   0.287813E+02
  1399   0.669914E+03   0.244478E+02  -0.605507E+02   0.990612E+05   0.288561E+02
  1400   0.671519E+03   0.242713E+02  -0.607615E+02   0.988851E+05   0.289282E+02
  1401   0.673102E+03   0.240921E+02  -0.609583E+02   0.987094E+05   0.289977E+02
  1402   0.674738E+03   0.239125E+02  -0.611418E+02   0.985340E+05   0.290647E+02
  1403   0.676349E+03   0.237310E+02  -0.613108E+02   0.983590E+05   0.291290E+02
  1404   0.677938E+03   0.235483E+02  -0.614660E+02   0.981843E+05   0.291908E+02
  1405   0.679650E+03   0.233631E+02  -0.616072E+02   0.980100E+05   0.292500E+02
  1406   0.681263E+03   0.231776E+02  -0.617355E+02   0.978360E+05   0.293068E+02
  1407   0.682850E+03   0.229903E+02  -0.618495E+02   0.976624E+05   0.293611E+02
  1408   0.684634E+03   0.228012E+02  -0.619495E+02   0.974891E+05   0.294129E+02
  1409   0.686242E+03   0.226119E+02  -0.620354E+02   0.973161E+05   0.294624E+02
  1410   0.687970E+03   0.224209E+02  -0.621085E+02   0.971435E+05   0.295095E+02
