#    L    TT             EE             TE             PP             TP          
   321   0.361970E+04   0.118435E+02   0.122086E+03   0.144122E+07   0.429972E+03
   322   0.358664E+04   0.120309E+02   0.121922E+03   0.143543E+07   0.425794E+03
   323   0.355365E+04   0.122189E+02   0.121720E+03   0.142967E+07   0.421619E+03
   324   0.352074E+04   0.124081E+02   0.121475E+03   0.142395E+07   0.417447E+03
   325   0.348797E+04   0.125949E+02   0.121208E+03   0.141827E+07   0.413279E+03
   326   0.345521E+04   0.127838E+02   0.120889E+03   0.141261E+07   0.409114E+03
   327   0.342259E+04   0.129725E+02   0.120540E+03   0.140699E+07   0.404950E+03
   328   0.339011E+04   0.131602E+02   0.120161E+03   0.140140E+07   0.400788E+03
   329   0.335772E+04   0.133485E+02   0.119737E+03   0.139585E+07   0.396628E+03
   330   0.332547E+04   0.135360E+02   0.119276E+03   0.139033E+07   0.392468E+03
   331   0.329344E+04   0.137232E+02   0.118784E+03   0.138483E+07   0.388308E+03
   332   0.326148E+04   0.139111E+02   0.118262E+03   0.137937E+07   0.384148E+03
   333   0.322967E+04   0.140981E+02   0.117701E+03   0.137395E+07   0.379988E+03
   334   0.319809E+04   0.142850E+02   0.117102E+03   0.136855E+07   0.375826E+03
   335   0.316658E+04   0.144703E+02   0.116465E+03   0.136318E+07   0.371663E+03
   336   0.313529E+04   0.146554E+02   0.115797E+03   0.135784E+07   0.367498E+03
   337   0.310422E+04   0.148405E+02   0.115083E+03   0.135254E+07   0.363330E+03
   338   0.307330E+04   0.150240E+02   0.114345E+03   0.134726E+07   0.359159E+03
   339   0.304267E+04   0.152081E+02   0.113568E+03   0.134201E+07   0.354985E+03
   340   0.301220E+04   0.153907E+02   0.112766E+03   0.133680E+07   0.350807E+03
   341   0.298187E+04   0.155717E+02   0.111918E+03   0.133161E+07   0.346624E+03
   342   0.295184E+04   0.157535E+02   0.111038E+03   0.132645E+07   0.342436E+03
   343   0.292203E+04   0.159329E+02   0.110125E+03   0.132131E+07   0.338243E+03
   344   0.289252E+04   0.161115E+02   0.109180E+03   0.131621E+07   0.334044E+03
   345   0.286315E+04   0.162886E+02   0.108203E+03   0.131113E+07   0.329839E+03
   346   0.283409E+04   0.164657E+02   0.107201E+03   0.130608E+07   0.325627E+03
   347   0.280524E+04   0.166406E+02   0.106158E+03   0.130106E+07   0.321408E+03
   348   0.277670E+04   0.168139E+02   0.105083E+03   0.129607E+07   0.317181E+03
   349   0.274837E+04   0.169865E+02   0.103974E+03   0.129110E+07   0.312946E+03
   350   0.272034E+04   0.171569E+02   0.102840E+03   0.128616E+07   0.308702E+03
   351   0.269276E+04   0.173266E+02   0.101672E+03   0.128124E+07   0.304450E+03
   352   0.266525E+04   0.174947E+02   0.100471E+03   0.127635E+07   0.300189E+03
   353   0.263812E+04   0.176606E+02   0.992515E+02   0.127148E+07   0.295921E+03
   354   0.261121E+04   0.178251E+02   0.979905E+02   0.126665E+07   0.291648E+03
   355   0.258469E+04   0.179879E+02   0.967031E+02   0.126183E+07   0.287369E+03
   356   0.255847E+04   0.181493E+02   0.953967E+02   0.125704E+07   0.283087E+03
   357   0.253255E+04   0.183084E+02   0.940562E+02   0.125228E+07   0.278801E+03
   358   0.250702E+04   0.184644E+02   0.926965E+02   0.124754E+07   0.274514E+03
   359   0.248172E+04   0.186189E+02   0.913024E+02   0.124282E+07   0.270227E+03
   360   0.245681E+04   0.187718E+02   0.898852E+02   0.123813E+07   0.265939E+03
   361   0.243221E+04   0.189224E+02   0.884401E+02   0.123347E+07   0.261653E+03
   362   0.240800E+04   0.190706E+02   0.869701E+02   0.122883E+07   0.257370E+03
   363   0.238411E+04   0.192172E+02   0.854773E+02   0.122421E+07   0.253090E+03
   364   0.236061E+04   0.193599E+02   0.839578E+02   0.121962E+07   0.248814E+03
   365   0.233743E+04   0.195011E+02   0.824174E+02   0.121505E+07   0.244544E+03
   366   0.231465E+04   0.196398E+02   0.808532E+02   0.121050E+07   0.240281E+03
   367   0.229226E+04   0.197746E+02   0.792672E+02   0.120598E+07   0.236026E+03
   368   0.227013E+04   0.199078E+02   0.776607E+02   0.120148E+07   0.231779E+03
   369   0.224854E+04   0.200386E+02   0.760315E+02   0.119700E+07   0.227542E+03
   370   0.222728E+04   0.201661E+02   0.743846E+02   0.119255E+07   0.223316E+03
   371   0.220635E+04   0.202905E+02   0.727162E+02   0.118812E+07   0.219102E+03
   372   0.218583E+04   0.204124E+02   0.710307E+02   0.118371E+07   0.214901E+03
   373   0.216571E+04   0.205311E+02   0.693249E+02   0.117932E+07   0.210714E+03
   374   0.214601E+04   0.206474E+02   0.676024E+02   0.117496E+07   0.206542E+03
   375   0.212663E+04   0.207603E+02   0.658632E+02   0.117062E+07   0.202386E+03
   376   0.210775E+04   0.208708E+02   0.641072E+02   0.116630E+07   0.198247E+03
   377   0.208928E+04   0.209773E+02   0.623371E+02   0.116200E+07   0.194127E+03
   378   0.207115E+04   0.210805E+02   0.605499E+02   0.115773E+07   0.190026E+03
   379   0.205344E+04   0.211812E+02   0.587500E+02   0.115347E+07   0.185945E+03
   380   0.203622E+04   0.212793E+02   0.569350E+02   0.114924E+07   0.181886E+03
   381   0.201934E+04   0.213711E+02   0.551077E+02   0.114503E+07   0.177849E+03
   382   0.200282E+04   0.214619E+02   0.532689E+02   0.114084E+07   0.173836E+03
   383   0.198679E+04   0.215485E+02   0.514168E+02   0.113667E+07   0.169847E+03
   384   0.197126E+04   0.216311E+02   0.495552E+02   0.113252E+07   0.165883E+03
   385   0.195601E+04   0.217118E+02   0.476823E+02   0.112839E+07   0.161947E+03
   386   0.194126E+04   0.217884E+02   0.458004E+02   0.112428E+07   0.158038E+03
   387   0.192687E+04   0.218609E+02   0.439093E+02   0.112019E+07   0.154158E+03
   388   0.191291E+04   0.219300E+02   0.420103E+02   0.111612E+07   0.150308E+03
   389   0.189939E+04   0.219935E+02   0.401034E+02   0.111207E+07   0.146488E+03
   390   0.188629E+04   0.220566E+02   0.381907E+02   0.110804E+07   0.142701E+03
   391   0.187364E+04   0.221147E+02   0.362706E+02   0.110403E+07   0.138946E+03
   392   0.186135E+04   0.221709E+02   0.343459E+02   0.110004E+07   0.135226E+03
   393   0.184957E+04   0.222221E+02   0.324158E+02   0.109607E+07   0.131541E+03
   394   0.183816E+04   0.222699E+02   0.304824E+02   0.109212E+07   0.127891E+03
   395   0.182712E+04   0.223135E+02   0.285441E+02   0.108819E+07   0.124279E+03
   396   0.181660E+04   0.223536E+02   0.266044E+02   0.108427E+07   0.120706E+03
   397   0.180638E+04   0.223902E+02   0.246617E+02   0.108038E+07   0.117171E+03
   398   0.179668E+04   0.224225E+02   0.227174E+02   0.107650E+07   0.113677E+03
   399   0.178736E+04   0.224514E+02   0.207722E+02   0.107264E+07   0.110224E+03
   400   0.177841E+04   0.224767E+02   0.188268E+02   0.106880E+07   0.106814E+03
   401   0.176991E+04   0.224977E+02   0.168818E+02   0.106498E+07   0.103447E+03
   402   0.176187E+04   0.225145E+02   0.149381E+02   0.106117E+07   0.100122E+03
   403   0.175422E+04   0.225283E+02   0.129965E+02   0.105739E+07   0.968395E+02
   404   0.174694E+04   0.225379E+02   0.110586E+02   0.105362E+07   0.935972E+02
   405   0.174012E+04   0.225430E+02   0.912367E+01   0.104986E+07   0.903946E+02
   406   0.173362E+04   0.225452E+02   0.719401E+01   0.104613E+07   0.872307E+02
   407   0.172758E+04   0.225430E+02   0.526826E+01   0.104241E+07   0.841046E+02
   408   0.172193E+04   0.225370E+02   0.335096E+01   0.103871E+07   0.810154E+02
   409   0.171674E+04   0.225280E+02   0.143997E+01   0.103503E+07   0.779619E+02
   410   0.171187E+04   0.225138E+02  -0.463865E+00   0.103136E+07   0.749434E+02
   411   0.170747E+04   0.224966E+02  -0.235822E+01   0.102772E+07   0.719589E+02
   412   0.170339E+04   0.224755E+02  -0.424376E+01   0.102409E+07   0.690073E+02
   413   0.169970E+04   0.224505E+02  -0.611889E+01   0.102047E+07   0.660878E+02
   414   0.169635E+04   0.224217E+02  -0.798352E+01   0.101687E+07   0.631993E+02
   415   0.169346E+04   0.223897E+02  -0.983532E+01   0.101329E+07   0.603410E+02
   416   0.169090E+04   0.223531E+02  -0.116757E+02   0.100973E+07   0.575119E+02
   417   0.168867E+04   0.223132E+02  -0.135038E+02   0.100618E+07   0.547110E+02
   418   0.168685E+04   0.222679E+02  -0.153166E+02   0.100265E+07   0.519373E+02
   419   0.168543E+04   0.222200E+02  -0.171147E+02   0.999135E+06   0.491900E+02
   420   0.168434E+04   0.221689E+02  -0.188980E+02   0.995636E+06   0.464680E+02
   421   0.168366E+04   0.221137E+02  -0.206650E+02   0.992154E+06   0.437704E+02
   422   0.168332E+04   0.220544E+02  -0.224163E+02   0.988688E+06   0.410962E+02
   423   0.168324E+04   0.219910E+02  -0.241495E+02   0.985238E+06   0.384446E+02
   424   0.168350E+04   0.219242E+02  -0.258653E+02   0.981804E+06   0.358144E+02
   425   0.168418E+04   0.218533E+02  -0.275615E+02   0.978385E+06   0.332049E+02
   426   0.168519E+04   0.217796E+02  -0.292386E+02   0.974983E+06   0.306149E+02
   427   0.168648E+04   0.217018E+02  -0.308973E+02   0.971596E+06   0.280436E+02
   428   0.168811E+04   0.216204E+02  -0.325338E+02   0.968225E+06   0.254901E+02
   429   0.169001E+04   0.215355E+02  -0.341495E+02   0.964869E+06   0.229532E+02
   430   0.169234E+04   0.214478E+02  -0.357442E+02   0.961529E+06   0.204322E+02
   431   0.169494E+04   0.213558E+02  -0.373165E+02   0.958204E+06   0.179260E+02
   432   0.169774E+04   0.212602E+02  -0.388669E+02   0.954895E+06   0.154337E+02
   433   0.170097E+04   0.211625E+02  -0.403924E+02   0.951600E+06   0.129543E+02
   434   0.170441E+04   0.210603E+02  -0.418959E+02   0.948321E+06   0.104869E+02
   435   0.170813E+04   0.209560E+02  -0.433750E+02   0.945057E+06   0.803056E+01
   436   0.171220E+04   0.208480E+02  -0.448297E+02   0.941807E+06   0.558424E+01
   437   0.171656E+04   0.207362E+02  -0.462583E+02   0.938573E+06   0.314703E+01
   438   0.172113E+04   0.206214E+02  -0.476609E+02   0.935353E+06   0.717965E+00
   439   0.172606E+04   0.205043E+02  -0.490387E+02   0.932148E+06  -0.170390E+01
   440   0.173120E+04   0.203834E+02  -0.503887E+02   0.928957E+06  -0.411953E+01
   441   0.173664E+04   0.202595E+02  -0.517130E+02   0.925781E+06  -0.652987E+01
   442   0.174222E+04   0.201324E+02  -0.530094E+02   0.922620E+06  -0.893588E+01
   443   0.174816E+04   0.200029E+02  -0.542785E+02   0.919472E+06  -0.113385E+02
   444   0.175433E+04   0.198709E+02  -0.555186E+02   0.916339E+06  -0.137387E+02
   445   0.176072E+04   0.197343E+02  -0.567305E+02   0.913220E+06  -0.161375E+02
   446   0.176726E+04   0.195967E+02  -0.579125E+02   0.910115E+06  -0.185358E+02
   447   0.177409E+04   0.194566E+02  -0.590668E+02   0.907024E+06  -0.209345E+02
   448   0.178108E+04   0.193125E+02  -0.601918E+02   0.903947E+06  -0.233346E+02
   449   0.178837E+04   0.191666E+02  -0.612860E+02   0.900884E+06  -0.257370E+02
   450   0.179589E+04   0.190188E+02  -0.623514E+02   0.897835E+06  -0.281428E+02
   451   0.180357E+04   0.188677E+02  -0.633858E+02   0.894799E+06  -0.305524E+02
   452   0.181141E+04   0.187147E+02  -0.643911E+02   0.891777E+06  -0.329642E+02
   453   0.181954E+04   0.185598E+02  -0.653649E+02   0.888768E+06  -0.353762E+02
   454   0.182776E+04   0.184023E+02  -0.663084E+02   0.885772E+06  -0.377865E+02
   455   0.183614E+04   0.182429E+02  -0.672215E+02   0.882790E+06  -0.401929E+02
   456   0.184482E+04   0.180808E+02  -0.680971E+02   0.879822E+06  -0.425935E+02
   457   0.185351E+04   0.179176E+02  -0.689492E+02   0.876866E+06  -0.449862E+02
   458   0.186243E+04   0.177524E+02  -0.697590E+02   0.873924E+06  -0.473690E+02
   459   0.187150E+04   0.175860E+02  -0.705418E+02   0.870995E+06  -0.497400E+02
   460   0.188073E+04   0.174170E+02  -0.712915E+02   0.868079E+06  -0.520970E+02
   461   0.189005E+04   0.172467E+02  -0.720086E+02   0.865175E+06  -0.544380E+02
   462   0.189951E+04   0.170745E+02  -0.726868E+02   0.862285E+06  -0.567611E+02
   463   0.190906E+04   0.169017E+02  -0.733446E+02   0.859407E+06  -0.590642E+02
   464   0.191869E+04   0.167278E+02  -0.739521E+02   0.856543E+06  -0.613452E+02
   465   0.192840E+04   0.165526E+02  -0.745386E+02   0.853691E+06  -0.636023E+02
   466   0.193826E+04   0.163754E+02  -0.750816E+02   0.850851E+06  -0.658332E+02
   467   0.194828E+04   0.161977E+02  -0.755959E+02   0.848024E+06  -0.680361E+02
   468   0.195830E+04   0.160194E+02  -0.760737E+02   0.845210E+06  -0.702089E+02
   469   0.196841E+04   0.158391E+02  -0.765222E+02   0.842408E+06  -0.723495E+02
   470   0.197867E+04   0.156590E+02  -0.769338E+02   0.839618E+06  -0.744560E+02
   471   0.198879E+04   0.154791E+02  -0.773082E+02   0.836841E+06  -0.765264E+02
   472   0.199913E+04   0.152979E+02  -0.776527E+02   0.834076E+06  -0.785585E+02
   473   0.200948E+04   0.151161E+02  -0.779595E+02   0.831323E+06  -0.805504E+02
   474   0.201991E+04   0.149345E+02  -0.782359E+02   0.828582E+06  -0.825001E+02
   475   0.203042E+04   0.147515E+02  -0.784742E+02   0.825854E+06  -0.844055E+02
   476   0.204086E+04   0.145694E+02  -0.786765E+02   0.823137E+06  -0.862646E+02
   477   0.205131E+04   0.143867E+02  -0.788520E+02   0.820432E+06  -0.880754E+02
   478   0.206183E+04   0.142034E+02  -0.789822E+02   0.817739E+06  -0.898359E+02
   479   0.207236E+04   0.140209E+02  -0.790911E+02   0.815057E+06  -0.915440E+02
   480   0.208290E+04   0.138385E+02  -0.791593E+02   0.812387E+06  -0.931978E+02
   481   0.209344E+04   0.136563E+02  -0.791903E+02   0.809729E+06  -0.947952E+02
   482   0.210405E+04   0.134748E+02  -0.791897E+02   0.807083E+06  -0.963341E+02
   483   0.211453E+04   0.132935E+02  -0.791596E+02   0.804448E+06  -0.978126E+02
   484   0.212493E+04   0.131129E+02  -0.790938E+02   0.801824E+06  -0.992287E+02
   485   0.213549E+04   0.129324E+02  -0.789935E+02   0.799212E+06  -0.100580E+03
   486   0.214597E+04   0.127535E+02  -0.788608E+02   0.796611E+06  -0.101865E+03
   487   0.215639E+04   0.125753E+02  -0.786954E+02   0.794021E+06  -0.103082E+03
   488   0.216673E+04   0.123972E+02  -0.784963E+02   0.791442E+06  -0.104228E+03
   489   0.217708E+04   0.122205E+02  -0.782648E+02   0.788875E+06  -0.105301E+03
   490   0.218743E+04   0.120454E+02  -0.779999E+02   0.786318E+06  -0.106300E+03
   491   0.219757E+04   0.118710E+02  -0.777044E+02   0.783773E+06  -0.107222E+03
   492   0.220778E+04   0.116981E+02  -0.773773E+02   0.781238E+06  -0.108066E+03
   493   0.221791E+04   0.115252E+02  -0.770169E+02   0.778714E+06  -0.108829E+03
   494   0.222798E+04   0.113552E+02  -0.766266E+02   0.776201E+06  -0.109509E+03
   495   0.223790E+04   0.111860E+02  -0.762047E+02   0.773699E+06  -0.110104E+03
   496   0.224775E+04   0.110189E+02  -0.757525E+02   0.771207E+06  -0.110613E+03
   497   0.225753E+04   0.108533E+02  -0.752691E+02   0.768725E+06  -0.111033E+03
   498   0.226724E+04   0.106884E+02  -0.747571E+02   0.766255E+06  -0.111362E+03
   499   0.227695E+04   0.105263E+02  -0.742133E+02   0.763794E+06  -0.111599E+03
   500   0.228651E+04   0.103650E+02  -0.736420E+02   0.761344E+06  -0.111741E+03
   501   0.229586E+04   0.102065E+02  -0.730415E+02   0.758904E+06  -0.111786E+03
   502   0.230527E+04   0.100502E+02  -0.724117E+02   0.756475E+06  -0.111738E+03
   503   0.231447E+04   0.989539E+01  -0.717546E+02   0.754055E+06  -0.111598E+03
   504   0.232351E+04   0.974278E+01  -0.710686E+02   0.751646E+06  -0.111370E+03
   505   0.233262E+04   0.959317E+01  -0.703573E+02   0.749247E+06  -0.111056E+03
   506   0.234143E+04   0.944599E+01  -0.696184E+02   0.746858E+06  -0.110660E+03
   507   0.235023E+04   0.930098E+01  -0.688540E+02   0.744479E+06  -0.110183E+03
   508   0.235879E+04   0.915919E+01  -0.680631E+02   0.742110E+06  -0.109629E+03
   509   0.236727E+04   0.901970E+01  -0.672487E+02   0.739751E+06  -0.109001E+03
   510   0.237551E+04   0.888319E+01  -0.664099E+02   0.737402E+06  -0.108301E+03
   511   0.238374E+04   0.874941E+01  -0.655465E+02   0.735063E+06  -0.107532E+03
   512   0.239173E+04   0.861882E+01  -0.646599E+02   0.732733E+06  -0.106698E+03
   513   0.239962E+04   0.849122E+01  -0.637515E+02   0.730413E+06  -0.105800E+03
   514   0.240735E+04   0.836695E+01  -0.628212E+02   0.728103E+06  -0.104841E+03
   515   0.241490E+04   0.824595E+01  -0.618688E+02   0.725803E+06  -0.103825E+03
   516   0.242229E+04   0.812833E+01  -0.608956E+02   0.723513E+06  -0.102755E+03
   517   0.242942E+04   0.801427E+01  -0.599023E+02   0.721232E+06  -0.101632E+03
   518   0.243645E+04   0.790364E+01  -0.588896E+02   0.718960E+06  -0.100460E+03
   519   0.244338E+04   0.779669E+01  -0.578565E+02   0.716698E+06  -0.992416E+02
   520   0.245005E+04   0.769338E+01  -0.568059E+02   0.714446E+06  -0.979796E+02
   521   0.245647E+04   0.759381E+01  -0.557376E+02   0.712203E+06  -0.966768E+02
   522   0.246270E+04   0.749823E+01  -0.546516E+02   0.709969E+06  -0.953360E+02
   523   0.246882E+04   0.740652E+01  -0.535492E+02   0.707745E+06  -0.939601E+02
   524   0.247476E+04   0.731870E+01  -0.524310E+02   0.705530E+06  -0.925517E+02
   525   0.248036E+04   0.723496E+01  -0.512962E+02   0.703324E+06  -0.911138E+02
   526   0.248584E+04   0.715532E+01  -0.501468E+02   0.701128E+06  -0.896490E+02
   527   0.249128E+04   0.707980E+01  -0.489835E+02   0.698940E+06  -0.881603E+02
   528   0.249638E+04   0.700845E+01  -0.478076E+02   0.696762E+06  -0.866504E+02
   529   0.250128E+04   0.694157E+01  -0.466175E+02   0.694593E+06  -0.851221E+02
   530   0.250591E+04   0.687898E+01  -0.454169E+02   0.692433E+06  -0.835782E+02
   531   0.251056E+04   0.682063E+01  -0.442025E+02   0.690282E+06  -0.820216E+02
   532   0.251479E+04   0.676684E+01  -0.429781E+02   0.688140E+06  -0.804550E+02
   533   0.251881E+04   0.671750E+01  -0.417434E+02   0.686007E+06  -0.788812E+02
   534   0.252264E+04   0.667270E+01  -0.404991E+02   0.683883E+06  -0.773030E+02
   535   0.252625E+04   0.663255E+01  -0.392458E+02   0.681768E+06  -0.757232E+02
   536   0.252966E+04   0.659693E+01  -0.379834E+02   0.679661E+06  -0.741447E+02
   537   0.253293E+04   0.656593E+01  -0.367133E+02   0.677564E+06  -0.725703E+02
   538   0.253584E+04   0.653974E+01  -0.354360E+02   0.675475E+06  -0.710026E+02
   539   0.253862E+04   0.651809E+01  -0.341522E+02   0.673395E+06  -0.694446E+02
   540   0.254117E+04   0.650144E+01  -0.328624E+02   0.671323E+06  -0.678990E+02
   541   0.254344E+04   0.648939E+01  -0.315667E+02   0.669260E+06  -0.663687E+02
   542   0.254556E+04   0.648217E+01  -0.302670E+02   0.667205E+06  -0.648564E+02
   543   0.254739E+04   0.647990E+01  -0.289628E+02   0.665159E+06  -0.633650E+02
   544   0.254907E+04   0.648246E+01  -0.276550E+02   0.663122E+06  -0.618972E+02
   545   0.255045E+04   0.648986E+01  -0.263439E+02   0.661093E+06  -0.604559E+02
   546   0.255168E+04   0.650192E+01  -0.250306E+02   0.659072E+06  -0.590438E+02
   547   0.255261E+04   0.651888E+01  -0.237152E+02   0.657060E+06  -0.576637E+02
   548   0.255339E+04   0.654078E+01  -0.223986E+02   0.655056E+06  -0.563186E+02
   549   0.255393E+04   0.656763E+01  -0.210814E+02   0.653060E+06  -0.550111E+02
   550   0.255424E+04   0.659948E+01  -0.197640E+02   0.651073E+06  -0.537440E+02
