#    L    TT             EE             BB             TE          
   787   0.216789E+04   0.240102E+02   0.755378E-01  -0.124826E+03
   788   0.217450E+04   0.237497E+02   0.756371E-01  -0.124338E+03
   789   0.218106E+04   0.234885E+02   0.757367E-01  -0.123823E+03
   790   0.218763E+04   0.232303E+02   0.758368E-01  -0.123267E+03
   791   0.219407E+04   0.229713E+02   0.759372E-01  -0.122676E+03
   792   0.220045E+04   0.227137E+02   0.760379E-01  -0.122064E+03
   793   0.220669E+04   0.224576E+02   0.761389E-01  -0.121410E+03
   794   0.221280E+04   0.222022E+02   0.762401E-01  -0.120735E+03
   795   0.221885E+04   0.219467E+02   0.763417E-01  -0.120023E+03
   796   0.222498E+04   0.216933E+02   0.764434E-01  -0.119290E+03
   797   0.223084E+04   0.214397E+02   0.765454E-01  -0.118520E+03
   798   0.223663E+04   0.211883E+02   0.766475E-01  -0.117727E+03
   799   0.224236E+04   0.209382E+02   0.767498E-01  -0.116904E+03
   800   0.224803E+04   0.206886E+02   0.768522E-01  -0.116051E+03
   801   0.225357E+04   0.204410E+02   0.769547E-01  -0.115174E+03
   802   0.225889E+04   0.201948E+02   0.770573E-01  -0.114251E+03
   803   0.226430E+04   0.199492E+02   0.771599E-01  -0.113318E+03
   804   0.226950E+04   0.197065E+02   0.772625E-01  -0.112347E+03
   805   0.227470E+04   0.194653E+02   0.773651E-01  -0.111352E+03
   806   0.227968E+04   0.192256E+02   0.774676E-01  -0.110332E+03
   807   0.228452E+04   0.189889E+02   0.775701E-01  -0.109287E+03
   808   0.228921E+04   0.187545E+02   0.776725E-01  -0.108210E+03
   809   0.229390E+04   0.185226E+02   0.777747E-01  -0.107116E+03
   810   0.229837E+04   0.182931E+02   0.778768E-01  -0.105989E+03
   811   0.230268E+04   0.180661E+02   0.779788E-01  -0.104838E+03
   812   0.230692E+04   0.178431E+02   0.780805E-01  -0.103666E+03
   813   0.231100E+04   0.176212E+02   0.781820E-01  -0.102473E+03
   814   0.231507E+04   0.174034E+02   0.782832E-01  -0.101256E+03
   815   0.231891E+04   0.171882E+02   0.783841E-01  -0.100017E+03
   816   0.232251E+04   0.169766E+02   0.784848E-01  -0.987570E+02
   817   0.232603E+04   0.167677E+02   0.785850E-01  -0.974754E+02
   818   0.232953E+04   0.165630E+02   0.786850E-01  -0.961731E+02
   819   0.233279E+04   0.163613E+02   0.787845E-01  -0.948507E+02
   820   0.233595E+04   0.161632E+02   0.788837E-01  -0.935080E+02
   821   0.233888E+04   0.159680E+02   0.789824E-01  -0.921476E+02
   822   0.234170E+04   0.157781E+02   0.790806E-01  -0.907680E+02
   823   0.234436E+04   0.155912E+02   0.791784E-01  -0.893698E+02
   824   0.234676E+04   0.154088E+02   0.792757E-01  -0.879534E+02
   825   0.234914E+04   0.152297E+02   0.793725E-01  -0.865208E+02
   826   0.235127E+04   0.150559E+02   0.794687E-01  -0.850713E+02
   827   0.235321E+04   0.148853E+02   0.795644E-01  -0.836067E+02
   828   0.235512E+04   0.147195E+02   0.796595E-01  -0.821262E+02
   829   0.235678E+04   0.145586E+02   0.797540E-01  -0.806310E+02
   830   0.235833E+04   0.144017E+02   0.798479E-01  -0.791231E+02
   831   0.235969E+04   0.142490E+02   0.799411E-01  -0.776009E+02
   832   0.236086E+04   0.141005E+02   0.800337E-01  -0.760657E+02
   833   0.236191E+04   0.139570E+02   0.801256E-01  -0.745181E+02
   834   0.236270E+04   0.138178E+02   0.802169E-01  -0.729577E+02
   835   0.236344E+04   0.136844E+02   0.803074E-01  -0.713859E+02
   836   0.236384E+04   0.135547E+02   0.803972E-01  -0.698024E+02
   837   0.236419E+04   0.134302E+02   0.804862E-01  -0.682087E+02
   838   0.236435E+04   0.133109E+02   0.805746E-01  -0.666044E+02
   839   0.236422E+04   0.131961E+02   0.806621E-01  -0.649894E+02
   840   0.236405E+04   0.130874E+02   0.807488E-01  -0.633656E+02
   841   0.236366E+04   0.129826E+02   0.808348E-01  -0.617344E+02
   842   0.236308E+04   0.128825E+02   0.809199E-01  -0.600926E+02
   843   0.236236E+04   0.127879E+02   0.810042E-01  -0.584459E+02
   844   0.236135E+04   0.126988E+02   0.810876E-01  -0.567905E+02
   845   0.236028E+04   0.126138E+02   0.811701E-01  -0.551289E+02
   846   0.235908E+04   0.125358E+02   0.812518E-01  -0.534617E+02
   847   0.235773E+04   0.124613E+02   0.813326E-01  -0.517882E+02
   848   0.235616E+04   0.123926E+02   0.814124E-01  -0.501102E+02
   849   0.235431E+04   0.123288E+02   0.814914E-01  -0.484269E+02
   850   0.235245E+04   0.122709E+02   0.815693E-01  -0.467391E+02
   851   0.235030E+04   0.122181E+02   0.816463E-01  -0.450473E+02
   852   0.234799E+04   0.121712E+02   0.817223E-01  -0.433520E+02
   853   0.234554E+04   0.121288E+02   0.817973E-01  -0.416541E+02
   854   0.234286E+04   0.120925E+02   0.818713E-01  -0.399550E+02
   855   0.233995E+04   0.120615E+02   0.819443E-01  -0.382540E+02
   856   0.233704E+04   0.120345E+02   0.820162E-01  -0.365530E+02
   857   0.233382E+04   0.120137E+02   0.820870E-01  -0.348529E+02
   858   0.233044E+04   0.120000E+02   0.821567E-01  -0.331538E+02
   859   0.232690E+04   0.119889E+02   0.822254E-01  -0.314552E+02
   860   0.232327E+04   0.119842E+02   0.822929E-01  -0.297600E+02
   861   0.231941E+04   0.119853E+02   0.823593E-01  -0.280685E+02
   862   0.231538E+04   0.119915E+02   0.824245E-01  -0.263800E+02
   863   0.231119E+04   0.120035E+02   0.824885E-01  -0.246968E+02
   864   0.230683E+04   0.120199E+02   0.825514E-01  -0.230185E+02
   865   0.230216E+04   0.120424E+02   0.826130E-01  -0.213472E+02
   866   0.229768E+04   0.120702E+02   0.826735E-01  -0.196824E+02
   867   0.229281E+04   0.121041E+02   0.827326E-01  -0.180250E+02
   868   0.228784E+04   0.121427E+02   0.827906E-01  -0.163751E+02
   869   0.228270E+04   0.121868E+02   0.828472E-01  -0.147335E+02
   870   0.227737E+04   0.122358E+02   0.829026E-01  -0.131011E+02
   871   0.227195E+04   0.122904E+02   0.829566E-01  -0.114789E+02
   872   0.226635E+04   0.123507E+02   0.830094E-01  -0.986608E+01
   873   0.226056E+04   0.124161E+02   0.830608E-01  -0.826437E+01
   874   0.225467E+04   0.124873E+02   0.831108E-01  -0.667461E+01
   875   0.224859E+04   0.125622E+02   0.831595E-01  -0.509544E+01
   876   0.224233E+04   0.126437E+02   0.832068E-01  -0.352847E+01
   877   0.223610E+04   0.127299E+02   0.832528E-01  -0.197531E+01
   878   0.222954E+04   0.128207E+02   0.832973E-01  -0.435348E+00
   879   0.222293E+04   0.129176E+02   0.833405E-01   0.109129E+01
   880   0.221621E+04   0.130193E+02   0.833822E-01   0.260375E+01
   881   0.220929E+04   0.131250E+02   0.834226E-01   0.410040E+01
   882   0.220225E+04   0.132364E+02   0.834614E-01   0.558187E+01
   883   0.219516E+04   0.133535E+02   0.834989E-01   0.704654E+01
   884   0.218780E+04   0.134742E+02   0.835349E-01   0.849652E+01
   885   0.218031E+04   0.136006E+02   0.835695E-01   0.992871E+01
   886   0.217277E+04   0.137323E+02   0.836026E-01   0.113437E+02
   887   0.216503E+04   0.138677E+02   0.836343E-01   0.127415E+02
   888   0.215731E+04   0.140091E+02   0.836646E-01   0.141210E+02
   889   0.214923E+04   0.141536E+02   0.836934E-01   0.154823E+02
   890   0.214116E+04   0.143043E+02   0.837207E-01   0.168236E+02
   891   0.213303E+04   0.144591E+02   0.837466E-01   0.181471E+02
   892   0.212477E+04   0.146179E+02   0.837710E-01   0.194520E+02
   893   0.211629E+04   0.147824E+02   0.837941E-01   0.207366E+02
   894   0.210782E+04   0.149504E+02   0.838156E-01   0.220007E+02
   895   0.209913E+04   0.151226E+02   0.838358E-01   0.232465E+02
   896   0.209038E+04   0.153000E+02   0.838545E-01   0.244709E+02
   897   0.208147E+04   0.154818E+02   0.838718E-01   0.256753E+02
   898   0.207257E+04   0.156674E+02   0.838877E-01   0.268587E+02
   899   0.206352E+04   0.158576E+02   0.839022E-01   0.280203E+02
   900   0.205432E+04   0.160516E+02   0.839153E-01   0.291614E+02
   901   0.204512E+04   0.162497E+02   0.839270E-01   0.302805E+02
   902   0.203576E+04   0.164517E+02   0.839374E-01   0.313779E+02
   903   0.202617E+04   0.166577E+02   0.839464E-01   0.324525E+02
   904   0.201673E+04   0.168671E+02   0.839540E-01   0.335040E+02
   905   0.200706E+04   0.170812E+02   0.839603E-01   0.345322E+02
   906   0.199732E+04   0.172980E+02   0.839653E-01   0.355366E+02
   907   0.198757E+04   0.175180E+02   0.839690E-01   0.365168E+02
   908   0.197781E+04   0.177415E+02   0.839714E-01   0.374734E+02
   909   0.196790E+04   0.179684E+02   0.839725E-01   0.384045E+02
   910   0.195783E+04   0.181994E+02   0.839723E-01   0.393119E+02
   911   0.194776E+04   0.184316E+02   0.839709E-01   0.401931E+02
   912   0.193761E+04   0.186680E+02   0.839682E-01   0.410492E+02
   913   0.192716E+04   0.189064E+02   0.839643E-01   0.418792E+02
   914   0.191700E+04   0.191475E+02   0.839592E-01   0.426842E+02
   915   0.190661E+04   0.193915E+02   0.839529E-01   0.434631E+02
   916   0.189628E+04   0.196375E+02   0.839454E-01   0.442148E+02
   917   0.188580E+04   0.198870E+02   0.839367E-01   0.449412E+02
   918   0.187539E+04   0.201379E+02   0.839269E-01   0.456397E+02
   919   0.186490E+04   0.203909E+02   0.839159E-01   0.463115E+02
   920   0.185432E+04   0.206461E+02   0.839038E-01   0.469555E+02
   921   0.184382E+04   0.209034E+02   0.838905E-01   0.475720E+02
   922   0.183315E+04   0.211622E+02   0.838762E-01   0.481615E+02
   923   0.182248E+04   0.214224E+02   0.838608E-01   0.487236E+02
   924   0.181180E+04   0.216849E+02   0.838442E-01   0.492572E+02
   925   0.180119E+04   0.219481E+02   0.838267E-01   0.497627E+02
   926   0.179042E+04   0.222136E+02   0.838080E-01   0.502412E+02
   927   0.177972E+04   0.224799E+02   0.837883E-01   0.506910E+02
   928   0.176900E+04   0.227478E+02   0.837676E-01   0.511123E+02
   929   0.175821E+04   0.230166E+02   0.837458E-01   0.515063E+02
   930   0.174747E+04   0.232855E+02   0.837230E-01   0.518712E+02
   931   0.173666E+04   0.235568E+02   0.836993E-01   0.522081E+02
   932   0.172591E+04   0.238276E+02   0.836745E-01   0.525166E+02
   933   0.171515E+04   0.240993E+02   0.836487E-01   0.527972E+02
   934   0.170438E+04   0.243727E+02   0.836220E-01   0.530501E+02
   935   0.169360E+04   0.246456E+02   0.835944E-01   0.532729E+02
   936   0.168288E+04   0.249189E+02   0.835657E-01   0.534681E+02
   937   0.167208E+04   0.251932E+02   0.835362E-01   0.536346E+02
   938   0.166134E+04   0.254678E+02   0.835057E-01   0.537728E+02
   939   0.165067E+04   0.257413E+02   0.834743E-01   0.538823E+02
   940   0.163991E+04   0.260159E+02   0.834420E-01   0.539635E+02
   941   0.162921E+04   0.262902E+02   0.834089E-01   0.540161E+02
   942   0.161850E+04   0.265642E+02   0.833748E-01   0.540403E+02
   943   0.160792E+04   0.268379E+02   0.833399E-01   0.540367E+02
   944   0.159734E+04   0.271114E+02   0.833042E-01   0.540040E+02
   945   0.158674E+04   0.273838E+02   0.832676E-01   0.539434E+02
   946   0.157620E+04   0.276568E+02   0.832302E-01   0.538544E+02
   947   0.156565E+04   0.279289E+02   0.831920E-01   0.537383E+02
   948   0.155501E+04   0.282016E+02   0.831531E-01   0.535939E+02
   949   0.154459E+04   0.284719E+02   0.831133E-01   0.534223E+02
   950   0.153414E+04   0.287421E+02   0.830728E-01   0.532224E+02
   951   0.152376E+04   0.290122E+02   0.830316E-01   0.529953E+02
   952   0.151344E+04   0.292815E+02   0.829897E-01   0.527415E+02
   953   0.150311E+04   0.295483E+02   0.829471E-01   0.524601E+02
   954   0.149285E+04   0.298150E+02   0.829038E-01   0.521523E+02
   955   0.148257E+04   0.300799E+02   0.828598E-01   0.518180E+02
   956   0.147236E+04   0.303438E+02   0.828152E-01   0.514569E+02
   957   0.146229E+04   0.306052E+02   0.827701E-01   0.510710E+02
   958   0.145215E+04   0.308647E+02   0.827243E-01   0.506586E+02
   959   0.144222E+04   0.311238E+02   0.826780E-01   0.502210E+02
   960   0.143229E+04   0.313803E+02   0.826311E-01   0.497602E+02
   961   0.142236E+04   0.316347E+02   0.825837E-01   0.492738E+02
   962   0.141258E+04   0.318872E+02   0.825359E-01   0.487637E+02
   963   0.140287E+04   0.321376E+02   0.824876E-01   0.482298E+02
   964   0.139324E+04   0.323851E+02   0.824388E-01   0.476733E+02
   965   0.138361E+04   0.326306E+02   0.823896E-01   0.470932E+02
   966   0.137414E+04   0.328738E+02   0.823401E-01   0.464908E+02
   967   0.136467E+04   0.331149E+02   0.822902E-01   0.458659E+02
   968   0.135529E+04   0.333514E+02   0.822400E-01   0.452190E+02
   969   0.134606E+04   0.335857E+02   0.821895E-01   0.445513E+02
   970   0.133692E+04   0.338176E+02   0.821388E-01   0.438611E+02
   971   0.132779E+04   0.340464E+02   0.820878E-01   0.431505E+02
   972   0.131875E+04   0.342713E+02   0.820365E-01   0.424199E+02
   973   0.130979E+04   0.344930E+02   0.819851E-01   0.416684E+02
   974   0.130100E+04   0.347122E+02   0.819336E-01   0.408965E+02
   975   0.129230E+04   0.349280E+02   0.818819E-01   0.401061E+02
   976   0.128369E+04   0.351391E+02   0.818301E-01   0.392963E+02
   977   0.127518E+04   0.353476E+02   0.817783E-01   0.384684E+02
   978   0.126669E+04   0.355526E+02   0.817264E-01   0.376219E+02
   979   0.125844E+04   0.357542E+02   0.816745E-01   0.367580E+02
   980   0.125022E+04   0.359515E+02   0.816226E-01   0.358762E+02
   981   0.124209E+04   0.361438E+02   0.815707E-01   0.349771E+02
   982   0.123406E+04   0.363340E+02   0.815189E-01   0.340615E+02
   983   0.122622E+04   0.365199E+02   0.814672E-01   0.331292E+02
   984   0.121840E+04   0.366998E+02   0.814156E-01   0.321808E+02
   985   0.121075E+04   0.368775E+02   0.813641E-01   0.312163E+02
   986   0.120314E+04   0.370508E+02   0.813128E-01   0.302367E+02
   987   0.119564E+04   0.372195E+02   0.812616E-01   0.292416E+02
   988   0.118832E+04   0.373850E+02   0.812107E-01   0.282319E+02
   989   0.118111E+04   0.375453E+02   0.811599E-01   0.272087E+02
   990   0.117401E+04   0.377045E+02   0.811094E-01   0.261704E+02
   991   0.116702E+04   0.378561E+02   0.810591E-01   0.251187E+02
   992   0.116015E+04   0.380037E+02   0.810091E-01   0.240534E+02
   993   0.115332E+04   0.381465E+02   0.809594E-01   0.229749E+02
   994   0.114668E+04   0.382859E+02   0.809100E-01   0.218845E+02
   995   0.114023E+04   0.384204E+02   0.808609E-01   0.207813E+02
   996   0.113383E+04   0.385486E+02   0.808121E-01   0.196664E+02
   997   0.112755E+04   0.386747E+02   0.807636E-01   0.185388E+02
   998   0.112139E+04   0.387950E+02   0.807156E-01   0.174013E+02
   999   0.111535E+04   0.389111E+02   0.806678E-01   0.162522E+02
  1000   0.110944E+04   0.390228E+02   0.806205E-01   0.150918E+02
  1001   0.110366E+04   0.391293E+02   0.805736E-01   0.139223E+02
  1002   0.109793E+04   0.392306E+02   0.805270E-01   0.127429E+02
  1003   0.109241E+04   0.393281E+02   0.804809E-01   0.115538E+02
  1004   0.108701E+04   0.394203E+02   0.804352E-01   0.103565E+02
  1005   0.108182E+04   0.395077E+02   0.803899E-01   0.915265E+01
  1006   0.107669E+04   0.395896E+02   0.803450E-01   0.794078E+01
  1007   0.107163E+04   0.396667E+02   0.803006E-01   0.672251E+01
  1008   0.106647E+04   0.397389E+02   0.802567E-01   0.549867E+01
  1009   0.106168E+04   0.398060E+02   0.802132E-01   0.426936E+01
  1010   0.105703E+04   0.398689E+02   0.801702E-01   0.303541E+01
  1011   0.105244E+04   0.399274E+02   0.801277E-01   0.179766E+01
  1012   0.104800E+04   0.399799E+02   0.800856E-01   0.554724E+00
  1013   0.104370E+04   0.400286E+02   0.800441E-01  -0.689603E+00
  1014   0.103955E+04   0.400712E+02   0.800030E-01  -0.193745E+01
  1015   0.103539E+04   0.401098E+02   0.799625E-01  -0.318651E+01
  1016   0.103146E+04   0.401422E+02   0.799225E-01  -0.443741E+01
  1017   0.102768E+04   0.401706E+02   0.798830E-01  -0.568934E+01
  1018   0.102398E+04   0.401925E+02   0.798440E-01  -0.694146E+01
  1019   0.102035E+04   0.402109E+02   0.798056E-01  -0.819367E+01
  1020   0.101696E+04   0.402220E+02   0.797678E-01  -0.944514E+01
  1021   0.101364E+04   0.402288E+02   0.797305E-01  -0.106958E+02
  1022   0.101041E+04   0.402310E+02   0.796938E-01  -0.119448E+02
  1023   0.100734E+04   0.402272E+02   0.796577E-01  -0.131890E+02
  1024   0.100436E+04   0.402181E+02   0.796222E-01  -0.144322E+02
  1025   0.100146E+04   0.402050E+02   0.795873E-01  -0.156690E+02
  1026   0.998948E+03   0.401857E+02   0.795531E-01  -0.169038E+02
  1027   0.996305E+03   0.401630E+02   0.795194E-01  -0.181342E+02
  1028   0.993756E+03   0.401346E+02   0.794864E-01  -0.193587E+02
  1029   0.991375E+03   0.401004E+02   0.794541E-01  -0.205795E+02
  1030   0.989089E+03   0.400620E+02   0.794224E-01  -0.217942E+02
  1031   0.986753E+03   0.400184E+02   0.793914E-01  -0.230012E+02
  1032   0.984738E+03   0.399680E+02   0.793611E-01  -0.242056E+02
  1033   0.982749E+03   0.399139E+02   0.793315E-01  -0.254022E+02
  1034   0.981010E+03   0.398558E+02   0.793027E-01  -0.265909E+02
  1035   0.979301E+03   0.397915E+02   0.792745E-01  -0.277730E+02
  1036   0.977697E+03   0.397217E+02   0.792471E-01  -0.289478E+02
  1037   0.976200E+03   0.396477E+02   0.792205E-01  -0.301144E+02
  1038   0.974886E+03   0.395695E+02   0.791946E-01  -0.312726E+02
  1039   0.973681E+03   0.394855E+02   0.791695E-01  -0.324188E+02
  1040   0.972439E+03   0.393964E+02   0.791452E-01  -0.335580E+02
  1041   0.971459E+03   0.393036E+02   0.791217E-01  -0.346849E+02
  1042   0.970520E+03   0.392048E+02   0.790990E-01  -0.358039E+02
  1043   0.969697E+03   0.391013E+02   0.790771E-01  -0.369105E+02
  1044   0.969066E+03   0.389924E+02   0.790561E-01  -0.380082E+02
  1045   0.968407E+03   0.388810E+02   0.790359E-01  -0.390970E+02
  1046   0.967943E+03   0.387632E+02   0.790165E-01  -0.401693E+02
  1047   0.967602E+03   0.386404E+02   0.789980E-01  -0.412400E+02
  1048   0.967237E+03   0.385134E+02   0.789803E-01  -0.422940E+02
  1049   0.967073E+03   0.383820E+02   0.789635E-01  -0.433313E+02
  1050   0.966962E+03   0.382454E+02   0.789476E-01  -0.443592E+02
  1051   0.966981E+03   0.381043E+02   0.789326E-01  -0.453775E+02
  1052   0.967130E+03   0.379586E+02   0.789184E-01  -0.463787E+02
  1053   0.967260E+03   0.378083E+02   0.789051E-01  -0.473697E+02
  1054   0.967521E+03   0.376542E+02   0.788926E-01  -0.483504E+02
  1055   0.967837E+03   0.374961E+02   0.788811E-01  -0.493130E+02
  1056   0.968285E+03   0.373334E+02   0.788704E-01  -0.502647E+02
  1057   0.968864E+03   0.371668E+02   0.788606E-01  -0.511976E+02
  1058   0.969649E+03   0.369969E+02   0.788516E-01  -0.521190E+02
  1059   0.970417E+03   0.368223E+02   0.788435E-01  -0.530210E+02
  1060   0.971243E+03   0.366437E+02   0.788363E-01  -0.539109E+02
  1061   0.972127E+03   0.364625E+02   0.788299E-01  -0.547810E+02
  1062   0.973143E+03   0.362772E+02   0.788243E-01  -0.556382E+02
  1063   0.974070E+03   0.360885E+02   0.788196E-01  -0.564750E+02
  1064   0.975204E+03   0.358965E+02   0.788157E-01  -0.573058E+02
  1065   0.976397E+03   0.357002E+02   0.788126E-01  -0.581155E+02
  1066   0.977576E+03   0.355013E+02   0.788102E-01  -0.589038E+02
  1067   0.978963E+03   0.352996E+02   0.788087E-01  -0.596704E+02
  1068   0.980336E+03   0.350944E+02   0.788079E-01  -0.604224E+02
  1069   0.981769E+03   0.348872E+02   0.788079E-01  -0.611670E+02
  1070   0.983338E+03   0.346756E+02   0.788087E-01  -0.618889E+02
  1071   0.984819E+03   0.344627E+02   0.788101E-01  -0.625879E+02
  1072   0.986436E+03   0.342461E+02   0.788123E-01  -0.632637E+02
  1073   0.988190E+03   0.340273E+02   0.788152E-01  -0.639233E+02
  1074   0.989856E+03   0.338064E+02   0.788187E-01  -0.645665E+02
  1075   0.991660E+03   0.335817E+02   0.788229E-01  -0.651930E+02
  1076   0.993452E+03   0.333555E+02   0.788277E-01  -0.657949E+02
  1077   0.995382E+03   0.331270E+02   0.788332E-01  -0.663870E+02
  1078   0.997227E+03   0.328969E+02   0.788392E-01  -0.669390E+02
  1079   0.999136E+03   0.326637E+02   0.788459E-01  -0.674880E+02
  1080   0.100118E+04   0.324281E+02   0.788531E-01  -0.680186E+02
  1081   0.100315E+04   0.321923E+02   0.788609E-01  -0.685231E+02
  1082   0.100517E+04   0.319540E+02   0.788692E-01  -0.690087E+02
  1083   0.100727E+04   0.317133E+02   0.788780E-01  -0.694750E+02
  1084   0.100943E+04   0.314715E+02   0.788874E-01  -0.699218E+02
  1085   0.101158E+04   0.312280E+02   0.788972E-01  -0.703412E+02
  1086   0.101380E+04   0.309833E+02   0.789075E-01  -0.707552E+02
  1087   0.101601E+04   0.307375E+02   0.789182E-01  -0.711264E+02
  1088   0.101821E+04   0.304883E+02   0.789294E-01  -0.714916E+02
  1089   0.102048E+04   0.302394E+02   0.789410E-01  -0.718282E+02
  1090   0.102274E+04   0.299892E+02   0.789531E-01  -0.721581E+02
  1091   0.102507E+04   0.297371E+02   0.789655E-01  -0.724513E+02
  1092   0.102747E+04   0.294837E+02   0.789783E-01  -0.727297E+02
  1093   0.102979E+04   0.292304E+02   0.789914E-01  -0.729856E+02
  1094   0.103203E+04   0.289750E+02   0.790049E-01  -0.732261E+02
  1095   0.103449E+04   0.287205E+02   0.790188E-01  -0.734509E+02
  1096   0.103687E+04   0.284631E+02   0.790330E-01  -0.736448E+02
  1097   0.103925E+04   0.282057E+02   0.790475E-01  -0.738148E+02
  1098   0.104170E+04   0.279483E+02   0.790623E-01  -0.739680E+02
  1099   0.104414E+04   0.276901E+02   0.790774E-01  -0.741042E+02
  1100   0.104658E+04   0.274318E+02   0.790928E-01  -0.742156E+02
  1101   0.104902E+04   0.271720E+02   0.791085E-01  -0.743070E+02
  1102   0.105160E+04   0.269121E+02   0.791245E-01  -0.743760E+02
  1103   0.105403E+04   0.266522E+02   0.791407E-01  -0.744253E+02
  1104   0.105653E+04   0.263930E+02   0.791572E-01  -0.744533E+02
  1105   0.105895E+04   0.261331E+02   0.791739E-01  -0.744619E+02
  1106   0.106143E+04   0.258726E+02   0.791908E-01  -0.744496E+02
  1107   0.106391E+04   0.256129E+02   0.792080E-01  -0.744174E+02
  1108   0.106638E+04   0.253527E+02   0.792253E-01  -0.743661E+02
  1109   0.106876E+04   0.250912E+02   0.792429E-01  -0.742946E+02
  1110   0.107121E+04   0.248329E+02   0.792607E-01  -0.742041E+02
  1111   0.107357E+04   0.245749E+02   0.792786E-01  -0.740938E+02
  1112   0.107606E+04   0.243171E+02   0.792968E-01  -0.739657E+02
  1113   0.107840E+04   0.240613E+02   0.793151E-01  -0.738172E+02
  1114   0.108072E+04   0.238050E+02   0.793335E-01  -0.736512E+02
  1115   0.108309E+04   0.235507E+02   0.793521E-01  -0.734674E+02
  1116   0.108546E+04   0.232976E+02   0.793708E-01  -0.732649E+02
  1117   0.108772E+04   0.230457E+02   0.793897E-01  -0.730448E+02
  1118   0.108998E+04   0.227958E+02   0.794086E-01  -0.728056E+02
  1119   0.109228E+04   0.225465E+02   0.794277E-01  -0.725500E+02
  1120   0.109449E+04   0.222994E+02   0.794468E-01  -0.722769E+02
  1121   0.109668E+04   0.220536E+02   0.794660E-01  -0.719854E+02
  1122   0.109885E+04   0.218092E+02   0.794853E-01  -0.716783E+02
  1123   0.110092E+04   0.215678E+02   0.795046E-01  -0.713546E+02
  1124   0.110304E+04   0.213271E+02   0.795239E-01  -0.710141E+02
  1125   0.110506E+04   0.210888E+02   0.795432E-01  -0.706564E+02
  1126   0.110705E+04   0.208527E+02   0.795625E-01  -0.702837E+02
  1127   0.110902E+04   0.206183E+02   0.795818E-01  -0.698949E+02
  1128   0.111096E+04   0.203870E+02   0.796010E-01  -0.694913E+02
  1129   0.111287E+04   0.201581E+02   0.796202E-01  -0.690711E+02
  1130   0.111460E+04   0.199310E+02   0.796392E-01  -0.686365E+02
  1131   0.111645E+04   0.197064E+02   0.796582E-01  -0.681877E+02
  1132   0.111819E+04   0.194843E+02   0.796770E-01  -0.677232E+02
  1133   0.111983E+04   0.192656E+02   0.796957E-01  -0.672450E+02
  1134   0.112151E+04   0.190487E+02   0.797142E-01  -0.667520E+02
  1135   0.112308E+04   0.188345E+02   0.797325E-01  -0.662447E+02
  1136   0.112461E+04   0.186237E+02   0.797506E-01  -0.657251E+02
  1137   0.112611E+04   0.184150E+02   0.797684E-01  -0.651901E+02
  1138   0.112756E+04   0.182105E+02   0.797860E-01  -0.646430E+02
  1139   0.112898E+04   0.180073E+02   0.798033E-01  -0.640815E+02
  1140   0.113029E+04   0.178084E+02   0.798203E-01  -0.635082E+02
  1141   0.113156E+04   0.176110E+02   0.798369E-01  -0.629213E+02
  1142   0.113278E+04   0.174180E+02   0.798532E-01  -0.623222E+02
  1143   0.113396E+04   0.172272E+02   0.798691E-01  -0.617114E+02
  1144   0.113495E+04   0.170394E+02   0.798846E-01  -0.610885E+02
  1145   0.113604E+04   0.168562E+02   0.798997E-01  -0.604534E+02
  1146   0.113702E+04   0.166752E+02   0.799143E-01  -0.598064E+02
  1147   0.113795E+04   0.164982E+02   0.799285E-01  -0.591482E+02
  1148   0.113875E+04   0.163236E+02   0.799421E-01  -0.584785E+02
  1149   0.113958E+04   0.161529E+02   0.799553E-01  -0.577984E+02
  1150   0.114029E+04   0.159855E+02   0.799679E-01  -0.571070E+02
  1151   0.114102E+04   0.158214E+02   0.799800E-01  -0.564049E+02
  1152   0.114155E+04   0.156606E+02   0.799914E-01  -0.556927E+02
  1153   0.114218E+04   0.155040E+02   0.800023E-01  -0.549713E+02
  1154   0.114267E+04   0.153509E+02   0.800126E-01  -0.542393E+02
  1155   0.114312E+04   0.152013E+02   0.800223E-01  -0.534989E+02
  1156   0.114343E+04   0.150547E+02   0.800313E-01  -0.527509E+02
  1157   0.114368E+04   0.149117E+02   0.800396E-01  -0.519939E+02
  1158   0.114395E+04   0.147732E+02   0.800473E-01  -0.512301E+02
  1159   0.114416E+04   0.146378E+02   0.800543E-01  -0.504590E+02
  1160   0.114416E+04   0.145070E+02   0.800606E-01  -0.496827E+02
  1161   0.114425E+04   0.143795E+02   0.800661E-01  -0.488990E+02
  1162   0.114420E+04   0.142560E+02   0.800710E-01  -0.481103E+02
  1163   0.114409E+04   0.141365E+02   0.800751E-01  -0.473167E+02
  1164   0.114398E+04   0.140213E+02   0.800785E-01  -0.465180E+02
  1165   0.114373E+04   0.139096E+02   0.800812E-01  -0.457145E+02
  1166   0.114334E+04   0.138021E+02   0.800830E-01  -0.449076E+02
  1167   0.114303E+04   0.136983E+02   0.800842E-01  -0.440973E+02
  1168   0.114257E+04   0.135990E+02   0.800845E-01  -0.432831E+02
  1169   0.114212E+04   0.135034E+02   0.800841E-01  -0.424678E+02
  1170   0.114159E+04   0.134117E+02   0.800829E-01  -0.416487E+02
  1171   0.114091E+04   0.133246E+02   0.800809E-01  -0.408286E+02
  1172   0.114024E+04   0.132416E+02   0.800782E-01  -0.400069E+02
  1173   0.113948E+04   0.131626E+02   0.800746E-01  -0.391837E+02
