#    L    TT             EE             TE             PP             TP          
  1102   0.104528E+04   0.273221E+02  -0.812809E+02   0.176613E+06  -0.105951E+02
  1103   0.104831E+04   0.270304E+02  -0.813405E+02   0.176258E+06  -0.107878E+02
  1104   0.105141E+04   0.267393E+02  -0.813761E+02   0.175904E+06  -0.109754E+02
  1105   0.105443E+04   0.264474E+02  -0.813897E+02   0.175551E+06  -0.111580E+02
  1106   0.105751E+04   0.261547E+02  -0.813794E+02   0.175199E+06  -0.113355E+02
  1107   0.106059E+04   0.258629E+02  -0.813467E+02   0.174848E+06  -0.115080E+02
  1108   0.106365E+04   0.255705E+02  -0.812920E+02   0.174498E+06  -0.116756E+02
  1109   0.106663E+04   0.252767E+02  -0.812144E+02   0.174148E+06  -0.118383E+02
  1110   0.106968E+04   0.249861E+02  -0.811152E+02   0.173800E+06  -0.119961E+02
  1111   0.107263E+04   0.246957E+02  -0.809933E+02   0.173452E+06  -0.121491E+02
  1112   0.107572E+04   0.244057E+02  -0.808509E+02   0.173105E+06  -0.122973E+02
  1113   0.107865E+04   0.241175E+02  -0.806855E+02   0.172759E+06  -0.124408E+02
  1114   0.108156E+04   0.238290E+02  -0.804998E+02   0.172414E+06  -0.125795E+02
  1115   0.108452E+04   0.235424E+02  -0.802936E+02   0.172069E+06  -0.127136E+02
  1116   0.108747E+04   0.232571E+02  -0.800660E+02   0.171726E+06  -0.128430E+02
  1117   0.109032E+04   0.229731E+02  -0.798183E+02   0.171383E+06  -0.129678E+02
  1118   0.109315E+04   0.226911E+02  -0.795487E+02   0.171041E+06  -0.130881E+02
  1119   0.109603E+04   0.224099E+02  -0.792600E+02   0.170700E+06  -0.132039E+02
  1120   0.109881E+04   0.221308E+02  -0.789513E+02   0.170359E+06  -0.133151E+02
  1121   0.110157E+04   0.218532E+02  -0.786216E+02   0.170020E+06  -0.134220E+02
  1122   0.110431E+04   0.215772E+02  -0.782736E+02   0.169681E+06  -0.135244E+02
  1123   0.110694E+04   0.213043E+02  -0.779064E+02   0.169344E+06  -0.136224E+02
  1124   0.110961E+04   0.210322E+02  -0.775199E+02   0.169007E+06  -0.137162E+02
  1125   0.111218E+04   0.207626E+02  -0.771137E+02   0.168670E+06  -0.138056E+02
  1126   0.111473E+04   0.204955E+02  -0.766899E+02   0.168335E+06  -0.138908E+02
  1127   0.111724E+04   0.202302E+02  -0.762476E+02   0.168001E+06  -0.139718E+02
  1128   0.111971E+04   0.199683E+02  -0.757879E+02   0.167667E+06  -0.140486E+02
  1129   0.112215E+04   0.197090E+02  -0.753093E+02   0.167334E+06  -0.141213E+02
  1130   0.112441E+04   0.194516E+02  -0.748138E+02   0.167002E+06  -0.141899E+02
  1131   0.112678E+04   0.191970E+02  -0.743018E+02   0.166670E+06  -0.142544E+02
  1132   0.112904E+04   0.189451E+02  -0.737716E+02   0.166340E+06  -0.143149E+02
  1133   0.113118E+04   0.186969E+02  -0.732254E+02   0.166010E+06  -0.143715E+02
  1134   0.113336E+04   0.184508E+02  -0.726621E+02   0.165681E+06  -0.144241E+02
  1135   0.113543E+04   0.182076E+02  -0.720822E+02   0.165353E+06  -0.144728E+02
  1136   0.113745E+04   0.179682E+02  -0.714879E+02   0.165026E+06  -0.145176E+02
  1137   0.113942E+04   0.177311E+02  -0.708758E+02   0.164699E+06  -0.145586E+02
  1138   0.114136E+04   0.174986E+02  -0.702495E+02   0.164373E+06  -0.145958E+02
  1139   0.114324E+04   0.172677E+02  -0.696066E+02   0.164048E+06  -0.146293E+02
  1140   0.114501E+04   0.170415E+02  -0.689498E+02   0.163724E+06  -0.146591E+02
  1141   0.114672E+04   0.168170E+02  -0.682775E+02   0.163401E+06  -0.146852E+02
  1142   0.114839E+04   0.165973E+02  -0.675908E+02   0.163078E+06  -0.147077E+02
  1143   0.115000E+04   0.163802E+02  -0.668903E+02   0.162756E+06  -0.147266E+02
  1144   0.115142E+04   0.161666E+02  -0.661759E+02   0.162435E+06  -0.147419E+02
  1145   0.115293E+04   0.159578E+02  -0.654473E+02   0.162115E+06  -0.147538E+02
  1146   0.115431E+04   0.157518E+02  -0.647050E+02   0.161795E+06  -0.147621E+02
  1147   0.115564E+04   0.155500E+02  -0.639495E+02   0.161476E+06  -0.147670E+02
  1148   0.115684E+04   0.153512E+02  -0.631808E+02   0.161158E+06  -0.147686E+02
  1149   0.115805E+04   0.151566E+02  -0.623999E+02   0.160841E+06  -0.147667E+02
  1150   0.115913E+04   0.149658E+02  -0.616060E+02   0.160525E+06  -0.147616E+02
  1151   0.116022E+04   0.147788E+02  -0.607997E+02   0.160209E+06  -0.147531E+02
  1152   0.116111E+04   0.145955E+02  -0.599817E+02   0.159894E+06  -0.147415E+02
  1153   0.116208E+04   0.144169E+02  -0.591529E+02   0.159580E+06  -0.147265E+02
  1154   0.116291E+04   0.142422E+02  -0.583119E+02   0.159266E+06  -0.147084E+02
  1155   0.116367E+04   0.140716E+02  -0.574610E+02   0.158953E+06  -0.146872E+02
  1156   0.116430E+04   0.139044E+02  -0.566011E+02   0.158641E+06  -0.146628E+02
  1157   0.116486E+04   0.137414E+02  -0.557308E+02   0.158330E+06  -0.146352E+02
  1158   0.116542E+04   0.135833E+02  -0.548524E+02   0.158020E+06  -0.146046E+02
  1159   0.116592E+04   0.134289E+02  -0.539652E+02   0.157710E+06  -0.145710E+02
  1160   0.116619E+04   0.132797E+02  -0.530716E+02   0.157401E+06  -0.145343E+02
  1161   0.116654E+04   0.131342E+02  -0.521695E+02   0.157093E+06  -0.144946E+02
  1162   0.116674E+04   0.129933E+02  -0.512612E+02   0.156785E+06  -0.144519E+02
  1163   0.116686E+04   0.128570E+02  -0.503467E+02   0.156478E+06  -0.144064E+02
  1164   0.116699E+04   0.127254E+02  -0.494263E+02   0.156172E+06  -0.143578E+02
  1165   0.116696E+04   0.125979E+02  -0.484999E+02   0.155867E+06  -0.143065E+02
  1166   0.116678E+04   0.124753E+02  -0.475692E+02   0.155562E+06  -0.142522E+02
  1167   0.116666E+04   0.123569E+02  -0.466342E+02   0.155258E+06  -0.141951E+02
  1168   0.116639E+04   0.122436E+02  -0.456944E+02   0.154955E+06  -0.141353E+02
  1169   0.116611E+04   0.121346E+02  -0.447527E+02   0.154653E+06  -0.140726E+02
  1170   0.116575E+04   0.120300E+02  -0.438064E+02   0.154351E+06  -0.140072E+02
  1171   0.116522E+04   0.119307E+02  -0.428584E+02   0.154050E+06  -0.139391E+02
  1172   0.116469E+04   0.118359E+02  -0.419082E+02   0.153750E+06  -0.138683E+02
  1173   0.116407E+04   0.117459E+02  -0.409558E+02   0.153450E+06  -0.137949E+02
  1174   0.116335E+04   0.116598E+02  -0.400025E+02   0.153151E+06  -0.137188E+02
  1175   0.116255E+04   0.115786E+02  -0.390482E+02   0.152853E+06  -0.136401E+02
  1176   0.116158E+04   0.115022E+02  -0.380939E+02   0.152555E+06  -0.135589E+02
  1177   0.116066E+04   0.114316E+02  -0.371391E+02   0.152259E+06  -0.134751E+02
  1178   0.115958E+04   0.113645E+02  -0.361846E+02   0.151963E+06  -0.133888E+02
  1179   0.115855E+04   0.113041E+02  -0.352309E+02   0.151667E+06  -0.133000E+02
  1180   0.115735E+04   0.112481E+02  -0.342781E+02   0.151373E+06  -0.132087E+02
  1181   0.115612E+04   0.111958E+02  -0.333268E+02   0.151079E+06  -0.131150E+02
  1182   0.115473E+04   0.111489E+02  -0.323774E+02   0.150785E+06  -0.130189E+02
  1183   0.115330E+04   0.111067E+02  -0.314301E+02   0.150493E+06  -0.129204E+02
  1184   0.115177E+04   0.110686E+02  -0.304853E+02   0.150201E+06  -0.128196E+02
  1185   0.115022E+04   0.110367E+02  -0.295433E+02   0.149910E+06  -0.127165E+02
  1186   0.114855E+04   0.110090E+02  -0.286046E+02   0.149619E+06  -0.126110E+02
  1187   0.114686E+04   0.109863E+02  -0.276694E+02   0.149329E+06  -0.125033E+02
  1188   0.114506E+04   0.109679E+02  -0.267382E+02   0.149040E+06  -0.123934E+02
  1189   0.114315E+04   0.109546E+02  -0.258110E+02   0.148752E+06  -0.122813E+02
  1190   0.114121E+04   0.109458E+02  -0.248884E+02   0.148464E+06  -0.121670E+02
  1191   0.113915E+04   0.109423E+02  -0.239704E+02   0.148177E+06  -0.120505E+02
  1192   0.113706E+04   0.109435E+02  -0.230575E+02   0.147891E+06  -0.119319E+02
  1193   0.113485E+04   0.109493E+02  -0.221498E+02   0.147605E+06  -0.118112E+02
  1194   0.113261E+04   0.109599E+02  -0.212475E+02   0.147320E+06  -0.116885E+02
  1195   0.113032E+04   0.109753E+02  -0.203510E+02   0.147035E+06  -0.115637E+02
  1196   0.112784E+04   0.109964E+02  -0.194609E+02   0.146752E+06  -0.114370E+02
  1197   0.112539E+04   0.110210E+02  -0.185769E+02   0.146469E+06  -0.113082E+02
  1198   0.112282E+04   0.110507E+02  -0.177006E+02   0.146186E+06  -0.111775E+02
  1199   0.112020E+04   0.110848E+02  -0.168297E+02   0.145904E+06  -0.110448E+02
  1200   0.111746E+04   0.111242E+02  -0.159661E+02   0.145623E+06  -0.109103E+02
  1201   0.111475E+04   0.111673E+02  -0.151105E+02   0.145343E+06  -0.107739E+02
  1202   0.111183E+04   0.112166E+02  -0.142617E+02   0.145063E+06  -0.106357E+02
  1203   0.110894E+04   0.112697E+02  -0.134216E+02   0.144784E+06  -0.104956E+02
  1204   0.110593E+04   0.113274E+02  -0.125896E+02   0.144506E+06  -0.103536E+02
  1205   0.110287E+04   0.113884E+02  -0.117668E+02   0.144228E+06  -0.102099E+02
  1206   0.109976E+04   0.114547E+02  -0.109528E+02   0.143951E+06  -0.100643E+02
  1207   0.109667E+04   0.115251E+02  -0.101494E+02   0.143674E+06  -0.991688E+01
  1208   0.109345E+04   0.116003E+02  -0.935455E+01   0.143398E+06  -0.976770E+01
  1209   0.109011E+04   0.116788E+02  -0.857013E+01   0.143123E+06  -0.961673E+01
  1210   0.108679E+04   0.117614E+02  -0.779715E+01   0.142849E+06  -0.946398E+01
  1211   0.108335E+04   0.118488E+02  -0.703518E+01   0.142575E+06  -0.930947E+01
  1212   0.107993E+04   0.119396E+02  -0.628376E+01   0.142301E+06  -0.915320E+01
  1213   0.107638E+04   0.120339E+02  -0.554319E+01   0.142029E+06  -0.899519E+01
  1214   0.107286E+04   0.121331E+02  -0.481527E+01   0.141757E+06  -0.883544E+01
  1215   0.106928E+04   0.122350E+02  -0.409953E+01   0.141485E+06  -0.867396E+01
  1216   0.106565E+04   0.123413E+02  -0.339629E+01   0.141214E+06  -0.851077E+01
  1217   0.106182E+04   0.124510E+02  -0.270509E+01   0.140944E+06  -0.834587E+01
  1218   0.105809E+04   0.125651E+02  -0.202772E+01   0.140675E+06  -0.817927E+01
  1219   0.105422E+04   0.126813E+02  -0.136226E+01   0.140406E+06  -0.801099E+01
  1220   0.105038E+04   0.128012E+02  -0.711214E+00   0.140138E+06  -0.784103E+01
  1221   0.104649E+04   0.129240E+02  -0.734125E-01   0.139870E+06  -0.766941E+01
  1222   0.104254E+04   0.130512E+02   0.549367E+00   0.139603E+06  -0.749613E+01
  1223   0.103854E+04   0.131815E+02   0.115980E+01   0.139337E+06  -0.732120E+01
  1224   0.103448E+04   0.133132E+02   0.175387E+01   0.139071E+06  -0.714464E+01
  1225   0.103044E+04   0.134495E+02   0.233350E+01   0.138806E+06  -0.696645E+01
  1226   0.102635E+04   0.135881E+02   0.289915E+01   0.138541E+06  -0.678664E+01
  1227   0.102228E+04   0.137299E+02   0.344903E+01   0.138277E+06  -0.660523E+01
  1228   0.101808E+04   0.138747E+02   0.398433E+01   0.138014E+06  -0.642223E+01
  1229   0.101390E+04   0.140220E+02   0.450326E+01   0.137751E+06  -0.623764E+01
  1230   0.100951E+04   0.141717E+02   0.500776E+01   0.137489E+06  -0.605147E+01
  1231   0.100522E+04   0.143247E+02   0.549603E+01   0.137227E+06  -0.586373E+01
  1232   0.100087E+04   0.144794E+02   0.596928E+01   0.136967E+06  -0.567444E+01
  1233   0.996611E+03   0.146382E+02   0.642496E+01   0.136706E+06  -0.548361E+01
  1234   0.992223E+03   0.147981E+02   0.686576E+01   0.136446E+06  -0.529123E+01
  1235   0.988077E+03   0.149612E+02   0.728989E+01   0.136187E+06  -0.509734E+01
  1236   0.983725E+03   0.151256E+02   0.769780E+01   0.135929E+06  -0.490192E+01
  1237   0.979317E+03   0.152926E+02   0.808844E+01   0.135671E+06  -0.470500E+01
  1238   0.974926E+03   0.154623E+02   0.846225E+01   0.135414E+06  -0.450659E+01
  1239   0.970477E+03   0.156332E+02   0.881895E+01   0.135157E+06  -0.430669E+01
  1240   0.965971E+03   0.158069E+02   0.915972E+01   0.134901E+06  -0.410531E+01
  1241   0.961556E+03   0.159818E+02   0.948278E+01   0.134645E+06  -0.390247E+01
  1242   0.957008E+03   0.161604E+02   0.979004E+01   0.134390E+06  -0.369817E+01
  1243   0.952477E+03   0.163388E+02   0.100780E+02   0.134136E+06  -0.349242E+01
  1244   0.947962E+03   0.165208E+02   0.103502E+02   0.133882E+06  -0.328524E+01
  1245   0.943463E+03   0.167042E+02   0.106047E+02   0.133629E+06  -0.307664E+01
  1246   0.938904E+03   0.168883E+02   0.108429E+02   0.133376E+06  -0.286661E+01
  1247   0.934287E+03   0.170746E+02   0.110629E+02   0.133124E+06  -0.265519E+01
  1248   0.929685E+03   0.172625E+02   0.112651E+02   0.132872E+06  -0.244236E+01
  1249   0.925098E+03   0.174533E+02   0.114501E+02   0.132621E+06  -0.222815E+01
  1250   0.920526E+03   0.176443E+02   0.116175E+02   0.132371E+06  -0.201257E+01
  1251   0.915894E+03   0.178360E+02   0.117671E+02   0.132121E+06  -0.179563E+01
  1252   0.911352E+03   0.180308E+02   0.118989E+02   0.131872E+06  -0.157737E+01
  1253   0.906678E+03   0.182257E+02   0.120133E+02   0.131623E+06  -0.135787E+01
  1254   0.902021E+03   0.184212E+02   0.121104E+02   0.131375E+06  -0.113717E+01
  1255   0.897382E+03   0.186189E+02   0.121899E+02   0.131128E+06  -0.915333E+00
  1256   0.892836E+03   0.188166E+02   0.122522E+02   0.130881E+06  -0.692413E+00
  1257   0.888236E+03   0.190155E+02   0.122974E+02   0.130634E+06  -0.468467E+00
  1258   0.883583E+03   0.192143E+02   0.123254E+02   0.130389E+06  -0.243553E+00
  1259   0.878951E+03   0.194144E+02   0.123364E+02   0.130143E+06  -0.177266E-01
  1260   0.874343E+03   0.196142E+02   0.123306E+02   0.129898E+06   0.208955E+00
  1261   0.869757E+03   0.198152E+02   0.123080E+02   0.129654E+06   0.436435E+00
  1262   0.865196E+03   0.200165E+02   0.122689E+02   0.129411E+06   0.664658E+00
  1263   0.860661E+03   0.202175E+02   0.122130E+02   0.129168E+06   0.893565E+00
  1264   0.856077E+03   0.204188E+02   0.121404E+02   0.128925E+06   0.112310E+01
  1265   0.851595E+03   0.206197E+02   0.120516E+02   0.128683E+06   0.135321E+01
  1266   0.847067E+03   0.208207E+02   0.119466E+02   0.128442E+06   0.158383E+01
  1267   0.842567E+03   0.210205E+02   0.118253E+02   0.128201E+06   0.181491E+01
  1268   0.838105E+03   0.212219E+02   0.116879E+02   0.127960E+06   0.204640E+01
  1269   0.833681E+03   0.214205E+02   0.115350E+02   0.127720E+06   0.227822E+01
  1270   0.829259E+03   0.216191E+02   0.113655E+02   0.127481E+06   0.251034E+01
  1271   0.824878E+03   0.218177E+02   0.111807E+02   0.127242E+06   0.274269E+01
  1272   0.820507E+03   0.220156E+02   0.109805E+02   0.127004E+06   0.297521E+01
  1273   0.816148E+03   0.222120E+02   0.107647E+02   0.126766E+06   0.320785E+01
  1274   0.811833E+03   0.224068E+02   0.105338E+02   0.126529E+06   0.344055E+01
  1275   0.807546E+03   0.226014E+02   0.102884E+02   0.126293E+06   0.367326E+01
  1276   0.803281E+03   0.227951E+02   0.100274E+02   0.126057E+06   0.390591E+01
  1277   0.799054E+03   0.229879E+02   0.975227E+01   0.125821E+06   0.413846E+01
  1278   0.794859E+03   0.231789E+02   0.946193E+01   0.125586E+06   0.437084E+01
  1279   0.790703E+03   0.233681E+02   0.915768E+01   0.125351E+06   0.460300E+01
  1280   0.786589E+03   0.235570E+02   0.883785E+01   0.125118E+06   0.483488E+01
  1281   0.782508E+03   0.237440E+02   0.850518E+01   0.124884E+06   0.506642E+01
  1282   0.778470E+03   0.239291E+02   0.815799E+01   0.124651E+06   0.529757E+01
  1283   0.774468E+03   0.241130E+02   0.779681E+01   0.124419E+06   0.552827E+01
  1284   0.770511E+03   0.242949E+02   0.742144E+01   0.124187E+06   0.575847E+01
  1285   0.766583E+03   0.244756E+02   0.703314E+01   0.123955E+06   0.598811E+01
  1286   0.762702E+03   0.246534E+02   0.663097E+01   0.123724E+06   0.621712E+01
  1287   0.758868E+03   0.248298E+02   0.621621E+01   0.123494E+06   0.644546E+01
  1288   0.755082E+03   0.250041E+02   0.578716E+01   0.123264E+06   0.667307E+01
  1289   0.751337E+03   0.251769E+02   0.534658E+01   0.123035E+06   0.689989E+01
  1290   0.747635E+03   0.253468E+02   0.489205E+01   0.122806E+06   0.712586E+01
  1291   0.743983E+03   0.255151E+02   0.442483E+01   0.122578E+06   0.735093E+01
  1292   0.740375E+03   0.256796E+02   0.394471E+01   0.122350E+06   0.757504E+01
  1293   0.736813E+03   0.258440E+02   0.345150E+01   0.122123E+06   0.779813E+01
  1294   0.733311E+03   0.260052E+02   0.294869E+01   0.121896E+06   0.802016E+01
  1295   0.729848E+03   0.261640E+02   0.243162E+01   0.121669E+06   0.824105E+01
  1296   0.726434E+03   0.263210E+02   0.190455E+01   0.121444E+06   0.846075E+01
  1297   0.723075E+03   0.264756E+02   0.136428E+01   0.121218E+06   0.867922E+01
  1298   0.719766E+03   0.266275E+02   0.812834E+00   0.120993E+06   0.889638E+01
  1299   0.716500E+03   0.267769E+02   0.249272E+00   0.120769E+06   0.911219E+01
  1300   0.713300E+03   0.269228E+02  -0.325135E+00   0.120545E+06   0.932658E+01
  1301   0.710152E+03   0.270676E+02  -0.910549E+00   0.120322E+06   0.953952E+01
  1302   0.707051E+03   0.272089E+02  -0.150621E+01   0.120099E+06   0.975100E+01
  1303   0.704004E+03   0.273473E+02  -0.211356E+01   0.119877E+06   0.996105E+01
  1304   0.701012E+03   0.274836E+02  -0.273029E+01   0.119655E+06   0.101697E+02
  1305   0.698077E+03   0.276161E+02  -0.335784E+01   0.119433E+06   0.103769E+02
  1306   0.695184E+03   0.277471E+02  -0.399317E+01   0.119212E+06   0.105828E+02
  1307   0.692365E+03   0.278743E+02  -0.463697E+01   0.118992E+06   0.107872E+02
  1308   0.689598E+03   0.279983E+02  -0.529141E+01   0.118772E+06   0.109904E+02
  1309   0.686878E+03   0.281182E+02  -0.595198E+01   0.118552E+06   0.111922E+02
  1310   0.684226E+03   0.282364E+02  -0.662157E+01   0.118333E+06   0.113927E+02
  1311   0.681623E+03   0.283512E+02  -0.729792E+01   0.118115E+06   0.115919E+02
  1312   0.679106E+03   0.284632E+02  -0.798095E+01   0.117897E+06   0.117898E+02
  1313   0.676624E+03   0.285710E+02  -0.867135E+01   0.117679E+06   0.119864E+02
  1314   0.674209E+03   0.286759E+02  -0.936684E+01   0.117462E+06   0.121818E+02
  1315   0.671846E+03   0.287779E+02  -0.100688E+02   0.117246E+06   0.123760E+02
  1316   0.669551E+03   0.288755E+02  -0.107758E+02   0.117029E+06   0.125690E+02
  1317   0.667318E+03   0.289714E+02  -0.114884E+02   0.116814E+06   0.127608E+02
  1318   0.665134E+03   0.290620E+02  -0.122051E+02   0.116598E+06   0.129514E+02
  1319   0.663013E+03   0.291494E+02  -0.129274E+02   0.116384E+06   0.131408E+02
  1320   0.660951E+03   0.292335E+02  -0.136529E+02   0.116169E+06   0.133291E+02
  1321   0.658947E+03   0.293150E+02  -0.143830E+02   0.115956E+06   0.135163E+02
  1322   0.657010E+03   0.293908E+02  -0.151156E+02   0.115742E+06   0.137023E+02
  1323   0.655134E+03   0.294640E+02  -0.158512E+02   0.115529E+06   0.138873E+02
  1324   0.653320E+03   0.295335E+02  -0.165905E+02   0.115317E+06   0.140712E+02
  1325   0.651562E+03   0.295995E+02  -0.173313E+02   0.115105E+06   0.142541E+02
  1326   0.649876E+03   0.296617E+02  -0.180751E+02   0.114893E+06   0.144359E+02
  1327   0.648232E+03   0.297209E+02  -0.188208E+02   0.114682E+06   0.146167E+02
  1328   0.646670E+03   0.297763E+02  -0.195664E+02   0.114472E+06   0.147965E+02
  1329   0.645160E+03   0.298271E+02  -0.203147E+02   0.114261E+06   0.149753E+02
  1330   0.643711E+03   0.298739E+02  -0.210635E+02   0.114052E+06   0.151531E+02
  1331   0.642332E+03   0.299173E+02  -0.218126E+02   0.113842E+06   0.153300E+02
  1332   0.641001E+03   0.299567E+02  -0.225627E+02   0.113634E+06   0.155060E+02
  1333   0.639741E+03   0.299919E+02  -0.233116E+02   0.113425E+06   0.156810E+02
  1334   0.638539E+03   0.300243E+02  -0.240614E+02   0.113217E+06   0.158552E+02
  1335   0.637397E+03   0.300516E+02  -0.248106E+02   0.113010E+06   0.160284E+02
  1336   0.636322E+03   0.300761E+02  -0.255577E+02   0.112803E+06   0.162008E+02
  1337   0.635307E+03   0.300953E+02  -0.263047E+02   0.112596E+06   0.163724E+02
  1338   0.634348E+03   0.301115E+02  -0.270503E+02   0.112390E+06   0.165431E+02
  1339   0.633459E+03   0.301231E+02  -0.277949E+02   0.112184E+06   0.167130E+02
  1340   0.632627E+03   0.301315E+02  -0.285387E+02   0.111979E+06   0.168821E+02
  1341   0.631853E+03   0.301366E+02  -0.292792E+02   0.111774E+06   0.170504E+02
  1342   0.631138E+03   0.301369E+02  -0.300180E+02   0.111570E+06   0.172180E+02
  1343   0.630490E+03   0.301331E+02  -0.307542E+02   0.111366E+06   0.173848E+02
  1344   0.629904E+03   0.301251E+02  -0.314878E+02   0.111162E+06   0.175509E+02
  1345   0.629365E+03   0.301143E+02  -0.322180E+02   0.110959E+06   0.177163E+02
  1346   0.628896E+03   0.300984E+02  -0.329469E+02   0.110756E+06   0.178810E+02
  1347   0.628492E+03   0.300788E+02  -0.336714E+02   0.110554E+06   0.180451E+02
  1348   0.628139E+03   0.300555E+02  -0.343924E+02   0.110352E+06   0.182084E+02
  1349   0.627859E+03   0.300268E+02  -0.351097E+02   0.110151E+06   0.183712E+02
  1350   0.627625E+03   0.299958E+02  -0.358233E+02   0.109950E+06   0.185333E+02
  1351   0.627459E+03   0.299601E+02  -0.365330E+02   0.109749E+06   0.186948E+02
  1352   0.627340E+03   0.299204E+02  -0.372380E+02   0.109549E+06   0.188556E+02
  1353   0.627290E+03   0.298781E+02  -0.379386E+02   0.109349E+06   0.190158E+02
  1354   0.627287E+03   0.298311E+02  -0.386348E+02   0.109150E+06   0.191752E+02
  1355   0.627353E+03   0.297799E+02  -0.393254E+02   0.108951E+06   0.193339E+02
  1356   0.627475E+03   0.297261E+02  -0.400117E+02   0.108753E+06   0.194917E+02
  1357   0.627645E+03   0.296674E+02  -0.406905E+02   0.108555E+06   0.196487E+02
  1358   0.627856E+03   0.296053E+02  -0.413616E+02   0.108357E+06   0.198048E+02
  1359   0.628123E+03   0.295397E+02  -0.420284E+02   0.108160E+06   0.199599E+02
  1360   0.628423E+03   0.294720E+02  -0.426869E+02   0.107963E+06   0.201141E+02
  1361   0.628795E+03   0.293986E+02  -0.433391E+02   0.107767E+06   0.202672E+02
  1362   0.629194E+03   0.293223E+02  -0.439826E+02   0.107571E+06   0.204193E+02
  1363   0.629650E+03   0.292423E+02  -0.446208E+02   0.107375E+06   0.205703E+02
  1364   0.630126E+03   0.291595E+02  -0.452490E+02   0.107180E+06   0.207201E+02
  1365   0.630734E+03   0.290730E+02  -0.458684E+02   0.106985E+06   0.208687E+02
  1366   0.631311E+03   0.289827E+02  -0.464811E+02   0.106791E+06   0.210161E+02
  1367   0.631930E+03   0.288887E+02  -0.470846E+02   0.106597E+06   0.211622E+02
  1368   0.632668E+03   0.287931E+02  -0.476785E+02   0.106403E+06   0.213069E+02
  1369   0.633375E+03   0.286929E+02  -0.482627E+02   0.106210E+06   0.214504E+02
  1370   0.634127E+03   0.285904E+02  -0.488384E+02   0.106017E+06   0.215924E+02
  1371   0.634922E+03   0.284847E+02  -0.494038E+02   0.105825E+06   0.217330E+02
  1372   0.635762E+03   0.283758E+02  -0.499595E+02   0.105633E+06   0.218720E+02
  1373   0.636648E+03   0.282644E+02  -0.505052E+02   0.105442E+06   0.220096E+02
  1374   0.637578E+03   0.281498E+02  -0.510399E+02   0.105250E+06   0.221456E+02
  1375   0.638553E+03   0.280319E+02  -0.515648E+02   0.105060E+06   0.222800E+02
  1376   0.639575E+03   0.279114E+02  -0.520783E+02   0.104869E+06   0.224127E+02
  1377   0.640642E+03   0.277890E+02  -0.525815E+02   0.104679E+06   0.225437E+02
  1378   0.641756E+03   0.276617E+02  -0.530734E+02   0.104490E+06   0.226730E+02
  1379   0.642842E+03   0.275340E+02  -0.535539E+02   0.104301E+06   0.228005E+02
  1380   0.643974E+03   0.274013E+02  -0.540234E+02   0.104112E+06   0.229262E+02
  1381   0.645154E+03   0.272674E+02  -0.544802E+02   0.103923E+06   0.230500E+02
  1382   0.646232E+03   0.271306E+02  -0.549247E+02   0.103735E+06   0.231719E+02
  1383   0.647507E+03   0.269911E+02  -0.553582E+02   0.103548E+06   0.232918E+02
  1384   0.648681E+03   0.268494E+02  -0.557790E+02   0.103360E+06   0.234098E+02
  1385   0.649903E+03   0.267048E+02  -0.561876E+02   0.103174E+06   0.235257E+02
  1386   0.651173E+03   0.265581E+02  -0.565837E+02   0.102987E+06   0.236396E+02
  1387   0.652418E+03   0.264091E+02  -0.569671E+02   0.102801E+06   0.237513E+02
  1388   0.653860E+03   0.262571E+02  -0.573382E+02   0.102615E+06   0.238609E+02
  1389   0.655203E+03   0.261029E+02  -0.576953E+02   0.102430E+06   0.239683E+02
  1390   0.656521E+03   0.259471E+02  -0.580412E+02   0.102245E+06   0.240734E+02
  1391   0.657963E+03   0.257889E+02  -0.583734E+02   0.102060E+06   0.241762E+02
  1392   0.659381E+03   0.256283E+02  -0.586923E+02   0.101876E+06   0.242768E+02
  1393   0.660850E+03   0.254660E+02  -0.589978E+02   0.101692E+06   0.243749E+02
  1394   0.662294E+03   0.253013E+02  -0.592910E+02   0.101509E+06   0.244707E+02
  1395   0.663790E+03   0.251341E+02  -0.595695E+02   0.101326E+06   0.245639E+02
  1396   0.665336E+03   0.249658E+02  -0.598360E+02   0.101143E+06   0.246547E+02
  1397   0.666860E+03   0.247950E+02  -0.600880E+02   0.100961E+06   0.247430E+02
  1398   0.668361E+03   0.246216E+02  -0.603261E+02   0.100779E+06   0.248286E+02
  1399   0.669914E+03   0.244478E+02  -0.605507E+02   0.100597E+06   0.249117E+02
  1400   0.671519E+03   0.242713E+02  -0.607615E+02   0.100416E+06   0.249921E+02
  1401   0.673102E+03   0.240921E+02  -0.609583E+02   0.100235E+06   0.250698E+02
  1402   0.674738E+03   0.239125E+02  -0.611418E+02   0.100055E+06   0.251448E+02
  1403   0.676349E+03   0.237310E+02  -0.613108E+02   0.998746E+05   0.252172E+02
  1404   0.677938E+03   0.235483E+02  -0.614660E+02   0.996948E+05   0.252869E+02
  1405   0.679650E+03   0.233631E+02  -0.616072E+02   0.995154E+05   0.253541E+02
  1406   0.681263E+03   0.231776E+02  -0.617355E+02   0.993364E+05   0.254187E+02
  1407   0.682850E+03   0.229903E+02  -0.618495E+02   0.991577E+05   0.254809E+02
  1408   0.684634E+03   0.228012E+02  -0.619495E+02   0.989793E+05   0.255405E+02
  1409   0.686242E+03   0.226119E+02  -0.620354E+02   0.988014E+05   0.255977E+02
