#    L    TT             EE             BB             TE          
   787   0.216861E+04   0.240142E+02   0.727451E-01  -0.125145E+03
   788   0.217526E+04   0.237527E+02   0.728424E-01  -0.124657E+03
   789   0.218186E+04   0.234904E+02   0.729401E-01  -0.124142E+03
   790   0.218846E+04   0.232311E+02   0.730381E-01  -0.123585E+03
   791   0.219493E+04   0.229711E+02   0.731365E-01  -0.122993E+03
   792   0.220134E+04   0.227125E+02   0.732351E-01  -0.122380E+03
   793   0.220762E+04   0.224553E+02   0.733341E-01  -0.121725E+03
   794   0.221376E+04   0.221988E+02   0.734333E-01  -0.121048E+03
   795   0.221984E+04   0.219422E+02   0.735327E-01  -0.120336E+03
   796   0.222601E+04   0.216877E+02   0.736324E-01  -0.119601E+03
   797   0.223190E+04   0.214331E+02   0.737322E-01  -0.118829E+03
   798   0.223773E+04   0.211806E+02   0.738322E-01  -0.118035E+03
   799   0.224349E+04   0.209294E+02   0.739323E-01  -0.117210E+03
   800   0.224919E+04   0.206787E+02   0.740325E-01  -0.116355E+03
   801   0.225476E+04   0.204301E+02   0.741328E-01  -0.115476E+03
   802   0.226012E+04   0.201828E+02   0.742332E-01  -0.114550E+03
   803   0.226556E+04   0.199362E+02   0.743335E-01  -0.113616E+03
   804   0.227078E+04   0.196924E+02   0.744339E-01  -0.112642E+03
   805   0.227602E+04   0.194501E+02   0.745342E-01  -0.111644E+03
   806   0.228103E+04   0.192093E+02   0.746345E-01  -0.110622E+03
   807   0.228590E+04   0.189716E+02   0.747347E-01  -0.109574E+03
   808   0.229062E+04   0.187362E+02   0.748348E-01  -0.108495E+03
   809   0.229534E+04   0.185032E+02   0.749348E-01  -0.107397E+03
   810   0.229984E+04   0.182726E+02   0.750346E-01  -0.106267E+03
   811   0.230418E+04   0.180446E+02   0.751342E-01  -0.105112E+03
   812   0.230845E+04   0.178205E+02   0.752335E-01  -0.103937E+03
   813   0.231255E+04   0.175976E+02   0.753327E-01  -0.102740E+03
   814   0.231665E+04   0.173787E+02   0.754316E-01  -0.101520E+03
   815   0.232052E+04   0.171626E+02   0.755301E-01  -0.100278E+03
   816   0.232415E+04   0.169499E+02   0.756284E-01  -0.990136E+02
   817   0.232769E+04   0.167400E+02   0.757263E-01  -0.977281E+02
   818   0.233122E+04   0.165344E+02   0.758239E-01  -0.964217E+02
   819   0.233450E+04   0.163316E+02   0.759210E-01  -0.950952E+02
   820   0.233769E+04   0.161326E+02   0.760178E-01  -0.937481E+02
   821   0.234064E+04   0.159364E+02   0.761141E-01  -0.923834E+02
   822   0.234349E+04   0.157455E+02   0.762099E-01  -0.909994E+02
   823   0.234617E+04   0.155577E+02   0.763053E-01  -0.895965E+02
   824   0.234860E+04   0.153744E+02   0.764002E-01  -0.881754E+02
   825   0.235100E+04   0.151943E+02   0.764945E-01  -0.867382E+02
   826   0.235315E+04   0.150196E+02   0.765883E-01  -0.852837E+02
   827   0.235511E+04   0.148482E+02   0.766815E-01  -0.838142E+02
   828   0.235705E+04   0.146815E+02   0.767742E-01  -0.823286E+02
   829   0.235873E+04   0.145197E+02   0.768662E-01  -0.808282E+02
   830   0.236029E+04   0.143619E+02   0.769577E-01  -0.793151E+02
   831   0.236167E+04   0.142084E+02   0.770484E-01  -0.777876E+02
   832   0.236286E+04   0.140591E+02   0.771386E-01  -0.762470E+02
   833   0.236393E+04   0.139147E+02   0.772280E-01  -0.746938E+02
   834   0.236474E+04   0.137747E+02   0.773168E-01  -0.731279E+02
   835   0.236550E+04   0.136406E+02   0.774048E-01  -0.715504E+02
   836   0.236591E+04   0.135101E+02   0.774921E-01  -0.699613E+02
   837   0.236628E+04   0.133848E+02   0.775787E-01  -0.683617E+02
   838   0.236645E+04   0.132648E+02   0.776645E-01  -0.667515E+02
   839   0.236634E+04   0.131493E+02   0.777496E-01  -0.651306E+02
   840   0.236618E+04   0.130400E+02   0.778338E-01  -0.635008E+02
   841   0.236581E+04   0.129345E+02   0.779172E-01  -0.618635E+02
   842   0.236524E+04   0.128337E+02   0.779999E-01  -0.602155E+02
   843   0.236453E+04   0.127385E+02   0.780816E-01  -0.585626E+02
   844   0.236353E+04   0.126487E+02   0.781625E-01  -0.569009E+02
   845   0.236248E+04   0.125631E+02   0.782426E-01  -0.552330E+02
   846   0.236128E+04   0.124846E+02   0.783218E-01  -0.535594E+02
   847   0.235994E+04   0.124096E+02   0.784000E-01  -0.518795E+02
   848   0.235838E+04   0.123403E+02   0.784773E-01  -0.501950E+02
   849   0.235653E+04   0.122760E+02   0.785537E-01  -0.485051E+02
   850   0.235468E+04   0.122176E+02   0.786292E-01  -0.468108E+02
   851   0.235254E+04   0.121643E+02   0.787037E-01  -0.451124E+02
   852   0.235024E+04   0.121170E+02   0.787772E-01  -0.434104E+02
   853   0.234779E+04   0.120742E+02   0.788497E-01  -0.417057E+02
   854   0.234512E+04   0.120374E+02   0.789212E-01  -0.399999E+02
   855   0.234221E+04   0.120061E+02   0.789916E-01  -0.382921E+02
   856   0.233930E+04   0.119787E+02   0.790610E-01  -0.365844E+02
   857   0.233608E+04   0.119576E+02   0.791294E-01  -0.348774E+02
   858   0.233271E+04   0.119436E+02   0.791966E-01  -0.331715E+02
   859   0.232917E+04   0.119322E+02   0.792628E-01  -0.314660E+02
   860   0.232554E+04   0.119273E+02   0.793278E-01  -0.297639E+02
   861   0.232168E+04   0.119281E+02   0.793918E-01  -0.280655E+02
   862   0.231765E+04   0.119340E+02   0.794545E-01  -0.263701E+02
   863   0.231346E+04   0.119459E+02   0.795161E-01  -0.246800E+02
   864   0.230910E+04   0.119622E+02   0.795766E-01  -0.229947E+02
   865   0.230441E+04   0.119845E+02   0.796358E-01  -0.213165E+02
   866   0.229993E+04   0.120122E+02   0.796938E-01  -0.196447E+02
   867   0.229506E+04   0.120460E+02   0.797506E-01  -0.179804E+02
   868   0.229008E+04   0.120846E+02   0.798062E-01  -0.163235E+02
   869   0.228493E+04   0.121287E+02   0.798604E-01  -0.146749E+02
   870   0.227960E+04   0.121776E+02   0.799135E-01  -0.130356E+02
   871   0.227417E+04   0.122323E+02   0.799652E-01  -0.114064E+02
   872   0.226856E+04   0.122926E+02   0.800156E-01  -0.978671E+01
   873   0.226276E+04   0.123581E+02   0.800647E-01  -0.817808E+01
   874   0.225686E+04   0.124294E+02   0.801125E-01  -0.658142E+01
   875   0.225077E+04   0.125044E+02   0.801590E-01  -0.499537E+01
   876   0.224450E+04   0.125861E+02   0.802041E-01  -0.342155E+01
   877   0.223826E+04   0.126724E+02   0.802478E-01  -0.186156E+01
   878   0.223168E+04   0.127634E+02   0.802902E-01  -0.314792E+00
   879   0.222506E+04   0.128606E+02   0.803312E-01   0.121863E+01
   880   0.221832E+04   0.129625E+02   0.803708E-01   0.273782E+01
   881   0.221139E+04   0.130686E+02   0.804090E-01   0.424118E+01
   882   0.220433E+04   0.131803E+02   0.804458E-01   0.572932E+01
   883   0.219723E+04   0.132977E+02   0.804812E-01   0.720063E+01
   884   0.218985E+04   0.134187E+02   0.805152E-01   0.865720E+01
   885   0.218234E+04   0.135456E+02   0.805477E-01   0.100959E+02
   886   0.217479E+04   0.136776E+02   0.805789E-01   0.115175E+02
   887   0.216702E+04   0.138134E+02   0.806086E-01   0.129216E+02
   888   0.215928E+04   0.139553E+02   0.806369E-01   0.143076E+02
   889   0.215118E+04   0.141004E+02   0.806638E-01   0.156752E+02
   890   0.214309E+04   0.142516E+02   0.806892E-01   0.170228E+02
   891   0.213494E+04   0.144069E+02   0.807133E-01   0.183525E+02
   892   0.212665E+04   0.145663E+02   0.807359E-01   0.196636E+02
   893   0.211815E+04   0.147314E+02   0.807571E-01   0.209542E+02
   894   0.210966E+04   0.149000E+02   0.807769E-01   0.222244E+02
   895   0.210095E+04   0.150729E+02   0.807953E-01   0.234762E+02
   896   0.209216E+04   0.152510E+02   0.808123E-01   0.247065E+02
   897   0.208324E+04   0.154335E+02   0.808279E-01   0.259166E+02
   898   0.207431E+04   0.156198E+02   0.808422E-01   0.271058E+02
   899   0.206523E+04   0.158107E+02   0.808550E-01   0.282730E+02
   900   0.205600E+04   0.160055E+02   0.808665E-01   0.294198E+02
   901   0.204677E+04   0.162043E+02   0.808766E-01   0.305443E+02
   902   0.203738E+04   0.164072E+02   0.808854E-01   0.316471E+02
   903   0.202777E+04   0.166141E+02   0.808929E-01   0.327271E+02
   904   0.201830E+04   0.168243E+02   0.808990E-01   0.337838E+02
   905   0.200860E+04   0.170393E+02   0.809039E-01   0.348171E+02
   906   0.199883E+04   0.172570E+02   0.809074E-01   0.358265E+02
   907   0.198904E+04   0.174780E+02   0.809097E-01   0.368118E+02
   908   0.197926E+04   0.177024E+02   0.809106E-01   0.377732E+02
   909   0.196931E+04   0.179302E+02   0.809104E-01   0.387090E+02
   910   0.195922E+04   0.181622E+02   0.809089E-01   0.396210E+02
   911   0.194911E+04   0.183955E+02   0.809061E-01   0.405068E+02
   912   0.193893E+04   0.186329E+02   0.809021E-01   0.413674E+02
   913   0.192845E+04   0.188724E+02   0.808970E-01   0.422017E+02
   914   0.191825E+04   0.191146E+02   0.808906E-01   0.430109E+02
   915   0.190782E+04   0.193596E+02   0.808831E-01   0.437939E+02
   916   0.189747E+04   0.196067E+02   0.808744E-01   0.445496E+02
   917   0.188695E+04   0.198574E+02   0.808646E-01   0.452798E+02
   918   0.187651E+04   0.201095E+02   0.808536E-01   0.459821E+02
   919   0.186598E+04   0.203636E+02   0.808415E-01   0.466575E+02
   920   0.185537E+04   0.206200E+02   0.808283E-01   0.473050E+02
   921   0.184483E+04   0.208785E+02   0.808140E-01   0.479249E+02
   922   0.183413E+04   0.211385E+02   0.807986E-01   0.485177E+02
   923   0.182342E+04   0.214000E+02   0.807822E-01   0.490829E+02
   924   0.181270E+04   0.216637E+02   0.807647E-01   0.496195E+02
   925   0.180205E+04   0.219282E+02   0.807462E-01   0.501279E+02
   926   0.179125E+04   0.221950E+02   0.807266E-01   0.506092E+02
   927   0.178051E+04   0.224626E+02   0.807060E-01   0.510615E+02
   928   0.176976E+04   0.227318E+02   0.806844E-01   0.514853E+02
   929   0.175892E+04   0.230019E+02   0.806618E-01   0.518817E+02
   930   0.174815E+04   0.232722E+02   0.806382E-01   0.522488E+02
   931   0.173730E+04   0.235448E+02   0.806137E-01   0.525878E+02
   932   0.172651E+04   0.238169E+02   0.805882E-01   0.528983E+02
   933   0.171571E+04   0.240900E+02   0.805617E-01   0.531806E+02
   934   0.170490E+04   0.243648E+02   0.805343E-01   0.534352E+02
   935   0.169408E+04   0.246392E+02   0.805060E-01   0.536595E+02
   936   0.168333E+04   0.249138E+02   0.804768E-01   0.538561E+02
   937   0.167249E+04   0.251895E+02   0.804466E-01   0.540238E+02
   938   0.166171E+04   0.254656E+02   0.804156E-01   0.541631E+02
   939   0.165100E+04   0.257405E+02   0.803837E-01   0.542736E+02
   940   0.164020E+04   0.260166E+02   0.803510E-01   0.543556E+02
   941   0.162946E+04   0.262923E+02   0.803173E-01   0.544089E+02
   942   0.161871E+04   0.265678E+02   0.802829E-01   0.544336E+02
   943   0.160810E+04   0.268429E+02   0.802476E-01   0.544304E+02
   944   0.159747E+04   0.271178E+02   0.802115E-01   0.543979E+02
   945   0.158683E+04   0.273918E+02   0.801747E-01   0.543374E+02
   946   0.157626E+04   0.276662E+02   0.801370E-01   0.542484E+02
   947   0.156567E+04   0.279398E+02   0.800986E-01   0.541321E+02
   948   0.155499E+04   0.282140E+02   0.800594E-01   0.539873E+02
   949   0.154452E+04   0.284857E+02   0.800195E-01   0.538152E+02
   950   0.153404E+04   0.287574E+02   0.799789E-01   0.536147E+02
   951   0.152362E+04   0.290290E+02   0.799376E-01   0.533868E+02
   952   0.151326E+04   0.292998E+02   0.798956E-01   0.531320E+02
   953   0.150289E+04   0.295681E+02   0.798529E-01   0.528496E+02
   954   0.149259E+04   0.298363E+02   0.798096E-01   0.525406E+02
   955   0.148228E+04   0.301027E+02   0.797657E-01   0.522048E+02
   956   0.147203E+04   0.303681E+02   0.797212E-01   0.518422E+02
   957   0.146192E+04   0.306309E+02   0.796762E-01   0.514546E+02
   958   0.145174E+04   0.308919E+02   0.796305E-01   0.510405E+02
   959   0.144177E+04   0.311524E+02   0.795844E-01   0.506009E+02
   960   0.143181E+04   0.314103E+02   0.795378E-01   0.501381E+02
   961   0.142184E+04   0.316663E+02   0.794906E-01   0.496494E+02
   962   0.141202E+04   0.319202E+02   0.794431E-01   0.491370E+02
   963   0.140227E+04   0.321720E+02   0.793950E-01   0.486005E+02
   964   0.139261E+04   0.324210E+02   0.793466E-01   0.480414E+02
   965   0.138294E+04   0.326679E+02   0.792979E-01   0.474585E+02
   966   0.137344E+04   0.329126E+02   0.792487E-01   0.468532E+02
   967   0.136393E+04   0.331550E+02   0.791993E-01   0.462252E+02
   968   0.135452E+04   0.333930E+02   0.791495E-01   0.455751E+02
   969   0.134525E+04   0.336286E+02   0.790995E-01   0.449041E+02
   970   0.133608E+04   0.338619E+02   0.790493E-01   0.442105E+02
   971   0.132691E+04   0.340921E+02   0.789988E-01   0.434963E+02
   972   0.131784E+04   0.343184E+02   0.789481E-01   0.427620E+02
   973   0.130885E+04   0.345414E+02   0.788973E-01   0.420066E+02
   974   0.130002E+04   0.347619E+02   0.788464E-01   0.412307E+02
   975   0.129129E+04   0.349792E+02   0.787954E-01   0.404362E+02
   976   0.128265E+04   0.351916E+02   0.787443E-01   0.396222E+02
   977   0.127411E+04   0.354013E+02   0.786931E-01   0.387899E+02
   978   0.126558E+04   0.356076E+02   0.786419E-01   0.379389E+02
   979   0.125730E+04   0.358105E+02   0.785907E-01   0.370704E+02
   980   0.124905E+04   0.360091E+02   0.785396E-01   0.361839E+02
   981   0.124089E+04   0.362026E+02   0.784885E-01   0.352800E+02
   982   0.123284E+04   0.363941E+02   0.784375E-01   0.343595E+02
   983   0.122496E+04   0.365811E+02   0.783866E-01   0.334221E+02
   984   0.121711E+04   0.367622E+02   0.783358E-01   0.324685E+02
   985   0.120945E+04   0.369411E+02   0.782852E-01   0.314988E+02
   986   0.120181E+04   0.371155E+02   0.782347E-01   0.305138E+02
   987   0.119428E+04   0.372854E+02   0.781844E-01   0.295132E+02
   988   0.118693E+04   0.374521E+02   0.781344E-01   0.284980E+02
   989   0.117970E+04   0.376134E+02   0.780845E-01   0.274691E+02
   990   0.117257E+04   0.377737E+02   0.780349E-01   0.264250E+02
   991   0.116556E+04   0.379264E+02   0.779856E-01   0.253674E+02
   992   0.115867E+04   0.380750E+02   0.779366E-01   0.242961E+02
   993   0.115181E+04   0.382188E+02   0.778879E-01   0.232116E+02
   994   0.114515E+04   0.383592E+02   0.778395E-01   0.221151E+02
   995   0.113868E+04   0.384947E+02   0.777914E-01   0.210056E+02
   996   0.113226E+04   0.386238E+02   0.777436E-01   0.198844E+02
   997   0.112596E+04   0.387509E+02   0.776963E-01   0.187504E+02
   998   0.111978E+04   0.388721E+02   0.776493E-01   0.176064E+02
   999   0.111372E+04   0.389891E+02   0.776026E-01   0.164507E+02
  1000   0.110779E+04   0.391016E+02   0.775564E-01   0.152837E+02
  1001   0.110199E+04   0.392090E+02   0.775106E-01   0.141075E+02
  1002   0.109625E+04   0.393111E+02   0.774652E-01   0.129214E+02
  1003   0.109070E+04   0.394094E+02   0.774202E-01   0.117254E+02
  1004   0.108529E+04   0.395023E+02   0.773757E-01   0.105213E+02
  1005   0.108009E+04   0.395904E+02   0.773316E-01   0.931040E+01
  1006   0.107495E+04   0.396731E+02   0.772879E-01   0.809151E+01
  1007   0.106986E+04   0.397508E+02   0.772448E-01   0.686616E+01
  1008   0.106470E+04   0.398237E+02   0.772021E-01   0.563520E+01
  1009   0.105989E+04   0.398915E+02   0.771598E-01   0.439871E+01
  1010   0.105523E+04   0.399549E+02   0.771181E-01   0.315753E+01
  1011   0.105063E+04   0.400140E+02   0.770769E-01   0.191251E+01
  1012   0.104618E+04   0.400670E+02   0.770362E-01   0.662259E+00
  1013   0.104187E+04   0.401163E+02   0.769959E-01  -0.589420E+00
  1014   0.103771E+04   0.401593E+02   0.769562E-01  -0.184466E+01
  1015   0.103354E+04   0.401985E+02   0.769171E-01  -0.310113E+01
  1016   0.102961E+04   0.402313E+02   0.768784E-01  -0.435949E+01
  1017   0.102582E+04   0.402600E+02   0.768404E-01  -0.561890E+01
  1018   0.102211E+04   0.402823E+02   0.768028E-01  -0.687851E+01
  1019   0.101848E+04   0.403011E+02   0.767659E-01  -0.813825E+01
  1020   0.101507E+04   0.403125E+02   0.767295E-01  -0.939726E+01
  1021   0.101176E+04   0.403195E+02   0.766937E-01  -0.106555E+02
  1022   0.100852E+04   0.403220E+02   0.766585E-01  -0.119120E+02
  1023   0.100545E+04   0.403185E+02   0.766239E-01  -0.131639E+02
  1024   0.100246E+04   0.403095E+02   0.765899E-01  -0.144146E+02
  1025   0.999561E+03   0.402966E+02   0.765565E-01  -0.156590E+02
  1026   0.997049E+03   0.402774E+02   0.765238E-01  -0.169014E+02
  1027   0.994407E+03   0.402548E+02   0.764917E-01  -0.181394E+02
  1028   0.991858E+03   0.402264E+02   0.764603E-01  -0.193715E+02
  1029   0.989478E+03   0.401923E+02   0.764295E-01  -0.205998E+02
  1030   0.987194E+03   0.401539E+02   0.763994E-01  -0.218221E+02
  1031   0.984860E+03   0.401102E+02   0.763700E-01  -0.230366E+02
  1032   0.982849E+03   0.400598E+02   0.763413E-01  -0.242486E+02
  1033   0.980864E+03   0.400055E+02   0.763134E-01  -0.254527E+02
  1034   0.979130E+03   0.399473E+02   0.762861E-01  -0.266489E+02
  1035   0.977426E+03   0.398829E+02   0.762596E-01  -0.278385E+02
  1036   0.975829E+03   0.398129E+02   0.762338E-01  -0.290206E+02
  1037   0.974338E+03   0.397387E+02   0.762088E-01  -0.301946E+02
  1038   0.973031E+03   0.396602E+02   0.761846E-01  -0.313603E+02
  1039   0.971835E+03   0.395759E+02   0.761612E-01  -0.325138E+02
  1040   0.970602E+03   0.394865E+02   0.761385E-01  -0.336602E+02
  1041   0.969632E+03   0.393933E+02   0.761167E-01  -0.347944E+02
  1042   0.968703E+03   0.392941E+02   0.760956E-01  -0.359206E+02
  1043   0.967891E+03   0.391902E+02   0.760754E-01  -0.370343E+02
  1044   0.967272E+03   0.390808E+02   0.760560E-01  -0.381391E+02
  1045   0.966625E+03   0.389689E+02   0.760375E-01  -0.392349E+02
  1046   0.966174E+03   0.388505E+02   0.760198E-01  -0.403142E+02
  1047   0.965846E+03   0.387272E+02   0.760029E-01  -0.413918E+02
  1048   0.965496E+03   0.385996E+02   0.759869E-01  -0.424527E+02
  1049   0.965346E+03   0.384676E+02   0.759718E-01  -0.434967E+02
  1050   0.965251E+03   0.383303E+02   0.759575E-01  -0.445313E+02
  1051   0.965286E+03   0.381885E+02   0.759441E-01  -0.455563E+02
  1052   0.965452E+03   0.380421E+02   0.759316E-01  -0.465641E+02
  1053   0.965599E+03   0.378911E+02   0.759199E-01  -0.475616E+02
  1054   0.965878E+03   0.377362E+02   0.759091E-01  -0.485488E+02
  1055   0.966213E+03   0.375773E+02   0.758992E-01  -0.495177E+02
  1056   0.966681E+03   0.374138E+02   0.758901E-01  -0.504756E+02
  1057   0.967279E+03   0.372463E+02   0.758819E-01  -0.514147E+02
  1058   0.968085E+03   0.370755E+02   0.758746E-01  -0.523421E+02
  1059   0.968874E+03   0.369000E+02   0.758681E-01  -0.532502E+02
  1060   0.969721E+03   0.367204E+02   0.758625E-01  -0.541460E+02
  1061   0.970627E+03   0.365382E+02   0.758577E-01  -0.550218E+02
  1062   0.971666E+03   0.363518E+02   0.758537E-01  -0.558847E+02
  1063   0.972615E+03   0.361621E+02   0.758505E-01  -0.567271E+02
  1064   0.973773E+03   0.359690E+02   0.758482E-01  -0.575634E+02
  1065   0.974990E+03   0.357717E+02   0.758467E-01  -0.583785E+02
  1066   0.976193E+03   0.355716E+02   0.758459E-01  -0.591721E+02
  1067   0.977605E+03   0.353688E+02   0.758460E-01  -0.599439E+02
  1068   0.979004E+03   0.351624E+02   0.758468E-01  -0.607010E+02
  1069   0.980463E+03   0.349539E+02   0.758483E-01  -0.614505E+02
  1070   0.982058E+03   0.347411E+02   0.758506E-01  -0.621773E+02
  1071   0.983566E+03   0.345269E+02   0.758536E-01  -0.628810E+02
  1072   0.985210E+03   0.343091E+02   0.758573E-01  -0.635613E+02
  1073   0.986991E+03   0.340890E+02   0.758617E-01  -0.642254E+02
  1074   0.988685E+03   0.338668E+02   0.758668E-01  -0.648730E+02
  1075   0.990517E+03   0.336407E+02   0.758725E-01  -0.655037E+02
  1076   0.992338E+03   0.334132E+02   0.758789E-01  -0.661098E+02
  1077   0.994297E+03   0.331833E+02   0.758859E-01  -0.667058E+02
  1078   0.996171E+03   0.329518E+02   0.758935E-01  -0.672617E+02
  1079   0.998109E+03   0.327171E+02   0.759017E-01  -0.678143E+02
  1080   0.100019E+04   0.324801E+02   0.759104E-01  -0.683485E+02
  1081   0.100218E+04   0.322428E+02   0.759197E-01  -0.688565E+02
  1082   0.100424E+04   0.320031E+02   0.759295E-01  -0.693455E+02
  1083   0.100636E+04   0.317609E+02   0.759399E-01  -0.698150E+02
  1084   0.100855E+04   0.315176E+02   0.759508E-01  -0.702648E+02
  1085   0.101073E+04   0.312725E+02   0.759621E-01  -0.706871E+02
  1086   0.101298E+04   0.310262E+02   0.759739E-01  -0.711039E+02
  1087   0.101522E+04   0.307789E+02   0.759862E-01  -0.714778E+02
  1088   0.101746E+04   0.305281E+02   0.759989E-01  -0.718454E+02
  1089   0.101976E+04   0.302776E+02   0.760120E-01  -0.721844E+02
  1090   0.102205E+04   0.300258E+02   0.760255E-01  -0.725165E+02
  1091   0.102442E+04   0.297721E+02   0.760395E-01  -0.728117E+02
  1092   0.102685E+04   0.295170E+02   0.760538E-01  -0.730921E+02
  1093   0.102920E+04   0.292621E+02   0.760684E-01  -0.733498E+02
  1094   0.103148E+04   0.290051E+02   0.760835E-01  -0.735919E+02
  1095   0.103397E+04   0.287489E+02   0.760988E-01  -0.738182E+02
  1096   0.103638E+04   0.284898E+02   0.761145E-01  -0.740133E+02
  1097   0.103879E+04   0.282307E+02   0.761305E-01  -0.741845E+02
  1098   0.104127E+04   0.279716E+02   0.761469E-01  -0.743389E+02
  1099   0.104375E+04   0.277117E+02   0.761635E-01  -0.744759E+02
  1100   0.104622E+04   0.274517E+02   0.761804E-01  -0.745880E+02
  1101   0.104869E+04   0.271902E+02   0.761976E-01  -0.746800E+02
  1102   0.105131E+04   0.269286E+02   0.762150E-01  -0.747494E+02
  1103   0.105377E+04   0.266669E+02   0.762327E-01  -0.747991E+02
  1104   0.105630E+04   0.264060E+02   0.762506E-01  -0.748272E+02
  1105   0.105875E+04   0.261444E+02   0.762688E-01  -0.748359E+02
  1106   0.106127E+04   0.258822E+02   0.762872E-01  -0.748233E+02
  1107   0.106378E+04   0.256208E+02   0.763058E-01  -0.747909E+02
  1108   0.106628E+04   0.253588E+02   0.763246E-01  -0.747391E+02
  1109   0.106869E+04   0.250955E+02   0.763437E-01  -0.746670E+02
  1110   0.107117E+04   0.248355E+02   0.763629E-01  -0.745759E+02
  1111   0.107357E+04   0.245757E+02   0.763823E-01  -0.744647E+02
  1112   0.107609E+04   0.243163E+02   0.764018E-01  -0.743355E+02
  1113   0.107846E+04   0.240586E+02   0.764215E-01  -0.741858E+02
  1114   0.108081E+04   0.238007E+02   0.764414E-01  -0.740185E+02
  1115   0.108322E+04   0.235446E+02   0.764614E-01  -0.738332E+02
  1116   0.108561E+04   0.232897E+02   0.764815E-01  -0.736291E+02
  1117   0.108791E+04   0.230361E+02   0.765017E-01  -0.734073E+02
  1118   0.109020E+04   0.227846E+02   0.765220E-01  -0.731662E+02
  1119   0.109253E+04   0.225336E+02   0.765424E-01  -0.729085E+02
  1120   0.109477E+04   0.222847E+02   0.765629E-01  -0.726332E+02
  1121   0.109699E+04   0.220372E+02   0.765834E-01  -0.723394E+02
  1122   0.109919E+04   0.217911E+02   0.766040E-01  -0.720298E+02
  1123   0.110129E+04   0.215480E+02   0.766246E-01  -0.717035E+02
  1124   0.110344E+04   0.213057E+02   0.766452E-01  -0.713602E+02
  1125   0.110549E+04   0.210656E+02   0.766658E-01  -0.709997E+02
  1126   0.110751E+04   0.208279E+02   0.766864E-01  -0.706240E+02
  1127   0.110951E+04   0.205918E+02   0.767069E-01  -0.702320E+02
  1128   0.111148E+04   0.203589E+02   0.767274E-01  -0.698251E+02
  1129   0.111342E+04   0.201284E+02   0.767478E-01  -0.694016E+02
  1130   0.111518E+04   0.198997E+02   0.767681E-01  -0.689634E+02
  1131   0.111706E+04   0.196735E+02   0.767883E-01  -0.685110E+02
  1132   0.111883E+04   0.194498E+02   0.768083E-01  -0.680427E+02
  1133   0.112049E+04   0.192295E+02   0.768282E-01  -0.675606E+02
  1134   0.112220E+04   0.190111E+02   0.768479E-01  -0.670635E+02
  1135   0.112379E+04   0.187954E+02   0.768674E-01  -0.665521E+02
  1136   0.112535E+04   0.185831E+02   0.768867E-01  -0.660283E+02
  1137   0.112687E+04   0.183728E+02   0.769057E-01  -0.654888E+02
  1138   0.112835E+04   0.181668E+02   0.769244E-01  -0.649373E+02
  1139   0.112980E+04   0.179622E+02   0.769429E-01  -0.643711E+02
  1140   0.113113E+04   0.177619E+02   0.769610E-01  -0.637931E+02
  1141   0.113242E+04   0.175630E+02   0.769788E-01  -0.632014E+02
  1142   0.113367E+04   0.173686E+02   0.769963E-01  -0.625974E+02
  1143   0.113487E+04   0.171764E+02   0.770133E-01  -0.619815E+02
  1144   0.113588E+04   0.169873E+02   0.770300E-01  -0.613535E+02
  1145   0.113700E+04   0.168027E+02   0.770462E-01  -0.607131E+02
  1146   0.113799E+04   0.166204E+02   0.770619E-01  -0.600608E+02
  1147   0.113894E+04   0.164421E+02   0.770772E-01  -0.593972E+02
  1148   0.113977E+04   0.162662E+02   0.770920E-01  -0.587219E+02
  1149   0.114062E+04   0.160943E+02   0.771063E-01  -0.580362E+02
  1150   0.114135E+04   0.159257E+02   0.771200E-01  -0.573391E+02
  1151   0.114209E+04   0.157603E+02   0.771332E-01  -0.566312E+02
  1152   0.114264E+04   0.155984E+02   0.771459E-01  -0.559132E+02
  1153   0.114329E+04   0.154406E+02   0.771579E-01  -0.551858E+02
  1154   0.114380E+04   0.152864E+02   0.771693E-01  -0.544477E+02
  1155   0.114426E+04   0.151357E+02   0.771801E-01  -0.537012E+02
  1156   0.114459E+04   0.149880E+02   0.771902E-01  -0.529470E+02
  1157   0.114486E+04   0.148440E+02   0.771997E-01  -0.521838E+02
  1158   0.114515E+04   0.147045E+02   0.772086E-01  -0.514137E+02
  1159   0.114537E+04   0.145681E+02   0.772167E-01  -0.506361E+02
  1160   0.114538E+04   0.144364E+02   0.772241E-01  -0.498533E+02
  1161   0.114548E+04   0.143079E+02   0.772309E-01  -0.490632E+02
  1162   0.114545E+04   0.141835E+02   0.772369E-01  -0.482679E+02
  1163   0.114534E+04   0.140632E+02   0.772422E-01  -0.474676E+02
  1164   0.114525E+04   0.139471E+02   0.772467E-01  -0.466623E+02
  1165   0.114501E+04   0.138346E+02   0.772505E-01  -0.458520E+02
  1166   0.114463E+04   0.137264E+02   0.772536E-01  -0.450383E+02
  1167   0.114433E+04   0.136218E+02   0.772559E-01  -0.442213E+02
  1168   0.114388E+04   0.135218E+02   0.772574E-01  -0.434001E+02
  1169   0.114343E+04   0.134255E+02   0.772582E-01  -0.425780E+02
  1170   0.114291E+04   0.133332E+02   0.772582E-01  -0.417519E+02
  1171   0.114225E+04   0.132455E+02   0.772574E-01  -0.409248E+02
  1172   0.114157E+04   0.131619E+02   0.772558E-01  -0.400961E+02
  1173   0.114083E+04   0.130823E+02   0.772535E-01  -0.392659E+02
