#    L    TT             EE             BB             TE             PP             TP             EP          
  1163   0.116686E+04   0.128570E+02   0.000000E+00  -0.503467E+02   0.333033E-08  -0.688570E-06   0.180193E-06
  1164   0.116699E+04   0.127254E+02   0.000000E+00  -0.494263E+02   0.332384E-08  -0.686122E-06   0.175525E-06
  1165   0.116696E+04   0.125979E+02   0.000000E+00  -0.484999E+02   0.331737E-08  -0.683505E-06   0.170857E-06
  1166   0.116678E+04   0.124753E+02   0.000000E+00  -0.475692E+02   0.331092E-08  -0.680718E-06   0.166191E-06
  1167   0.116666E+04   0.123569E+02   0.000000E+00  -0.466342E+02   0.330448E-08  -0.677765E-06   0.161526E-06
  1168   0.116639E+04   0.122436E+02   0.000000E+00  -0.456944E+02   0.329806E-08  -0.674647E-06   0.156864E-06
  1169   0.116611E+04   0.121346E+02   0.000000E+00  -0.447527E+02   0.329165E-08  -0.671365E-06   0.152204E-06
  1170   0.116575E+04   0.120300E+02   0.000000E+00  -0.438064E+02   0.328526E-08  -0.667922E-06   0.147548E-06
  1171   0.116522E+04   0.119307E+02   0.000000E+00  -0.428584E+02   0.327888E-08  -0.664318E-06   0.142897E-06
  1172   0.116469E+04   0.118359E+02   0.000000E+00  -0.419082E+02   0.327252E-08  -0.660557E-06   0.138250E-06
  1173   0.116407E+04   0.117459E+02   0.000000E+00  -0.409558E+02   0.326617E-08  -0.656638E-06   0.133608E-06
  1174   0.116335E+04   0.116598E+02   0.000000E+00  -0.400025E+02   0.325984E-08  -0.652564E-06   0.128972E-06
  1175   0.116255E+04   0.115786E+02   0.000000E+00  -0.390482E+02   0.325352E-08  -0.648336E-06   0.124342E-06
  1176   0.116158E+04   0.115022E+02   0.000000E+00  -0.380939E+02   0.324722E-08  -0.643957E-06   0.119719E-06
  1177   0.116066E+04   0.114316E+02   0.000000E+00  -0.371391E+02   0.324093E-08  -0.639428E-06   0.115104E-06
  1178   0.115958E+04   0.113645E+02   0.000000E+00  -0.361846E+02   0.323466E-08  -0.634750E-06   0.110496E-06
  1179   0.115855E+04   0.113041E+02   0.000000E+00  -0.352309E+02   0.322840E-08  -0.629925E-06   0.105897E-06
  1180   0.115735E+04   0.112481E+02   0.000000E+00  -0.342781E+02   0.322216E-08  -0.624955E-06   0.101308E-06
  1181   0.115612E+04   0.111958E+02   0.000000E+00  -0.333268E+02   0.321593E-08  -0.619841E-06   0.967275E-07
  1182   0.115473E+04   0.111489E+02   0.000000E+00  -0.323774E+02   0.320972E-08  -0.614586E-06   0.921578E-07
  1183   0.115330E+04   0.111067E+02   0.000000E+00  -0.314301E+02   0.320352E-08  -0.609190E-06   0.875988E-07
  1184   0.115177E+04   0.110686E+02   0.000000E+00  -0.304853E+02   0.319733E-08  -0.603655E-06   0.830513E-07
  1185   0.115022E+04   0.110367E+02   0.000000E+00  -0.295433E+02   0.319116E-08  -0.597984E-06   0.785157E-07
  1186   0.114855E+04   0.110090E+02   0.000000E+00  -0.286046E+02   0.318501E-08  -0.592178E-06   0.739927E-07
  1187   0.114686E+04   0.109863E+02   0.000000E+00  -0.276694E+02   0.317887E-08  -0.586238E-06   0.694827E-07
  1188   0.114506E+04   0.109679E+02   0.000000E+00  -0.267382E+02   0.317274E-08  -0.580166E-06   0.649863E-07
  1189   0.114315E+04   0.109546E+02   0.000000E+00  -0.258110E+02   0.316663E-08  -0.573963E-06   0.605042E-07
  1190   0.114121E+04   0.109458E+02   0.000000E+00  -0.248884E+02   0.316053E-08  -0.567632E-06   0.560368E-07
  1191   0.113915E+04   0.109423E+02   0.000000E+00  -0.239704E+02   0.315445E-08  -0.561174E-06   0.515848E-07
  1192   0.113706E+04   0.109435E+02   0.000000E+00  -0.230575E+02   0.314838E-08  -0.554591E-06   0.471486E-07
  1193   0.113485E+04   0.109493E+02   0.000000E+00  -0.221498E+02   0.314233E-08  -0.547884E-06   0.427289E-07
  1194   0.113261E+04   0.109599E+02   0.000000E+00  -0.212475E+02   0.313629E-08  -0.541055E-06   0.383262E-07
  1195   0.113032E+04   0.109753E+02   0.000000E+00  -0.203510E+02   0.313026E-08  -0.534106E-06   0.339411E-07
  1196   0.112784E+04   0.109964E+02   0.000000E+00  -0.194609E+02   0.312425E-08  -0.527038E-06   0.295741E-07
  1197   0.112539E+04   0.110210E+02   0.000000E+00  -0.185769E+02   0.311825E-08  -0.519853E-06   0.252259E-07
  1198   0.112282E+04   0.110507E+02   0.000000E+00  -0.177006E+02   0.311227E-08  -0.512553E-06   0.208969E-07
  1199   0.112020E+04   0.110848E+02   0.000000E+00  -0.168297E+02   0.310629E-08  -0.505139E-06   0.165877E-07
  1200   0.111746E+04   0.111242E+02   0.000000E+00  -0.159661E+02   0.310034E-08  -0.497613E-06   0.122989E-07
  1201   0.111475E+04   0.111673E+02   0.000000E+00  -0.151105E+02   0.309440E-08  -0.489976E-06   0.803099E-08
  1202   0.111183E+04   0.112166E+02   0.000000E+00  -0.142617E+02   0.308847E-08  -0.482230E-06   0.378422E-08
  1203   0.110894E+04   0.112697E+02   0.000000E+00  -0.134216E+02   0.308255E-08  -0.474374E-06  -0.441235E-09
  1204   0.110593E+04   0.113274E+02   0.000000E+00  -0.125896E+02   0.307665E-08  -0.466410E-06  -0.464520E-08
  1205   0.110287E+04   0.113884E+02   0.000000E+00  -0.117668E+02   0.307077E-08  -0.458337E-06  -0.882750E-08
  1206   0.109976E+04   0.114547E+02   0.000000E+00  -0.109528E+02   0.306489E-08  -0.450158E-06  -0.129879E-07
  1207   0.109667E+04   0.115251E+02   0.000000E+00  -0.101494E+02   0.305903E-08  -0.441871E-06  -0.171264E-07
  1208   0.109345E+04   0.116003E+02   0.000000E+00  -0.935455E+01   0.305319E-08  -0.433479E-06  -0.212426E-07
  1209   0.109011E+04   0.116788E+02   0.000000E+00  -0.857013E+01   0.304735E-08  -0.424980E-06  -0.253364E-07
  1210   0.108679E+04   0.117614E+02   0.000000E+00  -0.779715E+01   0.304153E-08  -0.416377E-06  -0.294076E-07
  1211   0.108335E+04   0.118488E+02   0.000000E+00  -0.703518E+01   0.303573E-08  -0.407670E-06  -0.334561E-07
  1212   0.107993E+04   0.119396E+02   0.000000E+00  -0.628376E+01   0.302994E-08  -0.398859E-06  -0.374817E-07
  1213   0.107638E+04   0.120339E+02   0.000000E+00  -0.554319E+01   0.302416E-08  -0.389944E-06  -0.414842E-07
  1214   0.107286E+04   0.121331E+02   0.000000E+00  -0.481527E+01   0.301839E-08  -0.380927E-06  -0.454634E-07
  1215   0.106928E+04   0.122350E+02   0.000000E+00  -0.409953E+01   0.301264E-08  -0.371808E-06  -0.494191E-07
  1216   0.106565E+04   0.123413E+02   0.000000E+00  -0.339629E+01   0.300690E-08  -0.362588E-06  -0.533511E-07
  1217   0.106182E+04   0.124510E+02   0.000000E+00  -0.270509E+01   0.300118E-08  -0.353266E-06  -0.572594E-07
  1218   0.105809E+04   0.125651E+02   0.000000E+00  -0.202772E+01   0.299546E-08  -0.343845E-06  -0.611436E-07
  1219   0.105422E+04   0.126813E+02   0.000000E+00  -0.136226E+01   0.298977E-08  -0.334324E-06  -0.650037E-07
  1220   0.105038E+04   0.128012E+02   0.000000E+00  -0.711215E+00   0.298408E-08  -0.324704E-06  -0.688394E-07
  1221   0.104649E+04   0.129240E+02   0.000000E+00  -0.734125E-01   0.297841E-08  -0.314986E-06  -0.726505E-07
  1222   0.104254E+04   0.130512E+02   0.000000E+00   0.549367E+00   0.297275E-08  -0.305170E-06  -0.764369E-07
  1223   0.103854E+04   0.131815E+02   0.000000E+00   0.115980E+01   0.296710E-08  -0.295257E-06  -0.801985E-07
  1224   0.103448E+04   0.133132E+02   0.000000E+00   0.175387E+01   0.296147E-08  -0.285247E-06  -0.839349E-07
  1225   0.103044E+04   0.134495E+02   0.000000E+00   0.233350E+01   0.295585E-08  -0.275142E-06  -0.876461E-07
  1226   0.102635E+04   0.135881E+02   0.000000E+00   0.289915E+01   0.295024E-08  -0.264941E-06  -0.913318E-07
  1227   0.102228E+04   0.137299E+02   0.000000E+00   0.344903E+01   0.294465E-08  -0.254645E-06  -0.949919E-07
  1228   0.101808E+04   0.138747E+02   0.000000E+00   0.398433E+01   0.293906E-08  -0.244255E-06  -0.986262E-07
  1229   0.101390E+04   0.140220E+02   0.000000E+00   0.450326E+01   0.293350E-08  -0.233772E-06  -0.102235E-06
  1230   0.100951E+04   0.141717E+02   0.000000E+00   0.500776E+01   0.292794E-08  -0.223195E-06  -0.105817E-06
  1231   0.100522E+04   0.143247E+02   0.000000E+00   0.549603E+01   0.292240E-08  -0.212527E-06  -0.109373E-06
  1232   0.100087E+04   0.144794E+02   0.000000E+00   0.596928E+01   0.291687E-08  -0.201766E-06  -0.112902E-06
  1233   0.996611E+03   0.146382E+02   0.000000E+00   0.642496E+01   0.291135E-08  -0.190915E-06  -0.116405E-06
  1234   0.992223E+03   0.147981E+02   0.000000E+00   0.686576E+01   0.290584E-08  -0.179973E-06  -0.119880E-06
  1235   0.988077E+03   0.149612E+02   0.000000E+00   0.728989E+01   0.290035E-08  -0.168941E-06  -0.123329E-06
  1236   0.983725E+03   0.151256E+02   0.000000E+00   0.769780E+01   0.289487E-08  -0.157819E-06  -0.126750E-06
  1237   0.979317E+03   0.152926E+02   0.000000E+00   0.808844E+01   0.288940E-08  -0.146609E-06  -0.130144E-06
  1238   0.974926E+03   0.154623E+02   0.000000E+00   0.846225E+01   0.288395E-08  -0.135311E-06  -0.133511E-06
  1239   0.970477E+03   0.156332E+02   0.000000E+00   0.881895E+01   0.287851E-08  -0.123925E-06  -0.136850E-06
  1240   0.965971E+03   0.158069E+02   0.000000E+00   0.915972E+01   0.287308E-08  -0.112453E-06  -0.140160E-06
  1241   0.961556E+03   0.159818E+02   0.000000E+00   0.948278E+01   0.286766E-08  -0.100894E-06  -0.143443E-06
  1242   0.957008E+03   0.161604E+02   0.000000E+00   0.979004E+01   0.286225E-08  -0.892490E-07  -0.146697E-06
  1243   0.952477E+03   0.163388E+02   0.000000E+00   0.100780E+02   0.285686E-08  -0.775192E-07  -0.149923E-06
  1244   0.947962E+03   0.165208E+02   0.000000E+00   0.103502E+02   0.285148E-08  -0.657049E-07  -0.153120E-06
  1245   0.943463E+03   0.167042E+02   0.000000E+00   0.106047E+02   0.284611E-08  -0.538066E-07  -0.156288E-06
  1246   0.938904E+03   0.168883E+02   0.000000E+00   0.108429E+02   0.284075E-08  -0.418251E-07  -0.159427E-06
  1247   0.934287E+03   0.170746E+02   0.000000E+00   0.110629E+02   0.283541E-08  -0.297608E-07  -0.162537E-06
  1248   0.929685E+03   0.172625E+02   0.000000E+00   0.112651E+02   0.283008E-08  -0.176145E-07  -0.165618E-06
  1249   0.925098E+03   0.174533E+02   0.000000E+00   0.114501E+02   0.282476E-08  -0.538660E-08  -0.168669E-06
  1250   0.920526E+03   0.176443E+02   0.000000E+00   0.116175E+02   0.281945E-08   0.692217E-08  -0.171690E-06
  1251   0.915894E+03   0.178360E+02   0.000000E+00   0.117671E+02   0.281416E-08   0.193108E-07  -0.174682E-06
  1252   0.911352E+03   0.180308E+02   0.000000E+00   0.118989E+02   0.280887E-08   0.317764E-07  -0.177643E-06
  1253   0.906678E+03   0.182257E+02   0.000000E+00   0.120133E+02   0.280360E-08   0.443158E-07  -0.180574E-06
  1254   0.902021E+03   0.184212E+02   0.000000E+00   0.121104E+02   0.279834E-08   0.569255E-07  -0.183474E-06
  1255   0.897382E+03   0.186189E+02   0.000000E+00   0.121899E+02   0.279309E-08   0.696023E-07  -0.186344E-06
  1256   0.892836E+03   0.188166E+02   0.000000E+00   0.122522E+02   0.278786E-08   0.823430E-07  -0.189184E-06
  1257   0.888236E+03   0.190155E+02   0.000000E+00   0.122974E+02   0.278263E-08   0.951441E-07  -0.191992E-06
  1258   0.883583E+03   0.192143E+02   0.000000E+00   0.123254E+02   0.277742E-08   0.108002E-06  -0.194770E-06
  1259   0.878951E+03   0.194144E+02   0.000000E+00   0.123364E+02   0.277222E-08   0.120915E-06  -0.197516E-06
  1260   0.874342E+03   0.196142E+02   0.000000E+00   0.123306E+02   0.276703E-08   0.133878E-06  -0.200231E-06
  1261   0.869757E+03   0.198152E+02   0.000000E+00   0.123080E+02   0.276185E-08   0.146888E-06  -0.202914E-06
  1262   0.865196E+03   0.200165E+02   0.000000E+00   0.122689E+02   0.275668E-08   0.159942E-06  -0.205565E-06
  1263   0.860661E+03   0.202175E+02   0.000000E+00   0.122130E+02   0.275153E-08   0.173037E-06  -0.208185E-06
  1264   0.856077E+03   0.204188E+02   0.000000E+00   0.121404E+02   0.274639E-08   0.186169E-06  -0.210773E-06
  1265   0.851595E+03   0.206197E+02   0.000000E+00   0.120516E+02   0.274126E-08   0.199336E-06  -0.213329E-06
  1266   0.847067E+03   0.208207E+02   0.000000E+00   0.119466E+02   0.273614E-08   0.212533E-06  -0.215852E-06
  1267   0.842567E+03   0.210205E+02   0.000000E+00   0.118253E+02   0.273103E-08   0.225758E-06  -0.218343E-06
  1268   0.838105E+03   0.212219E+02   0.000000E+00   0.116879E+02   0.272593E-08   0.239007E-06  -0.220801E-06
  1269   0.833681E+03   0.214205E+02   0.000000E+00   0.115350E+02   0.272085E-08   0.252277E-06  -0.223226E-06
  1270   0.829259E+03   0.216191E+02   0.000000E+00   0.113655E+02   0.271577E-08   0.265564E-06  -0.225619E-06
  1271   0.824878E+03   0.218177E+02   0.000000E+00   0.111807E+02   0.271071E-08   0.278866E-06  -0.227978E-06
  1272   0.820507E+03   0.220156E+02   0.000000E+00   0.109805E+02   0.270566E-08   0.292179E-06  -0.230304E-06
  1273   0.816148E+03   0.222120E+02   0.000000E+00   0.107647E+02   0.270062E-08   0.305500E-06  -0.232596E-06
  1274   0.811833E+03   0.224068E+02   0.000000E+00   0.105338E+02   0.269559E-08   0.318825E-06  -0.234855E-06
  1275   0.807546E+03   0.226014E+02   0.000000E+00   0.102884E+02   0.269057E-08   0.332151E-06  -0.237081E-06
  1276   0.803281E+03   0.227951E+02   0.000000E+00   0.100274E+02   0.268557E-08   0.345475E-06  -0.239272E-06
  1277   0.799054E+03   0.229879E+02   0.000000E+00   0.975227E+01   0.268057E-08   0.358793E-06  -0.241429E-06
  1278   0.794859E+03   0.231789E+02   0.000000E+00   0.946193E+01   0.267559E-08   0.372103E-06  -0.243552E-06
  1279   0.790703E+03   0.233681E+02   0.000000E+00   0.915768E+01   0.267061E-08   0.385401E-06  -0.245641E-06
  1280   0.786589E+03   0.235570E+02   0.000000E+00   0.883785E+01   0.266565E-08   0.398683E-06  -0.247695E-06
  1281   0.782508E+03   0.237440E+02   0.000000E+00   0.850518E+01   0.266070E-08   0.411947E-06  -0.249714E-06
  1282   0.778470E+03   0.239291E+02   0.000000E+00   0.815799E+01   0.265576E-08   0.425189E-06  -0.251699E-06
  1283   0.774468E+03   0.241130E+02   0.000000E+00   0.779681E+01   0.265083E-08   0.438405E-06  -0.253648E-06
  1284   0.770511E+03   0.242949E+02   0.000000E+00   0.742144E+01   0.264591E-08   0.451593E-06  -0.255562E-06
  1285   0.766583E+03   0.244756E+02   0.000000E+00   0.703314E+01   0.264101E-08   0.464749E-06  -0.257441E-06
  1286   0.762702E+03   0.246534E+02   0.000000E+00   0.663097E+01   0.263611E-08   0.477870E-06  -0.259284E-06
  1287   0.758868E+03   0.248298E+02   0.000000E+00   0.621621E+01   0.263123E-08   0.490952E-06  -0.261092E-06
  1288   0.755082E+03   0.250041E+02   0.000000E+00   0.578716E+01   0.262635E-08   0.503993E-06  -0.262864E-06
  1289   0.751337E+03   0.251769E+02   0.000000E+00   0.534658E+01   0.262149E-08   0.516988E-06  -0.264600E-06
  1290   0.747635E+03   0.253468E+02   0.000000E+00   0.489205E+01   0.261663E-08   0.529936E-06  -0.266300E-06
  1291   0.743983E+03   0.255151E+02   0.000000E+00   0.442483E+01   0.261179E-08   0.542831E-06  -0.267963E-06
  1292   0.740375E+03   0.256796E+02   0.000000E+00   0.394471E+01   0.260696E-08   0.555672E-06  -0.269590E-06
  1293   0.736813E+03   0.258440E+02   0.000000E+00   0.345150E+01   0.260214E-08   0.568454E-06  -0.271180E-06
  1294   0.733311E+03   0.260052E+02   0.000000E+00   0.294869E+01   0.259733E-08   0.581175E-06  -0.272734E-06
  1295   0.729848E+03   0.261640E+02   0.000000E+00   0.243162E+01   0.259253E-08   0.593831E-06  -0.274251E-06
  1296   0.726434E+03   0.263210E+02   0.000000E+00   0.190455E+01   0.258774E-08   0.606419E-06  -0.275730E-06
  1297   0.723075E+03   0.264756E+02   0.000000E+00   0.136428E+01   0.258296E-08   0.618935E-06  -0.277172E-06
  1298   0.719766E+03   0.266275E+02   0.000000E+00   0.812834E+00   0.257819E-08   0.631377E-06  -0.278577E-06
  1299   0.716500E+03   0.267769E+02   0.000000E+00   0.249272E+00   0.257343E-08   0.643740E-06  -0.279945E-06
  1300   0.713300E+03   0.269228E+02   0.000000E+00  -0.325135E+00   0.256868E-08   0.656023E-06  -0.281274E-06
  1301   0.710152E+03   0.270676E+02   0.000000E+00  -0.910549E+00   0.256395E-08   0.668221E-06  -0.282566E-06
  1302   0.707051E+03   0.272089E+02   0.000000E+00  -0.150621E+01   0.255922E-08   0.680336E-06  -0.283820E-06
  1303   0.704004E+03   0.273473E+02   0.000000E+00  -0.211356E+01   0.255450E-08   0.692368E-06  -0.285036E-06
  1304   0.701012E+03   0.274836E+02   0.000000E+00  -0.273029E+01   0.254980E-08   0.704318E-06  -0.286215E-06
  1305   0.698077E+03   0.276161E+02   0.000000E+00  -0.335784E+01   0.254510E-08   0.716188E-06  -0.287357E-06
  1306   0.695184E+03   0.277471E+02   0.000000E+00  -0.399317E+01   0.254041E-08   0.727978E-06  -0.288462E-06
  1307   0.692365E+03   0.278743E+02   0.000000E+00  -0.463697E+01   0.253574E-08   0.739689E-06  -0.289530E-06
  1308   0.689598E+03   0.279983E+02   0.000000E+00  -0.529141E+01   0.253107E-08   0.751322E-06  -0.290561E-06
  1309   0.686878E+03   0.281182E+02   0.000000E+00  -0.595198E+01   0.252642E-08   0.762879E-06  -0.291556E-06
  1310   0.684226E+03   0.282364E+02   0.000000E+00  -0.662157E+01   0.252177E-08   0.774360E-06  -0.292514E-06
  1311   0.681623E+03   0.283512E+02   0.000000E+00  -0.729792E+01   0.251714E-08   0.785766E-06  -0.293436E-06
  1312   0.679106E+03   0.284632E+02   0.000000E+00  -0.798095E+01   0.251251E-08   0.797098E-06  -0.294322E-06
  1313   0.676624E+03   0.285710E+02   0.000000E+00  -0.867135E+01   0.250789E-08   0.808357E-06  -0.295173E-06
  1314   0.674209E+03   0.286759E+02   0.000000E+00  -0.936684E+01   0.250329E-08   0.819545E-06  -0.295987E-06
  1315   0.671846E+03   0.287779E+02   0.000000E+00  -0.100688E+02   0.249869E-08   0.830661E-06  -0.296767E-06
  1316   0.669551E+03   0.288755E+02   0.000000E+00  -0.107758E+02   0.249411E-08   0.841708E-06  -0.297511E-06
  1317   0.667318E+03   0.289714E+02   0.000000E+00  -0.114884E+02   0.248953E-08   0.852686E-06  -0.298219E-06
  1318   0.665134E+03   0.290620E+02   0.000000E+00  -0.122051E+02   0.248497E-08   0.863596E-06  -0.298893E-06
  1319   0.663013E+03   0.291494E+02   0.000000E+00  -0.129274E+02   0.248041E-08   0.874439E-06  -0.299532E-06
  1320   0.660951E+03   0.292335E+02   0.000000E+00  -0.136529E+02   0.247586E-08   0.885216E-06  -0.300137E-06
  1321   0.658947E+03   0.293150E+02   0.000000E+00  -0.143830E+02   0.247133E-08   0.895928E-06  -0.300707E-06
  1322   0.657010E+03   0.293908E+02   0.000000E+00  -0.151156E+02   0.246680E-08   0.906576E-06  -0.301243E-06
  1323   0.655134E+03   0.294640E+02   0.000000E+00  -0.158512E+02   0.246228E-08   0.917161E-06  -0.301744E-06
  1324   0.653320E+03   0.295335E+02   0.000000E+00  -0.165905E+02   0.245778E-08   0.927684E-06  -0.302212E-06
  1325   0.651562E+03   0.295995E+02   0.000000E+00  -0.173313E+02   0.245328E-08   0.938147E-06  -0.302646E-06
  1326   0.649876E+03   0.296617E+02   0.000000E+00  -0.180751E+02   0.244879E-08   0.948548E-06  -0.303046E-06
  1327   0.648232E+03   0.297209E+02   0.000000E+00  -0.188208E+02   0.244431E-08   0.958891E-06  -0.303413E-06
  1328   0.646670E+03   0.297763E+02   0.000000E+00  -0.195664E+02   0.243985E-08   0.969176E-06  -0.303747E-06
  1329   0.645160E+03   0.298271E+02   0.000000E+00  -0.203147E+02   0.243539E-08   0.979404E-06  -0.304048E-06
  1330   0.643711E+03   0.298739E+02   0.000000E+00  -0.210635E+02   0.243094E-08   0.989575E-06  -0.304316E-06
  1331   0.642332E+03   0.299173E+02   0.000000E+00  -0.218126E+02   0.242650E-08   0.999692E-06  -0.304551E-06
  1332   0.641000E+03   0.299567E+02   0.000000E+00  -0.225627E+02   0.242207E-08   0.100975E-05  -0.304754E-06
  1333   0.639741E+03   0.299919E+02   0.000000E+00  -0.233116E+02   0.241764E-08   0.101976E-05  -0.304924E-06
  1334   0.638539E+03   0.300243E+02   0.000000E+00  -0.240614E+02   0.241323E-08   0.102972E-05  -0.305062E-06
  1335   0.637397E+03   0.300516E+02   0.000000E+00  -0.248106E+02   0.240883E-08   0.103963E-05  -0.305168E-06
  1336   0.636321E+03   0.300761E+02   0.000000E+00  -0.255577E+02   0.240444E-08   0.104948E-05  -0.305242E-06
  1337   0.635307E+03   0.300953E+02   0.000000E+00  -0.263047E+02   0.240005E-08   0.105929E-05  -0.305285E-06
  1338   0.634348E+03   0.301115E+02   0.000000E+00  -0.270503E+02   0.239568E-08   0.106905E-05  -0.305296E-06
  1339   0.633459E+03   0.301231E+02   0.000000E+00  -0.277949E+02   0.239131E-08   0.107876E-05  -0.305275E-06
  1340   0.632627E+03   0.301315E+02   0.000000E+00  -0.285387E+02   0.238696E-08   0.108842E-05  -0.305224E-06
  1341   0.631853E+03   0.301366E+02   0.000000E+00  -0.292792E+02   0.238261E-08   0.109804E-05  -0.305141E-06
  1342   0.631138E+03   0.301369E+02   0.000000E+00  -0.300180E+02   0.237827E-08   0.110762E-05  -0.305028E-06
  1343   0.630490E+03   0.301331E+02   0.000000E+00  -0.307542E+02   0.237395E-08   0.111715E-05  -0.304884E-06
  1344   0.629904E+03   0.301251E+02   0.000000E+00  -0.314878E+02   0.236963E-08   0.112664E-05  -0.304710E-06
  1345   0.629365E+03   0.301143E+02   0.000000E+00  -0.322180E+02   0.236532E-08   0.113608E-05  -0.304505E-06
  1346   0.628896E+03   0.300984E+02   0.000000E+00  -0.329469E+02   0.236102E-08   0.114549E-05  -0.304271E-06
  1347   0.628492E+03   0.300788E+02   0.000000E+00  -0.336714E+02   0.235672E-08   0.115486E-05  -0.304006E-06
  1348   0.628139E+03   0.300555E+02   0.000000E+00  -0.343924E+02   0.235244E-08   0.116419E-05  -0.303712E-06
  1349   0.627859E+03   0.300268E+02   0.000000E+00  -0.351097E+02   0.234817E-08   0.117348E-05  -0.303388E-06
  1350   0.627625E+03   0.299958E+02   0.000000E+00  -0.358233E+02   0.234390E-08   0.118274E-05  -0.303034E-06
  1351   0.627459E+03   0.299601E+02   0.000000E+00  -0.365330E+02   0.233965E-08   0.119196E-05  -0.302651E-06
  1352   0.627340E+03   0.299204E+02   0.000000E+00  -0.372380E+02   0.233540E-08   0.120114E-05  -0.302240E-06
  1353   0.627290E+03   0.298781E+02   0.000000E+00  -0.379386E+02   0.233116E-08   0.121028E-05  -0.301799E-06
  1354   0.627287E+03   0.298311E+02   0.000000E+00  -0.386348E+02   0.232693E-08   0.121938E-05  -0.301329E-06
  1355   0.627353E+03   0.297799E+02   0.000000E+00  -0.393254E+02   0.232271E-08   0.122843E-05  -0.300831E-06
  1356   0.627475E+03   0.297261E+02   0.000000E+00  -0.400117E+02   0.231850E-08   0.123744E-05  -0.300305E-06
  1357   0.627645E+03   0.296674E+02   0.000000E+00  -0.406905E+02   0.231430E-08   0.124639E-05  -0.299750E-06
  1358   0.627856E+03   0.296053E+02   0.000000E+00  -0.413616E+02   0.231010E-08   0.125530E-05  -0.299166E-06
  1359   0.628123E+03   0.295397E+02   0.000000E+00  -0.420284E+02   0.230592E-08   0.126414E-05  -0.298555E-06
  1360   0.628423E+03   0.294720E+02   0.000000E+00  -0.426869E+02   0.230174E-08   0.127294E-05  -0.297916E-06
  1361   0.628795E+03   0.293986E+02   0.000000E+00  -0.433391E+02   0.229757E-08   0.128167E-05  -0.297249E-06
  1362   0.629194E+03   0.293223E+02   0.000000E+00  -0.439826E+02   0.229341E-08   0.129034E-05  -0.296555E-06
  1363   0.629650E+03   0.292423E+02   0.000000E+00  -0.446208E+02   0.228926E-08   0.129894E-05  -0.295833E-06
  1364   0.630126E+03   0.291595E+02   0.000000E+00  -0.452490E+02   0.228512E-08   0.130748E-05  -0.295084E-06
  1365   0.630734E+03   0.290730E+02   0.000000E+00  -0.458684E+02   0.228099E-08   0.131595E-05  -0.294308E-06
  1366   0.631311E+03   0.289827E+02   0.000000E+00  -0.464811E+02   0.227686E-08   0.132434E-05  -0.293505E-06
  1367   0.631930E+03   0.288887E+02   0.000000E+00  -0.470846E+02   0.227274E-08   0.133267E-05  -0.292675E-06
  1368   0.632668E+03   0.287931E+02   0.000000E+00  -0.476785E+02   0.226864E-08   0.134091E-05  -0.291819E-06
  1369   0.633375E+03   0.286929E+02   0.000000E+00  -0.482627E+02   0.226454E-08   0.134908E-05  -0.290936E-06
  1370   0.634127E+03   0.285904E+02   0.000000E+00  -0.488384E+02   0.226045E-08   0.135716E-05  -0.290026E-06
  1371   0.634922E+03   0.284847E+02   0.000000E+00  -0.494038E+02   0.225636E-08   0.136516E-05  -0.289091E-06
  1372   0.635762E+03   0.283758E+02   0.000000E+00  -0.499595E+02   0.225229E-08   0.137308E-05  -0.288129E-06
  1373   0.636647E+03   0.282644E+02   0.000000E+00  -0.505052E+02   0.224822E-08   0.138090E-05  -0.287141E-06
  1374   0.637578E+03   0.281498E+02   0.000000E+00  -0.510399E+02   0.224417E-08   0.138864E-05  -0.286128E-06
  1375   0.638553E+03   0.280319E+02   0.000000E+00  -0.515648E+02   0.224012E-08   0.139628E-05  -0.285089E-06
  1376   0.639575E+03   0.279114E+02   0.000000E+00  -0.520783E+02   0.223608E-08   0.140383E-05  -0.284025E-06
  1377   0.640642E+03   0.277890E+02   0.000000E+00  -0.525815E+02   0.223205E-08   0.141127E-05  -0.282935E-06
  1378   0.641756E+03   0.276617E+02   0.000000E+00  -0.530734E+02   0.222802E-08   0.141862E-05  -0.281821E-06
  1379   0.642842E+03   0.275340E+02   0.000000E+00  -0.535539E+02   0.222401E-08   0.142586E-05  -0.280681E-06
  1380   0.643974E+03   0.274013E+02   0.000000E+00  -0.540234E+02   0.222000E-08   0.143300E-05  -0.279517E-06
  1381   0.645154E+03   0.272674E+02   0.000000E+00  -0.544802E+02   0.221600E-08   0.144002E-05  -0.278328E-06
  1382   0.646232E+03   0.271306E+02   0.000000E+00  -0.549247E+02   0.221201E-08   0.144694E-05  -0.277114E-06
  1383   0.647507E+03   0.269911E+02   0.000000E+00  -0.553582E+02   0.220803E-08   0.145375E-05  -0.275876E-06
  1384   0.648681E+03   0.268494E+02   0.000000E+00  -0.557790E+02   0.220405E-08   0.146043E-05  -0.274614E-06
  1385   0.649902E+03   0.267048E+02   0.000000E+00  -0.561876E+02   0.220008E-08   0.146701E-05  -0.273328E-06
  1386   0.651173E+03   0.265581E+02   0.000000E+00  -0.565837E+02   0.219612E-08   0.147346E-05  -0.272017E-06
  1387   0.652418E+03   0.264091E+02   0.000000E+00  -0.569671E+02   0.219217E-08   0.147978E-05  -0.270683E-06
