#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1805   0.355804E+03  -0.219602E+02   0.175065E-07  -0.219602E+02   0.730528E+01   0.428209E-07   0.175065E-07   0.428209E-07   0.104779E-08
  1806   0.355597E+03  -0.216741E+02   0.185033E-07  -0.216741E+02   0.723494E+01   0.416721E-07   0.185033E-07   0.416721E-07   0.104599E-08
  1807   0.355359E+03  -0.213860E+02   0.195377E-07  -0.213860E+02   0.716623E+01   0.405244E-07   0.195377E-07   0.405244E-07   0.104418E-08
  1808   0.355106E+03  -0.210959E+02   0.206093E-07  -0.210959E+02   0.709897E+01   0.393780E-07   0.206093E-07   0.393780E-07   0.104238E-08
  1809   0.354837E+03  -0.208041E+02   0.217177E-07  -0.208041E+02   0.703326E+01   0.382330E-07   0.217177E-07   0.382330E-07   0.104058E-08
  1810   0.354552E+03  -0.205108E+02   0.228625E-07  -0.205108E+02   0.696936E+01   0.370894E-07   0.228625E-07   0.370894E-07   0.103879E-08
  1811   0.354235E+03  -0.202160E+02   0.240433E-07  -0.202160E+02   0.690707E+01   0.359473E-07   0.240433E-07   0.359473E-07   0.103700E-08
  1812   0.353910E+03  -0.199200E+02   0.252597E-07  -0.199200E+02   0.684652E+01   0.348069E-07   0.252597E-07   0.348069E-07   0.103521E-08
  1813   0.353568E+03  -0.196229E+02   0.265113E-07  -0.196229E+02   0.678757E+01   0.336683E-07   0.265113E-07   0.336683E-07   0.103342E-08
  1814   0.353201E+03  -0.193248E+02   0.277976E-07  -0.193248E+02   0.673027E+01   0.325315E-07   0.277976E-07   0.325315E-07   0.103164E-08
  1815   0.352823E+03  -0.190259E+02   0.291184E-07  -0.190259E+02   0.667465E+01   0.313966E-07   0.291184E-07   0.313966E-07   0.102986E-08
  1816   0.352428E+03  -0.187264E+02   0.304732E-07  -0.187264E+02   0.662066E+01   0.302638E-07   0.304732E-07   0.302638E-07   0.102808E-08
  1817   0.352007E+03  -0.184262E+02   0.318616E-07  -0.184262E+02   0.656835E+01   0.291331E-07   0.318616E-07   0.291331E-07   0.102631E-08
  1818   0.351568E+03  -0.181256E+02   0.332831E-07  -0.181256E+02   0.651774E+01   0.280047E-07   0.332831E-07   0.280047E-07   0.102454E-08
  1819   0.351095E+03  -0.178248E+02   0.347375E-07  -0.178248E+02   0.646894E+01   0.268786E-07   0.347375E-07   0.268786E-07   0.102277E-08
  1820   0.350626E+03  -0.175238E+02   0.362243E-07  -0.175238E+02   0.642162E+01   0.257550E-07   0.362243E-07   0.257550E-07   0.102101E-08
  1821   0.350144E+03  -0.172228E+02   0.377431E-07  -0.172228E+02   0.637610E+01   0.246339E-07   0.377431E-07   0.246339E-07   0.101925E-08
  1822   0.349635E+03  -0.169220E+02   0.392934E-07  -0.169220E+02   0.633220E+01   0.235155E-07   0.392934E-07   0.235155E-07   0.101749E-08
  1823   0.349136E+03  -0.166213E+02   0.408750E-07  -0.166213E+02   0.629009E+01   0.223998E-07   0.408750E-07   0.223998E-07   0.101573E-08
  1824   0.348594E+03  -0.163210E+02   0.424874E-07  -0.163210E+02   0.624937E+01   0.212869E-07   0.424874E-07   0.212869E-07   0.101398E-08
  1825   0.348039E+03  -0.160212E+02   0.441301E-07  -0.160212E+02   0.621029E+01   0.201770E-07   0.441301E-07   0.201770E-07   0.101223E-08
  1826   0.347463E+03  -0.157220E+02   0.458029E-07  -0.157220E+02   0.617370E+01   0.190701E-07   0.458029E-07   0.190701E-07   0.101049E-08
  1827   0.346881E+03  -0.154234E+02   0.475053E-07  -0.154234E+02   0.613845E+01   0.179664E-07   0.475053E-07   0.179664E-07   0.100874E-08
  1828   0.346270E+03  -0.151257E+02   0.492369E-07  -0.151257E+02   0.610479E+01   0.168659E-07   0.492369E-07   0.168659E-07   0.100700E-08
  1829   0.345644E+03  -0.148289E+02   0.509972E-07  -0.148289E+02   0.607202E+01   0.157687E-07   0.509972E-07   0.157687E-07   0.100526E-08
  1830   0.345004E+03  -0.145331E+02   0.527860E-07  -0.145331E+02   0.604239E+01   0.146750E-07   0.527860E-07   0.146750E-07   0.100353E-08
  1831   0.344348E+03  -0.142385E+02   0.546028E-07  -0.142385E+02   0.601371E+01   0.135849E-07   0.546028E-07   0.135849E-07   0.100180E-08
  1832   0.343670E+03  -0.139451E+02   0.564472E-07  -0.139451E+02   0.598676E+01   0.124983E-07   0.564472E-07   0.124983E-07   0.100007E-08
  1833   0.342983E+03  -0.136529E+02   0.583188E-07  -0.136529E+02   0.596157E+01   0.114155E-07   0.583188E-07   0.114155E-07   0.998346E-09
  1834   0.342281E+03  -0.133624E+02   0.602171E-07  -0.133624E+02   0.593743E+01   0.103366E-07   0.602171E-07   0.103366E-07   0.996623E-09
  1835   0.341555E+03  -0.130731E+02   0.621419E-07  -0.130731E+02   0.591586E+01   0.926155E-08   0.621419E-07   0.926155E-08   0.994904E-09
  1836   0.340812E+03  -0.127857E+02   0.640927E-07  -0.127857E+02   0.589689E+01   0.819056E-08   0.640927E-07   0.819056E-08   0.993187E-09
  1837   0.340060E+03  -0.124999E+02   0.660691E-07  -0.124999E+02   0.587759E+01   0.712372E-08   0.660691E-07   0.712372E-08   0.991474E-09
  1838   0.339290E+03  -0.122160E+02   0.680707E-07  -0.122160E+02   0.586096E+01   0.606111E-08   0.680707E-07   0.606111E-08   0.989763E-09
  1839   0.338496E+03  -0.119339E+02   0.700972E-07  -0.119339E+02   0.584629E+01   0.500283E-08   0.700972E-07   0.500283E-08   0.988056E-09
  1840   0.337699E+03  -0.116539E+02   0.721480E-07  -0.116539E+02   0.583213E+01   0.394899E-08   0.721480E-07   0.394899E-08   0.986351E-09
  1841   0.336883E+03  -0.113758E+02   0.742228E-07  -0.113758E+02   0.582074E+01   0.289968E-08   0.742228E-07   0.289968E-08   0.984649E-09
  1842   0.336050E+03  -0.110999E+02   0.763212E-07  -0.110999E+02   0.581067E+01   0.185501E-08   0.763212E-07   0.185501E-08   0.982950E-09
  1843   0.335197E+03  -0.108263E+02   0.784429E-07  -0.108263E+02   0.580195E+01   0.815074E-09   0.784429E-07   0.815074E-09   0.981254E-09
  1844   0.334333E+03  -0.105548E+02   0.805873E-07  -0.105548E+02   0.579536E+01  -0.220031E-09   0.805873E-07  -0.220031E-09   0.979561E-09
  1845   0.333472E+03  -0.102858E+02   0.827541E-07  -0.102858E+02   0.579018E+01  -0.125020E-08   0.827541E-07  -0.125020E-08   0.977871E-09
  1846   0.332569E+03  -0.100191E+02   0.849430E-07  -0.100191E+02   0.578720E+01  -0.227534E-08   0.849430E-07  -0.227534E-08   0.976184E-09
  1847   0.331661E+03  -0.975507E+01   0.871535E-07  -0.975507E+01   0.578571E+01  -0.329535E-08   0.871535E-07  -0.329535E-08   0.974499E-09
  1848   0.330732E+03  -0.949343E+01   0.893851E-07  -0.949343E+01   0.578574E+01  -0.431013E-08   0.893851E-07  -0.431013E-08   0.972817E-09
  1849   0.329791E+03  -0.923443E+01   0.916376E-07  -0.923443E+01   0.578732E+01  -0.531958E-08   0.916376E-07  -0.531958E-08   0.971139E-09
  1850   0.328836E+03  -0.897809E+01   0.939105E-07  -0.897809E+01   0.579049E+01  -0.632360E-08   0.939105E-07  -0.632360E-08   0.969463E-09
  1851   0.327845E+03  -0.872450E+01   0.962034E-07  -0.872450E+01   0.579601E+01  -0.732209E-08   0.962034E-07  -0.732209E-08   0.967790E-09
  1852   0.326870E+03  -0.847378E+01   0.985160E-07  -0.847378E+01   0.580390E+01  -0.831501E-08   0.985160E-07  -0.831501E-08   0.966120E-09
  1853   0.325859E+03  -0.822589E+01   0.100848E-06  -0.822589E+01   0.581192E+01  -0.930230E-08   0.100848E-06  -0.930230E-08   0.964453E-09
  1854   0.324843E+03  -0.798110E+01   0.103199E-06  -0.798110E+01   0.582157E+01  -0.102839E-07   0.103199E-06  -0.102839E-07   0.962788E-09
  1855   0.323813E+03  -0.773932E+01   0.105568E-06  -0.773932E+01   0.583210E+01  -0.112598E-07   0.105568E-06  -0.112598E-07   0.961126E-09
  1856   0.322777E+03  -0.750059E+01   0.107956E-06  -0.750059E+01   0.584500E+01  -0.122300E-07   0.107956E-06  -0.122300E-07   0.959468E-09
  1857   0.321721E+03  -0.726518E+01   0.110361E-06  -0.726518E+01   0.586027E+01  -0.131943E-07   0.110361E-06  -0.131943E-07   0.957812E-09
  1858   0.320652E+03  -0.703306E+01   0.112784E-06  -0.703306E+01   0.587568E+01  -0.141527E-07   0.112784E-06  -0.141527E-07   0.956159E-09
  1859   0.319577E+03  -0.680442E+01   0.115224E-06  -0.680442E+01   0.589347E+01  -0.151053E-07   0.115224E-06  -0.151053E-07   0.954508E-09
  1860   0.318482E+03  -0.657909E+01   0.117682E-06  -0.657909E+01   0.591141E+01  -0.160518E-07   0.117682E-06  -0.160518E-07   0.952861E-09
  1861   0.317390E+03  -0.635741E+01   0.120155E-06  -0.635741E+01   0.593172E+01  -0.169924E-07   0.120155E-06  -0.169924E-07   0.951216E-09
  1862   0.316284E+03  -0.613920E+01   0.122645E-06  -0.613920E+01   0.595293E+01  -0.179269E-07   0.122645E-06  -0.179269E-07   0.949574E-09
  1863   0.315152E+03  -0.592459E+01   0.125150E-06  -0.592459E+01   0.597577E+01  -0.188554E-07   0.125150E-06  -0.188554E-07   0.947935E-09
  1864   0.314030E+03  -0.571377E+01   0.127671E-06  -0.571377E+01   0.600099E+01  -0.197776E-07   0.127671E-06  -0.197776E-07   0.946299E-09
  1865   0.312888E+03  -0.550671E+01   0.130207E-06  -0.550671E+01   0.602637E+01  -0.206937E-07   0.130207E-06  -0.206937E-07   0.944665E-09
  1866   0.311748E+03  -0.530352E+01   0.132757E-06  -0.530352E+01   0.605265E+01  -0.216035E-07   0.132757E-06  -0.216035E-07   0.943034E-09
  1867   0.310582E+03  -0.510405E+01   0.135322E-06  -0.510405E+01   0.608057E+01  -0.225070E-07   0.135322E-06  -0.225070E-07   0.941406E-09
  1868   0.309419E+03  -0.490869E+01   0.137901E-06  -0.490869E+01   0.610940E+01  -0.234042E-07   0.137901E-06  -0.234042E-07   0.939781E-09
  1869   0.308252E+03  -0.471720E+01   0.140494E-06  -0.471720E+01   0.613912E+01  -0.242950E-07   0.140494E-06  -0.242950E-07   0.938159E-09
  1870   0.307072E+03  -0.452993E+01   0.143100E-06  -0.452993E+01   0.617050E+01  -0.251794E-07   0.143100E-06  -0.251794E-07   0.936539E-09
  1871   0.305882E+03  -0.434662E+01   0.145718E-06  -0.434662E+01   0.620352E+01  -0.260573E-07   0.145718E-06  -0.260573E-07   0.934922E-09
  1872   0.304694E+03  -0.416762E+01   0.148350E-06  -0.416762E+01   0.623671E+01  -0.269286E-07   0.148350E-06  -0.269286E-07   0.933308E-09
  1873   0.303496E+03  -0.399274E+01   0.150993E-06  -0.399274E+01   0.627155E+01  -0.277934E-07   0.150993E-06  -0.277934E-07   0.931696E-09
  1874   0.302294E+03  -0.382219E+01   0.153649E-06  -0.382219E+01   0.630655E+01  -0.286515E-07   0.153649E-06  -0.286515E-07   0.930087E-09
  1875   0.301088E+03  -0.365593E+01   0.156316E-06  -0.365593E+01   0.634322E+01  -0.295030E-07   0.156316E-06  -0.295030E-07   0.928481E-09
  1876   0.299871E+03  -0.349394E+01   0.158994E-06  -0.349394E+01   0.638079E+01  -0.303477E-07   0.158994E-06  -0.303477E-07   0.926878E-09
  1877   0.298650E+03  -0.333641E+01   0.161683E-06  -0.333641E+01   0.641928E+01  -0.311857E-07   0.161683E-06  -0.311857E-07   0.925277E-09
  1878   0.297419E+03  -0.318331E+01   0.164382E-06  -0.318331E+01   0.645795E+01  -0.320168E-07   0.164382E-06  -0.320168E-07   0.923679E-09
  1879   0.296192E+03  -0.303455E+01   0.167092E-06  -0.303455E+01   0.649753E+01  -0.328411E-07   0.167092E-06  -0.328411E-07   0.922084E-09
  1880   0.294962E+03  -0.289045E+01   0.169811E-06  -0.289045E+01   0.653803E+01  -0.336585E-07   0.169811E-06  -0.336585E-07   0.920492E-09
  1881   0.293729E+03  -0.275078E+01   0.172539E-06  -0.275078E+01   0.657945E+01  -0.344689E-07   0.172539E-06  -0.344689E-07   0.918902E-09
  1882   0.292485E+03  -0.261566E+01   0.175277E-06  -0.261566E+01   0.662254E+01  -0.352723E-07   0.175277E-06  -0.352723E-07   0.917315E-09
  1883   0.291246E+03  -0.248519E+01   0.178023E-06  -0.248519E+01   0.666507E+01  -0.360686E-07   0.178023E-06  -0.360686E-07   0.915730E-09
  1884   0.290005E+03  -0.235936E+01   0.180778E-06  -0.235936E+01   0.671001E+01  -0.368578E-07   0.180778E-06  -0.368578E-07   0.914149E-09
  1885   0.288760E+03  -0.223829E+01   0.183541E-06  -0.223829E+01   0.675439E+01  -0.376399E-07   0.183541E-06  -0.376399E-07   0.912569E-09
  1886   0.287506E+03  -0.212179E+01   0.186311E-06  -0.212179E+01   0.680043E+01  -0.384148E-07   0.186311E-06  -0.384148E-07   0.910993E-09
  1887   0.286250E+03  -0.201022E+01   0.189089E-06  -0.201022E+01   0.684667E+01  -0.391824E-07   0.189089E-06  -0.391824E-07   0.909419E-09
  1888   0.285006E+03  -0.190332E+01   0.191873E-06  -0.190332E+01   0.689310E+01  -0.399427E-07   0.191873E-06  -0.399427E-07   0.907848E-09
  1889   0.283746E+03  -0.180128E+01   0.194664E-06  -0.180128E+01   0.694045E+01  -0.406957E-07   0.194664E-06  -0.406957E-07   0.906280E-09
  1890   0.282490E+03  -0.170415E+01   0.197461E-06  -0.170415E+01   0.698875E+01  -0.414413E-07   0.197461E-06  -0.414413E-07   0.904714E-09
  1891   0.281240E+03  -0.161176E+01   0.200264E-06  -0.161176E+01   0.703797E+01  -0.421795E-07   0.200264E-06  -0.421795E-07   0.903151E-09
  1892   0.279981E+03  -0.152444E+01   0.203073E-06  -0.152444E+01   0.708740E+01  -0.429102E-07   0.203073E-06  -0.429102E-07   0.901590E-09
  1893   0.278721E+03  -0.144188E+01   0.205887E-06  -0.144188E+01   0.713776E+01  -0.436333E-07   0.205887E-06  -0.436333E-07   0.900032E-09
  1894   0.277466E+03  -0.136418E+01   0.208705E-06  -0.136418E+01   0.718831E+01  -0.443489E-07   0.208705E-06  -0.443489E-07   0.898477E-09
  1895   0.276202E+03  -0.129156E+01   0.211528E-06  -0.129156E+01   0.723981E+01  -0.450568E-07   0.211528E-06  -0.450568E-07   0.896924E-09
  1896   0.274944E+03  -0.122397E+01   0.214355E-06  -0.122397E+01   0.729226E+01  -0.457570E-07   0.214355E-06  -0.457570E-07   0.895374E-09
  1897   0.273693E+03  -0.116139E+01   0.217186E-06  -0.116139E+01   0.734416E+01  -0.464495E-07   0.217186E-06  -0.464495E-07   0.893827E-09
  1898   0.272433E+03  -0.110402E+01   0.220020E-06  -0.110402E+01   0.739701E+01  -0.471343E-07   0.220020E-06  -0.471343E-07   0.892282E-09
  1899   0.271179E+03  -0.105160E+01   0.222857E-06  -0.105160E+01   0.745080E+01  -0.478112E-07   0.222857E-06  -0.478112E-07   0.890740E-09
  1900   0.269917E+03  -0.100441E+01   0.225697E-06  -0.100441E+01   0.750406E+01  -0.484803E-07   0.225697E-06  -0.484803E-07   0.889200E-09
  1901   0.268661E+03  -0.962469E+00   0.228539E-06  -0.962469E+00   0.755826E+01  -0.491414E-07   0.228539E-06  -0.491414E-07   0.887663E-09
  1902   0.267413E+03  -0.925546E+00   0.231383E-06  -0.925546E+00   0.761265E+01  -0.497946E-07   0.231383E-06  -0.497946E-07   0.886128E-09
  1903   0.266157E+03  -0.893388E+00   0.234229E-06  -0.893388E+00   0.766719E+01  -0.504399E-07   0.234229E-06  -0.504399E-07   0.884596E-09
  1904   0.264923E+03  -0.865743E+00   0.237075E-06  -0.865743E+00   0.772334E+01  -0.510771E-07   0.237075E-06  -0.510771E-07   0.883067E-09
  1905   0.263661E+03  -0.843844E+00   0.239922E-06  -0.843844E+00   0.777885E+01  -0.517064E-07   0.239922E-06  -0.517064E-07   0.881540E-09
  1906   0.262414E+03  -0.826995E+00   0.242769E-06  -0.826995E+00   0.783444E+01  -0.523276E-07   0.242769E-06  -0.523276E-07   0.880016E-09
  1907   0.261177E+03  -0.813754E+00   0.245615E-06  -0.813754E+00   0.789155E+01  -0.529407E-07   0.245615E-06  -0.529407E-07   0.878494E-09
  1908   0.259940E+03  -0.806396E+00   0.248461E-06  -0.806396E+00   0.794795E+01  -0.535458E-07   0.248461E-06  -0.535458E-07   0.876975E-09
  1909   0.258699E+03  -0.802736E+00   0.251305E-06  -0.802736E+00   0.800434E+01  -0.541428E-07   0.251305E-06  -0.541428E-07   0.875459E-09
  1910   0.257467E+03  -0.804307E+00   0.254147E-06  -0.804307E+00   0.806218E+01  -0.547317E-07   0.254147E-06  -0.547317E-07   0.873945E-09
  1911   0.256246E+03  -0.811152E+00   0.256987E-06  -0.811152E+00   0.811922E+01  -0.553124E-07   0.256987E-06  -0.553124E-07   0.872433E-09
  1912   0.255028E+03  -0.821090E+00   0.259825E-06  -0.821090E+00   0.817617E+01  -0.558850E-07   0.259825E-06  -0.558850E-07   0.870924E-09
  1913   0.253821E+03  -0.835650E+00   0.262659E-06  -0.835650E+00   0.823302E+01  -0.564493E-07   0.262659E-06  -0.564493E-07   0.869418E-09
  1914   0.252610E+03  -0.854878E+00   0.265489E-06  -0.854878E+00   0.828972E+01  -0.570055E-07   0.265489E-06  -0.570055E-07   0.867914E-09
  1915   0.251411E+03  -0.878819E+00   0.268316E-06  -0.878819E+00   0.834700E+01  -0.575534E-07   0.268316E-06  -0.575534E-07   0.866412E-09
  1916   0.250209E+03  -0.906776E+00   0.271138E-06  -0.906776E+00   0.840408E+01  -0.580931E-07   0.271138E-06  -0.580931E-07   0.864914E-09
  1917   0.249027E+03  -0.939537E+00   0.273954E-06  -0.939537E+00   0.846020E+01  -0.586244E-07   0.273954E-06  -0.586244E-07   0.863417E-09
  1918   0.247843E+03  -0.976403E+00   0.276766E-06  -0.976403E+00   0.851757E+01  -0.591475E-07   0.276766E-06  -0.591475E-07   0.861923E-09
  1919   0.246672E+03  -0.101742E+01   0.279571E-06  -0.101742E+01   0.857391E+01  -0.596623E-07   0.279571E-06  -0.596623E-07   0.860432E-09
  1920   0.245507E+03  -0.106264E+01   0.282370E-06  -0.106264E+01   0.862996E+01  -0.601687E-07   0.282370E-06  -0.601687E-07   0.858943E-09
  1921   0.244341E+03  -0.111135E+01   0.285163E-06  -0.111135E+01   0.868642E+01  -0.606667E-07   0.285163E-06  -0.606667E-07   0.857457E-09
  1922   0.243196E+03  -0.116435E+01   0.287948E-06  -0.116435E+01   0.874179E+01  -0.611563E-07   0.287948E-06  -0.611563E-07   0.855973E-09
  1923   0.242052E+03  -0.122094E+01   0.290725E-06  -0.122094E+01   0.879752E+01  -0.616375E-07   0.290725E-06  -0.616375E-07   0.854491E-09
  1924   0.240907E+03  -0.128191E+01   0.293494E-06  -0.128191E+01   0.885284E+01  -0.621103E-07   0.293494E-06  -0.621103E-07   0.853012E-09
  1925   0.239793E+03  -0.134730E+01   0.296254E-06  -0.134730E+01   0.890699E+01  -0.625746E-07   0.296254E-06  -0.625746E-07   0.851536E-09
  1926   0.238672E+03  -0.141567E+01   0.299005E-06  -0.141567E+01   0.896216E+01  -0.630305E-07   0.299005E-06  -0.630305E-07   0.850062E-09
  1927   0.237552E+03  -0.148929E+01   0.301747E-06  -0.148929E+01   0.901685E+01  -0.634778E-07   0.301747E-06  -0.634778E-07   0.848590E-09
  1928   0.236463E+03  -0.156377E+01   0.304478E-06  -0.156377E+01   0.907102E+01  -0.639166E-07   0.304478E-06  -0.639166E-07   0.847121E-09
  1929   0.235369E+03  -0.164433E+01   0.307199E-06  -0.164433E+01   0.912465E+01  -0.643468E-07   0.307199E-06  -0.643468E-07   0.845654E-09
  1930   0.234292E+03  -0.172731E+01   0.309909E-06  -0.172731E+01   0.917772E+01  -0.647685E-07   0.309909E-06  -0.647685E-07   0.844190E-09
  1931   0.233233E+03  -0.181424E+01   0.312607E-06  -0.181424E+01   0.922945E+01  -0.651815E-07   0.312607E-06  -0.651815E-07   0.842728E-09
  1932   0.232176E+03  -0.190443E+01   0.315294E-06  -0.190443E+01   0.928204E+01  -0.655860E-07   0.315294E-06  -0.655860E-07   0.841269E-09
  1933   0.231130E+03  -0.199865E+01   0.317968E-06  -0.199865E+01   0.933325E+01  -0.659818E-07   0.317968E-06  -0.659818E-07   0.839812E-09
  1934   0.230096E+03  -0.209622E+01   0.320630E-06  -0.209622E+01   0.938452E+01  -0.663689E-07   0.320630E-06  -0.663689E-07   0.838357E-09
  1935   0.229072E+03  -0.219719E+01   0.323278E-06  -0.219719E+01   0.943435E+01  -0.667473E-07   0.323278E-06  -0.667473E-07   0.836905E-09
  1936   0.228061E+03  -0.230158E+01   0.325913E-06  -0.230158E+01   0.948494E+01  -0.671171E-07   0.325913E-06  -0.671171E-07   0.835456E-09
  1937   0.227054E+03  -0.240871E+01   0.328533E-06  -0.240871E+01   0.953255E+01  -0.674781E-07   0.328533E-06  -0.674781E-07   0.834008E-09
  1938   0.226068E+03  -0.251937E+01   0.331139E-06  -0.251937E+01   0.958161E+01  -0.678303E-07   0.331139E-06  -0.678303E-07   0.832564E-09
  1939   0.225094E+03  -0.263359E+01   0.333729E-06  -0.263359E+01   0.962911E+01  -0.681737E-07   0.333729E-06  -0.681737E-07   0.831121E-09
  1940   0.224127E+03  -0.275144E+01   0.336305E-06  -0.275144E+01   0.967653E+01  -0.685084E-07   0.336305E-06  -0.685084E-07   0.829681E-09
  1941   0.223180E+03  -0.287145E+01   0.338864E-06  -0.287145E+01   0.972308E+01  -0.688342E-07   0.338864E-06  -0.688342E-07   0.828243E-09
  1942   0.222232E+03  -0.299518E+01   0.341406E-06  -0.299518E+01   0.976875E+01  -0.691512E-07   0.341406E-06  -0.691512E-07   0.826808E-09
  1943   0.221307E+03  -0.312265E+01   0.343932E-06  -0.312265E+01   0.981425E+01  -0.694593E-07   0.343932E-06  -0.694593E-07   0.825375E-09
  1944   0.220396E+03  -0.325243E+01   0.346440E-06  -0.325243E+01   0.985732E+01  -0.697585E-07   0.346440E-06  -0.697585E-07   0.823945E-09
  1945   0.219485E+03  -0.338457E+01   0.348931E-06  -0.338457E+01   0.990165E+01  -0.700488E-07   0.348931E-06  -0.700488E-07   0.822516E-09
  1946   0.218597E+03  -0.352134E+01   0.351403E-06  -0.352134E+01   0.994424E+01  -0.703301E-07   0.351403E-06  -0.703301E-07   0.821091E-09
  1947   0.217711E+03  -0.365981E+01   0.353856E-06  -0.365981E+01   0.998656E+01  -0.706025E-07   0.353856E-06  -0.706025E-07   0.819667E-09
  1948   0.216855E+03  -0.380226E+01   0.356290E-06  -0.380226E+01   0.100278E+02  -0.708659E-07   0.356290E-06  -0.708659E-07   0.818246E-09
  1949   0.216001E+03  -0.394651E+01   0.358705E-06  -0.394651E+01   0.100673E+02  -0.711203E-07   0.358705E-06  -0.711203E-07   0.816827E-09
  1950   0.215164E+03  -0.409482E+01   0.361099E-06  -0.409482E+01   0.101071E+02  -0.713657E-07   0.361099E-06  -0.713657E-07   0.815411E-09
  1951   0.214344E+03  -0.424500E+01   0.363473E-06  -0.424500E+01   0.101466E+02  -0.716020E-07   0.363473E-06  -0.716020E-07   0.813997E-09
  1952   0.213534E+03  -0.439849E+01   0.365826E-06  -0.439849E+01   0.101834E+02  -0.718293E-07   0.365826E-06  -0.718293E-07   0.812585E-09
  1953   0.212742E+03  -0.455450E+01   0.368159E-06  -0.455450E+01   0.102205E+02  -0.720477E-07   0.368159E-06  -0.720477E-07   0.811176E-09
  1954   0.211961E+03  -0.471296E+01   0.370471E-06  -0.471296E+01   0.102564E+02  -0.722571E-07   0.370471E-06  -0.722571E-07   0.809769E-09
  1955   0.211190E+03  -0.487458E+01   0.372762E-06  -0.487458E+01   0.102918E+02  -0.724576E-07   0.372762E-06  -0.724576E-07   0.808364E-09
  1956   0.210431E+03  -0.503780E+01   0.375033E-06  -0.503780E+01   0.103259E+02  -0.726494E-07   0.375033E-06  -0.726494E-07   0.806962E-09
  1957   0.209720E+03  -0.520331E+01   0.377284E-06  -0.520331E+01   0.103587E+02  -0.728323E-07   0.377284E-06  -0.728323E-07   0.805562E-09
  1958   0.208969E+03  -0.537106E+01   0.379513E-06  -0.537106E+01   0.103910E+02  -0.730065E-07   0.379513E-06  -0.730065E-07   0.804164E-09
  1959   0.208260E+03  -0.554098E+01   0.381723E-06  -0.554098E+01   0.104219E+02  -0.731720E-07   0.381723E-06  -0.731720E-07   0.802768E-09
  1960   0.207555E+03  -0.571304E+01   0.383911E-06  -0.571304E+01   0.104529E+02  -0.733289E-07   0.383911E-06  -0.733289E-07   0.801375E-09
  1961   0.206871E+03  -0.588642E+01   0.386080E-06  -0.588642E+01   0.104825E+02  -0.734771E-07   0.386080E-06  -0.734771E-07   0.799984E-09
  1962   0.206199E+03  -0.606107E+01   0.388227E-06  -0.606107E+01   0.105113E+02  -0.736169E-07   0.388227E-06  -0.736169E-07   0.798596E-09
  1963   0.205540E+03  -0.623693E+01   0.390354E-06  -0.623693E+01   0.105388E+02  -0.737480E-07   0.390354E-06  -0.737480E-07   0.797210E-09
  1964   0.204894E+03  -0.641470E+01   0.392461E-06  -0.641470E+01   0.105654E+02  -0.738708E-07   0.392461E-06  -0.738708E-07   0.795826E-09
  1965   0.204270E+03  -0.659357E+01   0.394547E-06  -0.659357E+01   0.105905E+02  -0.739851E-07   0.394547E-06  -0.739851E-07   0.794444E-09
  1966   0.203651E+03  -0.677423E+01   0.396612E-06  -0.677423E+01   0.106141E+02  -0.740910E-07   0.396612E-06  -0.740910E-07   0.793064E-09
  1967   0.203055E+03  -0.695588E+01   0.398657E-06  -0.695588E+01   0.106376E+02  -0.741886E-07   0.398657E-06  -0.741886E-07   0.791687E-09
  1968   0.202457E+03  -0.713846E+01   0.400681E-06  -0.713846E+01   0.106595E+02  -0.742779E-07   0.400681E-06  -0.742779E-07   0.790312E-09
  1969   0.201889E+03  -0.732193E+01   0.402685E-06  -0.732193E+01   0.106804E+02  -0.743590E-07   0.402685E-06  -0.743590E-07   0.788940E-09
  1970   0.201321E+03  -0.750622E+01   0.404669E-06  -0.750622E+01   0.107020E+02  -0.744318E-07   0.404669E-06  -0.744318E-07   0.787569E-09
  1971   0.200776E+03  -0.769127E+01   0.406632E-06  -0.769127E+01   0.107211E+02  -0.744965E-07   0.406632E-06  -0.744965E-07   0.786201E-09
  1972   0.200239E+03  -0.787630E+01   0.408574E-06  -0.787630E+01   0.107384E+02  -0.745531E-07   0.408574E-06  -0.745531E-07   0.784835E-09
  1973   0.199717E+03  -0.806272E+01   0.410496E-06  -0.806272E+01   0.107563E+02  -0.746017E-07   0.410496E-06  -0.746017E-07   0.783472E-09
  1974   0.199218E+03  -0.824975E+01   0.412397E-06  -0.824975E+01   0.107716E+02  -0.746422E-07   0.412397E-06  -0.746422E-07   0.782110E-09
  1975   0.198721E+03  -0.843732E+01   0.414278E-06  -0.843732E+01   0.107866E+02  -0.746748E-07   0.414278E-06  -0.746748E-07   0.780751E-09
  1976   0.198240E+03  -0.862464E+01   0.416138E-06  -0.862464E+01   0.107997E+02  -0.746994E-07   0.416138E-06  -0.746994E-07   0.779394E-09
  1977   0.197776E+03  -0.881239E+01   0.417978E-06  -0.881239E+01   0.108125E+02  -0.747162E-07   0.417978E-06  -0.747162E-07   0.778039E-09
  1978   0.197322E+03  -0.899978E+01   0.419798E-06  -0.899978E+01   0.108241E+02  -0.747251E-07   0.419798E-06  -0.747251E-07   0.776687E-09
  1979   0.196884E+03  -0.918748E+01   0.421597E-06  -0.918748E+01   0.108345E+02  -0.747262E-07   0.421597E-06  -0.747262E-07   0.775336E-09
